Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,4,0],[0,0,0,1],[1,0,2,1],[1,1,4,1],[0,-1,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,0],[0,0,0,1],[1,-1,1,1],[1,1,1,1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[1,1,1,0],[0,0,0,1],[2,2,4,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,1,-1,-3],[5,2,-1,-3],[0,1,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[1,-3,3,5],[-1,3,-1,-3],[-1,3,-1,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[3,-1,1,1],[3,0,1,1],[4,-1,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[3,-2,2,0],[0,0,0,1],[1,1,1,-1],[3,-2,1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-2,2,-1,0],[0,0,0,1],[-3,2,-1,-1],[-1,0,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,3,0,-2],[2,4,-1,-2],[2,2,-1,0]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,1,-3,-1],[2,0,-1,1],[7,1,-4,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,0,0,1],[-4,4,5,-3],[-1,1,2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,1,0],[0,0,0,1],[3,0,2,-1],[-1,-1,1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,0,0],[0,0,1,0],[1,-2,-1,0],[0,0,0,1],[2,-1,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,-6,1,0],[0,0,0,1],[0,-10,2,-1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,-1,2,0],[2,4,-3,0],[0,0,0,1],[0,1,1,-1]]
3;3;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,-1,1,1],[4,1,-1,1],[-3,-1,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[2,2,0,-1],[1,-2,1,-1],[0,1,-1,2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-2,3],[-1,-1,3,-1],[-1,1,-1,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-1,1],[-2,2,0,1],[-2,-2,4,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,4,-4],[1,1,-2,1],[-1,1,4,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[2,2,-1,0],[1,2,0,0],[0,0,0,1],[1,4,0,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[1,-2,2,0],[0,1,1,0],[0,0,0,1],[1,3,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,2],[1,0,1,-1],[-1,1,0,1],[0,1,-2,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[1,1,1,0],[0,-1,2,0],[0,0,0,1],[2,1,3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-1,1,1],[-2,2,0,1],[4,-2,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,-1,1,0],[0,0,0,1],[2,0,1,-1],[2,-4,2,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,5,-3,-2],[-1,-6,5,3],[1,7,-4,-3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-3,-1,2,0],[-4,-2,3,0],[0,0,0,1],[-7,-3,5,-1]]
11/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-3,3,0],[0,0,0,1],[-1,3,-1,-1],[2,-5,4,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[1,1,0,2],[1,1,0,3],[1,0,-1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,2,3],[3,-1,3,4],[0,0,2,1],[0,-1,3,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-1,3,-2],[-1,2,-1,0],[1,-1,2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-5,4,2,1],[1,-1,0,1],[-2,1,2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,1,2],[2,3,-2,-2],[-1,-1,2,3]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,0,0,1],[-1,3,-2,-1],[-1,-1,2,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[-3,0,1,0],[1,1,0,2],[4,1,0,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[2,3,-1,0],[0,1,0,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[0,2,-1,-2],[1,1,-1,-3],[1,2,-2,-4]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,2,-2,1],[-1,1,-3,3],[-1,3,-5,3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,1,-1],[3,3,1,-2],[-2,-1,0,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[1,-1,-2,-1],[1,1,3,1],[1,-1,-3,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[1,1,0,3],[-1,0,1,1],[2,1,0,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,1,0],[0,0,0,1],[2,-2,4,-3],[2,-4,6,-3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,1,3,0],[0,0,0,1],[-1,0,2,1],[1,0,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,1,0],[0,0,0,1],[3,-2,2,-1],[1,1,1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,0,1],[8,1,-2,-7],[9,1,-2,-8]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-1,-1,0],[-1,3,0,-2],[1,2,-1,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,0,0,1],[0,-2,1,2],[-1,6,1,-5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,3,-2,0],[3,3,-2,0],[0,0,0,1],[4,4,-4,1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[2,1,-2,-1],[-3,-1,5,5],[1,0,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,0,1,1],[-2,2,1,3],[0,0,-1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[1,-1,0,-1],[2,-1,-1,0],[-2,3,3,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[-1,3,0,2],[-2,3,1,2],[-2,2,2,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,0,0],[-2,0,1,0],[0,1,1,2],[-3,1,1,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-1,1,1],[3,1,1,-1],[4,1,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[4,6,-2,-1],[5,8,-3,-1],[1,2,-1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,4,0],[0,1,-1,0],[0,0,0,1],[2,2,6,-1],[2,2,7,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,2,1,0],[0,0,0,1],[1,-2,1,-1],[0,1,-1,2]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[2,-1,0,3],[0,1,0,-2],[-2,2,1,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[0,0,2,1],[2,0,1,1],[-1,0,2,1]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,2,0],[1,0,1,0],[1,2,1,0],[0,0,0,1],[0,0,-4,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,-1,0],[1,2,0,0],[0,0,0,1],[1,-2,0,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,2,-1,0],[2,2,-2,1],[4,2,-2,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[1,2,-1,1],[0,1,1,0],[3,1,0,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,-1,0,0],[0,0,1,0],[3,0,1,0],[0,0,0,1],[4,0,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,2,0,-1],[2,2,-1,0],[4,2,-1,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,0,2,-2],[1,-1,3,-2],[0,3,1,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-1,1,0,0],[0,0,1,0],[0,0,0,1],[0,-1,2,-1],[-1,4,-2,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[0,2,3,-1],[0,-2,-2,2],[1,2,4,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-1,1,0],[6,-5,-1,1],[-2,1,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,3,-2,0],[0,0,0,1],[3,3,-1,-1],[4,4,-2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,0],[0,0,0,1],[0,1,-1,1],[1,3,5,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,3],[0,-1,-1,-2],[1,0,1,0],[0,0,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,2,3],[-1,1,3,3],[0,2,2,3],[1,1,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-1,1],[4,1,1,-3],[1,0,-1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[3,-2,2,0],[0,0,0,1],[3,-2,1,-1],[3,-2,1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[1,2,-1,0],[-1,-1,2,-1],[-2,-1,2,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,3,0],[1,1,0,0],[2,1,1,0],[0,0,0,1],[4,2,5,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,5,-3,1],[0,-1,1,1],[-3,5,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,4,4,5],[2,4,5,5],[0,2,1,1],[3,5,5,6]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,3,4],[0,-1,0,-1],[0,-1,-1,-2],[0,0,3,3]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,4,1,0],[5,-5,-1,2],[-7,7,2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,2,3],[1,1,2,2],[-1,0,0,-1],[-1,-1,0,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,1,1,0],[0,0,0,1],[-1,2,2,-1],[1,1,-1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-2,1,0],[1,-1,0,-1],[2,2,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,-1,-1,0],[1,-1,-1,0],[0,0,0,1],[-2,0,-3,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-2,0,-1],[-1,0,1,0],[1,1,1,1]]
7/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[1,1,1,2],[-3,-1,1,-4],[-4,0,1,-4]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-5,5,0,1],[-5,5,-1,2],[-1,1,-1,2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-1,-2,2],[2,0,-1,1],[3,-2,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-1,2,0],[3,2,-2,-1],[-1,-2,1,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,1,1,1],[-5,6,1,-1],[-3,2,1,1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[3,3,5,-2],[4,3,5,-2],[3,2,3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,3],[0,0,1,-1],[1,-1,2,1],[2,-1,2,4]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-2,2,1,-1],[-2,2,1,-3],[-1,1,1,-3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,2,1,-1],[-3,2,1,1],[-3,5,1,-2]]
3;3;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,0,0],[3,0,1,0],[0,0,0,1],[-2,1,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[1,2,-1,-1],[-1,-1,2,3],[-2,-1,3,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-1,0,-1],[1,-2,-1,0],[-1,2,2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,2,3],[1,2,1,2],[-1,1,2,2],[0,0,2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,0,0,1],[0,1,1,-1],[-1,2,0,-1],[3,-2,4,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,3,-2,0],[1,4,-2,0],[0,3,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,2,1,-1],[-2,2,3,-2],[-3,2,2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-1,1],[1,1,0,1],[-1,2,-1,3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-3,2,-1,0],[0,0,0,1],[-3,2,-1,-1],[-4,3,-2,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[0,0,1,2],[2,-2,1,4],[2,-2,1,6]]
2;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[2,3,0,-1],[2,3,-1,-1],[1,2,2,0]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,1,2],[0,-1,1,3],[0,2,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,0,1,1],[0,-2,-1,3],[-1,3,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,3,-2,0],[0,0,0,1],[3,-2,1,-1],[-1,4,-3,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,1,0,-1],[-4,1,2,3],[5,1,-2,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,3],[1,2,1,3],[1,1,2,3],[-2,-2,-2,-7]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,1,4],[0,1,1,2],[0,-1,1,3]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,1,4],[0,1,1,2],[0,-1,1,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[1,0,1,2],[0,-1,2,2],[2,2,-1,2]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,2,3,0],[-1,3,3,0],[0,0,0,1],[0,1,1,-1],[1,-1,-2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,2,3],[-1,1,1,0],[-2,2,2,1],[-3,4,3,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,3,1,4],[-1,1,1,0],[-1,-1,1,-2],[-1,0,0,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,-1,1,1],[-2,-1,0,2],[-6,-2,1,2]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,3,0],[0,0,0,1],[1,1,1,-1],[1,0,0,1],[2,1,1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[3,1,4,0],[0,0,0,1],[1,-1,0,1],[0,1,1,1],[2,-1,1,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,3,0],[-1,2,3,0],[-1,2,1,0],[0,0,0,1],[-2,4,5,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,0,0],[0,0,1,0],[1,-2,-1,0],[0,0,0,1],[2,0,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,0,0],[0,0,0,1],[1,1,-2,-1],[0,1,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[2,-2,-2,2],[1,0,-1,1],[1,0,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,2,3,0],[0,0,0,1],[1,0,-1,-1],[1,-2,-2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-2,1,0,0],[0,0,1,0],[-2,0,1,0],[0,0,0,1],[-2,4,-2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[1,-1,2,2],[1,-1,3,3],[1,0,-2,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,3,0],[1,2,3,0],[1,2,2,0],[0,0,0,1],[1,3,3,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,0,0],[0,0,1,0],[-5,0,1,0],[0,0,0,1],[-4,1,1,-1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,1,3],[-1,2,2,2],[-1,3,1,2],[-1,1,2,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[0,1,0,2],[1,1,-1,-2],[2,1,-2,-2]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,3,0],[0,0,0,1],[2,1,3,1],[-1,1,-2,-1],[3,1,4,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[0,0,0,1],[-1,-1,2,2],[-2,0,4,1],[-3,-1,6,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[1,-1,3,2],[2,0,3,4],[-1,2,-3,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-1,3,-1],[-1,0,-1,1],[3,-1,4,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,-4,2,-1],[2,-2,2,0],[6,-5,2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,4,5,6],[3,4,6,6],[0,1,2,1],[1,2,4,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,-1,0,0],[0,0,1,0],[2,-2,1,0],[0,0,0,1],[3,0,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-2,0,1,0],[0,0,0,1],[0,1,-1,-1],[-3,-1,2,0]]
28/15;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,1,1,5],[3,2,1,5],[3,1,2,5],[0,0,0,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-1,1,0],[3,2,-1,-4],[3,3,-2,-4]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,3,0],[0,0,0,1],[0,2,2,-1],[-1,2,2,0],[-1,2,4,0]]
8/3;3;[[0,0,0,0],[1,0,0,0],[1,3,0,0],[0,0,1,0],[0,0,0,1],[2,4,0,-1],[0,1,0,1],[-3,-3,1,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[1,1,1,2],[1,0,2,2],[0,-1,1,0]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[2,1,1,4],[0,-1,1,0],[2,0,1,4]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,-1,-3,1],[-2,3,2,-2],[-1,3,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-2,1,1,0],[0,0,0,1],[-2,2,1,-1],[-2,-2,2,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[-1,2,2,0],[0,0,0,1],[0,0,3,1],[-1,2,4,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,0,0],[2,1,-1,-1],[0,-1,2,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,0],[0,0,0,1],[2,0,0,1],[3,-3,2,2]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,2,3],[0,1,3,3],[0,-2,-4,-7],[0,-2,-5,-8]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-6,6,2,-1],[-2,2,0,1],[-8,8,2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[0,-1,2,1],[2,1,0,1],[1,2,-1,-1]]
29/15;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[1,1,0,2],[1,2,0,-1],[2,3,-1,1],[2,3,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[5,1,6,0],[0,0,0,1],[4,1,5,1],[-1,0,-1,1],[5,1,6,1]]
3;3;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[1,2,-1,0],[0,0,0,1],[-2,2,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[0,0,0,1],[1,0,-2,1],[-3,1,4,1],[-4,1,6,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,-1,1,0],[0,0,0,1],[2,-4,-2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-1,2,1,-1],[0,1,2,1],[-2,3,2,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,1,0,0],[0,0,0,1],[3,1,2,0],[4,0,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-1,1,2,1],[1,1,0,1],[0,1,0,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[0,2,3,4],[-1,2,2,2],[1,1,3,4]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,2,3],[-1,-1,-1,-2],[1,-1,0,-1],[1,0,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,1,1,-1],[-4,-1,1,1],[-4,-2,1,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,-2,1],[3,1,3,-3],[2,1,3,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,0],[-1,1,1,0],[0,0,0,1],[0,1,2,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,3,-3,1],[1,2,-1,0],[-2,3,-3,1]]
