Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,3],[1,-1,1,0],[3,1,3,6]]
7/4;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[4,7,-2,-2],[-2,-3,2,1]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-1,1,0,0],[0,0,1,0],[0,0,0,1],[-5,-3,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,3],[1,-1,-1,-2],[2,-1,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,4,5],[0,0,2,1],[0,2,8,9]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-4,5,-4],[1,-2,2,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,2,0,-1],[-6,-5,1,5]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[3,2,-2,-1],[-1,-1,2,3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[1,0,1,2],[-2,1,1,-5]]
4;4;[[0,0,0,0],[1,0,0,0],[1,3,0,0],[0,0,1,0],[0,-5,1,0],[0,0,0,1],[0,-7,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,2,3],[0,2,1,1],[3,6,4,6]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,3,4,0],[0,0,0,1],[0,-1,-3,-1],[0,1,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,2,3],[0,0,2,1],[1,-2,2,0]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,3,-2,0],[3,-1,0,-2]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,3,0],[-1,2,3,0],[0,0,0,1],[3,-3,-9,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,0,3],[1,1,0,3],[0,0,1,3]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,1,1],[-4,3,2,2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,4,3,5],[2,2,3,3],[2,3,4,4]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[1,-1,1,-1],[-2,1,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[-1,2,1,1],[-2,0,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,3,0],[0,0,0,1],[2,1,1,1],[-1,0,0,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,0,1,0],[9,1,2,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,2,1,5],[-1,-1,1,-2],[5,3,1,7]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[-1,2,-2,-1],[0,-1,3,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[-1,-3,-3,1],[1,2,3,1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,3,0],[-1,1,-2,0],[0,0,0,1],[4,2,5,-1]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,-3,-3,0],[0,0,0,1],[-1,2,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,4,4,5],[3,4,6,6],[1,2,4,3]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,-5,0],[0,0,0,1],[-1,1,-6,-1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[-1,-3,-3,2],[3,5,6,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,1,0,4],[1,0,1,3],[1,0,1,1]]
16/7;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[-1,1,-4,-5],[-2,1,-3,-5]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,2,3],[1,1,4,3],[3,2,6,6]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,2,3],[1,2,4,6],[0,2,5,6]]
10/7;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[1,3,-1,0],[0,0,0,1],[2,-1,-1,-1]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[-2,2,3,0],[0,0,0,1],[3,0,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,-1,1,0],[0,0,0,1],[-4,-2,-2,1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,4],[1,-1,-1,-1],[1,-1,0,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,4,5,0],[1,-1,-1,0],[0,0,0,1],[0,2,1,-1]]
13/11;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,3],[-1,-1,1,-4],[2,2,1,7]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-2,1,2,-1],[-2,1,2,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,2,0,-1],[3,2,-2,1]]
172/105;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,3,0],[0,0,0,1],[-2,2,-1,1],[3,-1,3,-1]]
9/4;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,1,3],[2,3,1,5],[0,-3,1,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,-3,2,2],[1,0,0,1]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,4,1,5],[2,3,1,5],[1,-1,1,0]]
1;1;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[2,1,0,0],[0,0,1,0],[0,0,0,1],[5,4,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,3,1,-1],[2,-1,2,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,2,-1,0],[2,-1,4,-2]]
1;1;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[3,4,0,0],[0,0,1,0],[0,0,0,1],[7,10,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,-1,2,1],[6,1,-4,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,5],[0,1,0,-1],[-1,1,1,-1]]
16/7;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,1,0],[0,1,2,3],[0,-1,-3,-4]]
3;3;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,1,1,-1],[4,0,1,0]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,3],[0,0,1,-1],[1,1,2,5]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,1,2,0],[0,0,0,1],[1,1,-3,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,3,2,1],[1,-1,2,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[1,0,2,3],[3,-2,3,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,1,1,4],[1,2,1,3],[3,1,0,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,4,0],[0,0,0,1],[1,0,-1,-1],[2,1,5,0]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,1,3],[1,1,2,4],[0,0,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,3,4,5],[0,1,2,1],[1,3,3,3]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,0,4],[-1,-2,-1,-3],[0,1,1,1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,4,5],[3,4,3,5],[4,3,3,5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,2,3],[-5,1,-2,-7],[1,1,1,2]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,3],[1,3,1,4],[1,-2,1,-1]]
24/11;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-1,-2,3],[-3,3,9,-8]]
64/35;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[6,7,-2,-3],[0,1,0,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,3],[0,0,2,1],[1,-1,-5,-6]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,3,0],[0,0,0,1],[3,2,3,-1],[-1,-1,-3,1]]
3/2;5/3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[0,2,-1,-1],[2,1,1,4]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,3,-2,-2],[1,2,0,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[-3,4,1,1],[1,0,1,1]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,3,1,0],[0,0,0,1],[1,8,2,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,-3,2,-2],[-2,-2,1,0]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,3,5],[1,2,2,5],[2,1,2,5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,0,0],[0,0,0,1],[8,4,-4,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[-2,3,3,0],[0,0,0,1],[3,-1,1,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,2,0,0],[2,1,-2,-2]]
11/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,3,0],[0,0,0,1],[-1,2,-3,-1],[2,-1,5,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,3],[0,1,1,3],[1,-1,-1,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,0,1,1],[-2,2,-3,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,5,-4,-2],[-2,-2,2,3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,-1,1,1],[-4,-4,2,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,1,4,3],[-7,1,3,4]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,3,0],[1,2,5,0],[0,0,0,1],[2,-1,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,-1,1,1],[4,1,-1,1]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[-1,2,-3,-2],[2,1,3,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,-3,-4,3],[-5,3,5,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[0,0,0,1],[2,-1,-1,-1],[-1,4,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,1,1],[-4,1,4,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,1,1,1],[-2,1,1,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,2,3],[1,-1,4,5],[1,1,-3,-3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,1,3],[0,0,1,-1],[0,1,0,-3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,1,4,5],[-2,1,-3,-3],[1,0,2,1]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,1,1,0],[0,0,0,1],[2,-6,1,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,4,0,1],[-4,6,-2,1]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,2,2,-2],[-4,8,3,-6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-3,-1,-1],[-3,3,2,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,1,1,2],[0,3,3,2],[0,2,1,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,3,3,4],[0,2,2,1],[0,3,3,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,3],[-1,1,1,2],[3,0,-2,3]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,3],[-2,-1,-2,-4],[-1,0,0,-2]]
4;4;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[6,-6,1,0],[0,0,0,1],[8,-8,0,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,1,3],[2,3,1,4],[0,-1,1,-2]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,-2,0],[0,0,0,1],[-4,4,0,1]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-2,3,-2],[2,2,-1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,2,5],[1,-1,0,-1],[3,3,2,7]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[-1,1,4,0],[0,0,0,1],[1,1,-3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,5,3,-4],[2,6,3,-4]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,1,0,3],[0,1,-1,-1],[0,1,-2,-1]]
10/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,2,3],[1,-2,-2,-2],[1,-1,-2,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,3,4,0],[0,0,0,1],[2,6,6,-1],[1,0,1,1]]
11/5;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,3,6,-5],[-4,3,8,-6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[1,1,1,2],[0,-1,2,-1],[2,1,2,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-1,1],[-2,4,6,-5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,4,-2,1],[-4,4,0,1]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,3,0],[0,0,0,1],[0,2,-1,-1],[0,0,-1,1]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-3,2,3],[-3,-1,2,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,3,0],[2,2,4,0],[0,0,0,1],[3,2,3,-1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,-4,-1,0],[0,0,0,1],[-3,4,1,-1]]
28/15;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[2,-1,-5,-5],[0,0,2,1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,6,3,-1],[-3,2,1,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[2,1,1,3],[2,1,1,2],[1,1,1,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,2,3],[3,1,4,5],[-2,1,-4,-4]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[2,-2,1,1],[0,0,1,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[0,0,0,1],[1,1,3,-1],[1,-1,-2,0]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,3,2,-1],[-1,1,4,-3]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,1,0,1],[2,1,-2,-1]]
13/14;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,2,4],[1,1,1,3],[-1,-1,0,-1]]
1;1;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[2,1,0,0],[0,0,1,0],[0,0,0,1],[5,5,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,0,0],[0,0,1,0],[0,0,0,1],[4,2,-4,3]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,1,1,-3],[-6,-1,-1,5]]
7/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,0],[0,1,2,3],[0,1,-3,-3]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[2,-1,2,1],[0,2,-2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,-1,0,2],[-5,-2,-2,4]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,5,-3,-1],[2,1,0,0]]
24/13;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[7,-2,-5,1],[-4,3,3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,2,0,1],[2,3,-2,2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[-1,-1,1,2],[3,5,-2,-2]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,1,3],[1,3,2,4],[1,-1,-2,-2]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,3],[-1,-1,1,0],[-2,-2,1,-2]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[6,-5,-1,0],[0,0,0,1],[-1,2,1,-1]]
3;3;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,0],[0,0,0,1],[-6,2,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-1,1],[2,2,6,-5]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-1,-1,1,4],[1,2,0,-3]]
1;1;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[2,1,0,0],[0,0,1,0],[0,0,0,1],[6,7,-1,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[0,1,2,3],[-2,1,0,-3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[1,3,0,0],[0,0,1,0],[1,2,1,0],[0,0,0,1],[2,6,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,8,9],[1,1,9,10],[0,1,-2,-2]]
27/10;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,5],[0,-1,2,4],[0,-1,2,9]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,4,-6,3],[0,4,-8,5]]
7/5;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,-3,1,1],[-2,4,-1,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,1,-1,1],[-4,4,6,-5]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,0,0,1],[1,-1,-1,-1],[2,1,2,0]]
20/9;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,2,4],[-1,1,-3,-4],[2,1,3,5]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-2,4,-3,0],[0,0,0,1],[-3,8,-6,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,7,2,-5],[-1,1,2,-1]]
2;2;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[3,1,0,0],[0,0,1,0],[0,0,0,1],[2,0,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-1,1,0,0],[0,0,1,0],[0,0,0,1],[7,-5,-3,-1]]
29/20;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,1,0],[0,0,0,1],[4,4,-3,-5]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,-1,1,1],[5,1,2,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,-1,-1,0],[0,0,0,1],[9,-4,-4,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,2,2,-2],[1,-3,-3,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-5,1,2,3],[-3,-1,2,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,1,1,-1],[5,0,1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-5,7,-4],[3,-6,8,-4]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,1,0,-1],[2,1,-2,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-4,1,0,0],[0,0,1,0],[0,0,0,1],[-6,2,-1,-1]]
7/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,3],[-1,1,1,-3],[-2,2,1,-3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[0,-1,1,-1],[0,0,1,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,3,4],[1,-1,2,3],[-1,1,2,3]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,1,3,4],[-1,1,-1,-1],[0,-1,-2,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,1,1,-1],[-4,-2,3,0]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[4,5,6,0],[0,0,0,1],[4,6,6,-1],[2,4,3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,3,4],[1,2,4,5],[1,0,0,-1]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,1,3],[0,-3,1,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[-4,5,1,1],[3,-1,1,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,3],[-2,0,1,-3],[0,0,1,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[2,0,-1,-1],[-1,-3,2,0]]
5/3;2;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[0,0,1,0],[0,0,0,1],[3,3,1,-1],[-2,-3,1,0]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,2,0],[0,0,0,1],[-3,1,-1,-2]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,4,1,5],[-1,2,1,1],[-1,4,1,3]]
19/10;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,4,5,0],[0,0,0,1],[0,-1,-3,-1],[0,1,1,1]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,5],[-1,1,1,4],[1,-1,1,4]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,5],[-1,1,1,4],[1,-1,1,5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,-2,2,1],[2,2,-2,1]]
4;4;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,0,0,1],[13,0,-13,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[0,2,1,-1],[3,2,2,-1]]
