Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,-3,1,-3],[-3,-3,1,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-6,4,-4,3],[-6,4,-3,3]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,2,3],[3,1,4,4],[0,-1,-1,-1]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-5,0,4],[1,4,1,-3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-5,4,3],[-1,1,0,1]]
24/11;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,2,4],[-1,1,-3,-4],[3,1,4,7]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,3,0],[0,0,0,2],[1,0,0,1],[-1,1,1,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,1,4,0],[0,0,0,1],[1,1,-5,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[1,1,2,3],[2,-4,0,-3]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,0,0,1],[3,-2,1,-1],[2,-2,-1,1]]
26/15;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[2,1,-1,0],[0,1,1,3],[2,0,-1,-1]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[3,1,-4,-4],[-2,-1,4,5]]
4;4;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,4,0],[0,1,4,0],[0,0,0,1],[0,0,-9,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,4,-2,1],[5,-10,8,-2]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,0,0,1],[5,-4,-2,-3]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[-2,-1,-4,-1],[0,1,0,1]]
11/9;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,3,2,-2],[4,-3,-1,0]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,3,4],[0,0,-2,-3],[1,-2,0,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-2,1,2,0],[0,0,0,1],[-6,5,2,-2]]
97/60;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[4,2,-5,-5],[-1,-1,3,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[1,-1,1,-1],[5,-2,-2,4]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,4,2,5],[0,3,1,2],[0,4,2,3]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,2,3],[2,1,-1,-1],[3,1,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,2,0,4],[0,-2,2,-1],[4,4,-1,6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[7,-4,-1,-3],[10,-6,-1,-4]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,3],[1,-1,-1,-2],[3,-2,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,2,-2,-1],[4,-1,2,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,1,7,-4],[-3,1,4,-1]]
1;1;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[0,0,1,0],[0,0,0,1],[1,-2,-1,-1],[3,4,0,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,-1,1,0],[0,0,0,1],[-4,-2,0,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,0,1,0],[-2,1,2,-2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,0,3],[-4,-1,1,-4],[4,3,-1,5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,3,5],[0,1,3,3],[1,2,6,8]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[2,1,1,3],[-4,2,-1,-4]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[6,-5,2,-2],[3,-3,3,-2]]
14/9;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-8,-1,5,5],[7,1,-4,-3]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,0,2,5],[3,-1,3,5],[-1,1,-1,-3]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,2,5,6],[4,1,4,5],[1,2,3,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,3],[-2,1,2,1],[-1,1,1,4]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[0,5,-4,-2],[1,-2,2,3]]
39/28;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,6,1,2],[8,-6,-1,-1]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,1,5],[1,3,2,6],[0,-1,0,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,3],[2,-1,-5,-5],[2,-1,-6,-6]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,-2,0],[0,0,0,1],[6,-2,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,2,4],[-1,0,-2,-2],[-2,-2,-2,-3]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,1,-3,2],[-4,2,6,-3]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,-1,1,0],[0,0,0,1],[-3,3,2,-3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-1,-2,2],[-4,6,6,-5]]
9/4;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,8,1,-4],[-5,10,2,-6]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,-1,-1,3],[6,2,4,-5]]
46/25;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,1,3],[1,-3,-2,-5],[-1,3,3,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,0,3,2],[-2,-2,4,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,3,0],[0,0,0,1],[1,2,4,-1],[2,0,2,0]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,-2,-4,3],[-2,-2,-2,3]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,1,3,4],[-1,1,-2,-3]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,0,3],[-1,-2,-1,-4],[0,1,1,0]]
13/11;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,3],[0,0,2,1],[1,-1,-3,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-1,4,-2],[-3,-3,6,-2]]
5/3;2;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[-2,-2,1,0],[0,0,0,1],[-3,-2,1,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,3,5,6],[0,0,2,1],[1,-1,-3,-3]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,2,3],[2,1,0,2],[3,0,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,2],[1,0,2,-1],[-2,2,-1,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,2,-1,0],[0,0,0,1],[6,1,0,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,1,2,1],[0,0,-4,1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[3,2,4,0],[0,0,0,1],[1,-1,-1,-1],[3,3,5,0]]
4;4;[[0,0,0,0],[1,0,0,0],[1,3,0,0],[0,0,1,0],[0,-4,1,0],[0,0,0,1],[0,-10,0,1]]
14/11;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[4,-3,-3,-5],[-1,2,0,1]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-1,1,0,0],[0,0,1,0],[0,0,0,1],[2,-1,-5,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-2,6,2,-3],[-2,6,1,-3]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,1,4,5],[-3,1,-4,-4],[1,0,2,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[3,1,3,0],[0,0,0,1],[-2,-1,-5,-1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,2,7],[1,1,2,3],[1,0,2,2]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,3],[3,4,1,5],[-3,-2,1,-4]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,-2,3,-2],[-3,-3,2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,3,3],[1,1,2,2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,2],[1,0,-1,-3],[-1,1,-1,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,0,3],[-2,0,1,-1],[0,0,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,1,-2,3],[1,1,3,-2]]
13/6;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-1,-2,3],[-4,4,10,-9]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[5,-2,-1,3],[-1,2,0,-1]]
16/13;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,1,7,-4],[3,-1,-4,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[8,-7,1,-1],[8,-8,2,-1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[-1,1,0,1],[-1,-1,-4,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-2,-1,1],[2,-2,4,-3]]
4;4;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,-5,1,0],[0,0,0,1],[11,-11,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,4,4,5],[0,1,2,1],[3,7,7,8]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[-1,0,-2,-1],[0,1,3,0]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,1,2,6],[-1,1,0,-1],[0,2,1,2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,4,0],[0,0,0,1],[0,2,-1,-1],[2,-1,6,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,4,5],[-1,0,0,-1],[1,0,2,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,0,2,4],[-2,2,0,-1],[4,-1,3,5]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,7,1,-6],[-4,8,1,-6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,2,3],[-1,1,4,5],[2,-1,-1,-1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,4,1,5],[1,4,1,3],[2,6,1,5]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,3,0],[0,1,1,0],[0,0,0,1],[1,-3,9,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-6,7,-4],[1,-2,2,0]]
16/11;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,3],[3,-2,-1,-2],[-2,3,2,5]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,3,0],[0,0,0,1],[2,2,7,-2],[2,2,8,-2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,1,-1],[2,6,-1,-4]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-5,2,-1,0],[0,0,0,1],[5,0,0,1]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,0,5],[0,1,-1,-1],[0,2,-2,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,3],[1,4,2,4],[2,-2,-1,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[8,-2,-3,-5],[0,1,1,0]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,3,-1,-2],[4,-4,3,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,2],[0,-1,2,3],[0,-1,2,8]]
4;4;[[0,0,0,0],[1,0,0,0],[1,4,0,0],[0,0,1,0],[0,-5,1,0],[0,0,0,1],[0,-8,0,1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[-2,-1,-1,2],[3,3,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,-2,1,0],[0,0,0,1],[9,-6,2,-4]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,2,5,2],[8,-2,-5,-1]]
7/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,6,2,7],[0,-6,-1,-8],[0,-4,0,-5]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[-2,2,3,0],[0,0,0,1],[4,0,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,2,3],[0,1,-1,-3],[0,1,0,2]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,-3,-3,-1],[1,-1,1,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,3],[-1,1,1,-2],[-1,1,1,5]]
9/4;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,2,2,-2],[-4,8,1,-4]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,2,3],[2,2,1,2],[2,-1,-2,-2]]
4/3;4/3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,3,0],[0,0,0,1],[2,0,-1,-1],[2,3,5,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,3,4],[0,1,-1,-2],[0,-1,0,-1]]
14/11;5/3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,1,3,1],[7,-2,-5,-3]]
59/25;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,2,5,6],[0,1,5,5],[0,-1,-5,-7]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-1,4,3,-2],[-1,0,1,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[2,2,3,0],[0,0,0,1],[4,4,4,1]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,1,5,-4],[-6,2,8,-6]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,0,1,0],[0,0,0,1],[3,1,-5,-3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,0,1,0],[0,0,0,1],[3,1,-5,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-2,-1,0],[0,2,-2,-2]]
28/13;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,1,2,6],[-3,1,-2,-5],[5,1,3,8]]
20/9;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,4],[1,1,-1,-3],[-1,1,1,6]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-3,-6,5],[0,1,0,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-4,4,0,1],[4,-2,-2,1]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,4],[-1,2,0,-1],[1,2,2,5]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-3,2,-1,0],[0,0,0,1],[3,1,0,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,2,3],[3,2,3,4],[2,0,2,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,-1,2,2],[9,2,-2,-5]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,5,6,0],[1,-1,-1,0],[0,0,0,1],[0,2,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,1,4],[0,1,0,-1],[0,3,2,5]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,0,1,4],[1,-1,0,1],[-1,-1,-1,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,-1,1,0],[0,0,0,1],[-6,3,-1,-1]]
5/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,1,4],[-3,-2,1,-3],[3,4,1,5]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,1,3,0],[0,0,0,1],[-4,4,4,1]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,-4,-2,-3],[-1,1,2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[-2,2,-1,3],[2,0,1,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[13,1,1,-1],[-1,0,1,0]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[3,3,4,0],[0,0,0,1],[4,5,5,-1],[1,1,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,3,1,-1],[1,-5,-1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,2,3,-1],[5,-4,-2,0]]
11/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,4],[-3,-2,1,-5],[2,3,1,5]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,-1,-3,0],[0,0,0,1],[-3,3,3,1]]
17/10;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,5],[1,-1,2,5],[2,-1,2,8]]
7/4;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[5,4,-3,-2],[5,3,-3,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,1,0],[0,0,0,1],[-5,10,1,-5]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,1,1,2],[3,1,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,3,5],[-1,1,-1,-2],[2,2,5,8]]
58/35;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[2,-3,-1,1],[1,3,2,-1]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,4],[0,-1,2,5],[0,2,-1,3]]
12/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-7,2,6,0],[0,0,0,1],[2,1,-1,-1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-3,2,5,-1],[-1,0,1,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,1,1,2],[2,1,0,3],[2,1,1,1]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[1,-3,0,1],[1,-3,-1,-1]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,0,0,1],[6,4,-3,-1]]
28/13;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,3],[3,1,1,4],[-7,-2,1,-9]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,3,1],[3,1,-3,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,3,4,5],[1,-2,-2,-2],[1,4,5,6]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[6,-2,-3,-1],[4,-2,-3,1]]
19/10;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,2,1,5],[4,1,2,6],[-1,0,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,-1,2,6],[0,1,0,1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,3,0],[1,-1,-1,0],[0,0,0,1],[1,2,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[1,5,0,0],[0,0,1,0],[0,0,0,1],[2,3,-1,-1],[2,2,-1,-1]]
11/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,1,1,4],[-2,-1,1,-3],[6,1,1,7]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[6,3,1,9],[-1,1,0,-1],[7,3,1,10]]
31/18;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[1,-1,-3,-2],[2,-1,-2,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,3],[-1,0,2,1],[-1,0,2,6]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-9,4,7],[1,5,-1,-4]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[2,-2,-2,-1],[2,-2,-1,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,1,1,2],[2,1,1,-1],[3,1,1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,2,4],[1,1,2,3],[0,5,1,5]]
1;1;[[0,0,0,0],[1,0,0,0],[2,3,0,0],[2,2,0,0],[0,0,1,0],[0,0,0,1],[1,4,-1,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[2,-1,-1,5],[-1,3,1,-4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,11],[1,1,1,12],[0,0,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,1,1,2],[3,1,1,1],[0,1,1,2]]
12/7;2;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-7,1,3,2],[5,0,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,3,2,5],[1,4,2,6],[0,5,1,5]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,4],[0,2,-1,4],[0,-2,3,1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[1,1,-1,-1],[-2,2,6,0]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[0,0,0,1],[3,2,-1,-1],[-1,1,2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,2,3],[3,1,3,3],[2,2,3,4]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,-4,-1,-1],[-7,6,3,2]]
