Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-1,1,1,0,0],[0,0,0,0,1],[-2,2,0,1,0],[2,-2,1,1,-1],[3,-3,1,1,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,0,0,1,2],[-1,1,1,-1,-1],[2,-1,1,1,1]]
1;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,1,5,7,12]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,2,1,-1,-1],[-1,2,1,0,-1],[-1,0,1,0,1],[-1,2,2,-1,-1]]
3/2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,0,0,2],[-2,1,-1,-1,-2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[1,-1,3,2,0],[0,0,0,0,1],[1,-1,4,2,-1]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[0,0,0,0,1],[0,0,-4,-2,-1]]
40/21;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[7,2,-3,-3,-5]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-1,1,0,0,1],[0,1,-1,2,-1],[2,-2,1,-1,1]]
8/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-3,3,3,-2,0],[0,0,0,0,1],[-4,4,4,-2,-1]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[3,5,5,5,6],[4,5,5,5,6]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[2,-2,1,0,0],[0,0,0,1,0],[3,-3,2,-1,0],[0,0,0,0,1],[3,-3,0,0,1]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[1,2,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[2,4,-1,-1,-1],[2,4,-1,-1,0]]
7/4;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-8,6,2,2,2]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,1,0,2,0],[0,0,1,1,0],[0,0,0,0,1],[0,1,1,0,-1],[0,0,-1,-2,2]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,1,3,4],[1,0,1,1,2],[1,0,0,2,2]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,-1,1,0,0],[0,0,0,1,0],[1,-1,2,-1,0],[0,0,0,0,1],[4,-4,0,0,1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[1,1,0,0,2],[0,2,0,-2,2]]
7/3;7/3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,0,0,0,3],[1,1,1,1,3]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,1,1,1,2],[0,1,1,0,0],[1,0,0,-1,-1],[1,1,1,2,3]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,1,2],[-4,2,2,1,-2]]
8/3;3;[[0,0,0,0,0],[1,0,0,0,0],[1,2,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,1,1,1,2],[-2,-2,1,1,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[1,3,-1,2,0],[0,0,0,0,1],[2,5,-1,4,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,1,1,2,0],[0,0,0,0,1],[1,1,2,2,-1],[-1,1,0,0,1],[0,1,2,2,0]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[2,2,3,4,0],[0,0,0,0,1],[2,0,3,2,-1]]
23/6;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[0,0,1,2,6]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-1,2,-1,1,0],[-2,2,0,1,0],[0,0,0,0,1],[-1,3,-1,1,-1]]
17/6;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,2,2,0,3],[0,3,4,-1,5],[0,-1,-3,1,-4]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-1,-1,1,2,0],[0,0,0,0,1],[2,3,-1,-2,-1],[-1,0,0,1,1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,1,2],[0,0,1,0,2],[-1,1,0,1,1],[1,-1,1,0,2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[0,0,0,0,1],[0,1,1,3,-1],[0,0,2,2,-1],[0,-1,2,1,0]]
7/2;7/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,1,0,2,0],[0,0,0,0,1],[0,0,2,-2,1],[0,2,1,3,-1]]
3/2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[0,0,0,0,1],[4,2,2,2,-1]]
8/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,2,5,6,0],[0,0,0,0,1],[0,3,8,9,-1]]
4/3;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,0,2,3],[-1,2,-1,3,3],[-1,1,0,3,3]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[2,1,2,0,3],[4,-1,3,-1,3]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,0,0,0],[1,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-3,1,2,-1,-1]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,2,0,0],[0,0,0,1,0],[3,3,0,4,6]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[-1,1,1,0,0],[-1,1,1,2,0],[0,0,0,0,1],[-1,1,2,3,-1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,-1,0,1,0],[0,0,0,0,1],[-1,1,0,0,1],[1,-2,1,2,-1],[-2,1,1,-1,2]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[-1,-1,2,0,0],[0,0,0,1,0],[0,0,0,0,1],[4,2,-3,-1,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,3,-2,1,-1],[1,-1,2,0,0]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[2,2,0,3,0],[2,3,-1,3,0],[0,0,0,0,1],[4,5,-1,6,-1]]
4/3;7/3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,5,2,1,6],[1,5,1,2,6]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[1,1,1,0,2],[1,1,1,4,2]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[4,1,2,-3,-1],[4,1,1,-3,0]]
15/4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,1,4],[0,0,-1,2,6],[0,0,-1,2,2]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,-1,2,-1,2],[0,-1,2,-2,2]]
11/3;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[0,0,1,1,2],[0,0,1,0,-1],[0,1,0,-2,-2]]
5/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,1,0,2,3],[1,1,-1,-3,-3]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-1,1,1,0,0],[0,0,0,0,1],[2,2,-2,-4,3]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,0,0,1,0],[1,0,0,0,2],[-1,3,4,-1,-2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-1,2,-1,2,-1],[0,1,1,0,-1],[1,-1,2,-2,1]]
8/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,1,0,2,0],[0,0,0,0,1],[-1,1,1,1,-1],[1,1,-1,-1,0]]
5/2;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,-1,1,0],[2,2,1,1,3],[0,0,-1,1,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[0,0,0,0,1],[0,2,2,2,-1],[0,0,2,2,1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[2,-1,-1,1,1],[-1,2,1,-1,-1],[1,1,-1,0,0]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-1,1,0,1,0],[0,0,0,0,1],[1,1,-1,0,0],[2,0,-2,0,1],[2,1,-1,-1,0]]
14/5;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,5,5,3,8],[5,6,6,4,10]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,0,1,0,2],[5,-2,-1,1,4]]
2;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[2,4,1,5,6],[2,4,1,6,6]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[6,2,1,-1,-1],[-1,0,1,0,0]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,0,1,-1,0],[0,0,0,0,1],[4,-2,-2,0,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,1,1,2],[1,0,1,0,0],[1,0,1,1,1],[1,0,0,1,0],[1,0,0,0,-1]]
5/2;3;[[0,0,0,0,0],[2,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,-2,2,4,-3]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,-1,-1,2,0],[0,0,0,0,1],[-2,2,1,-1,1],[-2,2,0,0,1],[-3,3,1,-1,1]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,0,2,0],[0,0,0,0,2],[2,2,-2,4,2]]
5/2;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,1,2,1,4],[0,0,-1,1,-1],[1,1,1,2,4]]
4/3;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[4,4,1,6,0],[0,0,0,0,1],[2,2,2,3,-1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[0,1,0,-2,0],[0,0,0,0,1],[0,-4,4,8,1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,2,-2,-1,2],[0,6,-5,-2,2]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[2,2,-1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,2,1,-1,-1]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,-1,1,0],[1,1,0,1,3],[-1,0,-1,1,-3]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[4,5,4,4,6]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[2,0,0,2,3],[0,2,-1,-3,-3]]
11/6;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,2,2,5,12]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,2,1,0,3],[0,-1,2,1,1],[0,1,0,1,1]]
30/11;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,6,11,-1,-4]]
3/2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,1,1,1,4],[1,1,3,-1,4]]
23/7;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,5,7,-5,-6]]
7/2;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[2,-2,1,0,0],[0,0,0,1,0],[0,0,0,1,4]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,2,2,2,3],[0,3,4,6,6]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,0,1,1,-1],[-1,1,2,0,-1],[1,-1,-1,1,1],[1,-1,-1,0,2],[-1,1,2,1,-2]]
10/3;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,-1,1,0],[0,0,0,0,1],[0,4,-4,6,-5]]
25/11;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[3,1,6,7,8],[1,0,-1,-1,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[4,-4,3,-1,-1],[-3,3,-2,2,1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,3,0],[1,1,1,1,2],[1,1,1,4,2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,-1,1,1,0],[0,0,0,0,1],[-1,1,1,0,0],[0,-1,1,2,-1],[-1,-1,1,2,0]]
5/3;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[3,5,2,2,6]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,2,3,0],[0,0,0,0,1],[0,2,-1,-1,-1],[1,1,3,4,0]]
5/2;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[3,3,1,1,4],[2,0,1,1,1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-1,-3,2,2,1],[-1,1,0,2,-1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,0,0,1,0],[0,0,0,0,1],[-1,0,0,1,1],[0,0,1,1,0],[0,0,1,0,1],[-1,0,-2,1,1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,-2,1,1,1],[0,-3,4,1,-1],[0,-3,2,1,1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,0,1,0,0],[1,-1,1,1,0],[1,0,0,1,0],[0,0,0,0,1],[2,-1,1,2,-1]]
7/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[3,1,2,1,6],[3,1,1,2,6]]
23/9;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,2,1,3],[0,-1,-1,-3,-6]]
10/3;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[-1,1,1,0,0],[0,0,0,1,0],[3,0,3,1,6]]
4/3;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,9,9,7,12]]
8/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[2,-4,3,1,-1],[-1,3,-2,1,0]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[0,-1,2,3,0],[0,-1,2,1,0],[0,0,0,0,1],[0,-1,3,2,-1]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,1,1,2],[-3,2,0,0,2]]
7/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,3,1,4,0],[0,0,0,0,1],[-1,0,2,-1,-1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[-1,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[3,2,1,-1,-1],[4,2,1,-1,-1]]
23/7;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,3,1,1,4],[0,-1,1,-2,-3]]
7/2;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,0,0,1,0],[0,2,2,-1,0],[0,0,0,0,1],[0,2,-2,-2,1]]
7/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,1,1,2],[-2,-3,1,-1,-4]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-8,8,4,-2,-1]]
13/6;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[6,4,2,1,12]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,-1,0,0,1],[3,3,-2,-2,-2]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[-1,-1,1,0,0],[0,0,0,1,0],[2,2,2,3,4]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,3,0],[0,1,0,3,0],[0,0,0,0,1],[0,1,1,6,-1]]
5/3;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[3,-2,-1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,0,0,-1,-1]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,3,0],[0,0,0,0,1],[1,0,0,-1,-1],[1,0,0,-1,0]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,2,2,3,0],[0,0,0,0,1],[0,0,2,1,0],[0,2,4,4,-1],[0,1,4,3,-1]]
5/2;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[0,0,0,0,1],[0,1,-2,-2,-1],[0,1,-2,-2,0]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,1,-1,1,0],[0,0,0,0,1],[2,0,-1,1,1],[2,0,1,-1,1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,-1,1,1,0],[-1,1,1,1,0],[0,0,2,0,1]]
2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,4,10,7,12]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-2,-1,-1,2,1],[3,3,1,-2,-1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,3,1,3,6],[0,3,0,4,6]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,0,0,2,0],[0,0,1,2,0],[0,1,0,2,0],[0,0,0,0,1],[0,1,1,4,-1]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[-1,1,1,0,0],[-1,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-2,0,2,-1,2],[-4,0,4,-1,2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,-4,2,10,-7]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,0,0,1,0],[0,0,0,0,1],[4,0,0,2,-1]]
11/6;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,9,1,11,12]]
85/33;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,3,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,4,11,-1,-2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,1,2,0,0],[0,0,0,1,0],[0,0,0,0,1],[-2,2,2,2,-1],[-2,2,2,1,0]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,0,1,1,2],[1,1,1,1,3],[-1,0,1,-2,-3]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,1,2,0],[0,0,0,0,1],[0,-1,0,-5,2],[0,-1,0,-2,2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,2,-2,1,0],[1,1,0,1,2],[1,4,-3,1,2]]
7/3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,2,1,2,3],[0,0,1,1,0],[1,2,1,4,3]]
5/6;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[3,1,5,7,12]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[3,-3,-3,-1,2],[1,-1,-1,-1,2]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,0,1,2,0],[0,0,0,0,1],[1,1,1,2,-1],[1,-2,3,2,0]]
7/2;7/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[0,0,-1,1,1],[0,-2,2,2,-1],[0,-2,3,1,-1],[0,-3,4,2,-2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[1,1,1,0,2],[0,1,1,-1,1],[0,1,0,0,1],[0,0,1,0,1]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[1,-1,2,-1,-1],[0,1,1,0,0],[-1,1,-1,2,1]]
5/2;5/2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,1,2,0],[0,0,1,2,0],[0,0,0,0,1],[0,0,2,1,-1]]
7/6;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[4,3,1,1,12]]
4;4;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[0,0,0,0,1],[-1,1,0,1,0],[1,-2,2,-1,1],[-1,1,-1,1,1],[-2,1,-1,2,1]]
2;2;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[1,1,0,2,0],[1,2,-1,2,0],[0,0,0,0,1],[3,5,-2,6,-2]]
3;3;[[0,0,0,0,0],[1,0,0,0,0],[0,1,0,0,0],[0,0,1,0,0],[0,0,0,1,0],[-3,3,2,-1,0],[0,0,0,0,1],[2,-1,1,0,-1]]
