Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[2,0,3],[-2,2,-7],[4,-1,5]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[4,3,5],[5,5,7],[-1,-4,-4]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[0,1,2],[1,3,-1],[-2,-2,6]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[1,2,1],[5,6,7]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[2,9,11],[1,-2,-2],[2,11,13]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[-2,1,-8],[0,2,-1]]
9/8;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,5],[4,1,7],[-6,1,-9]]
17/20;1;[[0,0,0],[5,0,0],[0,1,0],[0,0,1],[15,-2,-1],[1,0,1]]
31/45;1;[[0,0,0],[1,0,0],[0,1,0],[1,4,6],[1,-3,-5],[2,5,8]]
13/24;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,5],[2,-2,-3],[2,0,5]]
9/7;2;[[0,0,0],[1,0,0],[1,2,0],[1,3,4],[1,-1,-5],[1,1,3]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[0,2,5],[0,-1,-6],[1,-3,-12]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[2,3,4],[3,11,13],[-1,-3,-5]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[6,5,9],[-1,-2,-3],[7,6,10]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[4,2,5],[1,-2,-1],[3,2,3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[0,2,1],[3,2,0]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[3,6,8],[-2,-6,-9],[-2,-8,-11]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[-1,1,0],[5,6,7],[-1,3,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,2,1],[11,-8,-10]]
3;3;[[0,0,0],[6,0,0],[0,1,0],[-8,1,0],[0,0,1],[9,0,1]]
8/7;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,3],[-2,1,-9],[2,1,5]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-3,5,-5],[5,-4,5]]
190/357;5/6;[[0,0,0],[1,0,0],[0,1,0],[0,3,7],[-1,5,10],[2,-2,-3]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,5],[1,-1,-2],[-1,2,-2]]
14/15;1;[[0,0,0],[1,0,0],[4,5,0],[0,0,1],[-1,-4,-2],[0,-3,-2]]
11/9;2;[[0,0,0],[1,0,0],[0,1,0],[4,-4,0],[0,0,1],[-10,8,1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[-4,2,1],[4,-2,2]]
15/22;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[-1,-7,-3],[1,1,1]]
29/54;1;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[3,-1,-2],[-4,2,2]]
3/5;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[8,4,-5],[8,3,-5]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[4,6,7],[3,3,3],[6,8,9]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[3,2,5],[-2,-3,-7],[1,3,3]]
3;3;[[0,0,0],[4,0,0],[0,1,0],[-6,1,0],[0,0,1],[13,0,1]]
4/5;1;[[0,0,0],[1,0,0],[1,2,0],[0,1,2],[1,2,-1],[3,2,2]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[3,2,3],[-1,2,4]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[2,1,3],[2,-2,6]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,3],[1,-1,-2],[-2,0,6]]
1/2;4/5;[[0,0,0],[1,0,0],[0,1,0],[7,7,8],[-3,-1,-3],[11,11,13]]
12/17;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[8,-1,-3],[-7,3,3]]
43/85;1;[[0,0,0],[4,0,0],[0,1,0],[0,0,1],[5,-2,-2],[-1,1,0]]
11/21;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[7,-3,-4],[-13,6,10]]
4/7;1;[[0,0,0],[1,0,0],[0,1,0],[5,0,7],[5,1,8],[1,-1,-1]]
16/15;7/6;[[0,0,0],[1,0,0],[0,2,0],[2,1,3],[-3,3,-5],[-4,3,-6]]
17/30;1;[[0,0,0],[1,0,0],[0,1,0],[4,8,9],[-1,-4,-5],[5,10,11]]
3;3;[[0,0,0],[4,0,0],[0,1,0],[-9,1,0],[0,0,1],[10,0,1]]
2;2;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[3,2,-2],[-3,-5,3]]
11/13;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,4],[-5,-2,-7],[4,4,5]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[3,0,4],[6,-1,6],[-5,2,-7]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[2,3,4],[1,4,4],[5,-3,1]]
8/9;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,-5,5],[3,-3,1]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[1,-1,1],[-8,2,-1]]
2;2;[[0,0,0],[1,0,0],[4,5,0],[5,6,0],[0,0,1],[8,8,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,3,4],[0,-5,-5],[1,4,6]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[3,3,-1],[3,-1,-3]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[4,6,9],[4,6,10],[4,7,10]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[3,4,5],[2,-3,-1],[3,-4,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[2,-4,7],[1,2,-2]]
23/36;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[5,3,-1],[3,-1,-1]]
8/13;1;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[-1,3,2],[3,-5,-5]]
7/9;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,-10,9],[2,2,-1]]
13/11;2;[[0,0,0],[1,0,0],[0,1,0],[1,5,7],[1,-3,-4],[1,-4,-4]]
9/10;1;[[0,0,0],[1,0,0],[0,1,0],[4,3,6],[3,2,3],[2,2,5]]
49/65;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-9,8,4],[10,-8,-3]]
37/60;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,4],[-1,-1,-4],[-1,2,5]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[2,4,5],[-2,-1,-3],[2,5,7]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,0,5],[2,1,8],[2,2,12]]
13/14;1;[[0,0,0],[1,0,0],[0,1,0],[4,3,11],[2,3,7],[5,4,14]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[7,8,-7],[8,8,-7]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,3],[-2,1,5],[3,1,-3]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,3],[3,-2,2],[4,-4,-2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[2,1,9],[1,0,-2],[3,1,12]]
3/4;1;[[0,0,0],[1,0,0],[7,8,0],[0,0,1],[10,11,-1],[2,3,1]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[-2,2,1],[-2,0,1]]
2;2;[[0,0,0],[1,0,0],[1,5,0],[0,0,1],[2,15,-2],[2,16,-2]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[3,2,7],[1,0,-1],[-2,-1,-8]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[3,0,-2],[-4,1,7]]
29/18;2;[[0,0,0],[1,0,0],[1,9,0],[0,0,1],[2,7,-1],[2,2,-1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,15],[3,1,16],[1,0,-1]]
7/6;2;[[0,0,0],[1,0,0],[0,1,0],[9,1,10],[0,1,-1],[10,1,11]]
8/9;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[3,0,1],[5,-2,1]]
11/12;1;[[0,0,0],[1,0,0],[1,3,0],[2,1,3],[0,4,-1],[0,5,-1]]
16/15;7/6;[[0,0,0],[1,0,0],[0,1,0],[5,4,10],[7,5,14],[8,5,15]]
1/2;1;[[0,0,0],[1,0,0],[0,1,0],[3,5,6],[4,8,9],[-2,-5,-5]]
13/11;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-1,1,3],[5,1,-8]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,5],[2,0,-1],[2,3,8]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,-4,3],[-4,-12,9]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[7,7,-6],[2,4,-2]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[2,-10,8],[3,-12,10]]
17/19;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,3],[1,3,2],[-5,-8,-9]]
35/22;2;[[0,0,0],[1,0,0],[1,11,0],[0,0,1],[2,2,-1],[0,-1,1]]
2/5;1;[[0,0,0],[5,0,0],[0,1,0],[0,0,1],[-3,1,-1],[9,-1,0]]
6/5;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,7],[0,1,-3],[1,1,-1]]
6/7;1;[[0,0,0],[1,0,0],[1,3,0],[0,0,2],[-1,-1,3],[1,5,-1]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[2,-1,3],[5,0,6]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,5,9],[2,6,11],[2,6,12]]
8/15;1;[[0,0,0],[1,0,0],[1,3,0],[0,0,1],[3,4,-1],[-2,-7,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,5],[3,1,6],[-1,0,2]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[1,4,7],[1,5,8],[1,-3,-3]]
16/21;1;[[0,0,0],[7,0,0],[0,1,0],[0,0,1],[8,-1,-1],[-1,1,0]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[-1,2,5],[-1,-1,-4]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-3,1,1],[-7,-2,1]]
13/14;1;[[0,0,0],[1,0,0],[0,1,0],[1,3,5],[2,1,2],[3,-1,1]]
5/3;2;[[0,0,0],[2,0,0],[0,1,0],[1,1,3],[4,1,1],[-1,1,3]]
17/21;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[2,6,7],[1,-2,-3]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,4],[-3,-1,-3],[3,3,7]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[5,3,7],[0,2,2],[2,3,4]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[8,-2,3],[12,-2,3]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[2,-1,1],[-6,-3,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,5],[-1,1,9],[2,0,-3]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,5],[-1,1,9],[2,0,-1]]
35/52;1;[[0,0,0],[1,0,0],[2,3,0],[1,0,2],[3,5,2],[0,-2,-1]]
16/21;1;[[0,0,0],[1,0,0],[0,1,0],[4,1,7],[-1,-1,-5],[5,2,11]]
3;3;[[0,0,0],[2,0,0],[0,1,0],[-4,1,0],[0,0,1],[17,0,1]]
7/8;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[3,8,-3],[1,2,1]]
2;2;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[-1,1,2],[-1,10,2]]
5/6;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[-1,-3,0],[5,10,-2]]
1;1;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-6,4,-1],[0,-1,1]]
5/4;2;[[0,0,0],[1,0,0],[0,1,0],[4,1,6],[1,0,-1],[-3,0,-3]]
5/3;2;[[0,0,0],[2,0,0],[0,1,0],[2,3,0],[0,0,1],[5,5,1]]
2;2;[[0,0,0],[1,0,0],[1,2,0],[0,1,0],[0,0,1],[1,-11,-3]]
15/22;1;[[0,0,0],[2,0,0],[0,1,0],[3,2,4],[0,-1,-1],[2,3,5]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,5,7],[1,-5,-9],[1,3,5]]
23/24;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[-1,2,-1],[4,-7,12]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[3,4,6],[2,3,5],[3,4,4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,3,13],[2,3,14],[0,1,-1]]
2/3;1;[[0,0,0],[1,0,0],[1,3,0],[0,0,1],[3,4,-1],[-4,-10,3]]
1;1;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-3,9,-4],[-3,10,-4]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[2,1,3],[1,1,-3],[3,1,1]]
9/14;1;[[0,0,0],[1,0,0],[0,1,0],[2,8,11],[2,9,12],[2,10,14]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[7,-1,2],[-11,4,-3]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[2,4,9],[3,4,10],[2,5,10]]
1/2;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,13],[-1,-1,-8],[-1,-1,-7]]
3/5;5/6;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,-2,5],[-1,2,1]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[11,-6,1],[18,-10,2]]
9/8;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,7],[-1,1,-6],[1,1,10]]
3/2;2;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[4,11,-3],[4,12,-3]]
11/18;1;[[0,0,0],[1,0,0],[0,1,0],[7,10,11],[3,3,3],[1,2,1]]
13/14;1;[[0,0,0],[1,0,0],[0,1,0],[3,2,7],[4,1,7],[1,0,-1]]
3/2;2;[[0,0,0],[2,0,0],[0,1,0],[2,1,3],[3,1,-1],[4,1,-1]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,2,2],[5,2,-1]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[1,2,3],[-1,2,5]]
4/5;1;[[0,0,0],[1,0,0],[4,5,0],[0,0,1],[-1,0,1],[-2,-4,-1]]
9/22;1;[[0,0,0],[1,0,0],[0,1,0],[6,6,7],[-4,-6,-6],[-3,-4,-4]]
5/6;1;[[0,0,0],[2,0,0],[0,1,0],[1,0,2],[1,1,-1],[4,-2,-2]]
1/2;1;[[0,0,0],[1,0,0],[0,1,0],[2,7,8],[2,4,4],[1,6,7]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,5],[1,2,2],[0,3,6]]
25/38;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,-4,1],[6,5,-1]]
14/15;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,6],[1,3,5],[3,1,5]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-5,5,9],[3,-1,-5]]
3/2;2;[[0,0,0],[1,0,0],[1,3,0],[0,0,1],[-1,9,2],[-2,10,3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[2,1,1],[-4,-1,3]]
31/70;1;[[0,0,0],[1,0,0],[0,1,0],[4,2,11],[0,-1,-3],[-1,-1,-4]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[4,6,0],[0,0,1],[-3,-7,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[2,-3,-6],[-1,4,5]]
3;3;[[0,0,0],[5,0,0],[0,1,0],[-7,1,0],[0,0,1],[11,0,1]]
2;2;[[0,0,0],[2,0,0],[0,1,0],[5,1,0],[0,0,1],[11,1,-2]]
37/91;1;[[0,0,0],[1,0,0],[0,1,0],[3,0,7],[-1,-1,-5],[0,1,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[1,-3,-10],[1,2,5]]
9/10;1;[[0,0,0],[1,0,0],[0,1,0],[2,1,4],[0,0,3],[1,-1,-1]]
7/5;2;[[0,0,0],[1,0,0],[0,2,0],[1,2,3],[1,1,4],[1,2,-1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[3,-4,-2],[-1,6,5]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,3],[0,1,-1],[2,2,7]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-8,-6,1],[-10,-8,1]]
31/38;1;[[0,0,0],[1,0,0],[0,1,0],[5,1,8],[-2,-1,-6],[-2,1,-3]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[0,1,2],[-1,0,-3],[-2,-1,-3]]
17/26;1;[[0,0,0],[1,0,0],[0,1,0],[6,9,11],[-1,-3,-3],[-1,-2,-2]]
1;1;[[0,0,0],[1,0,0],[2,4,0],[0,0,1],[3,8,2],[3,9,2]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[2,0,1],[-8,-2,1]]
29/42;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[3,2,-1],[-8,-9,4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[11,-9,1],[4,-4,2]]
7/5;2;[[0,0,0],[3,0,0],[0,1,0],[2,1,3],[4,1,4],[-2,1,-1]]
6/5;3/2;[[0,0,0],[1,0,0],[0,1,0],[2,0,3],[-2,2,-4],[0,1,-5]]
5/7;1;[[0,0,0],[1,0,0],[3,5,0],[0,0,1],[-2,-7,-1],[0,-1,1]]
7/10;1;[[0,0,0],[1,0,0],[3,4,0],[0,0,1],[2,3,-1],[-3,-7,0]]
22/15;2;[[0,0,0],[1,0,0],[0,1,0],[2,4,5],[-1,4,2],[-1,7,5]]
20/33;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[3,-7,-7],[-1,4,3]]
2;2;[[0,0,0],[1,0,0],[1,3,0],[0,4,0],[0,0,1],[1,13,-2]]
11/12;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[1,-2,-4],[3,2,3]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[5,-2,1],[-6,3,2]]
2;2;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[2,8,1],[-2,-6,1]]
7/9;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[6,-7,6],[9,-12,10]]
2/3;1;[[0,0,0],[1,0,0],[1,2,0],[2,2,0],[0,0,1],[-4,-11,-2]]
1/2;1;[[0,0,0],[1,0,0],[0,1,0],[4,2,9],[3,3,8],[5,3,12]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,4],[-1,-2,1],[-1,-2,2]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[4,1,5],[-1,0,-3],[3,-1,4]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[3,2,1],[4,3,4]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-3,-2,2],[9,3,-2]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,3],[-5,1,-2],[2,1,1]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[1,3,5],[2,2,5],[-2,-5,-13]]
8/15;1;[[0,0,0],[1,0,0],[0,1,0],[3,7,8],[-1,-6,-6],[0,0,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[8,6,9],[-1,0,-1],[-2,-2,-4]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[1,0,2],[-1,-1,1],[1,-2,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,8],[1,2,9],[0,1,-4]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[4,1,5],[-4,0,-4],[2,1,4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,-6,1],[-1,2,2]]
7/9;1;[[0,0,0],[1,0,0],[0,1,0],[3,6,7],[3,7,8],[1,-1,-2]]
5/3;2;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-2,-7,3],[-2,-2,3]]
6/7;1;[[0,0,0],[1,0,0],[0,1,0],[2,0,3],[1,-2,-2],[4,-4,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,3,5],[1,2,1],[4,5,7]]
2;2;[[0,0,0],[5,0,0],[0,1,0],[6,1,0],[0,0,1],[-1,1,-1]]
8/13;5/6;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,3,3],[2,-9,-5]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[5,7,11],[1,3,3],[7,11,17]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,4],[1,2,1],[-1,4,7]]
31/39;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[-1,4,5],[1,-5,-9]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[0,-1,-1],[-2,5,-5]]
5/7;1;[[0,0,0],[1,0,0],[2,4,0],[2,7,0],[0,0,1],[1,5,-1]]
8/7;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[3,-4,5],[-6,10,-9]]
7/8;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[5,4,12],[6,4,14]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[3,2,5],[-6,-1,-8],[2,2,4]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[-2,1,5],[1,1,5]]
5/4;2;[[0,0,0],[1,0,0],[0,1,0],[2,2,3],[-1,-2,-4],[-2,-8,-10]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-11,8,7],[7,-4,-4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-4,-3,6],[-4,-6,9]]
31/50;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[-3,-1,2],[-6,-3,5]]
10/7;2;[[0,0,0],[1,0,0],[1,7,0],[0,0,1],[3,5,-2],[3,4,-2]]
2;2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[4,2,1],[-5,-1,1]]
1/2;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[7,-4,-3],[-13,8,8]]
15/13;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[4,-5,-2],[-2,2,-1]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[-2,-1,-7],[0,-3,-7]]
5/4;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,3],[-3,1,7],[2,1,-1]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[7,3,9],[-4,-1,-6],[10,5,14]]
7/15;4/5;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[2,-3,-3],[-5,7,9]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[1,5,6],[0,1,-1],[2,7,9]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[3,-3,-3],[2,-3,-6]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[-3,0,1],[2,1,2]]
4/5;1;[[0,0,0],[1,0,0],[3,5,0],[0,0,1],[7,11,-1],[3,5,1]]
67/105;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[1,-5,-1],[-2,12,5]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[3,-1,1],[4,-2,-3]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,5,8],[0,0,1],[1,-3,-5]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,0,4],[-2,2,-5],[4,-1,4]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,2,-2],[-3,3,-2]]
5/7;1;[[0,0,0],[1,0,0],[5,7,0],[0,0,1],[5,4,-1],[-2,-3,1]]
9/8;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[4,9,-8],[5,12,-10]]
10/21;1;[[0,0,0],[1,0,0],[1,3,0],[0,0,1],[-2,-7,0],[3,7,-1]]
6/7;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,7],[1,2,5],[4,1,8]]
3/5;4/5;[[0,0,0],[2,0,0],[0,1,0],[3,2,0],[0,0,1],[5,-1,-2]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[7,-3,1],[-4,2,2]]
17/14;3/2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[5,7,-5],[1,3,-1]]
7/8;1;[[0,0,0],[1,0,0],[0,1,0],[7,10,11],[1,2,1],[3,6,5]]
5/9;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,4],[2,0,3],[-1,-2,-3]]
9/10;1;[[0,0,0],[1,0,0],[0,1,0],[3,2,7],[4,3,8],[4,3,10]]
2/3;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[-9,4,1],[12,-5,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,-7,5],[3,3,-2]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[6,-1,1],[1,-2,1]]
11/12;1;[[0,0,0],[1,0,0],[2,5,0],[0,0,1],[4,11,-2],[4,12,-2]]
9/14;1;[[0,0,0],[1,0,0],[0,1,0],[10,9,11],[1,2,1],[6,7,7]]
4/7;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,4],[-1,1,3],[-1,-1,-5]]
13/10;2;[[0,0,0],[1,0,0],[1,4,0],[1,1,2],[1,0,-3],[1,-1,-3]]
8/11;1;[[0,0,0],[1,0,0],[0,1,0],[1,6,8],[1,-2,-3],[2,7,10]]
5/8;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,3],[-2,-1,4],[-2,-2,3]]
11/9;2;[[0,0,0],[1,0,0],[0,1,0],[5,1,8],[-2,1,-1],[1,1,1]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[9,5,-8],[10,5,-8]]
7/18;1;[[0,0,0],[1,0,0],[6,7,0],[0,0,1],[-2,-1,1],[3,2,-1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,3,4],[1,-2,-5],[1,2,1]]
3/5;1;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[-3,2,1],[11,-2,-2]]
10/9;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-3,1,4],[15,-4,-14]]
13/21;1;[[0,0,0],[1,0,0],[1,2,0],[0,1,2],[0,2,3],[-1,-1,-3]]
17/22;1;[[0,0,0],[1,0,0],[0,1,0],[8,9,10],[-7,-7,-9],[5,6,6]]
13/11;2;[[0,0,0],[1,0,0],[0,1,0],[1,4,9],[1,-1,-2],[1,-2,-2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,3],[-3,1,0],[-4,1,-2]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[3,11,13],[-1,-7,-9],[0,-4,-5]]
2;2;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[-1,5,1],[2,-4,1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,3,7],[2,2,3],[3,4,8]]
2;2;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[1,4,1],[5,10,1]]
