Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
1;1;[[0,0],[2,0],[0,1],[1,2],[10,2]]
2/3;2/3;[[0,0],[1,0],[3,9],[-1,-6],[5,14]]
8/17;2/3;[[0,0],[1,0],[8,11],[-4,-7],[11,15]]
1;1;[[0,0],[1,0],[0,1],[5,2],[13,2]]
2/3;2/3;[[0,0],[1,0],[0,2],[-6,1],[-2,3],[-1,3]]
1;1;[[0,0],[1,0],[0,1],[-10,5],[-12,7]]
2/5;1/2;[[0,0],[1,0],[0,1],[4,4],[6,5],[4,1]]
2/3;2/3;[[0,0],[1,0],[6,9],[-5,-9],[6,8]]
7/15;2/3;[[0,0],[2,0],[1,2],[-1,-4],[0,-6],[-1,-5]]
1/2;2/3;[[0,0],[1,0],[2,5],[0,4],[2,8],[-1,1]]
8/19;1/2;[[0,0],[1,0],[3,7],[4,8],[2,1],[4,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,4],[1,3],[4,7],[3,6]]
3/7;2/3;[[0,0],[1,0],[4,11],[-2,-9],[4,10]]
1;1;[[0,0],[3,0],[0,2],[-5,1],[-7,2]]
1;1;[[0,0],[1,0],[4,8],[5,8],[-3,-7]]
16/39;2/3;[[0,0],[1,0],[8,9],[-11,-13],[7,8]]
11/28;1/2;[[0,0],[1,0],[4,7],[3,7],[4,4]]
2/3;2/3;[[0,0],[1,0],[2,3],[-1,2],[0,5],[-1,3],[2,5]]
1;1;[[0,0],[1,0],[0,1],[-10,1],[-11,2],[-9,2]]
10/21;2/3;[[0,0],[1,0],[9,11],[7,7],[3,2]]
9/14;1;[[0,0],[1,0],[2,5],[2,14]]
1/2;1/2;[[0,0],[1,0],[5,8],[6,8],[3,3],[9,14]]
2/5;1/2;[[0,0],[1,0],[5,9],[5,7],[2,1],[4,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,3],[-7,2],[-5,1],[-5,3]]
2/3;2/3;[[0,0],[1,0],[0,2],[1,3],[7,3]]
1;1;[[0,0],[2,0],[0,1],[-8,1],[-10,2],[-5,2]]
4/15;2/3;[[0,0],[1,0],[0,6],[2,-11],[-1,8]]
2/7;2/3;[[0,0],[1,0],[0,6],[2,-11],[-1,7]]
1/2;1/2;[[0,0],[1,0],[3,5],[4,6],[4,1]]
1/2;1/2;[[0,0],[1,0],[1,2],[-2,3],[-3,5],[0,5]]
7/15;2/3;[[0,0],[1,0],[2,5],[0,5],[-1,1],[-1,4]]
1/2;1/2;[[0,0],[3,0],[1,3],[3,1],[2,-2],[0,3],[-1,2]]
7/15;2/3;[[0,0],[2,0],[1,3],[2,-1],[0,-5],[-1,-4]]
2/3;2/3;[[0,0],[1,0],[2,3],[-2,3],[-3,1],[-3,2]]
1;1;[[0,0],[2,0],[1,2],[7,2],[-3,1]]
1;1;[[0,0],[2,0],[0,1],[-8,1],[-11,2],[-6,2]]
3/8;1/2;[[0,0],[1,0],[5,8],[4,7],[5,5]]
4/9;1/2;[[0,0],[1,0],[4,5],[1,3],[4,8],[3,7]]
1/2;1/2;[[0,0],[1,0],[0,1],[-9,4],[-3,1],[-2,2],[-8,3],[-7,4]]
1/2;1/2;[[0,0],[1,0],[2,5],[3,7],[4,8],[3,3],[4,5]]
17/39;2/3;[[0,0],[1,0],[4,10],[-3,-9],[4,11]]
6/13;2/3;[[0,0],[1,0],[2,9],[3,9],[2,4],[3,13]]
7/15;2/3;[[0,0],[1,0],[0,6],[-1,5],[-1,6],[2,4]]
3/8;1/2;[[0,0],[1,0],[7,9],[-5,-8],[11,14]]
7/15;2/3;[[0,0],[1,0],[9,11],[13,15]]
4/9;2/3;[[0,0],[1,0],[2,9],[-1,-10],[-1,-12]]
2/3;2/3;[[0,0],[1,0],[0,1],[6,2],[5,1],[6,3],[1,2],[4,3]]
3/5;1;[[0,0],[1,0],[16,17],[19,20]]
10/21;2/3;[[0,0],[1,0],[6,7],[2,4],[-1,1]]
4/9;1/2;[[0,0],[3,0],[0,2],[-4,3],[2,-1],[-5,3],[3,1]]
1;1;[[0,0],[9,0],[0,1],[8,-1],[-2,1],[5,-1]]
1/2;1/2;[[0,0],[1,0],[0,1],[7,4],[3,4]]
2/3;2/3;[[0,0],[2,0],[1,5],[-1,4],[2,-1],[-1,2]]
2/5;1/2;[[0,0],[1,0],[2,5],[-3,-10],[-3,-8],[-4,-11]]
1/2;2/3;[[0,0],[1,0],[4,6],[1,2],[6,6],[4,3]]
5/9;2/3;[[0,0],[1,0],[1,3],[3,8],[3,1]]
4/9;1/2;[[0,0],[1,0],[0,1],[11,8],[12,9]]
1/3;1/2;[[0,0],[1,0],[0,1],[-2,1],[-16,11]]
1/2;1/2;[[0,0],[2,0],[1,2],[-2,4],[3,-4],[3,-5]]
2/3;2/3;[[0,0],[2,0],[0,3],[1,3],[-3,2],[-4,1]]
3/13;2/3;[[0,0],[2,0],[1,4],[0,-5],[-1,-5]]
1/4;2/3;[[0,0],[2,0],[1,4],[0,-5],[-1,-6]]
25/23;2;[[0,0],[1,0],[1,23]]
3/23;1;[[0,0],[1,0],[2,23]]
3/23;2/3;[[0,0],[1,0],[3,23]]
3/23;1/2;[[0,0],[1,0],[4,23]]
13/22;1;[[0,0],[1,0],[20,21],[2,1]]
3/23;3/7;[[0,0],[1,0],[5,23]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,5],[2,3],[2,4]]
1/2;1/2;[[0,0],[1,0],[0,1],[6,4],[1,3],[2,4]]
2/3;2/3;[[0,0],[3,0],[0,1],[3,2],[1,3],[1,-3]]
2/5;1/2;[[0,0],[1,0],[2,8],[-1,-7],[1,5],[3,10]]
13/22;1;[[0,0],[11,0],[0,1],[6,-1],[-1,1]]
2/5;1/2;[[0,0],[1,0],[0,1],[5,-7],[2,-5],[3,-7]]
8/19;1/2;[[0,0],[1,0],[4,9],[-2,-7],[5,11],[5,10]]
4/9;2/3;[[0,0],[1,0],[3,10],[2,9],[3,7]]
2/5;1/2;[[0,0],[1,0],[3,5],[2,5],[-5,-13]]
3/7;1/2;[[0,0],[1,0],[0,1],[6,4],[7,5],[1,3]]
2/3;2/3;[[0,0],[1,0],[2,3],[-7,-12],[-10,-16]]
2/3;2/3;[[0,0],[3,0],[0,3],[1,-2],[2,3],[3,2]]
2/3;2/3;[[0,0],[1,0],[3,9],[3,6],[4,10],[-1,-5]]
1/2;1/2;[[0,0],[1,0],[1,4],[-2,-9],[2,5],[-1,-8]]
4/9;2/3;[[0,0],[1,0],[6,7],[5,3],[6,4]]
17/63;1/2;[[0,0],[1,0],[6,7],[2,5]]
11/35;1/2;[[0,0],[1,0],[4,8],[-4,-11],[2,5]]
2/3;2/3;[[0,0],[1,0],[3,5],[0,1],[1,3],[4,3],[5,5]]
5/11;2/3;[[0,0],[2,0],[0,3],[3,4],[1,-3]]
2/3;2/3;[[0,0],[1,0],[3,6],[2,1],[5,7],[5,9]]
4/9;2/3;[[0,0],[1,0],[4,5],[6,6],[1,3],[-1,1]]
1/2;1/2;[[0,0],[1,0],[3,4],[4,4],[-3,1]]
2/3;2/3;[[0,0],[1,0],[0,1],[1,5],[2,2],[2,7],[3,6],[3,8]]
2/7;2/3;[[0,0],[1,0],[2,5],[1,7],[-1,-9]]
2/3;2/3;[[0,0],[1,0],[3,7],[2,2],[6,12],[6,13]]
4/7;1;[[0,0],[1,0],[10,19],[-1,-4]]
1/2;1/2;[[0,0],[1,0],[0,1],[-5,4],[-3,1],[-8,4],[-5,2]]
4/17;2/3;[[0,0],[1,0],[0,7],[-1,13],[2,-9]]
4/9;1/2;[[0,0],[2,0],[3,4],[3,3],[1,3],[0,-3],[-1,-4]]
2/3;2/3;[[0,0],[2,0],[0,1],[-5,3],[-4,1],[-9,3],[-7,2]]
5/13;1/2;[[0,0],[1,0],[8,10],[7,10],[6,7],[9,12]]
2/3;2/3;[[0,0],[1,0],[0,2],[3,8],[3,11]]
7/15;2/3;[[0,0],[1,0],[3,10],[3,5],[2,1]]
1/2;1/2;[[0,0],[1,0],[0,3],[-2,3],[1,1],[-1,1],[-4,9]]
3/7;1/2;[[0,0],[1,0],[0,1],[-2,1],[-9,6],[-7,6]]
2/5;1/2;[[0,0],[1,0],[5,8],[4,7],[6,8],[4,4]]
1/2;1/2;[[0,0],[1,0],[4,10],[-1,-3],[3,5],[4,11],[2,2]]
1/2;1/2;[[0,0],[2,0],[4,5],[3,5],[4,3],[1,3]]
2/3;2/3;[[0,0],[1,0],[5,7],[2,1],[7,8],[5,5],[8,10]]
2/3;2/3;[[0,0],[6,0],[0,1],[5,-2],[-1,1],[3,-2]]
1;1;[[0,0],[1,0],[2,4],[5,8],[-5,-11]]
7/15;2/3;[[0,0],[1,0],[2,7],[1,6],[2,8],[-1,-7],[0,-5]]
3/7;2/3;[[0,0],[1,0],[1,2],[8,13],[-3,-7]]
1/2;1/2;[[0,0],[2,0],[0,1],[-3,2],[11,-6],[10,-6]]
1/2;2/3;[[0,0],[1,0],[0,7],[-1,8],[-1,9],[2,1]]
3/13;2/3;[[0,0],[1,0],[7,13],[5,7]]
8/19;1/2;[[0,0],[2,0],[3,4],[-1,-5],[4,5],[4,4]]
5/8;1;[[0,0],[1,0],[8,9],[15,16]]
1;1;[[0,0],[1,0],[12,13],[3,2],[15,16]]
1/2;1/2;[[0,0],[1,0],[6,7],[-4,-6],[4,4],[-5,-7],[7,9],[6,8]]
1;1;[[0,0],[1,0],[6,10],[5,10],[7,13]]
1/2;1/2;[[0,0],[1,0],[3,7],[4,9],[4,6],[2,1],[3,3]]
1/2;1/2;[[0,0],[1,0],[4,8],[0,-2],[3,8],[4,7],[-1,-3]]
2/5;1/2;[[0,0],[1,0],[3,5],[1,4],[4,5],[-1,2]]
6/13;2/3;[[0,0],[1,0],[2,7],[1,6],[-1,-9],[2,5]]
2/5;1/2;[[0,0],[1,0],[1,5],[3,7],[-1,1],[-1,2]]
14/33;2/3;[[0,0],[1,0],[6,11],[6,9],[4,5]]
7/15;2/3;[[0,0],[1,0],[0,6],[2,4],[-1,3],[-1,4]]
1/2;1/2;[[0,0],[1,0],[2,8],[3,11],[4,12],[4,13]]
1;1;[[0,0],[10,0],[0,1],[9,-1],[-1,1],[7,-1]]
5/18;1/2;[[0,0],[3,0],[0,2],[5,-3],[-4,3]]
15/44;1/2;[[0,0],[1,0],[3,11],[4,11],[0,-1]]
1;1;[[0,0],[1,0],[2,4],[3,4],[-7,-15]]
5/13;1/2;[[0,0],[1,0],[7,10],[6,7],[4,4],[9,12]]
1/2;1/2;[[0,0],[1,0],[0,3],[-1,4],[-2,1],[-3,2],[-4,4]]
5/11;2/3;[[0,0],[1,0],[3,11],[3,5]]
2/7;1/2;[[0,0],[1,0],[6,13],[-3,-10]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,9],[4,11],[5,13]]
2/3;2/3;[[0,0],[1,0],[0,2],[-4,1],[-5,3],[-5,2],[-2,3]]
4/9;2/3;[[0,0],[1,0],[7,12],[8,13],[3,3]]
4/11;1/2;[[0,0],[1,0],[7,10],[8,11],[5,5]]
5/18;1/2;[[0,0],[1,0],[3,9],[2,9],[-1,-5]]
1/2;2/3;[[0,0],[1,0],[0,1],[2,4],[4,3],[6,6]]
1/2;1/2;[[0,0],[2,0],[1,3],[4,5],[0,2],[1,-2]]
2/3;2/3;[[0,0],[1,0],[0,5],[-1,3],[2,3],[-1,4],[2,5]]
1/3;1/2;[[0,0],[1,0],[3,4],[11,13],[-3,-5]]
1;1;[[0,0],[1,0],[1,9],[2,9],[0,-1],[2,5]]
2/5;1/2;[[0,0],[2,0],[5,7],[0,1],[1,-2]]
1/3;1/2;[[0,0],[1,0],[3,5],[4,4],[6,9],[6,7]]
5/18;1/2;[[0,0],[1,0],[7,11],[-6,-10],[-5,-8]]
2/5;1/2;[[0,0],[1,0],[0,4],[2,5],[-2,1],[-2,2]]
3/5;1;[[0,0],[10,0],[0,1],[4,-1],[1,-1]]
2/5;1/2;[[0,0],[2,0],[0,1],[7,-3],[4,-3],[10,-5]]
2/5;1/2;[[0,0],[1,0],[3,7],[-1,-6],[-3,-8]]
1;1;[[0,0],[4,0],[0,1],[-7,1],[-11,2],[-6,2]]
3/7;2/3;[[0,0],[7,0],[0,1],[5,-2],[4,-2]]
1/2;1/2;[[0,0],[1,0],[0,1],[2,1],[4,5],[2,5],[4,4],[1,4]]
1/2;1/2;[[0,0],[1,0],[6,8],[7,8],[10,13],[11,14]]
2/5;1/2;[[0,0],[2,0],[1,4],[0,5],[-2,1]]
12/35;1/2;[[0,0],[1,0],[2,7],[3,4],[4,7]]
3/5;1;[[0,0],[10,0],[0,1],[9,-1],[6,-1]]
2/3;2/3;[[0,0],[1,0],[5,11],[2,2],[8,17]]
10/39;2/3;[[0,0],[1,0],[2,11],[-1,-12]]
13/22;1;[[0,0],[11,0],[0,1],[3,-1],[-1,1]]
5/9;2/3;[[0,0],[2,0],[2,6],[3,6],[3,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,5],[3,6],[6,9]]
4/11;1/2;[[0,0],[1,0],[3,10],[-1,-7],[4,12]]
1/2;1/2;[[0,0],[1,0],[3,4],[4,4],[0,3],[-2,1]]
8/19;1/2;[[0,0],[1,0],[3,10],[-1,-7],[3,8],[4,13]]
1/2;1/2;[[0,0],[1,0],[1,2],[4,1],[2,3],[5,2],[5,4],[4,4]]
2/3;2/3;[[0,0],[1,0],[0,2],[-4,3],[-4,1],[-5,2],[-1,3]]
10/21;2/3;[[0,0],[1,0],[1,2],[-2,5],[0,7]]
7/15;2/3;[[0,0],[1,0],[1,5],[3,5],[3,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,4],[4,2],[1,4]]
7/15;2/3;[[0,0],[1,0],[3,9],[1,5],[3,5]]
8/19;1/2;[[0,0],[1,0],[6,13],[-2,-7],[7,15]]
7/15;2/3;[[0,0],[1,0],[7,9],[5,5],[11,13]]
1/2;1/2;[[0,0],[1,0],[3,7],[4,9],[3,3],[4,5]]
5/14;1/2;[[0,0],[1,0],[3,7],[3,3],[5,7]]
1/2;1/2;[[0,0],[1,0],[1,3],[2,1],[3,6],[4,7],[4,4]]
11/18;1;[[0,0],[9,0],[0,1],[8,-1],[3,-1]]
2/3;2/3;[[0,0],[1,0],[4,11],[-2,-7],[-1,-3],[-1,-6]]
3/10;3/7;[[0,0],[4,0],[1,2],[0,-3],[-1,-3]]
1;1;[[0,0],[10,0],[0,1],[5,-1],[-1,1],[3,-1]]
2/3;2/3;[[0,0],[1,0],[0,3],[-4,3],[-4,1]]
1;1;[[0,0],[1,0],[0,1],[-9,1],[-10,2],[-6,2]]
2/5;1/2;[[0,0],[1,0],[4,9],[-3,-10],[4,8],[5,11]]
3/7;1/2;[[0,0],[1,0],[0,4],[-1,5],[-3,3],[-3,2]]
2/5;1/2;[[0,0],[1,0],[3,6],[-2,-7],[2,5],[-3,-8],[3,5]]
2/5;1/2;[[0,0],[2,0],[2,5],[1,4],[4,3]]
1/2;1/2;[[0,0],[1,0],[2,4],[-1,4],[-2,2],[-2,3]]
11/18;1;[[0,0],[1,0],[1,9],[2,11],[2,6]]
3/5;3/5;[[0,0],[1,0],[0,3],[5,8]]
27/95;3/7;[[0,0],[1,0],[11,13],[-7,-10]]
1/2;1/2;[[0,0],[1,0],[4,9],[5,11],[2,1],[3,3]]
4/9;1/2;[[0,0],[1,0],[4,5],[3,6],[1,3],[6,9]]
4/9;2/3;[[0,0],[1,0],[8,9],[7,9],[9,11],[6,6]]
1/2;1/2;[[0,0],[1,0],[1,3],[3,4],[3,1],[5,4],[5,3]]
1/2;1/2;[[0,0],[1,0],[3,8],[1,4],[-1,-5],[4,9]]
1;1;[[0,0],[1,0],[0,1],[-7,1],[-10,2],[-2,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[2,4],[4,5],[3,5],[4,3],[3,1]]
2;2;[[0,0],[2,0],[0,1],[-21,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,2],[7,4],[9,6]]
1/2;2/3;[[0,0],[1,0],[2,7],[3,10],[3,4]]
5/22;1/2;[[0,0],[2,0],[3,4],[-2,-5],[-3,-5]]
7/15;2/3;[[0,0],[1,0],[4,9],[3,4],[6,11]]
8/19;1/2;[[0,0],[1,0],[3,11],[-1,-8],[-1,-10]]
2/3;2/3;[[0,0],[1,0],[7,9],[8,9],[2,1],[10,12]]
1/2;1/2;[[0,0],[1,0],[7,8],[6,8],[-5,-7]]
1;1;[[0,0],[1,0],[16,17],[2,1],[18,19]]
5/12;1/2;[[0,0],[2,0],[3,4],[1,3],[5,2]]
24/85;1/2;[[0,0],[2,0],[0,5],[-1,7],[3,-4]]
2/3;2/3;[[0,0],[2,0],[0,1],[-5,1],[-8,3],[-11,3]]
3/10;1/2;[[0,0],[4,0],[2,3],[1,-2],[1,3]]
27/95;3/7;[[0,0],[1,0],[6,13],[7,16],[-1,-5]]
1/2;1/2;[[0,0],[1,0],[0,4],[-2,6],[-1,7],[-3,10],[-3,11]]
1;1;[[0,0],[1,0],[0,1],[-9,1],[-11,2],[-7,2]]
7/20;1/2;[[0,0],[5,0],[0,1],[3,-3],[2,-3]]
1;1;[[0,0],[1,0],[1,8],[2,8],[0,-2],[2,3]]
2/3;2/3;[[0,0],[1,0],[4,6],[3,5],[4,3],[6,6]]
10/21;2/3;[[0,0],[1,0],[7,9],[3,2],[7,7]]
3/7;2/3;[[0,0],[1,0],[1,7],[3,7],[3,6]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,-8],[3,-8],[3,-7],[1,-6]]
5/9;2/3;[[0,0],[1,0],[3,8],[0,5]]
5/21;2/3;[[0,0],[1,0],[0,7],[-1,12],[2,-9]]
10/17;1;[[0,0],[1,0],[6,11],[-5,-12]]
9/20;1/2;[[0,0],[1,0],[5,8],[5,5],[4,3]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,4],[2,3],[2,4]]
11/42;1/2;[[0,0],[2,0],[1,3],[-1,6],[3,-4]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,6],[4,5],[2,6]]
1/2;1/2;[[0,0],[1,0],[7,8],[-8,-11],[-7,-10],[8,9]]
8/33;3/7;[[0,0],[1,0],[5,9],[-1,1]]
2/3;2/3;[[0,0],[1,0],[2,3],[4,1],[8,3]]
3/5;3/5;[[0,0],[3,0],[0,1],[-4,1],[-16,5]]
1;1;[[0,0],[1,0],[1,9],[2,9],[0,-2],[2,6]]
8/19;1/2;[[0,0],[1,0],[3,7],[-3,-9],[-2,-5],[-5,-13]]
14/33;2/3;[[0,0],[2,0],[1,3],[2,-5],[3,-4],[3,-6]]
5/12;2/3;[[0,0],[1,0],[6,8],[9,13],[-5,-9]]
1/2;2/3;[[0,0],[1,0],[2,3],[3,1],[8,6]]
2/5;1/2;[[0,0],[1,0],[6,8],[-6,-9],[-8,-11]]
9/23;1/2;[[0,0],[1,0],[3,8],[4,8],[5,11],[5,13]]
1;1;[[0,0],[1,0],[8,9],[4,3],[12,13]]
1/2;1/2;[[0,0],[2,0],[3,5],[-1,-3],[0,-4],[-1,-2]]
1/2;2/3;[[0,0],[1,0],[5,6],[7,7],[6,7],[3,1]]
2;2;[[0,0],[4,0],[0,1],[-19,1]]
1;1;[[0,0],[9,0],[0,1],[6,-1],[-2,1],[3,-1]]
1/2;2/3;[[0,0],[1,0],[0,1],[-14,13],[-20,18]]
1/2;1/2;[[0,0],[1,0],[0,1],[-8,4],[-7,3],[-3,3],[-5,4]]
10/21;2/3;[[0,0],[1,0],[1,2],[-2,-7],[0,-7]]
1;1;[[0,0],[3,0],[1,2],[6,2],[-3,1]]
3/7;1/2;[[0,0],[2,0],[3,4],[3,2],[-1,-4],[1,3]]
2/3;2/3;[[0,0],[1,0],[0,1],[-2,1],[-4,4],[-6,4],[-10,8]]
2/3;2/3;[[0,0],[1,0],[2,3],[7,9],[-7,-11]]
1;1;[[0,0],[1,0],[1,2],[4,6],[-7,-15]]
2/5;1/2;[[0,0],[1,0],[0,5],[2,3],[-2,3]]
1/2;1/2;[[0,0],[1,0],[1,4],[3,1],[4,4],[4,2]]
3/7;2/3;[[0,0],[7,0],[0,2],[3,-1],[-1,2]]
3/7;2/3;[[0,0],[7,0],[0,1],[3,-2],[2,-2]]
2/5;1/2;[[0,0],[1,0],[3,5],[4,5],[-4,-8],[-5,-9],[-6,-11]]
1/2;1/2;[[0,0],[1,0],[2,3],[-4,1],[2,4]]
2/3;2/3;[[0,0],[1,0],[1,2],[5,1],[4,3],[7,3]]
2/3;2/3;[[0,0],[5,0],[0,2],[5,1],[-1,2],[2,-1],[1,-1]]
1;1;[[0,0],[1,0],[3,5],[-4,-8],[-4,-10]]
10/21;2/3;[[0,0],[1,0],[2,7],[3,9],[3,5],[2,1]]
13/22;1;[[0,0],[11,0],[0,1],[9,-1],[-1,1]]
1/2;1/2;[[0,0],[1,0],[0,3],[-3,5],[-2,1],[-2,5],[-3,3]]
1;1;[[0,0],[10,0],[0,1],[8,-1],[-1,1],[6,-1]]
5/12;1/2;[[0,0],[1,0],[0,1],[2,6],[4,6],[3,3]]
1/2;1/2;[[0,0],[1,0],[2,5],[1,4],[3,2],[4,5],[4,4]]
1/2;1/2;[[0,0],[1,0],[2,4],[4,4],[-1,2],[-2,1]]
2/5;1/2;[[0,0],[1,0],[2,7],[-1,-4],[0,-5],[-2,-9]]
1/2;1/2;[[0,0],[1,0],[4,6],[0,-1],[4,4],[1,3],[3,6],[2,5]]
2/3;2/3;[[0,0],[1,0],[0,3],[-3,1],[-4,3],[-5,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[-4,4],[-3,1],[-7,4],[-6,3]]
1/2;1/2;[[0,0],[1,0],[5,8],[7,10],[2,1],[4,4]]
1/2;1/2;[[0,0],[1,0],[4,5],[-5,-8],[-7,-10],[-6,-8]]
5/12;1/2;[[0,0],[1,0],[2,3],[5,4],[5,1]]
24/85;1/2;[[0,0],[1,0],[3,13],[-1,-10]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,11],[2,-9],[2,-7]]
1/2;1/2;[[0,0],[4,0],[0,2],[4,-3],[3,-3]]
4/9;2/3;[[0,0],[1,0],[2,9],[3,9],[3,11],[2,3]]
1;1;[[0,0],[1,0],[8,9],[3,2],[13,14]]
13/22;1;[[0,0],[11,0],[0,1],[10,-1],[-1,1]]
2/3;2/3;[[0,0],[1,0],[1,2],[-3,3],[-3,6]]
2/3;2/3;[[0,0],[2,0],[0,1],[5,2],[6,3],[1,3]]
2/3;2/3;[[0,0],[1,0],[0,3],[-3,2],[2,3],[-4,1]]
3/7;1/2;[[0,0],[1,0],[4,6],[2,5],[1,4],[4,4]]
4/9;2/3;[[0,0],[1,0],[2,9],[-1,-12],[2,7]]
1/2;1/2;[[0,0],[1,0],[3,5],[5,8],[3,2],[5,5]]
2/3;2/3;[[0,0],[1,0],[2,4],[0,-3],[-4,-11],[-4,-10]]
7/15;2/3;[[0,0],[1,0],[0,1],[-2,1],[-8,6],[-6,6]]
1/2;1/2;[[0,0],[1,0],[2,3],[3,9],[-2,-8],[3,10]]
1/2;1/2;[[0,0],[4,0],[0,1],[5,2],[6,2],[1,-2]]
7/15;2/3;[[0,0],[1,0],[0,1],[2,3],[1,6],[2,8],[3,8]]
7/15;2/3;[[0,0],[1,0],[5,7],[5,5],[9,11]]
11/19;1;[[0,0],[1,0],[8,15],[-3,-8]]
9/26;1/2;[[0,0],[1,0],[3,11],[-2,-10],[-1,-4]]
1/2;2/3;[[0,0],[1,0],[4,5],[2,1],[7,7],[9,11]]
12/49;1/2;[[0,0],[1,0],[8,11],[8,12],[3,5]]
2/3;2/3;[[0,0],[1,0],[9,10],[-7,-9],[-6,-8],[6,6],[10,11]]
4/9;2/3;[[0,0],[6,0],[0,1],[4,-1],[5,1],[2,2],[3,2]]
2/3;2/3;[[0,0],[1,0],[2,4],[3,3],[6,10],[7,11]]
1;1;[[0,0],[10,0],[0,1],[4,-1],[-1,1],[2,-1]]
5/22;1/2;[[0,0],[1,0],[4,13],[2,1]]
4/9;2/3;[[0,0],[1,0],[5,9],[7,11],[3,3]]
1/2;1/2;[[0,0],[1,0],[3,8],[4,10],[4,7],[3,4]]
4/11;1/2;[[0,0],[1,0],[4,11],[4,7]]
2/5;1/2;[[0,0],[1,0],[4,7],[-1,-3],[3,7],[4,5]]
1/2;2/3;[[0,0],[1,0],[4,8],[3,4],[-3,-7],[4,9]]
2;2;[[0,0],[3,0],[0,1],[-20,1]]
2/5;1/2;[[0,0],[1,0],[2,6],[-1,3],[-2,1]]
1/2;1/2;[[0,0],[1,0],[1,4],[4,4],[-1,3]]
1/2;1/2;[[0,0],[3,0],[0,1],[8,-2],[8,-3],[4,-2],[10,-3]]
2/3;2/3;[[0,0],[1,0],[0,1],[-16,14],[-18,16]]
4/9;1/2;[[0,0],[1,0],[1,5],[-1,1],[3,6],[3,7]]
1/2;2/3;[[0,0],[1,0],[8,9],[9,10],[3,1]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,7],[2,1],[4,8]]
13/22;1;[[0,0],[11,0],[0,1],[8,-1],[-1,1]]
2/3;2/3;[[0,0],[1,0],[4,9],[2,2],[6,12],[7,15]]
1/2;1/2;[[0,0],[1,0],[2,7],[-1,-8],[-1,-4],[-2,-10]]
1/2;1/2;[[0,0],[1,0],[1,3],[4,5],[4,2],[3,5]]
4/9;1/2;[[0,0],[1,0],[0,1],[-8,3],[-10,5],[-6,2]]
1/2;1/2;[[0,0],[1,0],[1,4],[2,4],[-2,1],[-3,2]]
8/19;2/3;[[0,0],[1,0],[8,11],[-7,-12]]
4/9;2/3;[[0,0],[1,0],[6,7],[6,6],[-4,-5],[-5,-7],[-6,-8]]
1/2;1/2;[[0,0],[2,0],[1,2],[-3,2],[-3,1],[-1,4]]
2/5;1/2;[[0,0],[1,0],[0,5],[-3,5],[-3,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[3,8],[3,5],[2,7],[1,5]]
13/22;1;[[0,0],[11,0],[0,1],[7,-1],[-1,1]]
5/9;2/3;[[0,0],[2,0],[2,6],[3,2],[3,7]]
1/2;1/2;[[0,0],[1,0],[4,5],[5,6],[4,4],[-6,-8],[-7,-10]]
2/5;1/2;[[0,0],[1,0],[4,5],[2,5],[1,4],[-1,1]]
2/3;2/3;[[0,0],[1,0],[1,6],[0,-1],[3,6],[3,4]]
1;1;[[0,0],[4,0],[0,1],[1,2],[8,2]]
4/9;2/3;[[0,0],[1,0],[2,8],[-1,-9],[1,6],[2,6]]
2/5;1/2;[[0,0],[1,0],[4,7],[3,3],[6,10],[6,8]]
9/25;1/2;[[0,0],[1,0],[2,5],[4,7],[5,10],[5,12]]
7/15;2/3;[[0,0],[1,0],[3,7],[1,5],[3,3]]
7/15;2/3;[[0,0],[1,0],[0,5],[-1,2],[-2,6],[-2,9]]
7/15;2/3;[[0,0],[1,0],[2,6],[2,7],[1,6],[0,-5],[-1,-7]]
7/15;2/3;[[0,0],[5,0],[1,2],[2,-1],[5,1],[-1,2]]
1/2;1/2;[[0,0],[1,0],[2,4],[-1,4],[-2,1]]
1/2;1/2;[[0,0],[1,0],[6,7],[-4,-6],[4,4],[7,9],[5,7]]
1;1;[[0,0],[1,0],[8,9],[2,1],[14,15]]
2/3;2/3;[[0,0],[1,0],[0,1],[3,-7],[2,-7],[3,-3]]
9/25;3/7;[[0,0],[1,0],[3,5],[-1,3],[-2,2]]
2/3;2/3;[[0,0],[1,0],[5,7],[2,1],[0,1],[3,5],[5,5]]
2/3;2/3;[[0,0],[1,0],[0,3],[-5,3],[-5,2]]
7/27;2/3;[[0,0],[1,0],[2,11],[2,5],[3,12]]
1;1;[[0,0],[2,0],[1,5],[1,-4],[0,2],[2,3]]
