Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
10/57;2/5;[[0,0],[1,0],[3,23],[-1,-17],[4,30]]
3/11;2/5;[[0,0],[1,0],[7,19],[9,24],[5,10],[2,1]]
2/5;2/5;[[0,0],[1,0],[4,5],[0,4],[8,5],[-2,3]]
1/3;1/2;[[0,0],[1,0],[0,6],[-1,8],[-2,1],[-3,10],[-3,4]]
1/3;1/3;[[0,0],[1,0],[0,1],[-8,3],[-10,4],[-12,6],[-6,5],[-8,6]]
1/3;1/3;[[0,0],[1,0],[13,20],[-13,-22],[-11,-19],[12,18],[15,23]]
2/5;2/5;[[0,0],[2,0],[1,3],[-5,3],[-6,5],[-6,4],[0,5]]
2/3;2/3;[[0,0],[1,0],[2,16],[3,16],[0,1],[1,11],[2,4],[3,14]]
5/18;1/3;[[0,0],[3,0],[0,1],[2,-3],[8,-3],[6,-5],[8,-2],[5,-5]]
2/5;2/3;[[0,0],[1,0],[3,13],[1,10],[2,17],[3,21]]
1/3;1/2;[[0,0],[1,0],[2,3],[5,13],[-5,-17],[6,18],[4,13]]
1/3;1/3;[[0,0],[2,0],[0,2],[5,1],[1,5],[3,6],[6,3]]
3/10;2/5;[[0,0],[1,0],[0,2],[8,2],[5,5],[1,4]]
1/3;1/3;[[0,0],[1,0],[0,1],[-3,1],[-3,3],[-12,6],[-8,3],[-8,6],[-10,4]]
9/28;1/2;[[0,0],[1,0],[3,14],[4,17],[2,2],[4,10],[3,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[-7,1],[-14,3],[-7,3],[-17,4],[-11,4]]
2/3;2/3;[[0,0],[4,0],[1,2],[-8,3],[-7,1],[-2,3],[-9,2]]
28/75;2/3;[[0,0],[1,0],[13,25],[11,19],[9,15]]
2/3;2/3;[[0,0],[2,0],[1,2],[-9,3],[-9,1],[-3,3]]
2/5;2/5;[[0,0],[1,0],[7,18],[-1,-3],[6,17],[7,19],[6,13],[4,7]]
11/45;2/5;[[0,0],[1,0],[19,27],[9,11],[5,5]]
2/5;2/5;[[0,0],[2,0],[0,1],[9,-4],[7,-5],[1,-2],[13,-7],[14,-7]]
3/10;2/5;[[0,0],[1,0],[0,1],[-11,5],[-14,8],[-10,7],[-12,8]]
7/29;2/5;[[0,0],[1,0],[17,28],[-2,-5],[17,27]]
1/2;1/2;[[0,0],[1,0],[2,6],[7,18],[-3,-11],[-5,-16],[7,17],[8,20]]
11/36;1/2;[[0,0],[1,0],[2,12],[1,9],[3,14],[2,3],[3,8],[4,15],[4,14]]
11/38;2/5;[[0,0],[1,0],[8,18],[11,26],[-6,-17],[-7,-20]]
1/2;1/2;[[0,0],[1,0],[3,6],[9,14],[12,21],[14,24]]
1/2;1/2;[[0,0],[1,0],[0,2],[-5,11],[2,-3],[-9,18],[-3,5],[-8,14],[-10,19],[-10,18]]
20/51;2/3;[[0,0],[1,0],[2,13],[2,11],[1,15],[-1,-17]]
2/5;2/5;[[0,0],[1,0],[0,1],[3,-9],[1,-6],[2,-8],[4,-5],[5,-10],[5,-7]]
23/57;2/3;[[0,0],[1,0],[3,19],[3,4]]
2/7;2/5;[[0,0],[1,0],[0,3],[-6,1],[-7,3],[-3,5]]
1/3;1/2;[[0,0],[1,0],[2,3],[5,13],[-5,-17],[6,18],[3,10]]
2/5;2/5;[[0,0],[2,0],[4,5],[5,5],[0,4],[-3,1],[-4,2]]
16/77;1/3;[[0,0],[5,0],[1,3],[5,4],[3,-2],[7,3]]
2/7;2/5;[[0,0],[1,0],[2,6],[6,7],[-3,1]]
1/3;1/2;[[0,0],[1,0],[14,16],[13,15],[5,6],[16,17],[-7,-9]]
2/7;1/3;[[0,0],[7,0],[0,1],[7,3],[5,-3]]
4/19;1/3;[[0,0],[1,0],[5,19],[-1,-5],[3,14],[2,3],[4,12]]
5/16;1/2;[[0,0],[1,0],[3,4],[10,8],[6,3],[8,8],[10,7]]
2/5;2/5;[[0,0],[2,0],[1,5],[4,3],[-2,1],[3,5],[4,4],[-3,3]]
3/10;1/3;[[0,0],[2,0],[4,5],[-4,-7],[0,-4],[-4,-9],[-3,-4],[-2,-7]]
2/5;2/5;[[0,0],[1,0],[10,13],[10,14],[2,1],[7,8],[2,4],[7,11]]
1/2;1/2;[[0,0],[1,0],[0,4],[-5,1],[-6,4],[-8,3]]
4/15;1/3;[[0,0],[1,0],[12,16],[-11,-16],[5,7],[-10,-15],[13,17],[9,11]]
1/3;1/3;[[0,0],[2,0],[1,3],[7,6],[10,7],[10,6],[11,7]]
2/5;2/3;[[0,0],[1,0],[2,16],[1,13],[2,13],[0,-10],[-1,-16]]
2/3;2/3;[[0,0],[1,0],[2,3],[-6,-20],[-8,-24],[-12,-37]]
4/13;2/5;[[0,0],[5,0],[0,3],[-6,3],[-3,1],[6,-1],[-4,4],[-2,4]]
1/2;1/2;[[0,0],[1,0],[0,2],[-9,2],[-9,4],[-11,3],[-7,4],[-2,3]]
1/2;1/2;[[0,0],[1,0],[3,5],[-1,4],[1,9],[3,7],[0,8],[-1,6]]
1/2;1/2;[[0,0],[1,0],[4,5],[4,1],[6,7],[10,7]]
1/3;2/5;[[0,0],[1,0],[5,9],[5,6],[8,11],[11,18],[12,19]]
2/3;2/3;[[0,0],[1,0],[0,13],[-1,10],[-1,12],[2,6],[2,7]]
1;1;[[0,0],[19,0],[0,1],[16,-1],[-5,1],[10,-1]]
1/6;1/3;[[0,0],[8,0],[0,1],[-17,3],[29,-3]]
2/9;1/3;[[0,0],[1,0],[4,16],[2,11],[3,16],[-1,-6],[-2,-14]]
1/3;2/5;[[0,0],[1,0],[1,2],[8,4],[8,6],[14,9],[14,8],[15,9]]
1/3;1/3;[[0,0],[1,0],[14,19],[17,22],[3,2]]
7/22;1/2;[[0,0],[1,0],[16,18],[-9,-11],[13,15],[14,15],[10,10]]
4/11;1/2;[[0,0],[1,0],[0,2],[5,5],[4,7],[11,14]]
11/54;2/5;[[0,0],[1,0],[3,22],[-1,-18],[3,19],[4,29]]
2/5;2/5;[[0,0],[1,0],[0,1],[7,7],[3,1],[6,9],[5,3],[7,10]]
1/3;1/3;[[0,0],[1,0],[0,1],[-10,5],[-9,4],[-8,6],[-5,1],[-10,7]]
4/15;1/3;[[0,0],[1,0],[11,16],[8,13],[8,10],[12,16]]
2/7;1/3;[[0,0],[1,0],[0,7],[1,7],[2,6],[-4,5]]
3/8;3/8;[[0,0],[3,0],[1,3],[0,-1],[1,-3],[5,-7],[6,-6],[6,-7]]
5/14;1/2;[[0,0],[1,0],[3,15],[1,8],[2,15],[3,11],[-1,-10]]
21/38;1;[[0,0],[19,0],[0,1],[12,-1],[1,-1]]
1/3;1/3;[[0,0],[2,0],[2,6],[4,6],[1,-1],[5,5],[-1,3],[-1,4]]
1/2;1/2;[[0,0],[3,0],[1,2],[6,4],[3,3],[13,4]]
2/5;2/5;[[0,0],[2,0],[3,5],[5,5],[-2,3],[-4,1]]
4/13;2/5;[[0,0],[1,0],[15,17],[15,18],[-4,-5],[14,17],[7,7],[-7,-9]]
6/17;1/2;[[0,0],[9,0],[0,1],[1,2],[8,-2],[9,-1],[1,-1],[3,-2]]
2/7;1/3;[[0,0],[2,0],[1,2],[8,9],[7,7],[5,9]]
3/7;2/3;[[0,0],[2,0],[1,5],[-1,-6],[2,-9]]
1/3;1/3;[[0,0],[1,0],[0,1],[7,2],[10,5],[13,6],[17,6]]
14/45;2/5;[[0,0],[1,0],[4,9],[5,10],[4,1],[5,2]]
2/5;2/5;[[0,0],[1,0],[2,3],[6,1],[5,4],[9,5],[10,5],[9,3],[10,4]]
1/3;1/2;[[0,0],[1,0],[2,3],[1,9],[0,6],[2,11],[3,9],[-1,2],[3,12]]
2/5;2/5;[[0,0],[2,0],[2,3],[6,5],[7,2],[3,4],[10,5]]
2/7;1/3;[[0,0],[1,0],[1,2],[11,7],[8,7],[5,6],[3,5]]
2/3;2/3;[[0,0],[4,0],[2,3],[8,1],[11,2],[13,3]]
1/3;1/3;[[0,0],[1,0],[4,5],[7,4],[-1,1],[7,6],[6,6],[5,1]]
2/3;2/3;[[0,0],[1,0],[14,15],[12,12],[12,13],[-17,-19],[-19,-21]]
2/5;2/5;[[0,0],[1,0],[6,17],[-2,-7],[2,3],[7,21],[5,17],[6,20]]
5/19;2/5;[[0,0],[1,0],[2,5],[-4,1],[-6,2],[-6,3]]
2/3;2/3;[[0,0],[1,0],[0,3],[3,-14],[1,-12],[3,-9]]
5/16;2/5;[[0,0],[1,0],[1,3],[6,7],[3,5],[9,7],[9,6]]
3/8;3/8;[[0,0],[1,0],[1,2],[5,2],[6,6],[4,5],[11,6]]
22/85;2/5;[[0,0],[2,0],[1,4],[-2,9],[3,-9],[3,-11]]
2/3;2/3;[[0,0],[1,0],[1,10],[2,14],[2,13],[-1,-15],[0,-12],[-1,-19]]
2/5;2/5;[[0,0],[1,0],[0,1],[-4,1],[-4,4],[-6,5],[-7,2],[-11,5],[-10,4]]
2/5;2/5;[[0,0],[1,0],[8,12],[10,16],[0,1],[7,13],[1,3],[5,10]]
1/3;1/2;[[0,0],[1,0],[2,3],[5,13],[-5,-17],[6,18],[5,16]]
5/16;2/5;[[0,0],[2,0],[0,3],[-6,8],[-3,7],[-4,8],[-6,7],[-2,1]]
1/2;1/2;[[0,0],[1,0],[2,3],[9,3],[-5,1],[8,4],[9,4]]
9/31;2/5;[[0,0],[1,0],[2,5],[5,7],[4,2],[7,5],[8,7]]
2/3;2/3;[[0,0],[1,0],[0,13],[-1,11],[-1,13],[2,6],[2,7]]
1/2;1/2;[[0,0],[1,0],[12,13],[11,13],[12,14],[8,7],[4,2],[5,3]]
1/2;1/2;[[0,0],[1,0],[2,11],[3,9],[3,12],[0,7],[-1,3],[-1,4]]
2/9;1/2;[[0,0],[9,0],[1,2],[9,-1],[8,1],[1,-1],[7,-2]]
1/4;1/3;[[0,0],[1,0],[14,22],[-5,-9],[-4,-8],[-6,-11],[17,26]]
1/3;2/5;[[0,0],[3,0],[0,6],[-1,1],[2,5],[3,-2],[-2,5],[1,6]]
2/3;2/3;[[0,0],[1,0],[0,11],[1,11],[-1,8],[-1,9],[2,6],[2,10]]
3/13;1/3;[[0,0],[4,0],[2,3],[1,-4],[3,-4],[5,-2],[-1,-3]]
29/138;1/3;[[0,0],[1,0],[15,23],[14,23],[12,18],[16,25]]
1/2;1/2;[[0,0],[1,0],[2,3],[-6,-10],[-7,-12],[-7,-16]]
22/85;2/5;[[0,0],[1,0],[11,18],[-8,-15],[15,24],[19,31]]
1/3;1/3;[[0,0],[2,0],[4,6],[2,5],[5,2],[7,6],[6,3],[7,5]]
2/5;2/5;[[0,0],[1,0],[0,1],[16,3],[3,2],[24,5],[25,5]]
3/10;1/2;[[0,0],[1,0],[2,10],[1,10],[0,-9],[-2,-22],[-2,-23]]
1/3;1/3;[[0,0],[2,0],[2,5],[1,3],[4,6],[-4,-14]]
1/2;1/2;[[0,0],[1,0],[1,2],[-8,2],[3,1],[-11,3],[-9,4],[-11,4]]
2/7;1/3;[[0,0],[1,0],[2,3],[8,3],[8,7],[7,7]]
3/8;1/2;[[0,0],[1,0],[7,11],[8,15],[0,1],[11,20],[13,23]]
2/7;2/5;[[0,0],[1,0],[2,3],[-6,-12],[-6,-11],[-2,-8],[-4,-12]]
2/7;2/5;[[0,0],[2,0],[4,5],[-2,-6],[-6,-10],[-5,-7],[-7,-10]]
3/10;2/5;[[0,0],[2,0],[1,2],[-1,-7],[-2,-5],[1,-6],[3,-3],[3,-4]]
7/27;2/5;[[0,0],[4,0],[2,4],[3,3],[3,-4],[-1,4],[-1,5]]
1/3;1/3;[[0,0],[1,0],[8,10],[-2,-4],[-14,-19],[-15,-20],[-11,-14],[-14,-18]]
2/5;2/5;[[0,0],[1,0],[0,3],[-7,3],[-8,5],[-1,4],[-3,5]]
14/43;1/2;[[0,0],[2,0],[5,8],[-4,-11],[-2,-8],[7,11]]
1/3;1/3;[[0,0],[1,0],[8,18],[7,18],[3,5],[10,24],[11,28]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,1],[-18,3],[-6,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,1],[4,4],[8,2],[13,4]]
1/3;2/5;[[0,0],[1,0],[0,5],[-2,2],[-4,13],[-4,10]]
5/16;2/5;[[0,0],[1,0],[0,2],[-5,3],[-9,7],[-9,6],[-2,4],[-6,7]]
11/36;1/2;[[0,0],[1,0],[4,10],[-5,-17],[7,21],[4,13],[5,16]]
3/11;1/3;[[0,0],[1,0],[0,1],[8,5],[6,6],[16,11]]
9/28;1/2;[[0,0],[1,0],[15,16],[8,9],[-11,-13],[9,9],[18,20],[-13,-15]]
2/5;2/5;[[0,0],[1,0],[11,17],[2,1],[4,4],[19,29]]
4/13;1/3;[[0,0],[1,0],[0,1],[4,3],[11,3],[11,6]]
1/5;2/5;[[0,0],[1,0],[5,11],[6,18],[3,10],[7,18],[7,19]]
2/5;2/5;[[0,0],[1,0],[1,4],[6,4],[4,5],[-4,1],[7,5]]
2/5;2/5;[[0,0],[1,0],[9,29],[2,3],[12,38]]
1/3;1/3;[[0,0],[1,0],[0,1],[7,12],[6,8],[7,10],[3,8]]
5/22;1/3;[[0,0],[2,0],[3,6],[7,8],[-1,3]]
2/5;2/5;[[0,0],[1,0],[3,4],[7,5],[6,1],[10,5]]
1/2;1/2;[[0,0],[1,0],[6,20],[6,24],[7,25],[7,26]]
11/27;2/3;[[0,0],[1,0],[1,14],[2,15],[2,12],[0,-9],[-1,-16]]
2/7;1/3;[[0,0],[1,0],[14,19],[17,22],[10,12],[17,23],[2,1]]
6/17;1/2;[[0,0],[1,0],[0,1],[10,1],[4,2],[16,3],[18,4]]
2/5;2/5;[[0,0],[1,0],[6,19],[3,7],[5,19],[-2,-8]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-16],[3,-7],[1,-7],[4,-13],[3,-15]]
5/21;1/3;[[0,0],[4,0],[3,4],[5,3],[1,-4],[-1,-4],[-1,-5]]
8/33;1/3;[[0,0],[3,0],[0,1],[10,-5],[11,-6],[3,-4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-7,1],[-3,3],[-12,2],[-16,3]]
1/3;1/3;[[0,0],[3,0],[0,6],[3,5],[-1,6],[5,3]]
2/11;1/2;[[0,0],[1,0],[2,11],[-1,-13],[3,23],[1,11],[2,18]]
1/2;1/2;[[0,0],[2,0],[1,8],[-1,8],[-1,10],[3,3],[3,4]]
3/8;1/2;[[0,0],[3,0],[0,4],[-1,3],[3,6],[2,-5]]
5/16;2/5;[[0,0],[1,0],[0,5],[-3,4],[-5,10],[-5,7],[-6,10]]
1/3;1/3;[[0,0],[1,0],[4,6],[5,5],[4,1],[1,5],[5,6],[0,4],[-1,2]]
3/10;1/3;[[0,0],[1,0],[3,7],[-2,-10],[4,14],[3,11],[-4,-15],[-6,-23]]
5/19;1/3;[[0,0],[3,0],[2,3],[-1,-6],[-2,-7],[-3,-5],[-4,-7],[-4,-8]]
3/10;1/3;[[0,0],[1,0],[0,1],[-6,4],[-15,12],[-21,15]]
2/5;2/5;[[0,0],[3,0],[2,3],[-1,5],[1,4],[-4,5],[-3,2],[-5,4]]
3/16;1/3;[[0,0],[8,0],[0,1],[1,2],[2,-4]]
13/68;2/5;[[0,0],[1,0],[8,16],[7,12],[8,17],[6,9],[4,4]]
1/3;1/3;[[0,0],[1,0],[12,19],[14,22],[6,7],[8,10]]
1/3;2/5;[[0,0],[1,0],[2,3],[2,4],[-2,4],[-1,6],[-3,1],[1,8]]
1/3;1/3;[[0,0],[6,0],[0,2],[1,3],[6,2],[3,-2],[1,-3]]
1/3;2/5;[[0,0],[1,0],[0,1],[-13,7],[-9,6],[-9,4],[-4,1],[-15,9]]
2/3;2/3;[[0,0],[1,0],[3,17],[0,-4],[2,16],[3,13],[1,11]]
5/19;1/3;[[0,0],[2,0],[0,1],[12,-7],[13,-7],[6,-5],[11,-5]]
3/11;1/3;[[0,0],[1,0],[13,17],[-7,-10],[5,7],[8,11],[11,13]]
5/16;1/2;[[0,0],[1,0],[9,12],[8,11],[8,8],[13,14]]
11/36;1/2;[[0,0],[2,0],[0,9],[-1,8],[3,5],[3,6]]
1/2;1/2;[[0,0],[1,0],[0,4],[-3,3],[-5,6],[-6,10],[-7,10]]
2/7;1/3;[[0,0],[6,0],[1,2],[7,-1],[7,-2],[1,-2],[3,-4]]
2/5;2/5;[[0,0],[4,0],[2,3],[0,-3],[5,3],[5,5],[2,-4]]
4/15;2/5;[[0,0],[1,0],[5,9],[11,17],[5,5]]
7/29;2/5;[[0,0],[2,0],[7,9],[-4,-9],[9,13],[-1,-5]]
1/2;1/2;[[0,0],[2,0],[6,7],[3,4],[-6,-9],[7,6],[-7,-10]]
1/3;2/5;[[0,0],[1,0],[10,16],[13,20],[-7,-12],[12,18],[8,11]]
3/11;1/3;[[0,0],[1,0],[6,10],[0,-1],[8,10],[3,8]]
1/3;2/5;[[0,0],[1,0],[0,4],[-3,1],[-4,4],[-1,6],[-4,7],[-3,8]]
9/28;1/2;[[0,0],[1,0],[1,10],[-1,1],[-1,2],[2,1],[0,7],[3,6]]
13/33;2/3;[[0,0],[1,0],[1,13],[2,8],[2,9],[0,11],[-1,5]]
1/3;1/3;[[0,0],[2,0],[7,8],[6,9],[5,8],[-3,-6],[-4,-7]]
8/27;2/5;[[0,0],[1,0],[0,1],[-15,10],[-12,7],[-16,10],[-5,5]]
2/7;1/3;[[0,0],[7,0],[0,1],[7,3],[2,-3]]
4/13;1/3;[[0,0],[1,0],[6,21],[0,-3],[5,19],[4,11],[4,16],[2,9]]
2/7;1/3;[[0,0],[1,0],[5,13],[6,17],[6,19],[2,8],[5,18]]
3/8;3/8;[[0,0],[1,0],[6,8],[13,16],[-11,-15],[12,14],[15,18]]
5/18;1/3;[[0,0],[3,0],[0,1],[12,-5],[16,-5],[5,-3]]
5/14;1/2;[[0,0],[1,0],[9,11],[11,14],[3,6],[-1,1]]
1/4;2/5;[[0,0],[1,0],[3,9],[-5,-23],[4,16],[3,13],[4,17]]
1/3;1/3;[[0,0],[1,0],[0,5],[2,-9],[3,-13],[-3,17],[-3,14],[-5,24]]
1/6;1/3;[[0,0],[8,0],[0,1],[1,2],[1,-4]]
2/7;1/3;[[0,0],[1,0],[3,8],[1,6],[4,4],[5,9],[6,8]]
3/10;2/5;[[0,0],[1,0],[0,2],[8,2],[8,1],[5,5]]
1/3;1/3;[[0,0],[1,0],[6,7],[0,2],[6,12]]
1/4;1/3;[[0,0],[2,0],[5,7],[4,3],[-6,-11],[5,8],[4,7]]
21/68;1/2;[[0,0],[1,0],[9,15],[8,13],[-9,-17],[10,18],[7,13]]
13/68;1/3;[[0,0],[1,0],[12,16],[12,17],[10,12],[7,7]]
1/3;1/2;[[0,0],[1,0],[3,17],[2,16],[1,9],[3,15],[0,-6],[-1,-11]]
5/16;1/2;[[0,0],[1,0],[3,12],[1,8],[3,5],[4,13],[4,9]]
1/3;1/3;[[0,0],[1,0],[0,1],[-30,22],[-42,31]]
1/2;1/2;[[0,0],[1,0],[2,3],[-2,3],[2,4],[-1,9],[0,8],[-2,8]]
12/49;3/10;[[0,0],[1,0],[4,7],[-1,5],[-3,2],[-3,3]]
32/207;2/5;[[0,0],[1,0],[18,22],[-18,-23],[17,21]]
2/3;2/3;[[0,0],[2,0],[0,2],[5,-4],[-9,8],[-12,12],[-10,9]]
1/4;2/5;[[0,0],[1,0],[3,5],[12,18],[-10,-17],[10,14]]
1/4;1/3;[[0,0],[1,0],[6,19],[5,17],[6,20],[4,7]]
1/3;1/2;[[0,0],[1,0],[6,7],[9,7],[11,10],[3,5],[12,10]]
1/2;1/2;[[0,0],[1,0],[10,13],[14,20],[4,4],[-6,-9],[13,19]]
13/47;1/3;[[0,0],[1,0],[5,8],[-12,-20],[12,19],[-14,-23],[-13,-21]]
8/33;1/3;[[0,0],[1,0],[7,13],[7,11],[8,13],[1,5]]
1/2;1/2;[[0,0],[2,0],[2,4],[0,1],[7,9],[7,6],[6,4]]
2/7;1/3;[[0,0],[1,0],[2,3],[8,4],[9,7],[13,7]]
1/4;2/5;[[0,0],[1,0],[10,11],[-7,-8],[-17,-20],[-13,-15],[-20,-24]]
7/20;1/2;[[0,0],[1,0],[3,10],[4,12],[4,1]]
4/13;1/3;[[0,0],[4,0],[0,1],[-13,4],[-21,5],[9,-2],[-22,5]]
2/9;1/3;[[0,0],[1,0],[4,7],[8,18],[-7,-17],[9,21],[8,19]]
12/43;2/5;[[0,0],[1,0],[19,21],[-16,-19],[9,9],[20,22],[15,16]]
1;1;[[0,0],[23,0],[0,1],[22,-1],[-1,1],[20,-1]]
1/4;2/5;[[0,0],[1,0],[5,9],[8,17],[2,5],[6,14],[8,16],[-3,-8],[-4,-11]]
1/3;1/3;[[0,0],[2,0],[0,1],[-5,1],[-8,4],[-13,4],[-15,6],[-14,6]]
2/9;1/2;[[0,0],[1,0],[2,8],[1,9],[3,19],[2,17],[-1,-13]]
14/45;2/5;[[0,0],[1,0],[8,9],[-14,-18],[-24,-31],[-27,-35]]
7/30;1/3;[[0,0],[1,0],[4,8],[8,19],[-6,-17],[5,13],[7,18]]
2/3;2/3;[[0,0],[1,0],[9,10],[14,14],[11,12],[5,3],[6,4]]
1/3;1/3;[[0,0],[3,0],[0,2],[-6,4],[-7,5],[-6,5],[10,-6],[11,-6]]
5/16;1/2;[[0,0],[1,0],[2,9],[2,17],[-1,-14],[-1,-15],[3,21]]
2/5;2/5;[[0,0],[1,0],[4,17],[1,6],[3,15],[3,9],[2,11],[-1,-7],[4,14],[-1,-8]]
8/29;2/5;[[0,0],[3,0],[0,2],[6,-6],[8,-4],[3,-4],[4,-5]]
27/92;1/2;[[0,0],[1,0],[8,23],[9,24],[9,25],[7,17],[6,14]]
3/13;1/3;[[0,0],[1,0],[12,18],[11,18],[11,16],[8,11],[-4,-7]]
13/72;2/5;[[0,0],[1,0],[11,13],[2,4],[7,11]]
5/21;1/3;[[0,0],[1,0],[6,8],[4,7],[14,22],[14,23],[15,24]]
2/5;2/5;[[0,0],[1,0],[0,4],[5,4],[1,5],[5,5],[4,1],[-2,1]]
9/28;1/2;[[0,0],[4,0],[2,5],[0,-5],[1,7]]
2/3;2/3;[[0,0],[1,0],[0,2],[1,-14],[2,-6],[3,-16],[3,-15]]
3/8;3/8;[[0,0],[1,0],[3,5],[8,10],[2,1],[5,5],[9,14],[12,18]]
1/2;1/2;[[0,0],[1,0],[0,2],[-4,2],[-3,1],[-8,8],[-5,7],[-8,9]]
5/18;1/3;[[0,0],[1,0],[14,19],[17,22],[10,12],[17,23],[5,5]]
3/10;1/2;[[0,0],[1,0],[10,20],[2,2],[9,20],[-3,-7]]
5/24;1/3;[[0,0],[1,0],[5,9],[8,13],[5,5],[8,9]]
5/17;2/5;[[0,0],[3,0],[2,4],[3,-1],[-1,1],[-2,4],[0,8]]
2/7;1/3;[[0,0],[1,0],[6,15],[-4,-12],[-5,-14],[7,16],[6,13],[4,11]]
1/4;2/5;[[0,0],[2,0],[1,5],[4,9],[4,7],[-1,-8]]
4/15;1/3;[[0,0],[1,0],[4,5],[1,6],[-1,3],[4,9],[5,9]]
1/2;1/2;[[0,0],[1,0],[1,9],[2,9],[-1,-14],[3,22],[-1,-15],[3,20]]
1/3;1/2;[[0,0],[1,0],[2,6],[2,14],[3,16],[-1,-11],[3,14],[1,10]]
1/2;1/2;[[0,0],[1,0],[4,9],[8,16],[8,14],[5,7],[6,13],[7,11]]
5/12;2/3;[[0,0],[1,0],[9,17],[-5,-11],[6,10],[8,16],[6,13]]
1/3;1/3;[[0,0],[1,0],[3,6],[3,1],[-1,1],[1,5],[0,4],[5,4],[6,6]]
2/5;2/5;[[0,0],[2,0],[3,7],[2,5],[1,-2],[6,9],[-2,-7]]
7/30;1/3;[[0,0],[1,0],[2,6],[-1,5],[5,3],[6,4]]
2/9;3/10;[[0,0],[1,0],[7,12],[11,17],[9,13],[12,18],[-6,-11]]
1/3;1/2;[[0,0],[1,0],[2,4],[8,15],[14,25],[15,26]]
2/7;1/3;[[0,0],[3,0],[2,4],[3,-1],[1,5],[-1,6],[-2,1],[-3,2]]
3/8;3/8;[[0,0],[1,0],[10,11],[11,12],[-20,-24],[-23,-28]]
5/22;1/3;[[0,0],[1,0],[3,10],[4,11],[0,6],[-1,4],[-2,1]]
1/3;1/3;[[0,0],[1,0],[0,1],[-9,6],[-12,6],[-4,1],[-10,4],[-7,2]]
4/15;1/3;[[0,0],[1,0],[3,6],[5,5],[-1,4],[6,4],[0,5]]
1/2;1/2;[[0,0],[1,0],[5,7],[2,5],[4,9],[8,15],[9,15],[9,16]]
1/3;1/3;[[0,0],[1,0],[3,5],[0,-1],[6,16],[4,12],[2,7],[7,17],[6,13],[7,16]]
7/22;1/2;[[0,0],[1,0],[11,12],[11,13],[9,8],[4,2],[6,4]]
2/5;2/5;[[0,0],[3,0],[0,4],[-1,5],[-5,5],[-5,4],[-3,1],[-4,2]]
1;1;[[0,0],[2,0],[0,1],[-20,1],[-23,2],[-16,2]]
4/13;2/5;[[0,0],[1,0],[3,5],[2,9],[-1,2],[0,5],[4,9],[4,11]]
2/7;1/3;[[0,0],[1,0],[5,18],[-1,-7],[5,15],[2,9],[3,13]]
1/3;1/3;[[0,0],[1,0],[1,4],[5,3],[-3,2],[6,4],[7,6]]
2/3;2/3;[[0,0],[1,0],[3,13],[0,4],[3,7],[2,13],[1,10]]
3/11;1/3;[[0,0],[1,0],[5,9],[-1,1],[5,11],[3,1]]
4/11;2/5;[[0,0],[1,0],[4,9],[2,1],[8,16],[8,17],[4,4]]
8/31;2/5;[[0,0],[1,0],[9,16],[3,3],[12,19],[11,17],[6,8]]
2/5;2/5;[[0,0],[1,0],[2,5],[-1,-8],[4,19],[4,20],[-1,-9],[1,7],[3,17]]
1/3;1/3;[[0,0],[1,0],[11,17],[8,13],[-7,-12],[6,10],[-6,-11],[6,8],[9,13]]
16/77;1/3;[[0,0],[1,0],[4,11],[7,18],[5,9],[7,14]]
2/5;2/5;[[0,0],[1,0],[6,9],[7,13],[7,11],[5,11],[1,4],[3,8]]
11/42;1/3;[[0,0],[1,0],[2,6],[5,7],[-1,4],[-3,1],[-2,3]]
7/26;2/5;[[0,0],[1,0],[5,8],[3,1],[0,2],[7,6],[4,7]]
11/36;1/2;[[0,0],[1,0],[0,9],[-1,17],[3,-23],[3,-19]]
2/5;2/5;[[0,0],[1,0],[3,4],[16,20],[8,9],[-14,-19],[11,13]]
4/13;2/5;[[0,0],[1,0],[3,17],[2,5],[0,1],[4,20],[5,21]]
2/3;2/3;[[0,0],[1,0],[2,9],[0,9],[-1,4],[-1,5],[2,15]]
1/4;1/3;[[0,0],[3,0],[0,5],[4,-2],[-3,5],[-3,6],[3,-4]]
1/3;1/3;[[0,0],[2,0],[4,6],[2,5],[7,6],[6,3],[7,4]]
4/15;1/3;[[0,0],[1,0],[11,16],[3,3],[11,18],[4,7],[13,20]]
1/2;1/2;[[0,0],[1,0],[8,13],[10,18],[5,7],[-6,-12],[-8,-15],[-9,-17]]
1/2;1/2;[[0,0],[2,0],[1,2],[5,3],[8,1],[10,4],[10,2],[12,4]]
3/10;1/3;[[0,0],[3,0],[0,1],[8,3],[10,7],[6,1]]
5/19;1/3;[[0,0],[1,0],[6,10],[6,8],[1,4],[4,10],[2,7]]
3/8;3/8;[[0,0],[1,0],[1,2],[-2,2],[0,7],[-4,5],[-5,7]]
1/3;2/5;[[0,0],[1,0],[3,13],[3,14],[-2,-11],[-3,-20],[-4,-23]]
2/3;2/3;[[0,0],[1,0],[0,1],[11,3],[18,3],[10,1],[16,2]]
2/3;2/3;[[0,0],[14,0],[0,1],[12,-1],[11,-1],[-9,1],[-15,2],[-17,2]]
