Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
1;1;[[0,0],[1,0],[9,10],[5,4],[15,16]]
12/35;2/5;[[0,0],[1,0],[3,7],[2,1],[6,7]]
3/8;1/2;[[0,0],[1,0],[0,3],[-2,3],[-1,1],[-6,13]]
4/15;2/5;[[0,0],[5,0],[2,3],[5,-3]]
3/7;3/7;[[0,0],[2,0],[0,2],[-5,2],[-3,4],[-5,5]]
2/5;1/2;[[0,0],[1,0],[4,10],[-5,-15],[-3,-8]]
1/4;2/3;[[0,0],[1,0],[1,8],[0,7],[2,6],[-1,4]]
1/2;1/2;[[0,0],[2,0],[1,5],[-1,3],[0,5],[-1,4],[3,2],[3,3]]
2/3;2/3;[[0,0],[2,0],[3,5],[0,-1],[1,5],[3,7],[2,8]]
16/117;2/5;[[0,0],[1,0],[3,13],[-3,-17]]
14/33;2/3;[[0,0],[1,0],[2,10],[-1,-11],[2,7],[1,8]]
5/12;2/3;[[0,0],[1,0],[2,13],[-1,-14],[2,12],[0,-8]]
5/21;1/2;[[0,0],[3,0],[0,3],[4,-3],[-3,4],[2,2]]
12/35;3/7;[[0,0],[1,0],[2,4],[0,3],[5,5],[-3,1]]
7/27;2/5;[[0,0],[1,0],[13,20],[5,6],[2,1]]
9/25;3/7;[[0,0],[1,0],[5,13],[2,2],[5,9]]
1;1;[[0,0],[1,0],[0,1],[-12,1],[-14,2],[-9,2]]
46/297;2/3;[[0,0],[1,0],[10,11],[-17,-19]]
1/3;1/2;[[0,0],[1,0],[1,3],[6,14],[-3,-10],[-2,-8]]
1/4;1/2;[[0,0],[1,0],[2,8],[4,8],[1,7]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,2],[2,5],[4,7]]
2/3;2/3;[[0,0],[1,0],[1,2],[-6,2],[-7,3],[0,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,-7],[5,-5],[1,-3],[4,-7],[2,-5]]
2/5;1/2;[[0,0],[1,0],[2,8],[4,8],[4,6]]
1/4;1/2;[[0,0],[1,0],[3,14],[3,9],[2,4],[4,16]]
2;2;[[0,0],[14,0],[0,1],[-16,1]]
2/3;2/3;[[0,0],[3,0],[0,2],[3,3],[2,-5]]
4/9;1/2;[[0,0],[1,0],[5,7],[6,9],[1,4],[-1,1]]
1/3;2/5;[[0,0],[1,0],[0,4],[-3,2],[-1,6],[-4,3]]
5/12;1/2;[[0,0],[1,0],[4,6],[6,12],[6,14]]
2/3;2/3;[[0,0],[1,0],[2,3],[-7,3]]
2/3;2/3;[[0,0],[2,0],[0,3],[-8,3]]
3/7;2/3;[[0,0],[2,0],[0,3],[-8,1]]
8/25;2/5;[[0,0],[1,0],[0,4],[-2,5],[-4,1]]
2/3;2/3;[[0,0],[1,0],[1,4],[-2,4],[-2,3],[0,8]]
1/2;1/2;[[0,0],[2,0],[0,1],[-7,4],[-10,4],[-4,1],[-9,3]]
2/3;2/3;[[0,0],[1,0],[0,1],[-9,1],[-13,3],[-12,3]]
1/2;1/2;[[0,0],[1,0],[3,7],[4,5],[5,11],[5,7]]
1/3;1/2;[[0,0],[3,0],[3,4],[1,-4],[4,3],[4,5]]
16/39;2/3;[[0,0],[1,0],[2,13],[3,13],[2,6],[3,16]]
3/7;3/7;[[0,0],[4,0],[0,2],[-2,1],[3,1],[5,-2],[-4,3],[-5,3]]
2/3;2/3;[[0,0],[1,0],[1,2],[7,3],[7,1],[9,3]]
2/3;2/3;[[0,0],[1,0],[1,4],[-2,-10],[-2,-9],[0,-8]]
3/8;1/2;[[0,0],[1,0],[3,6],[-1,1],[3,5],[1,6],[0,5]]
1/3;1/2;[[0,0],[1,0],[6,13],[-4,-11],[-3,-9],[6,12]]
1/2;1/2;[[0,0],[1,0],[2,4],[3,11],[-1,-6],[3,9],[-1,-7],[1,5],[2,9]]
2/3;2/3;[[0,0],[2,0],[2,5],[0,4],[3,4],[3,5],[1,-3]]
3/7;1/2;[[0,0],[2,0],[3,6],[4,6],[1,4],[4,3]]
1/2;1/2;[[0,0],[1,0],[4,7],[2,5],[3,2],[5,7],[5,5]]
1/3;1/2;[[0,0],[1,0],[4,15],[4,10]]
3/8;1/2;[[0,0],[1,0],[5,7],[6,8],[6,5],[5,3]]
2/5;3/7;[[0,0],[1,0],[0,1],[4,2],[4,4],[12,8]]
2/3;2/3;[[0,0],[4,0],[0,1],[-6,1],[-14,3],[-10,3]]
1/2;1/2;[[0,0],[1,0],[3,10],[-1,-6],[3,12],[-1,-7],[2,10]]
1/3;1/2;[[0,0],[1,0],[0,6],[-1,1],[-3,9]]
2/15;2/5;[[0,0],[1,0],[4,15],[5,15]]
1/3;1/2;[[0,0],[6,0],[0,1],[12,-2],[16,-2],[20,-3]]
1/2;1/2;[[0,0],[1,0],[0,2],[-4,1],[-5,2],[-1,3],[-5,4],[-3,4]]
3/7;3/7;[[0,0],[1,0],[3,5],[0,4],[2,6],[3,6],[-2,1]]
3/7;1/2;[[0,0],[1,0],[4,9],[0,-2],[6,11],[1,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-26,24],[-27,25]]
2/5;3/7;[[0,0],[2,0],[0,4],[1,-1],[2,4],[-2,3],[3,3]]
1/2;1/2;[[0,0],[1,0],[6,7],[7,8],[5,5],[-8,-10],[-10,-13],[-9,-12]]
2/5;2/5;[[0,0],[1,0],[6,9],[7,9],[5,8],[6,7],[-2,-4],[-3,-5]]
2/3;2/3;[[0,0],[1,0],[10,11],[9,11],[2,1],[11,13],[8,8]]
3/7;1/2;[[0,0],[1,0],[5,6],[6,10],[10,16]]
2/3;2/3;[[0,0],[1,0],[6,9],[15,21]]
2/5;1/2;[[0,0],[1,0],[2,4],[3,10],[2,9],[3,9],[1,6],[-1,-7]]
3/7;2/3;[[0,0],[1,0],[2,7],[0,7],[-1,2],[-1,4]]
1/2;1/2;[[0,0],[1,0],[3,7],[2,1],[5,11],[3,3],[6,12]]
3/7;2/3;[[0,0],[1,0],[0,7],[2,7],[-1,4],[-1,6]]
2/5;1/2;[[0,0],[1,0],[9,10],[4,5],[-7,-9],[10,12],[9,11]]
2/5;1/2;[[0,0],[1,0],[3,5],[6,7],[4,6],[6,6],[4,2]]
1/2;1/2;[[0,0],[1,0],[4,9],[5,11],[3,3],[5,7]]
3/7;1/2;[[0,0],[1,0],[1,3],[2,5],[5,6],[7,10]]
2/3;2/3;[[0,0],[1,0],[0,1],[1,-7],[3,-7],[3,-3]]
4/15;2/5;[[0,0],[5,0],[1,3],[8,-3]]
6/17;2/5;[[0,0],[3,0],[0,1],[6,-2],[7,-4],[1,-2],[7,-3]]
5/14;1/2;[[0,0],[2,0],[3,4],[4,3],[-4,-7],[-5,-8]]
1/2;1/2;[[0,0],[1,0],[2,4],[6,8],[4,4],[6,10],[5,9]]
4/9;2/3;[[0,0],[1,0],[2,9],[1,8],[2,7],[0,-6],[-1,-9]]
3/7;1/2;[[0,0],[1,0],[4,10],[3,2],[4,4]]
3/7;1/2;[[0,0],[2,0],[1,5],[3,3],[-1,2],[0,5],[-1,4]]
1/2;1/2;[[0,0],[2,0],[3,4],[7,3],[8,4]]
7/15;2/3;[[0,0],[1,0],[2,5],[1,8],[-1,2],[2,9]]
4/9;1/2;[[0,0],[1,0],[3,10],[-1,-5],[2,9],[3,6]]
4/9;2/3;[[0,0],[2,0],[0,1],[-12,6],[11,-5],[-15,7]]
1;1;[[0,0],[2,0],[0,1],[2,6],[1,-8]]
2/3;2/3;[[0,0],[1,0],[12,13],[-9,-11],[8,8],[13,14],[-7,-9]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,7],[2,8],[4,11],[4,14]]
1/3;1/2;[[0,0],[6,0],[0,1],[6,1],[1,2],[3,-2]]
11/28;1/2;[[0,0],[1,0],[3,10],[5,14],[7,22]]
1/2;1/2;[[0,0],[1,0],[8,9],[5,5],[-5,-7],[9,11],[-6,-8],[7,9]]
2/5;3/7;[[0,0],[2,0],[0,1],[4,3],[2,5],[1,4],[5,5]]
1/2;1/2;[[0,0],[1,0],[2,3],[-4,-9],[-1,-5],[-3,-5],[-2,-7],[-4,-7]]
1;1;[[0,0],[2,0],[0,1],[-11,1],[-9,2],[-15,2]]
2/3;2/3;[[0,0],[1,0],[2,14],[-1,-11],[2,15],[-1,-8]]
5/12;2/3;[[0,0],[1,0],[3,16],[3,10],[2,4]]
42/275;3/7;[[0,0],[1,0],[2,11],[-3,-19]]
1/2;1/2;[[0,0],[2,0],[2,3],[4,4],[-3,-6],[-2,-6]]
2/15;2/5;[[0,0],[5,0],[1,3],[1,-3]]
4/9;1/2;[[0,0],[1,0],[3,6],[-4,-10],[-4,-9],[-2,-8]]
2/5;1/2;[[0,0],[1,0],[3,7],[-2,-5],[-5,-15],[-5,-14]]
4/9;2/3;[[0,0],[1,0],[2,9],[3,9],[2,1],[3,4]]
9/23;1/2;[[0,0],[1,0],[3,8],[4,8],[3,2],[4,4]]
5/13;1/2;[[0,0],[1,0],[2,7],[4,9],[3,5],[4,13]]
9/23;1/2;[[0,0],[1,0],[3,8],[4,9],[4,5],[3,2]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,4],[-1,11],[-2,11],[-2,13]]
4/11;1/2;[[0,0],[1,0],[0,6],[3,-17],[-1,7],[-1,6]]
1;1;[[0,0],[5,0],[0,1],[8,1],[1,2],[10,2]]
3/8;1/2;[[0,0],[1,0],[2,3],[-2,1],[1,5],[-2,2],[0,6]]
4/15;2/5;[[0,0],[5,0],[1,3],[5,-3]]
3/8;1/2;[[0,0],[1,0],[1,5],[3,3],[4,8],[4,5]]
4/9;1/2;[[0,0],[1,0],[5,6],[-10,-14],[6,7],[-11,-16]]
8/25;2/5;[[0,0],[1,0],[3,6],[0,4],[4,5],[-1,3]]
2/5;1/2;[[0,0],[2,0],[3,5],[1,4],[1,-2],[3,3],[-1,-5]]
1/2;1/2;[[0,0],[2,0],[3,4],[4,4],[-3,-6],[-2,-6]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,3],[6,5],[6,4],[4,5],[1,3],[2,4]]
1/2;1/2;[[0,0],[2,0],[4,6],[6,6],[0,-1],[1,-1],[5,7],[6,7]]
4/9;1/2;[[0,0],[5,0],[0,1],[6,2],[8,2],[1,-2]]
4/11;1/2;[[0,0],[1,0],[6,7],[-11,-14],[-12,-15],[-10,-12]]
3/7;1/2;[[0,0],[1,0],[2,4],[3,11],[3,10],[2,10],[-1,-7]]
1/2;1/2;[[0,0],[1,0],[2,4],[-2,1],[-3,3],[-3,4]]
3/7;2/3;[[0,0],[1,0],[5,6],[7,7],[11,13],[15,17]]
3/7;1/2;[[0,0],[1,0],[3,5],[-8,-14],[3,4],[-8,-15]]
1/2;1/2;[[0,0],[1,0],[2,3],[1,4],[-2,1],[-2,4],[-3,2],[-3,3]]
4/17;1/2;[[0,0],[1,0],[9,13],[10,13],[12,17]]
2/5;1/2;[[0,0],[3,0],[0,2],[3,-4],[4,-2],[1,-4]]
1;1;[[0,0],[14,0],[0,1],[13,-1],[-1,1],[12,-1]]
2/5;3/7;[[0,0],[2,0],[2,4],[1,-1],[5,4],[-1,2]]
11/35;2/5;[[0,0],[1,0],[1,2],[8,5],[8,3]]
2/5;3/7;[[0,0],[2,0],[3,5],[-1,-5],[1,3],[4,4]]
4/9;1/2;[[0,0],[1,0],[1,2],[3,5],[3,2],[6,9],[6,6]]
1;1;[[0,0],[2,0],[0,2],[2,3],[1,-10]]
15/26;1;[[0,0],[1,0],[1,13],[2,15],[2,11]]
1;1;[[0,0],[1,0],[6,11],[-4,-9],[5,10],[6,10]]
5/21;1/2;[[0,0],[1,0],[11,16],[12,17],[6,7]]
3/14;1/2;[[0,0],[1,0],[5,9],[3,8],[7,14]]
1/2;1/2;[[0,0],[1,0],[11,12],[-6,-8],[14,16],[-5,-7],[15,17]]
2/5;3/7;[[0,0],[2,0],[3,4],[3,5],[-1,3],[-2,1]]
6/19;1/2;[[0,0],[4,0],[1,2],[-3,4],[7,-3]]
9/40;2/5;[[0,0],[2,0],[4,5],[-4,-8],[-3,-5]]
2/3;2/3;[[0,0],[2,0],[2,3],[0,3],[-3,2],[5,2]]
1/2;2/3;[[0,0],[2,0],[2,8],[3,8],[3,2]]
1/2;1/2;[[0,0],[1,0],[2,3],[-5,1],[1,4],[2,4]]
1/2;1/2;[[0,0],[1,0],[3,6],[2,5],[4,3],[6,6]]
2/3;2/3;[[0,0],[1,0],[2,3],[4,10],[-5,-16],[-3,-9]]
3/7;3/7;[[0,0],[1,0],[4,5],[-6,-10],[-6,-8],[-5,-9]]
3/7;1/2;[[0,0],[1,0],[1,4],[2,7],[-2,-13],[-1,-10],[-1,-5],[-2,-11]]
1/3;1/2;[[0,0],[1,0],[11,18],[5,6]]
9/25;3/7;[[0,0],[1,0],[4,9],[2,7],[3,4],[5,9]]
1;1;[[0,0],[1,0],[0,1],[-10,1],[-12,2],[-3,2]]
2/5;1/2;[[0,0],[1,0],[1,4],[2,7],[2,1],[4,9],[4,7]]
4/11;3/7;[[0,0],[1,0],[5,7],[2,5],[5,5],[3,7]]
5/14;1/2;[[0,0],[1,0],[1,2],[8,2],[6,4]]
1/2;1/2;[[0,0],[3,0],[1,2],[5,4],[2,3],[2,-1],[-1,-3]]
10/29;3/7;[[0,0],[2,0],[2,3],[-3,-6],[5,7],[-4,-7]]
2/3;2/3;[[0,0],[2,0],[1,3],[2,-1],[0,-7],[-1,-5],[-1,-6]]
16/39;2/3;[[0,0],[1,0],[2,13],[-1,-15],[-1,-16]]
3/13;1/2;[[0,0],[1,0],[6,10],[5,10],[5,7],[3,7]]
5/14;1/2;[[0,0],[7,0],[1,2],[9,-2],[2,2]]
2/3;2/3;[[0,0],[3,0],[1,2],[2,3],[7,2],[8,3]]
2/5;3/7;[[0,0],[1,0],[0,2],[-4,4],[-3,2],[-4,8]]
14/33;2/3;[[0,0],[1,0],[2,11],[3,12],[3,9],[2,3]]
2/5;1/2;[[0,0],[1,0],[0,1],[-7,3],[-10,5],[-3,3],[-7,5]]
1;1;[[0,0],[12,0],[0,1],[7,-1],[4,-1],[-3,1]]
7/15;2/3;[[0,0],[1,0],[1,5],[2,7],[3,1],[3,8]]
2/5;3/7;[[0,0],[1,0],[0,1],[10,6],[10,7],[14,9]]
1;1;[[0,0],[1,0],[1,12],[2,12],[0,-2],[2,8]]
1/3;1/2;[[0,0],[1,0],[11,18],[14,24]]
1;1;[[0,0],[13,0],[0,1],[8,-1],[-2,1],[6,-1]]
1/2;1/2;[[0,0],[1,0],[3,5],[2,1],[6,9],[5,5],[8,11]]
1/2;1/2;[[0,0],[2,0],[1,2],[4,-7],[-2,6],[-1,2]]
9/40;1/2;[[0,0],[2,0],[2,5],[3,4],[0,-5],[-1,-5]]
4/13;3/7;[[0,0],[1,0],[3,5],[5,12],[-4,-11],[-5,-13]]
11/34;1/2;[[0,0],[2,0],[0,4],[-3,8],[4,-5]]
2/9;2/3;[[0,0],[1,0],[0,9],[-1,1],[-2,5]]
3/8;1/2;[[0,0],[1,0],[9,11],[7,9],[9,10],[-5,-7]]
2/3;2/3;[[0,0],[4,0],[2,3],[7,3],[7,2]]
1/2;1/2;[[0,0],[2,0],[1,2],[11,4],[12,4]]
1/3;1/2;[[0,0],[1,0],[6,9],[4,7],[6,6]]
1/3;1/2;[[0,0],[1,0],[0,6],[-3,3],[-3,1]]
5/14;1/2;[[0,0],[1,0],[7,14],[8,18],[9,20]]
7/15;2/3;[[0,0],[2,0],[1,5],[1,-3],[0,5],[2,4],[-1,4]]
5/12;1/2;[[0,0],[1,0],[0,2],[-5,1],[-6,2],[-4,4]]
2/5;3/7;[[0,0],[1,0],[4,5],[5,5],[6,4],[1,4]]
1/2;1/2;[[0,0],[2,0],[0,1],[4,4],[8,4],[2,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[-9,4],[-14,4]]
1;1;[[0,0],[1,0],[7,13],[-2,-5],[5,10],[8,14]]
1/3;1/2;[[0,0],[1,0],[2,3],[6,6],[12,15]]
1;1;[[0,0],[14,0],[0,1],[4,-1],[-1,1],[3,-1]]
1;1;[[0,0],[2,0],[0,2],[7,2],[-6,1]]
2;2;[[0,0],[1,0],[0,15],[1,15]]
2/3;2/3;[[0,0],[2,0],[0,3],[4,3],[-4,1]]
2/5;3/7;[[0,0],[1,0],[0,4],[-1,5],[-3,2],[-4,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[8,2],[8,3],[6,1],[1,2],[5,3]]
2/5;2/3;[[0,0],[2,0],[0,7],[1,-4],[-1,7],[-1,8]]
14/33;2/3;[[0,0],[1,0],[2,9],[2,8],[1,9],[-1,-11]]
7/22;1/2;[[0,0],[1,0],[8,12],[-8,-13],[7,11],[9,14]]
4/9;2/3;[[0,0],[1,0],[1,2],[0,8],[-1,1],[-2,6]]
9/28;1/2;[[0,0],[1,0],[5,14],[6,15],[5,11],[4,8]]
9/26;1/2;[[0,0],[4,0],[1,2],[8,-5],[2,2]]
1/2;1/2;[[0,0],[1,0],[4,5],[-1,-3],[-5,-7],[-10,-15],[-9,-13]]
18/77;1/2;[[0,0],[1,0],[8,9],[8,11],[7,7]]
4/9;1/2;[[0,0],[1,0],[4,5],[5,6],[7,7],[4,1]]
14/33;2/3;[[0,0],[1,0],[2,11],[2,4],[3,14],[3,9]]
2/5;3/7;[[0,0],[1,0],[0,2],[2,5],[5,5],[3,1]]
1/4;2/3;[[0,0],[1,0],[2,9],[1,8],[0,-7],[-1,-10]]
2/7;1/2;[[0,0],[1,0],[4,5],[7,7],[9,11],[3,1]]
1;1;[[0,0],[1,0],[1,13],[2,13],[0,-2],[2,11]]
4/9;2/3;[[0,0],[1,0],[3,7],[1,6],[3,12],[2,10]]
9/35;1/2;[[0,0],[3,0],[2,3],[2,-3],[0,4],[-1,2]]
2/9;1/2;[[0,0],[3,0],[2,3],[2,-3],[0,4],[-1,3]]
2/5;1/2;[[0,0],[2,0],[1,2],[1,-3],[-2,-5],[-1,-7],[-2,-6]]
2/5;1/2;[[0,0],[1,0],[1,6],[3,7],[3,9],[-1,2]]
7/22;1/2;[[0,0],[1,0],[4,5],[14,16],[-5,-7],[-4,-6]]
7/15;2/3;[[0,0],[1,0],[2,7],[2,11],[-1,2]]
34/175;2/5;[[0,0],[1,0],[6,7],[-19,-23]]
1;1;[[0,0],[1,0],[1,14],[2,14],[0,-1],[2,13]]
2/5;3/7;[[0,0],[1,0],[3,10],[-1,-5],[0,-4],[2,9],[-2,-11]]
7/20;1/2;[[0,0],[1,0],[8,13],[-8,-15],[6,9]]
2/5;1/2;[[0,0],[1,0],[9,13],[6,7],[11,15],[2,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[-9,7],[-2,1],[-5,5],[-5,3],[-10,7],[-9,6]]
4/9;1/2;[[0,0],[1,0],[0,1],[-3,2],[-7,7],[-10,7]]
17/39;2/3;[[0,0],[1,0],[3,13],[2,2],[3,5]]
1/2;1/2;[[0,0],[1,0],[19,22],[20,23],[2,1]]
1/2;1/2;[[0,0],[1,0],[0,2],[-2,1],[-1,3],[-4,5],[-5,3],[-6,5],[-6,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[7,3],[11,3],[6,1],[10,2]]
2/5;1/2;[[0,0],[2,0],[1,3],[4,4],[5,2],[-1,2],[5,3]]
2/5;1/2;[[0,0],[1,0],[1,2],[7,6],[7,4],[9,6]]
5/12;2/3;[[0,0],[1,0],[9,11],[12,14],[8,8]]
7/15;2/3;[[0,0],[1,0],[1,5],[2,8],[2,1],[3,10],[3,4]]
4/11;2/5;[[0,0],[1,0],[0,1],[6,-8],[1,-3],[4,-8],[2,-5]]
4/9;2/3;[[0,0],[1,0],[1,3],[-2,5],[0,9]]
2/3;2/3;[[0,0],[1,0],[9,11],[9,10],[-2,-3],[7,9],[7,7]]
4/11;2/5;[[0,0],[1,0],[0,1],[-10,6],[-8,6],[-6,3],[-3,1]]
4/11;1/2;[[0,0],[1,0],[3,10],[4,10],[5,16],[6,18]]
6/17;1/2;[[0,0],[1,0],[4,9],[5,10],[2,1],[5,7]]
3/7;3/7;[[0,0],[1,0],[1,2],[4,1],[8,3],[10,5]]
2/5;1/2;[[0,0],[1,0],[2,9],[1,6],[3,9],[3,8],[-1,-7]]
1/3;1/2;[[0,0],[1,0],[3,16],[-1,-12],[3,15]]
1/2;1/2;[[0,0],[3,0],[2,4],[1,4],[6,2]]
3/8;1/2;[[0,0],[1,0],[2,5],[5,10],[4,5],[3,7],[6,11]]
1/2;1/2;[[0,0],[1,0],[1,3],[4,4],[4,1],[7,4]]
3/7;2/3;[[0,0],[1,0],[9,11],[11,12],[7,7],[12,14]]
2/3;2/3;[[0,0],[1,0],[3,10],[3,7],[0,2],[2,9],[1,7]]
2/5;3/7;[[0,0],[1,0],[2,3],[4,14],[5,15],[5,17]]
1;1;[[0,0],[11,0],[0,1],[10,-1],[6,-1],[-4,1]]
5/12;1/2;[[0,0],[2,0],[0,3],[-1,4],[-4,1],[-5,2]]
1/3;3/7;[[0,0],[1,0],[5,7],[7,8],[-9,-13]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,1],[2,2],[9,3],[7,4],[10,4]]
7/15;2/3;[[0,0],[2,0],[3,4],[0,-1],[8,8],[7,8]]
4/9;2/3;[[0,0],[1,0],[0,8],[-1,6],[2,4],[-1,8]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,10],[3,11],[3,9],[1,8]]
4/11;1/2;[[0,0],[1,0],[8,11],[-4,-7],[8,10],[11,15],[12,16]]
1;1;[[0,0],[14,0],[0,1],[6,-1],[-1,1],[5,-1]]
2/5;3/7;[[0,0],[1,0],[4,5],[5,5],[-2,1],[-2,2]]
5/12;1/2;[[0,0],[1,0],[1,3],[4,7],[4,1]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,6],[2,5],[2,7]]
1/2;1/2;[[0,0],[1,0],[7,11],[-1,-3],[6,8],[4,7],[8,12],[2,4]]
7/15;2/3;[[0,0],[5,0],[1,2],[4,-1],[6,2],[-2,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,-7],[3,-6],[6,-7],[1,-4]]
2/3;2/3;[[0,0],[1,0],[7,9],[2,1],[11,13],[10,11]]
1/2;1/2;[[0,0],[2,0],[0,1],[-12,3],[-16,5]]
1/2;1/2;[[0,0],[2,0],[1,3],[3,1],[5,7],[5,5]]
1/2;1/2;[[0,0],[2,0],[3,4],[1,3],[5,2],[6,4],[6,3]]
1/3;2/5;[[0,0],[1,0],[4,11],[5,12],[5,13],[3,4],[2,1]]
1/2;1/2;[[0,0],[1,0],[0,4],[-2,10],[3,-12],[4,-15]]
1/4;1/2;[[0,0],[2,0],[0,5],[-1,4],[3,-4],[2,-5]]
3/7;1/2;[[0,0],[1,0],[0,1],[5,4],[4,2],[2,4],[5,6],[4,6]]
18/77;1/2;[[0,0],[1,0],[2,11],[3,11],[0,-4],[-1,-7]]
6/23;1/2;[[0,0],[1,0],[2,11],[3,11],[0,-4],[-1,-6]]
5/14;1/2;[[0,0],[1,0],[4,7],[2,7],[4,4]]
7/16;2/3;[[0,0],[1,0],[2,9],[1,8],[2,6],[-1,-11]]
2/5;3/7;[[0,0],[1,0],[2,3],[4,1],[5,2],[5,7]]
2/5;2/5;[[0,0],[1,0],[0,3],[-3,1],[-4,3],[-2,5],[-1,5]]
2/3;2/3;[[0,0],[1,0],[7,11],[6,11],[-2,-4],[3,3]]
7/22;1/2;[[0,0],[1,0],[5,18],[-1,-8],[5,17]]
8/23;3/7;[[0,0],[1,0],[8,11],[9,11],[11,15],[5,5]]
5/12;2/3;[[0,0],[1,0],[9,10],[-10,-12],[8,8],[-11,-13]]
1/3;1/2;[[0,0],[1,0],[3,4],[6,3],[9,6]]
2/5;1/2;[[0,0],[1,0],[8,11],[-5,-7],[-5,-9]]
2/5;3/7;[[0,0],[1,0],[1,5],[-1,4],[0,5],[4,2]]
1/2;2/3;[[0,0],[1,0],[0,1],[-20,14],[-27,19]]
13/45;2/5;[[0,0],[1,0],[2,9],[-2,-11],[3,13],[-3,-14]]
10/29;3/7;[[0,0],[1,0],[6,9],[0,-1],[5,9],[4,4],[6,7]]
1/2;1/2;[[0,0],[1,0],[11,14],[2,1],[14,17]]
1/4;3/7;[[0,0],[1,0],[11,14],[13,17],[-7,-11]]
2/5;2/3;[[0,0],[2,0],[2,7],[1,-4],[3,6],[3,7]]
16/99;2/5;[[0,0],[3,0],[2,3],[-2,-7]]
2/3;2/3;[[0,0],[1,0],[7,9],[2,1],[11,13],[7,7]]
1/2;1/2;[[0,0],[1,0],[2,4],[4,5],[1,3],[3,1],[5,3],[6,5]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,9],[-1,2],[-2,11],[-2,7]]
2/5;3/7;[[0,0],[3,0],[0,2],[1,-4],[5,-2]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,-9],[3,-9],[1,-8],[3,-7]]
1/2;1/2;[[0,0],[1,0],[9,10],[-6,-8],[10,12],[-7,-9],[9,11]]
2/3;2/3;[[0,0],[1,0],[0,2],[2,-9],[3,-10],[1,-7],[3,-7]]
2/3;2/3;[[0,0],[2,0],[1,3],[-3,2],[3,3],[-5,1]]
1/3;1/2;[[0,0],[1,0],[12,14],[16,18],[20,23]]
5/33;2/5;[[0,0],[1,0],[9,11],[-15,-19]]
2/3;2/3;[[0,0],[1,0],[5,7],[9,12],[-8,-12],[-4,-7]]
3/7;1/2;[[0,0],[1,0],[0,3],[-3,2],[-4,6],[-4,4],[-3,6]]
14/45;3/7;[[0,0],[1,0],[2,9],[0,-4],[3,9],[-2,-11]]
6/17;1/2;[[0,0],[1,0],[10,13],[11,13],[5,5],[12,15]]
1/3;1/2;[[0,0],[1,0],[0,6],[-2,6],[-2,2],[-3,5]]
8/23;3/7;[[0,0],[1,0],[8,11],[9,11],[11,15],[13,17]]
4/15;1/2;[[0,0],[2,0],[2,5],[3,3],[0,-5],[-1,-5]]
2/3;2/3;[[0,0],[3,0],[1,5],[1,-3],[3,-2],[0,-2]]
2/3;2/3;[[0,0],[1,0],[3,4],[7,7],[5,3],[5,6],[7,5]]
2/9;2/3;[[0,0],[9,0],[0,1],[7,-1],[6,1],[2,2]]
2/5;1/2;[[0,0],[1,0],[8,9],[-3,-4],[8,10],[7,9],[6,6],[-5,-7]]
2/3;2/3;[[0,0],[1,0],[7,9],[0,-1],[9,10],[7,7],[5,7]]
4/11;2/5;[[0,0],[1,0],[4,5],[4,6],[-1,1],[2,6],[0,3]]
5/14;1/2;[[0,0],[2,0],[3,6],[0,-1],[1,5],[4,5]]
1/3;1/2;[[0,0],[1,0],[5,12],[6,12],[-1,-3],[5,9]]
2;2;[[0,0],[13,0],[0,1],[-17,1]]
6/23;2/5;[[0,0],[4,0],[1,2],[8,-3],[-3,4]]
1;1;[[0,0],[2,0],[1,2],[-8,2],[-8,1]]
1/3;1/2;[[0,0],[1,0],[7,11],[-8,-15],[6,9],[-6,-12]]
2/3;2/3;[[0,0],[2,0],[1,2],[7,3],[4,3],[7,1]]
11/28;1/2;[[0,0],[4,0],[0,1],[14,-4],[19,-5]]
1;1;[[0,0],[11,0],[0,1],[10,-1],[-2,1],[4,-1]]
16/39;2/3;[[0,0],[1,0],[13,14],[-11,-13],[8,8],[14,15]]
6/17;3/7;[[0,0],[1,0],[7,9],[5,8],[7,11],[5,5]]
5/12;2/3;[[0,0],[1,0],[1,8],[2,10],[2,4],[3,11],[3,9]]
1/3;1/2;[[0,0],[6,0],[0,1],[-6,1],[13,-2],[-10,2]]
2/3;2/3;[[0,0],[1,0],[7,13],[4,9],[2,5],[-1,-4]]
5/12;2/3;[[0,0],[1,0],[3,16],[3,9]]
2/5;2/3;[[0,0],[1,0],[8,11],[11,16],[-7,-12]]
