Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/5;2/5;[[0,0],[2,0],[1,2],[-4,7],[-3,8],[-5,9],[-2,7],[4,-5]]
1/2;1/2;[[0,0],[1,0],[7,16],[8,16],[2,2],[12,26]]
2/11;2/5;[[0,0],[1,0],[4,22],[5,22]]
2/3;2/3;[[0,0],[2,0],[0,9],[2,2],[1,-6],[-1,10],[-1,11]]
2/5;2/5;[[0,0],[1,0],[0,1],[9,3],[13,5],[1,2],[9,5],[6,4]]
2/3;2/3;[[0,0],[1,0],[0,3],[1,-12],[2,-5],[3,-14],[3,-13]]
1/2;1/2;[[0,0],[1,0],[10,12],[0,-1],[8,11],[7,10],[10,11],[8,8]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,1],[1,3],[7,2],[3,4],[9,4]]
2/7;2/5;[[0,0],[4,0],[2,6],[3,6],[-1,2],[4,-1]]
1/2;1/2;[[0,0],[1,0],[9,28],[2,3],[12,37]]
2/13;2/3;[[0,0],[1,0],[1,13],[2,17],[2,8],[3,19]]
2/9;2/5;[[0,0],[1,0],[6,9],[5,5],[1,4],[4,8],[7,9]]
1/3;1/3;[[0,0],[1,0],[0,3],[-1,5],[-2,6],[-5,6],[-4,2],[-5,4]]
3/8;2/5;[[0,0],[2,0],[4,6],[-1,1],[3,7],[4,3],[0,4]]
11/27;2/3;[[0,0],[2,0],[3,7],[2,9],[0,-5],[1,8]]
3/10;2/5;[[0,0],[1,0],[0,1],[-11,9],[-15,11],[-3,1]]
5/16;1/2;[[0,0],[1,0],[5,7],[8,8],[2,5],[-1,2]]
1/2;1/2;[[0,0],[3,0],[0,1],[-15,4],[-14,3],[-10,4]]
8/27;3/8;[[0,0],[1,0],[8,11],[8,9],[14,18],[14,19],[15,20]]
2/3;2/3;[[0,0],[1,0],[0,1],[9,-10],[10,-10],[7,-9],[1,-3]]
1/5;1/3;[[0,0],[1,0],[4,8],[5,7],[1,6],[-1,3]]
17/52;1/2;[[0,0],[1,0],[6,13],[-2,-7],[-6,-15],[-5,-11],[-7,-16]]
2/5;2/5;[[0,0],[1,0],[0,2],[-1,3],[-5,1],[-7,5],[-4,5]]
11/27;2/3;[[0,0],[1,0],[7,8],[9,9],[15,17],[23,25]]
2/5;2/5;[[0,0],[1,0],[0,2],[4,-12],[4,-8],[5,-13],[1,-6],[5,-11]]
1/3;2/5;[[0,0],[2,0],[3,5],[6,7],[4,6],[7,7],[7,6],[5,2]]
5/13;2/3;[[0,0],[1,0],[8,22],[-4,-12],[9,26]]
1/4;2/5;[[0,0],[2,0],[2,4],[-2,12],[3,1]]
1/2;1/2;[[0,0],[1,0],[1,4],[5,17],[-4,-19],[6,20]]
13/47;1/3;[[0,0],[2,0],[4,7],[7,8],[2,4],[0,-3],[-1,-4]]
2/7;1/3;[[0,0],[1,0],[5,10],[7,11],[6,8],[3,8],[7,10]]
12/49;1/3;[[0,0],[1,0],[3,11],[-2,-13],[4,17],[-3,-20],[-2,-16],[-3,-21]]
1/3;1/2;[[0,0],[1,0],[1,2],[10,12],[11,14],[6,6],[6,9]]
2/5;2/5;[[0,0],[1,0],[8,9],[9,12],[14,17],[16,21]]
4/15;2/5;[[0,0],[1,0],[5,18],[5,13],[3,5]]
2/3;2/3;[[0,0],[1,0],[7,11],[-4,-8],[6,11],[12,21],[11,20]]
1/3;1/2;[[0,0],[1,0],[1,3],[4,10],[7,16],[9,18]]
2/5;2/5;[[0,0],[2,0],[0,1],[5,2],[9,5],[4,5],[1,3]]
5/16;1/2;[[0,0],[1,0],[0,2],[-7,10],[-7,8],[-6,10],[-3,7]]
2/5;2/5;[[0,0],[6,0],[0,1],[8,-1],[-1,1],[8,-3],[7,-4],[6,-4]]
1/2;1/2;[[0,0],[1,0],[12,13],[12,14],[11,13],[9,9],[-8,-10],[-9,-11]]
4/13;1/3;[[0,0],[2,0],[4,6],[0,1],[4,1],[2,5],[1,4],[6,4]]
5/13;1/2;[[0,0],[3,0],[0,4],[1,5],[-1,2],[2,-3],[3,6]]
1/3;2/5;[[0,0],[1,0],[4,12],[-3,-13],[3,7],[2,8],[5,18]]
3/11;1/3;[[0,0],[1,0],[6,11],[6,8],[7,11],[7,10],[3,7],[1,4]]
1/3;1/2;[[0,0],[1,0],[5,12],[-5,-14],[-4,-13],[4,11],[-6,-18]]
5/16;1/2;[[0,0],[1,0],[4,11],[1,8],[4,7]]
2/3;2/3;[[0,0],[1,0],[19,21],[11,11],[23,25],[4,3]]
1/3;1/3;[[0,0],[1,0],[0,1],[3,-3],[3,-8],[2,-7],[7,-10]]
2/5;2/5;[[0,0],[2,0],[3,6],[-1,-7],[3,7],[-2,-8],[-2,-6],[1,-4]]
1/2;1/2;[[0,0],[4,0],[3,4],[2,4],[3,-2],[0,3],[1,-3],[4,3]]
3/8;3/8;[[0,0],[1,0],[1,2],[-3,8],[-2,10],[-5,14],[-4,14]]
8/25;2/5;[[0,0],[5,0],[1,3],[3,-2],[-1,2],[4,3],[6,2]]
5/18;1/3;[[0,0],[1,0],[4,17],[-2,-13],[0,-5],[-3,-15],[-3,-14]]
7/20;1/2;[[0,0],[1,0],[5,8],[1,4],[9,10]]
1/2;1/2;[[0,0],[1,0],[1,2],[12,3],[-4,1],[13,4],[14,4]]
5/19;2/5;[[0,0],[1,0],[9,13],[4,4],[13,18],[9,11],[15,20]]
1/3;2/5;[[0,0],[1,0],[4,5],[3,8],[1,6],[-1,3],[4,8]]
6/23;2/5;[[0,0],[1,0],[5,12],[6,11],[7,14],[3,9],[2,7]]
1/3;2/5;[[0,0],[1,0],[2,3],[9,6],[6,2],[9,5],[7,6]]
1/2;1/2;[[0,0],[1,0],[9,19],[-7,-17],[-6,-15],[5,9],[10,21],[8,16]]
4/11;1/2;[[0,0],[1,0],[1,2],[5,5],[8,9],[3,5],[6,9],[12,15]]
1/2;1/2;[[0,0],[1,0],[8,18],[-1,-4],[9,20],[9,18],[10,21]]
12/43;2/5;[[0,0],[1,0],[12,16],[12,15],[1,2],[9,13]]
5/18;1/3;[[0,0],[1,0],[3,13],[-1,-5],[-2,-11],[-3,-19],[-1,-11]]
1/2;1/2;[[0,0],[1,0],[4,9],[5,7],[6,13],[8,13]]
3/8;1/2;[[0,0],[1,0],[0,2],[1,9],[2,5],[2,13],[4,19]]
1/2;1/2;[[0,0],[1,0],[1,2],[8,2],[7,4],[10,4],[2,3],[11,3]]
2/5;2/5;[[0,0],[2,0],[1,4],[-1,5],[0,5],[-3,4],[-3,1],[-5,2]]
1/3;1/3;[[0,0],[1,0],[5,8],[6,9],[5,2],[6,3]]
12/49;1/3;[[0,0],[1,0],[12,15],[-5,-7],[12,16],[11,15],[8,9]]
5/21;1/3;[[0,0],[1,0],[15,18],[18,22],[22,28]]
2/3;2/3;[[0,0],[1,0],[0,2],[-7,1],[-3,3],[-10,2],[-11,3]]
8/27;3/8;[[0,0],[1,0],[4,11],[6,15],[-2,-7],[7,16],[7,15]]
3/10;2/5;[[0,0],[1,0],[10,12],[9,11],[-5,-7],[11,12],[-13,-16]]
1/3;1/3;[[0,0],[1,0],[0,4],[-4,1],[-5,3],[-5,2],[-2,6]]
1/3;1/2;[[0,0],[1,0],[1,6],[4,12],[3,13],[3,6],[2,2],[4,15]]
1;1;[[0,0],[2,0],[1,2],[-10,1],[-18,2]]
2/3;2/3;[[0,0],[1,0],[3,4],[8,8],[6,4],[4,5],[11,10],[13,11]]
6/31;2/5;[[0,0],[2,0],[6,9],[-6,-11],[3,5],[5,8]]
5/17;3/8;[[0,0],[1,0],[1,5],[4,14],[3,8],[3,14],[-2,-11]]
1/2;1/2;[[0,0],[1,0],[0,3],[1,7],[2,1],[4,10],[4,7]]
2/5;2/5;[[0,0],[4,0],[0,1],[1,-2],[3,-1],[3,4],[5,5],[6,4],[6,5]]
1/4;1/3;[[0,0],[2,0],[7,9],[-7,-11],[2,3],[6,8]]
1/3;1/3;[[0,0],[1,0],[1,4],[4,14],[3,11],[5,15],[-2,-9],[5,14],[-2,-10]]
1/2;1/2;[[0,0],[1,0],[7,8],[6,8],[-16,-22],[-17,-23]]
2/7;2/5;[[0,0],[1,0],[2,3],[-2,5],[-3,2],[1,6],[0,7]]
16/63;1/3;[[0,0],[2,0],[2,7],[-2,-9],[3,10],[-3,-11]]
11/28;2/3;[[0,0],[1,0],[1,12],[2,11],[2,10],[-1,-19]]
3/10;1/3;[[0,0],[1,0],[3,9],[-2,-12],[3,10],[-4,-14]]
3/8;1/2;[[0,0],[1,0],[0,1],[-8,4],[-22,8],[-23,9],[-24,9]]
3/10;1/3;[[0,0],[1,0],[0,1],[7,4],[14,6],[10,5],[8,2]]
2/5;2/5;[[0,0],[1,0],[5,8],[0,2],[4,4],[5,6],[1,5],[3,8],[2,7]]
2/5;2/5;[[0,0],[1,0],[21,25],[23,27],[7,7],[2,1]]
4/15;2/5;[[0,0],[5,0],[0,1],[-9,2],[27,-5],[26,-5]]
3/10;2/5;[[0,0],[2,0],[2,7],[5,7],[0,2],[4,3]]
4/11;2/5;[[0,0],[1,0],[0,2],[7,2],[1,3],[7,1],[4,5]]
2/5;2/3;[[0,0],[1,0],[1,10],[2,12],[0,-11],[-1,-15],[-1,-17]]
16/55;2/5;[[0,0],[1,0],[3,7],[6,22],[7,23],[7,24]]
3/10;1/2;[[0,0],[9,0],[0,1],[20,-2],[19,-2],[-15,2]]
5/18;2/5;[[0,0],[1,0],[10,14],[9,13],[11,14],[10,12],[6,6]]
1/2;1/2;[[0,0],[1,0],[6,17],[5,11],[3,9],[-1,-5],[6,14],[7,18]]
7/20;1/2;[[0,0],[1,0],[8,11],[14,17],[13,15]]
4/11;2/5;[[0,0],[2,0],[2,5],[5,7],[3,7],[5,2]]
1/2;1/2;[[0,0],[1,0],[0,8],[2,3],[-1,6],[-1,7],[3,7],[3,8]]
1/3;2/5;[[0,0],[2,0],[4,5],[-4,-6],[6,6],[-4,-8],[-5,-9]]
8/25;1/2;[[0,0],[1,0],[13,14],[-11,-13],[8,8],[6,7],[16,18],[15,17]]
8/37;1/3;[[0,0],[1,0],[16,19],[-13,-17],[10,11],[17,20]]
8/33;1/3;[[0,0],[6,0],[1,2],[-2,1],[8,-3],[-5,3]]
5/26;2/5;[[0,0],[3,0],[1,4],[5,7],[2,-2],[1,-3]]
1;1;[[0,0],[4,0],[0,1],[-15,1],[-19,2],[-9,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,-8],[6,-6],[2,-5],[9,-10]]
1/3;2/5;[[0,0],[1,0],[2,4],[-5,2],[-6,1],[1,5]]
1/3;1/2;[[0,0],[1,0],[2,9],[4,11],[2,1],[3,3],[4,6]]
4/11;2/5;[[0,0],[2,0],[1,2],[-3,1],[-2,5],[-6,7]]
9/28;1/2;[[0,0],[1,0],[1,2],[8,8],[8,6],[4,6],[6,8]]
7/22;1/2;[[0,0],[1,0],[10,11],[-15,-18],[-18,-21],[-14,-16]]
2/7;1/3;[[0,0],[1,0],[1,5],[4,4],[3,8],[2,7],[6,8]]
9/28;1/2;[[0,0],[1,0],[6,13],[7,14],[-6,-14],[-5,-13],[-3,-9]]
1/2;1/2;[[0,0],[2,0],[0,1],[9,4],[9,3],[4,4],[1,3]]
5/16;2/5;[[0,0],[1,0],[3,7],[2,10],[4,11],[4,12],[-1,1]]
2/5;2/5;[[0,0],[1,0],[0,1],[10,6],[8,4],[2,3],[6,6]]
2/3;2/3;[[0,0],[3,0],[0,2],[-8,3],[-9,2],[-8,1],[-4,3]]
1/3;2/5;[[0,0],[1,0],[1,2],[6,1],[3,3],[8,2],[11,5]]
2/5;2/5;[[0,0],[1,0],[5,8],[8,12],[3,2],[10,14],[6,6]]
14/87;1/3;[[0,0],[1,0],[6,25],[-1,-9],[7,28]]
2/3;2/3;[[0,0],[2,0],[0,1],[1,-8],[3,-7],[2,-10],[3,-1]]
2/7;2/5;[[0,0],[1,0],[3,14],[4,18],[2,3],[3,7],[5,21]]
2/7;2/5;[[0,0],[1,0],[3,10],[2,7],[-3,-13],[7,20]]
2/5;2/5;[[0,0],[2,0],[4,5],[1,5],[5,1],[6,3]]
2/9;1/2;[[0,0],[1,0],[7,8],[4,6],[9,9],[0,1],[7,6],[4,2]]
2/5;2/5;[[0,0],[1,0],[0,1],[6,-16],[5,-15],[3,-10],[6,-15],[4,-13],[4,-8],[5,-11]]
2/5;2/5;[[0,0],[1,0],[1,2],[-1,1],[0,7],[-3,4],[-4,7],[-4,6]]
1/2;1/2;[[0,0],[1,0],[0,6],[1,-2],[-2,5],[-3,11],[-3,10],[-1,11]]
2/5;2/5;[[0,0],[1,0],[12,14],[-10,-13],[9,11],[-11,-14],[11,12]]
1/3;1/3;[[0,0],[2,0],[2,6],[1,4],[3,1],[6,10]]
1/4;1/2;[[0,0],[1,0],[1,8],[3,8],[2,1],[0,7],[-1,1]]
2/5;2/5;[[0,0],[3,0],[0,2],[7,3],[3,5],[2,5]]
2/5;2/5;[[0,0],[2,0],[1,2],[4,5],[6,2],[9,5]]
2;2;[[0,0],[2,0],[0,1],[-42,1]]
1/3;3/8;[[0,0],[2,0],[0,1],[-42,8]]
7/15;2/3;[[0,0],[2,0],[0,1],[-42,15]]
2/9;1/2;[[0,0],[1,0],[5,6],[3,1],[9,9],[9,8],[7,4]]
7/36;1/2;[[0,0],[1,0],[14,15],[6,7],[-11,-13],[16,18]]
2/5;2/5;[[0,0],[1,0],[2,5],[1,5],[4,4],[-2,3],[5,3],[-2,4]]
2/5;2/5;[[0,0],[2,0],[4,5],[-1,1],[5,4],[2,5],[-2,3]]
6/19;2/5;[[0,0],[1,0],[4,7],[5,10],[4,11],[-1,1],[5,12]]
1/2;1/2;[[0,0],[2,0],[0,3],[4,1],[1,5],[4,7],[3,7]]
2/3;2/3;[[0,0],[2,0],[1,2],[9,3],[11,2],[8,3],[11,1]]
5/16;2/5;[[0,0],[3,0],[3,4],[7,4],[6,5],[7,1]]
1/3;1/2;[[0,0],[1,0],[2,8],[3,24],[-1,-9],[3,25]]
3/10;2/5;[[0,0],[1,0],[1,3],[7,7],[4,2],[4,7],[5,3]]
5/24;1/3;[[0,0],[5,0],[1,3],[-3,2],[5,-3],[6,-3]]
4/15;2/5;[[0,0],[3,0],[0,4],[4,-4],[-2,3],[3,-4],[-3,6],[4,-5]]
5/13;2/3;[[0,0],[13,0],[0,1],[16,-1],[1,2],[3,2]]
14/55;2/5;[[0,0],[1,0],[7,22],[-5,-19],[-2,-10]]
6/23;2/5;[[0,0],[1,0],[8,10],[6,7],[-13,-19],[13,18]]
19/78;1/3;[[0,0],[1,0],[3,5],[9,13],[8,13],[-10,-17]]
2/7;2/5;[[0,0],[1,0],[4,7],[-4,-11],[7,15],[-5,-12],[6,14]]
1/3;2/5;[[0,0],[1,0],[3,5],[7,7],[0,1],[1,3],[5,2],[7,6]]
14/45;2/5;[[0,0],[1,0],[5,9],[4,3],[8,9],[7,7]]
2/3;2/3;[[0,0],[1,0],[0,1],[-17,3],[-13,3],[-16,2],[-10,1]]
2/5;2/5;[[0,0],[1,0],[0,2],[-5,2],[-7,5],[-7,4],[-2,5]]
2/5;2/5;[[0,0],[1,0],[0,1],[9,3],[12,5],[3,3],[8,5]]
1/2;1/2;[[0,0],[1,0],[2,8],[-3,-13],[-4,-20],[-5,-22],[-6,-27]]
2/7;1/3;[[0,0],[1,0],[4,14],[5,14],[7,24],[8,26]]
1;1;[[0,0],[7,0],[0,1],[-13,1],[-20,2],[-9,2]]
3/11;1/3;[[0,0],[1,0],[8,13],[10,16],[10,14],[9,12],[6,7]]
1/2;1/2;[[0,0],[1,0],[4,12],[5,17],[4,16],[-1,-5],[-2,-11]]
2/3;2/3;[[0,0],[1,0],[5,13],[-3,-9],[-1,-6],[-7,-22],[-5,-17]]
4/15;2/5;[[0,0],[5,0],[0,1],[2,-3],[8,-3],[6,-4]]
2/5;2/5;[[0,0],[1,0],[3,5],[4,5],[-4,1],[-3,3],[-4,2]]
1/3;1/3;[[0,0],[1,0],[4,20],[2,5],[4,21],[-2,-13],[-2,-12]]
1/2;1/2;[[0,0],[2,0],[2,3],[6,4],[8,4],[7,1],[9,3]]
1/3;1/3;[[0,0],[1,0],[14,17],[-6,-8],[9,10],[11,14],[16,20],[15,19]]
1/3;1/3;[[0,0],[1,0],[3,14],[2,10],[0,-4],[-1,-7],[5,18]]
2/5;2/5;[[0,0],[2,0],[4,5],[6,5],[1,4],[-2,1],[-1,3],[-2,2]]
2/3;2/3;[[0,0],[1,0],[2,20],[-1,-15],[-1,-12],[2,23]]
2/5;2/5;[[0,0],[7,0],[0,2],[6,-3],[-1,1],[-1,2],[4,-3]]
2/3;2/3;[[0,0],[1,0],[4,6],[12,17],[-12,-19],[9,12]]
2/7;2/5;[[0,0],[1,0],[1,3],[7,16],[7,14],[6,15],[6,11]]
2/5;2/5;[[0,0],[2,0],[3,8],[-2,-9],[-2,-7],[3,10]]
2/7;2/5;[[0,0],[2,0],[3,4],[0,7],[-1,7],[-2,6]]
4/19;1/3;[[0,0],[6,0],[2,3],[5,-2],[7,-1],[2,-3]]
2/7;2/5;[[0,0],[6,0],[0,1],[-7,2],[15,-2],[-16,3],[-7,1],[-13,2]]
1;1;[[0,0],[1,0],[0,2],[-14,2],[-14,1]]
1;1;[[0,0],[1,0],[1,7],[-1,8],[-1,15],[0,15]]
2/5;2/5;[[0,0],[1,0],[0,3],[-5,15],[-3,11],[4,-10],[-5,13],[-6,16]]
3/10;2/5;[[0,0],[2,0],[4,7],[-1,-4],[4,9],[2,7],[3,10]]
1/3;2/5;[[0,0],[2,0],[0,3],[-4,1],[-4,5],[-6,3],[-6,2]]
3/10;1/2;[[0,0],[2,0],[8,9],[-4,-7],[-5,-8],[7,6]]
7/18;2/3;[[0,0],[1,0],[0,12],[-1,7],[-2,18],[-2,20]]
1/2;1/2;[[0,0],[1,0],[0,3],[2,15],[4,24],[4,25]]
9/28;1/2;[[0,0],[1,0],[3,14],[4,16],[3,6],[4,10]]
2/7;2/5;[[0,0],[4,0],[1,2],[2,-3],[3,5],[5,3],[4,5],[5,4]]
2/7;1/3;[[0,0],[1,0],[0,1],[4,4],[1,4],[7,13]]
1/3;1/2;[[0,0],[1,0],[6,11],[8,14],[2,1],[10,16],[5,6]]
4/21;2/5;[[0,0],[1,0],[0,6],[-4,5],[-2,9]]
1/2;1/2;[[0,0],[1,0],[5,8],[-5,-9],[11,17],[8,11],[14,21]]
2/3;2/3;[[0,0],[3,0],[0,2],[-8,3],[-8,1],[-2,3]]
2/11;2/5;[[0,0],[1,0],[6,12],[5,9],[-7,-17],[7,16]]
1/4;2/5;[[0,0],[7,0],[0,1],[8,1],[1,2],[2,-3]]
1/2;1/2;[[0,0],[1,0],[2,12],[-1,-14],[2,13],[0,-8],[-2,-18],[-2,-16]]
1;1;[[0,0],[1,0],[0,1],[-13,1],[-19,2],[-2,2]]
1/3;1/3;[[0,0],[1,0],[0,1],[6,14],[6,15],[3,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[-16,4],[-24,7],[-25,7]]
2/7;1/3;[[0,0],[1,0],[3,8],[2,1],[5,13],[4,6],[7,15]]
1/2;1/2;[[0,0],[1,0],[7,9],[8,10],[4,2],[8,6]]
1/3;1/2;[[0,0],[1,0],[0,6],[-2,8],[-1,11],[-3,14],[-2,15],[-3,18]]
1/2;1/2;[[0,0],[1,0],[1,2],[6,11],[2,1],[8,14],[6,8],[10,16]]
2/5;2/5;[[0,0],[5,0],[1,2],[0,-2],[4,-2],[5,3],[3,-3]]
4/13;2/5;[[0,0],[1,0],[1,6],[3,2],[3,1],[-2,6],[-1,8]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,-14],[3,-14],[2,-11],[4,-11]]
5/17;3/8;[[0,0],[3,0],[5,7],[1,-3],[7,8],[7,9]]
3/8;3/8;[[0,0],[2,0],[2,5],[1,-1],[5,4],[5,5],[-1,3],[-1,4]]
1/3;2/5;[[0,0],[1,0],[0,3],[-4,3],[-5,6],[-5,8],[-2,6],[-4,8]]
9/28;1/2;[[0,0],[1,0],[7,9],[7,7],[3,6],[8,9],[1,4]]
3/8;3/8;[[0,0],[2,0],[4,6],[3,2],[4,5],[1,3],[-2,-7],[3,8]]
1/3;1/2;[[0,0],[1,0],[4,14],[4,10],[1,6],[3,13],[2,11]]
14/45;2/5;[[0,0],[1,0],[13,23],[-10,-18],[14,25]]
1/2;1/2;[[0,0],[2,0],[1,4],[3,3],[-3,1],[-4,3],[-4,4]]
12/43;2/5;[[0,0],[1,0],[6,13],[4,11],[7,19],[8,19],[8,20]]
2/3;2/3;[[0,0],[11,0],[0,1],[8,-2],[-1,1],[3,-2]]
1/2;1/2;[[0,0],[4,0],[2,3],[-2,4],[-3,4],[8,1]]
2/7;2/5;[[0,0],[1,0],[4,7],[5,13],[1,5],[4,12],[5,10],[3,10]]
11/36;1/2;[[0,0],[1,0],[8,9],[0,1],[9,9],[2,5],[1,4]]
1/3;3/8;[[0,0],[2,0],[2,4],[6,6],[7,6],[-3,1]]
4/13;2/5;[[0,0],[1,0],[4,13],[0,-4],[-3,-14],[-5,-20],[-3,-11]]
1/3;2/5;[[0,0],[1,0],[9,15],[-4,-8],[4,5],[8,14],[9,14],[-6,-11],[8,12]]
1/3;1/3;[[0,0],[1,0],[0,2],[-7,3],[-9,4],[-5,5],[-7,6]]
9/28;1/2;[[0,0],[1,0],[3,5],[-4,-9],[-7,-12],[-10,-19],[-10,-18]]
1/3;2/5;[[0,0],[1,0],[2,6],[3,13],[2,12],[-1,-11],[-2,-13]]
7/18;2/3;[[0,0],[1,0],[11,12],[12,12],[8,10],[5,7]]
2/7;2/5;[[0,0],[1,0],[2,6],[5,5],[1,5],[8,9]]
1/2;1/2;[[0,0],[1,0],[7,15],[8,15],[8,17],[2,1],[4,5]]
25/169;2/5;[[0,0],[1,0],[13,17],[6,6],[13,15]]
2/11;1/3;[[0,0],[1,0],[3,11],[2,11],[-2,-14],[-3,-17]]
1/3;1/2;[[0,0],[1,0],[4,7],[6,6],[2,5],[10,11]]
1/3;2/5;[[0,0],[1,0],[0,1],[6,14],[6,12],[5,9],[5,13],[3,9]]
11/70;2/5;[[0,0],[1,0],[6,19],[-3,-13],[4,10],[7,21]]
1/3;1/3;[[0,0],[1,0],[4,6],[3,1],[-1,1],[5,6],[0,4],[5,4]]
3/19;2/5;[[0,0],[1,0],[5,16],[4,11],[-3,-13],[4,15]]
1/2;1/2;[[0,0],[3,0],[0,1],[9,1],[3,2],[12,4],[11,4]]
2/5;2/3;[[0,0],[1,0],[16,17],[17,18],[-13,-15],[14,14]]
4/11;2/5;[[0,0],[5,0],[1,3],[2,-2],[5,2],[6,1],[-2,3]]
2/19;2/3;[[0,0],[2,0],[1,8],[-1,-14]]
8/25;1/2;[[0,0],[1,0],[13,14],[8,8],[6,7],[-11,-13],[14,16],[13,15]]
1/3;1/2;[[0,0],[1,0],[0,6],[-2,7],[-3,5],[-1,8],[-3,1]]
3/14;2/5;[[0,0],[1,0],[0,5],[2,1],[-1,1],[4,11]]
1/2;1/2;[[0,0],[1,0],[0,3],[-3,4],[-6,4],[-8,2]]
7/22;1/2;[[0,0],[1,0],[16,18],[6,7],[8,8],[15,17],[-9,-11],[14,15]]
21/68;1/2;[[0,0],[1,0],[3,17],[4,20],[4,16],[2,4]]
2/5;2/3;[[0,0],[1,0],[5,9],[-6,-11],[-11,-22],[-8,-15]]
13/44;1/2;[[0,0],[1,0],[11,16],[-11,-18],[8,11],[-8,-14],[-12,-20]]
1/3;2/5;[[0,0],[1,0],[0,1],[-9,4],[-10,7],[-14,9]]
8/33;1/3;[[0,0],[2,0],[0,1],[3,-4],[7,-3],[10,-5],[11,-6]]
2/7;2/5;[[0,0],[1,0],[0,4],[-3,1],[-4,5],[-2,7],[-1,7]]
1/2;1/2;[[0,0],[1,0],[0,1],[-6,6],[-2,1],[-14,11],[-14,12],[-17,14]]
2/3;2/3;[[0,0],[3,0],[1,2],[10,3],[6,3],[10,1]]
9/28;1/2;[[0,0],[1,0],[12,14],[13,14],[19,22],[23,26]]
2/3;2/3;[[0,0],[1,0],[1,11],[2,11],[2,12],[0,9],[-1,3],[-1,6]]
7/27;1/3;[[0,0],[1,0],[5,18],[4,18],[5,22],[6,24]]
11/60;1/3;[[0,0],[1,0],[13,15],[10,11],[13,16],[-10,-13]]
1;1;[[0,0],[1,0],[1,5],[-1,12],[-1,17],[0,17]]
17/55;2/5;[[0,0],[3,0],[1,3],[7,5],[-4,1]]
5/17;2/5;[[0,0],[1,0],[2,5],[-2,5],[-3,2],[2,7]]
2/5;2/5;[[0,0],[1,0],[0,1],[-8,3],[-13,6],[-12,5],[-3,3],[-11,6],[-5,4]]
5/13;2/3;[[0,0],[1,0],[0,13],[-1,11],[-2,23],[-2,25]]
3/10;2/5;[[0,0],[1,0],[9,12],[8,9],[-10,-14],[-14,-19]]
2/3;2/3;[[0,0],[2,0],[0,1],[-8,1],[-13,2],[-4,2],[-17,3],[-9,3]]
2/3;2/3;[[0,0],[1,0],[4,7],[-7,-15],[-5,-9],[-5,-12],[-7,-13]]
1/3;2/5;[[0,0],[1,0],[14,17],[-16,-21],[11,13],[-19,-25]]
5/13;2/3;[[0,0],[1,0],[0,13],[-1,13],[2,1],[2,3]]
2/5;2/5;[[0,0],[3,0],[4,6],[0,-2],[2,5],[5,4],[5,2]]
6/17;1/2;[[0,0],[2,0],[1,6],[2,9],[1,-1],[0,2],[3,10],[4,10]]
1/3;1/3;[[0,0],[2,0],[6,7],[4,6],[-2,-6],[-4,-7]]
1/3;1/2;[[0,0],[8,0],[1,2],[6,1],[3,2],[7,-2],[-3,1]]
1/3;3/8;[[0,0],[1,0],[7,12],[6,11],[2,1],[5,5],[7,8]]
2/3;2/3;[[0,0],[3,0],[1,2],[4,3],[8,1],[12,3]]
2/5;2/5;[[0,0],[1,0],[0,1],[2,1],[2,8],[5,8],[4,4],[5,7]]
8/27;2/5;[[0,0],[1,0],[6,12],[4,11],[8,17],[2,7]]
8/27;2/5;[[0,0],[1,0],[5,7],[6,6],[11,15],[14,18]]
2/5;2/5;[[0,0],[1,0],[0,2],[4,-8],[5,-13],[5,-11],[1,-5],[3,-11]]
1/4;1/3;[[0,0],[1,0],[3,14],[-2,-13],[4,16],[3,9],[4,14]]
1/6;2/3;[[0,0],[1,0],[0,12],[1,10],[-1,8],[2,5]]
1/6;2/3;[[0,0],[1,0],[0,12],[1,10],[-1,8],[2,6]]
1/2;1/2;[[0,0],[1,0],[1,2],[8,11],[6,9],[4,3],[8,8]]
3/10;2/5;[[0,0],[1,0],[0,1],[-3,2],[-20,6],[-24,8]]
8/25;2/5;[[0,0],[3,0],[0,3],[1,3],[1,-4],[5,-6]]
22/85;2/5;[[0,0],[1,0],[4,17],[5,17],[5,19],[3,7],[4,11]]
2/7;2/5;[[0,0],[1,0],[6,12],[7,15],[1,5],[-1,1]]
5/21;1/3;[[0,0],[1,0],[3,11],[4,10],[-4,-16],[-5,-19]]
4/11;2/5;[[0,0],[1,0],[0,1],[-10,9],[-7,5],[-7,7],[-11,8],[-16,12]]
1/3;2/5;[[0,0],[1,0],[1,5],[4,6],[4,1],[5,6],[5,2]]
3/10;2/5;[[0,0],[2,0],[0,1],[-14,3],[-16,5],[-11,4]]
8/27;2/5;[[0,0],[1,0],[5,13],[4,7],[8,19],[8,17]]
1/2;1/2;[[0,0],[1,0],[0,1],[12,4],[6,1],[2,2],[11,3],[7,4]]
1/3;1/3;[[0,0],[3,0],[1,2],[0,-1],[5,5],[6,2],[3,5],[7,3]]
37/155;2/5;[[0,0],[1,0],[5,15],[-5,-21],[6,19],[-4,-18]]
5/17;2/5;[[0,0],[1,0],[6,8],[8,13],[8,12],[2,5],[5,10]]
