Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
5/18;1/3;[[0,0],[1,0],[4,13],[3,8],[6,25],[6,26]]
1/5;1/3;[[0,0],[1,0],[2,9],[0,-6],[-3,-14],[-4,-20]]
6/17;1/2;[[0,0],[3,0],[2,3],[3,-2],[0,-5],[-1,-3],[1,-6],[2,-5]]
2/5;2/3;[[0,0],[1,0],[10,11],[5,3],[10,8]]
3/10;1/3;[[0,0],[1,0],[0,1],[8,4],[8,6],[1,3],[2,4]]
5/12;2/3;[[0,0],[1,0],[2,7],[1,11],[0,8],[-1,3],[2,12]]
17/52;1/2;[[0,0],[1,0],[8,13],[-10,-19],[-9,-18],[-13,-25]]
3/8;2/5;[[0,0],[1,0],[1,2],[3,4],[7,4],[4,1],[7,7],[6,2]]
2/5;2/5;[[0,0],[1,0],[5,9],[0,1],[7,9],[1,3],[3,2],[4,8],[6,7]]
1/2;1/2;[[0,0],[1,0],[10,12],[9,12],[-14,-19]]
1/3;1/3;[[0,0],[1,0],[0,1],[1,-2],[8,-12],[8,-10],[5,-9],[7,-12]]
3/16;1/3;[[0,0],[1,0],[11,18],[6,8],[14,21]]
2/3;2/3;[[0,0],[1,0],[0,13],[-1,22],[2,-15],[2,-14],[-1,23]]
7/25;2/5;[[0,0],[1,0],[4,13],[5,15],[6,16],[4,8],[6,14]]
7/26;2/5;[[0,0],[1,0],[9,11],[5,7],[8,11],[14,18],[-9,-13]]
2/3;2/3;[[0,0],[4,0],[0,1],[8,1],[10,3],[1,2],[3,3]]
5/12;2/3;[[0,0],[1,0],[1,8],[3,12],[2,1],[3,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[-7,7],[-3,1],[-10,7],[-7,4]]
2/5;2/5;[[0,0],[1,0],[9,13],[10,14],[3,2],[10,12],[8,9]]
4/13;1/3;[[0,0],[2,0],[2,5],[6,10],[3,7],[6,9],[4,3]]
3/7;2/3;[[0,0],[1,0],[1,7],[3,3],[2,11],[3,13]]
4/13;3/8;[[0,0],[1,0],[7,11],[10,14],[2,1],[10,15],[8,10],[5,5]]
1;1;[[0,0],[2,0],[1,9],[1,-7],[0,5],[2,6]]
1/4;2/5;[[0,0],[1,0],[11,17],[-13,-23],[10,15]]
9/35;2/5;[[0,0],[1,0],[8,33],[3,8]]
2/3;2/3;[[0,0],[1,0],[3,7],[0,3],[3,14],[1,8],[2,12]]
22/85;2/5;[[0,0],[1,0],[11,17],[-8,-14],[-6,-11],[-8,-13],[-11,-18]]
1/3;1/2;[[0,0],[2,0],[3,6],[-1,-7],[3,3],[2,7],[1,6]]
1/3;1/3;[[0,0],[4,0],[0,1],[2,-1],[11,-2],[5,-2],[20,-5]]
2/7;2/5;[[0,0],[1,0],[5,14],[3,3],[5,8],[4,5]]
2/7;2/5;[[0,0],[1,0],[4,14],[4,15],[0,5],[-1,1]]
5/17;2/5;[[0,0],[1,0],[4,14],[4,15],[0,5],[-1,2]]
34/209;1/2;[[0,0],[1,0],[3,7],[8,15],[-7,-17]]
2/7;2/5;[[0,0],[1,0],[15,17],[-13,-16],[-5,-7],[-6,-7],[-11,-13]]
1/2;1/2;[[0,0],[1,0],[2,3],[-4,4],[-5,2],[1,4],[-6,3]]
1/4;1/3;[[0,0],[1,0],[2,3],[-3,2],[0,6],[-4,4]]
18/95;1/3;[[0,0],[1,0],[9,13],[8,13],[4,4],[9,11]]
7/22;1/2;[[0,0],[1,0],[8,9],[5,7],[6,4],[8,6]]
1/4;2/5;[[0,0],[1,0],[8,9],[-17,-21],[-7,-8],[-11,-13]]
1/3;1/3;[[0,0],[1,0],[1,3],[2,5],[-3,-10],[-2,-12],[-1,-9],[-4,-14]]
2/9;2/5;[[0,0],[1,0],[0,5],[-4,3],[-1,9]]
8/27;2/5;[[0,0],[1,0],[4,7],[3,9],[1,5],[6,12],[7,15]]
2/7;2/5;[[0,0],[1,0],[1,5],[3,5],[5,11],[5,15]]
3/10;1/2;[[0,0],[1,0],[1,10],[4,16],[4,15]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,-5],[4,-12],[4,-7],[3,-12]]
2/7;2/5;[[0,0],[2,0],[0,7],[3,1],[-2,1],[1,7]]
2/5;2/5;[[0,0],[3,0],[3,5],[7,5],[7,3]]
1/2;1/2;[[0,0],[2,0],[0,3],[-8,1],[-2,4],[-1,4]]
5/13;1/2;[[0,0],[1,0],[0,1],[-10,1],[-10,3],[-16,4]]
29/100;1/2;[[0,0],[1,0],[13,23],[-4,-9],[15,26],[16,28]]
3/7;3/7;[[0,0],[2,0],[0,1],[6,1],[6,6],[5,6]]
14/45;2/5;[[0,0],[1,0],[0,1],[3,11],[5,13],[1,8]]
3/8;1/2;[[0,0],[1,0],[0,1],[-9,1],[-2,2],[-12,4]]
2/3;2/3;[[0,0],[1,0],[11,13],[16,18],[4,3],[10,10]]
1;1;[[0,0],[19,0],[0,1],[18,-1],[-1,1],[14,-1]]
7/27;1/3;[[0,0],[2,0],[2,5],[-1,-7],[3,3],[4,7],[5,12]]
4/13;2/5;[[0,0],[1,0],[2,4],[-5,-15],[-4,-11],[-2,-10],[-3,-13]]
4/11;1/2;[[0,0],[1,0],[4,7],[6,7],[7,9],[-2,1]]
2/5;2/5;[[0,0],[1,0],[0,4],[-3,5],[-4,1],[-1,5],[-5,4],[-5,3]]
2/3;2/3;[[0,0],[2,0],[1,7],[1,-5],[2,2],[0,8],[-1,6],[-1,7]]
1/3;2/5;[[0,0],[1,0],[1,6],[-1,3],[3,6],[3,1],[4,4],[4,5]]
2/7;2/5;[[0,0],[1,0],[8,12],[8,10],[10,14],[4,7],[1,3]]
9/28;1/2;[[0,0],[1,0],[13,16],[8,11],[7,7]]
9/28;1/2;[[0,0],[1,0],[2,10],[0,7],[3,9],[3,10],[-1,5]]
1/3;3/8;[[0,0],[1,0],[6,8],[11,13],[10,13],[9,10],[-8,-11]]
2/5;2/5;[[0,0],[1,0],[0,2],[-5,7],[-8,13],[-8,14],[-6,12]]
1/8;2/5;[[0,0],[2,0],[3,7],[6,9],[-1,-5]]
4/13;2/5;[[0,0],[1,0],[3,4],[-8,-14],[-7,-11],[-5,-11]]
1/3;2/5;[[0,0],[1,0],[3,6],[4,5],[1,6],[3,1],[-1,2],[-1,3]]
16/55;2/5;[[0,0],[1,0],[1,2],[-4,7],[-2,9],[0,6],[-1,8]]
1/3;1/2;[[0,0],[1,0],[3,9],[-2,-10],[-5,-18],[-5,-16]]
1/3;1/3;[[0,0],[1,0],[2,3],[-3,2],[1,4],[-3,6],[-4,4],[-4,5]]
1/3;1/3;[[0,0],[1,0],[14,17],[-6,-8],[9,10],[11,14],[15,19]]
2/5;2/5;[[0,0],[1,0],[7,17],[-3,-10],[-2,-5],[-7,-19]]
1/2;1/2;[[0,0],[2,0],[4,7],[0,-1],[2,8],[4,9],[1,-3]]
19/65;2/5;[[0,0],[1,0],[16,25],[16,26],[18,29]]
1/4;2/5;[[0,0],[1,0],[1,8],[3,17],[2,8],[0,-6],[-2,-17]]
2/3;2/3;[[0,0],[3,0],[0,1],[-8,1],[-17,3],[-9,3]]
1/3;2/5;[[0,0],[1,0],[4,7],[4,5],[11,18],[-7,-13],[8,12]]
7/18;2/3;[[0,0],[1,0],[17,18],[-15,-17],[-13,-15],[12,12]]
1/3;1/3;[[0,0],[1,0],[12,14],[-18,-22],[5,6],[-19,-23],[11,13]]
2/5;2/5;[[0,0],[2,0],[0,1],[4,5],[7,4],[8,5],[1,4]]
3/10;1/3;[[0,0],[1,0],[8,13],[9,13],[7,12],[8,11],[-5,-9]]
10/49;2/5;[[0,0],[1,0],[3,14],[2,3],[3,7],[5,21]]
16/77;2/5;[[0,0],[1,0],[3,14],[2,3],[3,7],[5,16]]
1/3;2/5;[[0,0],[1,0],[1,4],[3,1],[5,6],[8,6]]
2/3;2/3;[[0,0],[1,0],[8,15],[3,6],[-3,-7],[6,9],[9,16],[8,13]]
5/16;2/5;[[0,0],[1,0],[0,1],[-9,3],[-7,2],[-15,7],[-14,7]]
5/19;1/3;[[0,0],[2,0],[0,1],[6,-5],[7,-3],[12,-7],[13,-7]]
17/63;1/3;[[0,0],[1,0],[6,16],[3,5],[-4,-12],[-7,-19]]
3/8;3/8;[[0,0],[5,0],[0,2],[-1,1],[4,-3],[3,3],[5,2],[4,3]]
1/3;1/3;[[0,0],[1,0],[5,16],[2,3],[-3,-11],[5,18],[6,21]]
1/3;2/5;[[0,0],[1,0],[1,4],[2,6],[4,3],[6,8],[6,6]]
1/2;1/2;[[0,0],[1,0],[5,11],[7,15],[5,7],[7,11]]
20/51;2/3;[[0,0],[1,0],[16,17],[12,14],[9,11]]
2/5;2/5;[[0,0],[2,0],[0,1],[1,1],[4,-7],[2,-6],[5,-6],[1,-5],[5,-5]]
1/4;1/3;[[0,0],[1,0],[11,13],[6,6],[-10,-13],[-9,-11],[-16,-20]]
5/16;1/2;[[0,0],[1,0],[8,14],[-1,-3],[7,13],[9,14],[6,8]]
1/2;1/2;[[0,0],[1,0],[0,2],[2,-3],[2,-10],[1,-8],[4,-12],[4,-10]]
1/3;2/5;[[0,0],[1,0],[11,12],[-15,-18],[-18,-22],[-17,-21]]
3/11;2/5;[[0,0],[2,0],[5,9],[4,5],[1,3],[-2,-7],[2,5]]
2/5;2/5;[[0,0],[1,0],[6,14],[-3,-9],[5,10],[6,15],[4,7],[4,11]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-11],[4,-7],[1,-6],[3,-11],[2,-9]]
27/92;1/2;[[0,0],[1,0],[11,23],[-7,-17],[-4,-11]]
3/8;1/2;[[0,0],[1,0],[3,5],[-2,-6],[-8,-16],[-10,-18]]
2/3;2/3;[[0,0],[1,0],[8,9],[2,1],[12,12],[18,20],[20,22]]
1/3;1/2;[[0,0],[1,0],[1,6],[2,1],[4,12],[4,7]]
9/28;1/2;[[0,0],[1,0],[2,4],[-2,1],[-2,3],[1,7],[-1,7]]
5/17;1/2;[[0,0],[1,0],[28,31],[31,34]]
1/4;2/5;[[0,0],[4,0],[2,4],[3,3],[-1,3],[2,-3],[3,-3]]
2/5;2/5;[[0,0],[1,0],[0,2],[3,-10],[4,-13],[6,-15],[4,-8],[6,-14]]
16/39;2/3;[[0,0],[1,0],[3,14],[2,13],[3,5]]
2/5;2/5;[[0,0],[1,0],[5,6],[18,28],[20,31]]
2/7;2/5;[[0,0],[1,0],[10,14],[-2,-4],[10,15],[-3,-5],[7,11],[9,12],[6,7]]
1/3;2/5;[[0,0],[1,0],[1,5],[2,7],[2,1],[5,10],[5,7]]
3/10;1/3;[[0,0],[1,0],[0,3],[6,4],[3,7]]
1/2;1/2;[[0,0],[2,0],[0,1],[4,8],[4,7],[1,8]]
3/8;1/2;[[0,0],[1,0],[1,3],[4,7],[7,8],[9,11],[10,13]]
2/7;1/3;[[0,0],[1,0],[6,13],[5,10],[-4,-11],[7,17],[5,13]]
2/5;2/3;[[0,0],[1,0],[0,10],[-1,19],[2,-17],[2,-11]]
22/85;2/5;[[0,0],[1,0],[5,15],[-3,-13],[6,19],[-5,-22]]
7/22;1/2;[[0,0],[1,0],[3,17],[4,19],[3,10],[2,4],[4,22]]
3/13;2/5;[[0,0],[1,0],[0,1],[8,-12],[6,-12],[3,-7]]
1/3;1/2;[[0,0],[2,0],[3,6],[1,-2],[3,9],[-1,3]]
2/3;2/3;[[0,0],[1,0],[0,2],[-7,1],[-2,3],[-11,3]]
3/8;3/8;[[0,0],[2,0],[3,5],[6,6],[4,6],[6,3],[5,1]]
2/5;2/5;[[0,0],[1,0],[0,1],[5,-11],[6,-9],[3,-8],[4,-10],[7,-11]]
17/63;1/3;[[0,0],[1,0],[1,7],[3,9],[-3,1]]
1/3;1/2;[[0,0],[1,0],[0,1],[-18,16],[-24,22],[-29,26]]
4/11;2/5;[[0,0],[1,0],[1,2],[8,2],[3,3],[7,1],[8,5]]
5/18;1/3;[[0,0],[2,0],[0,1],[1,-3],[5,-2],[6,-4],[4,-6],[2,-5]]
6/23;2/5;[[0,0],[1,0],[4,19],[4,14],[5,20],[3,9],[5,23]]
9/31;2/5;[[0,0],[1,0],[7,9],[5,8],[7,7],[4,2],[5,3]]
1/3;2/5;[[0,0],[1,0],[2,4],[-1,6],[-2,5],[-3,2],[2,5],[1,6]]
5/21;2/5;[[0,0],[1,0],[0,1],[8,-12],[6,-12],[4,-9]]
2/3;2/3;[[0,0],[1,0],[0,1],[3,16],[2,15],[3,13],[1,11]]
1/2;1/2;[[0,0],[1,0],[12,14],[11,13],[14,15],[-6,-8],[-7,-9]]
2/5;2/3;[[0,0],[1,0],[0,11],[2,9],[-1,8],[-1,9]]
1;1;[[0,0],[2,0],[0,1],[-15,1],[-21,2],[-10,2]]
2/3;2/3;[[0,0],[1,0],[1,2],[10,2],[-5,1],[9,3],[12,3]]
1/2;1/2;[[0,0],[2,0],[0,3],[-4,4],[-3,4],[-6,3],[-5,1],[-7,2]]
1;1;[[0,0],[18,0],[0,1],[15,-1],[-2,1],[10,-1]]
1/2;1/2;[[0,0],[2,0],[1,2],[-4,8],[5,-8],[6,-11]]
5/17;3/8;[[0,0],[3,0],[1,3],[5,-7],[6,-6],[7,-9]]
17/52;1/2;[[0,0],[1,0],[4,15],[3,13],[3,5],[4,9]]
2/3;2/3;[[0,0],[1,0],[1,11],[0,-4],[3,17],[3,14]]
1;1;[[0,0],[1,0],[1,16],[2,16],[0,-5],[2,10]]
1/3;2/5;[[0,0],[1,0],[0,5],[-4,16],[-4,19],[-6,25]]
3/11;1/3;[[0,0],[1,0],[11,18],[12,18],[9,13],[15,24]]
3/13;1/3;[[0,0],[5,0],[1,4],[5,-3],[3,3],[2,4],[6,-2]]
4/13;2/5;[[0,0],[1,0],[5,11],[-5,-14],[-5,-16],[-8,-23]]
2/5;2/5;[[0,0],[2,0],[0,3],[4,-5],[5,-10],[5,-8],[1,-4]]
2/5;2/5;[[0,0],[1,0],[8,11],[10,15],[10,16],[2,4],[7,12]]
3/10;1/2;[[0,0],[1,0],[5,13],[-5,-17],[-4,-16],[-5,-19]]
1/4;1/3;[[0,0],[1,0],[5,9],[6,9],[3,8],[6,8],[5,5]]
1/3;2/5;[[0,0],[1,0],[3,5],[6,6],[4,1],[6,3],[8,6]]
1/3;1/2;[[0,0],[1,0],[0,6],[-2,8],[-2,1],[-3,7],[-3,3]]
1/3;2/5;[[0,0],[1,0],[0,1],[-13,10],[-9,8],[-5,3],[-14,10],[-9,6]]
1/2;1/2;[[0,0],[1,0],[1,2],[-2,-11],[-3,-11],[-3,-10],[0,-9]]
1/2;1/2;[[0,0],[1,0],[3,4],[-3,-7],[9,19],[8,18],[9,20]]
1/2;1/2;[[0,0],[1,0],[1,2],[7,1],[4,3],[9,4],[10,4],[9,2],[10,3]]
12/49;2/5;[[0,0],[1,0],[7,8],[7,9],[4,7],[6,5],[5,3]]
4/13;1/3;[[0,0],[1,0],[0,1],[-15,6],[-7,2],[-14,5],[-7,4],[-12,4]]
2/5;2/5;[[0,0],[1,0],[2,5],[4,5],[-1,4],[-3,1],[-3,3]]
1/3;2/5;[[0,0],[1,0],[9,11],[-12,-16],[-7,-9],[-8,-12]]
1/2;1/2;[[0,0],[1,0],[3,7],[3,8],[0,8],[-1,5],[-1,6]]
16/65;2/5;[[0,0],[1,0],[11,12],[9,11],[-12,-15],[-13,-16]]
1/2;1/2;[[0,0],[1,0],[1,3],[-3,-13],[-3,-11],[0,-7],[-1,-11]]
4/11;1/2;[[0,0],[1,0],[0,1],[25,3],[30,4]]
1/3;2/5;[[0,0],[1,0],[0,2],[3,6],[6,8],[4,2],[6,9]]
2/3;2/3;[[0,0],[12,0],[0,1],[10,-1],[9,-1],[-8,1],[-13,2],[-15,2]]
2/5;2/5;[[0,0],[2,0],[4,5],[8,4],[2,4],[9,5]]
1/2;1/2;[[0,0],[1,0],[8,13],[-6,-12],[8,14],[6,9],[-7,-13],[-9,-17]]
18/65;2/5;[[0,0],[1,0],[3,5],[10,16],[16,25],[17,26]]
17/52;1/2;[[0,0],[1,0],[8,13],[-8,-15],[-5,-11],[-11,-21]]
4/11;1/2;[[0,0],[9,0],[0,1],[1,1],[16,-2],[21,-2],[26,-3]]
2/5;2/5;[[0,0],[1,0],[9,13],[13,17],[3,2]]
7/30;1/3;[[0,0],[1,0],[6,7],[-10,-13],[-7,-11],[-10,-15]]
1/3;1/3;[[0,0],[3,0],[4,6],[2,5],[3,6],[6,2]]
1/3;2/5;[[0,0],[1,0],[9,11],[10,14],[1,2],[6,9],[13,17],[3,5]]
1/2;1/2;[[0,0],[1,0],[2,12],[2,13],[-1,-14],[-1,-7],[-2,-18],[-2,-17]]
2/7;2/5;[[0,0],[1,0],[5,15],[-5,-19],[2,7],[5,14]]
11/35;2/5;[[0,0],[1,0],[3,11],[7,21],[7,23]]
4/11;1/2;[[0,0],[1,0],[4,5],[6,3],[9,9],[8,9]]
2/5;2/5;[[0,0],[2,0],[0,1],[6,1],[8,2],[4,3],[11,5],[10,5]]
3/8;1/2;[[0,0],[1,0],[7,15],[11,23],[3,3]]
2/5;2/5;[[0,0],[1,0],[0,1],[-5,1],[-5,4],[-10,4],[-10,5],[-8,5]]
2/5;2/5;[[0,0],[2,0],[4,5],[7,6],[5,6],[7,4],[5,1],[6,2]]
5/16;1/2;[[0,0],[1,0],[14,17],[15,18],[8,8],[13,14]]
5/21;2/5;[[0,0],[2,0],[3,6],[1,5],[-1,-8],[4,6]]
2/5;2/5;[[0,0],[2,0],[1,4],[-2,5],[3,1],[-3,3],[0,5],[-3,1]]
3/8;1/2;[[0,0],[1,0],[5,11],[3,3],[9,18],[9,19]]
1;1;[[0,0],[1,0],[0,1],[-19,1],[-20,2],[-16,2]]
5/19;2/5;[[0,0],[1,0],[2,4],[-3,4],[-3,5],[1,7]]
1;1;[[0,0],[18,0],[0,1],[10,-1],[-1,1],[4,-1]]
13/33;2/3;[[0,0],[1,0],[1,11],[2,13],[2,4],[3,13],[3,10]]
2/3;2/3;[[0,0],[1,0],[0,2],[2,-15],[3,-15],[3,-13],[1,-11]]
1/3;1/2;[[0,0],[1,0],[4,10],[-5,-14],[-8,-24],[-6,-17]]
1/3;1/2;[[0,0],[1,0],[0,1],[-18,3],[-24,3],[-28,4]]
3/11;2/5;[[0,0],[1,0],[7,11],[5,9],[7,7]]
5/16;1/2;[[0,0],[1,0],[9,16],[10,16],[11,19],[6,8]]
3/10;2/5;[[0,0],[1,0],[1,4],[6,18],[6,17],[-2,-10],[-3,-13]]
2/5;2/5;[[0,0],[1,0],[3,9],[-3,-14],[0,-4],[-2,-11],[-4,-16],[-4,-15],[-3,-10]]
2/7;1/3;[[0,0],[1,0],[3,11],[2,3],[5,14],[6,18],[6,21]]
4/15;1/3;[[0,0],[1,0],[11,16],[3,5],[10,14],[11,18]]
18/65;2/5;[[0,0],[1,0],[8,9],[14,17],[20,26]]
2/3;2/3;[[0,0],[5,0],[1,2],[4,3],[9,3],[9,1]]
17/58;1/2;[[0,0],[1,0],[5,11],[-5,-16],[9,23]]
2/9;2/5;[[0,0],[1,0],[7,13],[7,11],[4,9],[6,8]]
1/4;1/3;[[0,0],[1,0],[0,1],[8,-12],[7,-12],[6,-6]]
1/3;3/8;[[0,0],[3,0],[0,6],[-2,6],[4,1],[4,2]]
1/2;1/2;[[0,0],[4,0],[2,3],[6,4],[5,4],[8,2],[8,1]]
2/5;2/5;[[0,0],[1,0],[9,13],[12,16],[2,1],[12,15]]
13/33;2/3;[[0,0],[1,0],[1,11],[2,11],[0,-9],[-1,-13],[-1,-16]]
2/3;2/3;[[0,0],[1,0],[0,12],[-1,13],[-1,14],[2,2],[2,4]]
20/99;1/2;[[0,0],[1,0],[2,11],[3,11],[0,7],[-1,2]]
2/5;2/3;[[0,0],[1,0],[1,11],[2,12],[2,11],[0,-10],[-1,-15]]
14/67;1/2;[[0,0],[2,0],[1,4],[0,7],[-1,5],[3,-5],[2,-7]]
1/3;2/5;[[0,0],[1,0],[2,3],[-8,-15],[-4,-9],[-5,-8],[-9,-16],[-9,-15]]
2/7;2/5;[[0,0],[1,0],[0,7],[-4,3],[-4,1]]
2/5;2/5;[[0,0],[1,0],[2,3],[-6,-15],[-8,-21],[-7,-20],[-8,-22]]
2/3;2/3;[[0,0],[1,0],[0,1],[-10,10],[-7,6],[-16,15],[-17,15],[-21,19]]
2/9;1/3;[[0,0],[1,0],[2,9],[-3,-18],[-3,-14],[-4,-20]]
2/5;2/5;[[0,0],[2,0],[0,1],[6,3],[7,5],[3,5],[1,4]]
2/5;2/5;[[0,0],[2,0],[0,3],[-5,1],[-5,5],[-4,5]]
2/5;2/3;[[0,0],[1,0],[1,10],[2,4],[3,16],[3,11]]
16/39;2/3;[[0,0],[1,0],[1,4],[0,-13],[-2,-11]]
8/19;2/3;[[0,0],[1,0],[1,4],[0,-13],[-2,-9]]
2/7;2/5;[[0,0],[2,0],[1,5],[0,7],[-2,3],[-3,7]]
1/2;1/2;[[0,0],[1,0],[6,13],[-7,-17],[3,7],[5,9],[-8,-19]]
14/45;2/5;[[0,0],[3,0],[4,10],[-1,-3],[4,11]]
1/3;2/5;[[0,0],[1,0],[0,1],[6,7],[6,10],[1,4],[3,7]]
2/9;1/3;[[0,0],[1,0],[4,15],[-1,-5],[5,16],[3,13],[4,11]]
1/4;2/5;[[0,0],[1,0],[1,8],[2,9],[-2,1],[-3,2]]
2/9;1/3;[[0,0],[1,0],[2,5],[-3,-13],[-2,-14],[-4,-20]]
9/28;1/2;[[0,0],[1,0],[0,1],[7,7],[7,10],[3,6]]
2/3;2/3;[[0,0],[1,0],[0,5],[3,1],[3,8],[1,8]]
4/15;1/3;[[0,0],[1,0],[1,2],[-4,-9],[-6,-17],[-5,-16]]
2/3;2/3;[[0,0],[3,0],[2,3],[0,-4],[1,-6],[3,-6]]
2/5;2/5;[[0,0],[3,0],[3,6],[5,6],[0,-2],[5,7],[1,-3]]
1/3;1/3;[[0,0],[1,0],[3,4],[-8,-11],[-6,-11],[-3,-7],[-5,-10]]
2/7;2/5;[[0,0],[1,0],[4,13],[0,-4],[3,13],[-2,-9],[-3,-14]]
3/10;2/5;[[0,0],[1,0],[4,10],[1,4],[4,14],[6,17],[5,17],[7,21]]
2/3;2/3;[[0,0],[3,0],[1,5],[0,2],[3,6],[1,-3],[2,-4]]
2/5;2/5;[[0,0],[1,0],[1,2],[6,10],[2,1],[8,13],[7,9],[11,17]]
1/3;1/3;[[0,0],[1,0],[5,6],[6,6],[1,4],[6,3],[2,5]]
1/2;1/2;[[0,0],[1,0],[0,3],[5,4],[-4,2],[6,4],[-6,1]]
11/36;1/2;[[0,0],[1,0],[3,12],[2,11],[4,12],[4,11],[1,9]]
2/5;2/5;[[0,0],[1,0],[1,2],[0,3],[-5,4],[-5,1],[-4,5],[-3,5]]
2/9;1/2;[[0,0],[1,0],[1,9],[3,7],[-1,4],[0,8]]
5/17;2/5;[[0,0],[5,0],[1,4],[2,4],[-2,2],[5,-1],[-3,1]]
2/5;2/5;[[0,0],[4,0],[0,1],[1,3],[2,-3],[5,2],[4,4],[5,4]]
3/8;1/2;[[0,0],[1,0],[1,4],[4,11],[4,2]]
2/5;2/5;[[0,0],[1,0],[4,10],[-2,-7],[3,6],[6,19],[5,17],[6,20]]
2/9;2/5;[[0,0],[1,0],[2,3],[-6,-15],[-4,-13],[-5,-11]]
1/2;1/2;[[0,0],[1,0],[2,10],[-1,-12],[2,11],[-2,-15],[0,-8],[-2,-12]]
1/3;1/3;[[0,0],[3,0],[0,1],[1,-4],[2,-5],[5,-1],[6,-3],[6,-2]]
1/2;1/2;[[0,0],[1,0],[0,1],[17,3],[16,4],[20,4]]
6/17;1/2;[[0,0],[1,0],[2,3],[6,4],[9,9],[7,5],[5,7]]
3/10;2/5;[[0,0],[1,0],[7,8],[5,8],[6,4],[7,5]]
1/2;1/2;[[0,0],[2,0],[3,4],[-1,4],[-3,1],[-4,2],[-4,3]]
3/14;2/5;[[0,0],[1,0],[12,15],[12,16],[7,10],[8,9],[11,13]]
6/23;2/5;[[0,0],[3,0],[5,6],[-1,-5],[0,-4],[5,3],[6,5]]
4/15;2/5;[[0,0],[3,0],[5,6],[-1,-5],[0,-4],[5,3],[6,6]]
2/5;2/5;[[0,0],[3,0],[5,6],[-1,-5],[0,-4],[5,3],[6,7]]
3/14;2/5;[[0,0],[1,0],[7,13],[7,11],[4,9],[1,4]]
3/10;2/5;[[0,0],[1,0],[6,16],[7,16],[8,21],[10,25]]
3/11;2/5;[[0,0],[1,0],[3,11],[5,16],[5,13],[3,5],[4,8]]
3/8;3/8;[[0,0],[1,0],[1,2],[6,2],[4,6],[6,7],[5,7]]
4/17;3/8;[[0,0],[1,0],[16,22],[-12,-17],[18,25]]
8/27;1/3;[[0,0],[1,0],[3,7],[-3,1],[3,9]]
4/13;1/3;[[0,0],[4,0],[0,1],[3,-5],[2,-5],[6,-4]]
2/5;2/5;[[0,0],[1,0],[9,13],[11,15],[2,1],[11,14],[5,5],[10,12]]
3/10;1/3;[[0,0],[1,0],[1,6],[3,13],[4,20],[-2,-15],[-2,-16]]
5/13;2/3;[[0,0],[13,0],[0,1],[27,-2],[29,-2]]
1/3;2/5;[[0,0],[1,0],[3,5],[5,7],[7,7],[7,4]]
1/3;2/5;[[0,0],[7,0],[1,2],[6,-2],[5,-2],[-2,1],[-4,3]]
1/3;2/5;[[0,0],[4,0],[3,4],[4,-1],[0,-3],[2,-4],[-1,-2]]
17/52;1/2;[[0,0],[1,0],[0,1],[9,-11],[10,-11],[7,-10],[9,-9]]
1/3;2/5;[[0,0],[1,0],[1,2],[3,1],[5,5],[11,8],[11,7],[12,8]]
14/55;2/5;[[0,0],[1,0],[6,11],[4,10],[1,5],[-1,1]]
1/3;1/2;[[0,0],[1,0],[1,2],[8,8],[8,9],[7,6],[6,8],[7,9],[5,3]]
1/2;1/2;[[0,0],[1,0],[0,2],[-7,1],[-7,4],[-4,4]]
1/3;2/5;[[0,0],[2,0],[6,8],[-3,-6],[-4,-7],[8,9]]
1/2;1/2;[[0,0],[2,0],[4,5],[0,2],[1,-2],[3,8],[1,5],[4,8]]
3/8;3/8;[[0,0],[1,0],[1,4],[5,4],[4,1],[5,5],[4,6],[-1,2]]
3/13;1/3;[[0,0],[1,0],[7,15],[5,13],[6,12],[8,19],[8,20]]
1/3;1/2;[[0,0],[1,0],[0,2],[-9,12],[-9,13],[-5,6],[-5,9]]
6/25;1/3;[[0,0],[1,0],[7,12],[4,7],[11,17],[-4,-8],[-6,-11]]
6/17;2/5;[[0,0],[1,0],[2,5],[5,12],[3,2],[5,5]]
1/2;1/2;[[0,0],[1,0],[2,3],[-5,-8],[-7,-12],[-7,-14],[-3,-8]]
8/25;2/5;[[0,0],[1,0],[8,12],[5,5],[11,15],[13,19]]
2/5;2/5;[[0,0],[1,0],[0,1],[8,-11],[8,-10],[7,-11],[6,-10],[1,-3],[3,-6]]
4/11;1/2;[[0,0],[1,0],[1,5],[2,8],[2,1],[3,10],[4,11],[3,3],[4,6]]
1/3;1/3;[[0,0],[2,0],[3,6],[4,5],[-1,4],[4,6],[-2,3]]
2/5;2/5;[[0,0],[1,0],[2,10],[-2,-11],[-3,-20],[-4,-23]]
9/35;2/5;[[0,0],[1,0],[13,17],[11,15],[7,7]]
5/18;1/3;[[0,0],[3,0],[0,1],[1,-2],[5,-5],[7,-3],[3,-5]]
4/11;2/5;[[0,0],[1,0],[2,3],[-3,-11],[4,10],[5,15],[2,7],[5,17]]
9/40;2/5;[[0,0],[1,0],[3,7],[-2,-10],[4,13],[-3,-10],[-4,-15]]
2/5;2/5;[[0,0],[1,0],[1,2],[-4,1],[-5,3],[-5,2],[0,4],[-3,5],[-2,5]]
