Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/5;2/5;[[0,0],[4,0],[0,4],[5,4],[4,5],[5,5],[3,-2]]
10/49;1/3;[[0,0],[1,0],[3,14],[4,14],[-3,-17],[-4,-21]]
3/10;2/5;[[0,0],[1,0],[2,5],[-1,1],[3,1],[8,8],[4,2]]
1/4;1/3;[[0,0],[1,0],[0,4],[-1,7],[-1,1],[-3,6],[-3,12],[-5,14]]
2/7;1/3;[[0,0],[1,0],[1,3],[7,3],[6,2],[5,6],[7,7]]
10/37;2/5;[[0,0],[1,0],[14,17],[13,17],[2,1],[8,8]]
2/5;2/5;[[0,0],[1,0],[5,12],[2,2],[8,16],[6,11],[8,19],[9,19],[9,21]]
14/71;1/3;[[0,0],[1,0],[6,17],[7,18],[5,10],[2,1],[3,3]]
1/2;1/2;[[0,0],[3,0],[4,5],[4,6],[1,5],[0,-2],[1,-5]]
5/21;1/3;[[0,0],[1,0],[4,18],[3,11],[2,12],[-2,-13],[3,17]]
1/3;1/3;[[0,0],[1,0],[0,1],[-15,10],[-14,9],[-13,10],[-5,5],[-9,8]]
8/31;2/5;[[0,0],[8,0],[0,2],[9,-2],[-3,1],[-7,3],[-8,3]]
2/13;1/3;[[0,0],[1,0],[5,13],[7,13],[3,10]]
1/3;1/3;[[0,0],[3,0],[6,7],[-2,-7],[0,-5],[7,8]]
1/3;1/3;[[0,0],[1,0],[13,18],[14,18],[14,19],[2,1],[6,6]]
3/10;1/3;[[0,0],[2,0],[6,15],[8,18],[8,19]]
1/4;1/3;[[0,0],[1,0],[12,20],[11,17],[7,10],[10,17],[-6,-11]]
1/2;1/2;[[0,0],[1,0],[0,3],[2,4],[1,10],[3,9],[4,15],[4,16]]
1/3;1/3;[[0,0],[1,0],[5,13],[2,2],[7,15],[4,7],[7,18],[10,24]]
2/5;2/5;[[0,0],[1,0],[0,1],[8,7],[10,7],[1,2],[6,6],[5,2],[10,6],[9,5]]
2/9;2/5;[[0,0],[1,0],[8,9],[8,8],[1,3],[6,9],[4,8]]
2/13;2/3;[[0,0],[1,0],[1,12],[0,13],[-1,8],[2,8]]
2/3;2/3;[[0,0],[3,0],[1,2],[6,3],[8,1],[16,3]]
2/9;2/5;[[0,0],[1,0],[7,9],[7,7],[1,4],[5,9]]
3/8;3/8;[[0,0],[2,0],[1,2],[7,2],[9,6],[12,7]]
5/21;1/3;[[0,0],[1,0],[8,13],[11,17],[6,7],[11,15],[8,10]]
2/5;2/5;[[0,0],[1,0],[0,1],[5,-8],[1,-5],[5,-5],[4,-9],[2,-8]]
1/2;1/2;[[0,0],[1,0],[1,2],[7,13],[3,3],[8,12],[11,19],[12,20]]
3/14;1/3;[[0,0],[5,0],[0,3],[-3,4],[6,-2],[-4,3],[5,-3],[2,2]]
1/3;2/5;[[0,0],[4,0],[2,3],[-4,3],[0,5],[-4,1]]
10/33;1/2;[[0,0],[1,0],[1,9],[2,16],[-1,-17],[3,19],[3,18]]
2/7;1/3;[[0,0],[2,0],[0,1],[11,-6],[11,-5],[2,-3],[3,-4]]
1/3;2/5;[[0,0],[1,0],[0,1],[2,1],[5,6],[6,11],[8,14],[10,16]]
1/3;1/3;[[0,0],[1,0],[0,4],[3,1],[5,5],[3,6],[4,2],[-2,1],[5,6]]
1/2;1/2;[[0,0],[1,0],[0,1],[13,-15],[10,-13],[12,-13],[8,-11]]
1/3;1/2;[[0,0],[1,0],[2,4],[-1,3],[2,12],[3,10],[3,14]]
13/69;1/3;[[0,0],[1,0],[9,13],[11,18],[5,9],[13,20],[8,14]]
7/22;1/2;[[0,0],[1,0],[2,11],[4,17],[3,6],[4,10]]
1/2;1/2;[[0,0],[1,0],[6,19],[7,19],[3,6],[8,25],[9,27]]
2/7;2/5;[[0,0],[2,0],[7,8],[-9,-12],[-10,-13],[7,9]]
1/3;1/3;[[0,0],[1,0],[1,3],[5,9],[4,11],[8,18],[6,16]]
4/13;1/3;[[0,0],[1,0],[1,3],[4,1],[2,5],[6,2],[6,7]]
2/9;2/5;[[0,0],[1,0],[6,11],[8,16],[3,8],[9,19],[5,13]]
9/28;1/2;[[0,0],[1,0],[11,14],[17,20],[7,7],[15,17]]
2/3;2/3;[[0,0],[1,0],[2,22],[0,-12],[2,23],[-1,-17],[-1,-15]]
3/10;1/3;[[0,0],[1,0],[0,1],[-7,6],[-10,8],[-20,13],[-16,10]]
3/10;2/5;[[0,0],[6,0],[0,1],[8,-2],[4,-4],[2,-4]]
3/10;1/3;[[0,0],[1,0],[0,1],[-5,4],[-5,1],[-9,6],[-13,7],[-12,7]]
1/3;1/3;[[0,0],[1,0],[0,1],[-13,6],[-11,4],[-5,4],[-9,6]]
1/2;1/2;[[0,0],[1,0],[4,9],[3,7],[8,16],[-7,-17],[-8,-19],[7,13]]
3/11;2/5;[[0,0],[1,0],[1,7],[3,4],[2,10],[5,10],[5,9]]
1/3;2/5;[[0,0],[1,0],[1,5],[-3,4],[2,1],[0,6],[-2,7],[-3,1]]
1/2;1/2;[[0,0],[4,0],[1,4],[-3,2],[5,2],[-3,4],[-4,3]]
3/10;2/5;[[0,0],[1,0],[1,2],[10,6],[8,4],[10,8],[6,6]]
1/2;1/2;[[0,0],[1,0],[0,1],[-9,2],[-13,4],[-12,3],[-3,3],[-6,4]]
1/2;1/2;[[0,0],[9,0],[0,1],[-18,2],[-19,2],[12,-1],[26,-2],[25,-2]]
2/5;2/5;[[0,0],[1,0],[4,7],[4,10],[-1,3],[0,6],[-1,4]]
12/49;1/3;[[0,0],[1,0],[4,15],[2,3],[3,13],[5,13],[6,17]]
1/3;1/3;[[0,0],[2,0],[1,3],[-10,8],[-11,9]]
1/3;1/3;[[0,0],[3,0],[8,12],[10,14]]
9/28;1/2;[[0,0],[1,0],[2,11],[2,1],[1,7],[3,4],[4,11],[4,9]]
2/5;2/5;[[0,0],[2,0],[2,7],[5,8],[5,7],[1,6],[1,-2],[0,-3]]
2/5;2/5;[[0,0],[1,0],[3,13],[5,14],[0,-2],[5,13],[2,11]]
4/15;1/3;[[0,0],[1,0],[2,7],[4,10],[3,9],[6,10],[5,6],[6,9]]
2/5;2/5;[[0,0],[1,0],[0,1],[3,-7],[5,-5],[1,-5],[6,-9],[7,-9],[7,-8]]
1/4;1/3;[[0,0],[4,0],[0,4],[5,3],[3,-1],[3,5],[-1,3],[5,4]]
1/2;1/2;[[0,0],[2,0],[4,7],[-2,-8],[-4,-11],[-4,-10],[-3,-6]]
1/5;1/3;[[0,0],[1,0],[8,18],[-5,-13],[5,9],[7,17]]
1/3;1/3;[[0,0],[1,0],[7,24],[8,25],[4,10],[2,3],[8,27]]
2/7;1/3;[[0,0],[1,0],[0,1],[9,5],[10,7],[11,7],[1,3],[4,5]]
24/95;2/5;[[0,0],[1,0],[6,11],[7,16],[-7,-17],[-8,-19]]
3/13;1/3;[[0,0],[1,0],[5,14],[11,26]]
3/16;1/3;[[0,0],[1,0],[5,6],[9,5],[13,8]]
2/5;2/5;[[0,0],[1,0],[1,4],[0,1],[5,12],[4,11],[2,1],[5,8],[4,4]]
2/3;2/3;[[0,0],[1,0],[8,15],[-3,-7],[5,10],[6,9],[10,18],[11,19]]
2/5;2/5;[[0,0],[2,0],[3,4],[3,5],[-2,1],[-2,5],[-3,2],[-3,4]]
1/3;2/5;[[0,0],[2,0],[0,3],[7,4],[8,5],[-5,1]]
1/3;1/3;[[0,0],[4,0],[0,1],[6,-2],[6,-6],[4,-6],[5,-7]]
1/3;2/5;[[0,0],[1,0],[4,7],[4,3],[-1,1],[7,7],[0,3],[2,6]]
8/33;1/3;[[0,0],[1,0],[6,16],[8,17],[5,14],[-1,-3]]
2/5;2/5;[[0,0],[3,0],[2,5],[4,1],[5,4],[4,5],[0,4],[-1,3],[-2,1]]
2/7;2/5;[[0,0],[1,0],[6,16],[-2,-7],[3,10],[4,8],[5,15],[6,14]]
5/21;2/5;[[0,0],[1,0],[2,8],[-2,-15],[-1,-13],[2,14],[3,17]]
2/7;1/3;[[0,0],[1,0],[3,10],[4,13],[6,15],[2,1],[3,3]]
22/85;2/5;[[0,0],[1,0],[8,9],[5,5],[16,20],[26,34]]
11/38;2/5;[[0,0],[1,0],[6,17],[2,3],[5,17],[-4,-14]]
1/3;1/3;[[0,0],[1,0],[2,3],[6,18],[5,18],[4,15],[6,16]]
5/12;2/3;[[0,0],[1,0],[1,8],[3,12],[2,12],[3,1]]
1/2;1/2;[[0,0],[2,0],[0,3],[-2,4],[-4,1],[-8,4],[-7,2],[-8,3]]
7/26;2/5;[[0,0],[1,0],[16,20],[11,13],[-8,-11],[14,17],[10,13],[17,22]]
18/91;1/3;[[0,0],[1,0],[8,13],[9,13],[-11,-19],[-13,-22]]
9/28;1/2;[[0,0],[1,0],[5,7],[10,11],[8,10],[5,3],[8,7]]
2/7;2/5;[[0,0],[1,0],[0,5],[-3,10],[-3,5],[-4,9],[-4,7],[-2,10],[-1,9]]
2/3;2/3;[[0,0],[1,0],[2,13],[1,14],[2,18],[-1,1],[-1,2]]
9/28;1/2;[[0,0],[7,0],[0,1],[-1,1],[3,-2],[8,-3],[12,-1]]
3/10;1/3;[[0,0],[1,0],[1,7],[4,8],[4,9],[-1,5],[-2,3]]
1/5;2/5;[[0,0],[1,0],[8,15],[6,13],[6,9],[3,8]]
3/10;2/5;[[0,0],[3,0],[0,4],[-2,3],[5,-4],[-3,5],[-3,6],[3,-4],[4,-5]]
1/3;1/3;[[0,0],[1,0],[3,6],[2,6],[-1,4],[5,3],[5,5],[6,4]]
1/3;1/3;[[0,0],[1,0],[0,1],[-5,1],[-14,5],[-13,3],[-18,6],[-19,6]]
1/3;1/3;[[0,0],[1,0],[1,3],[6,2],[7,4],[2,4],[5,6],[7,7]]
1/3;1/3;[[0,0],[2,0],[4,9],[-2,-9],[-1,-7],[5,11],[5,10],[4,5]]
4/13;2/5;[[0,0],[1,0],[7,9],[3,2],[8,9],[0,2],[3,7]]
2/7;1/3;[[0,0],[2,0],[1,3],[-1,-5],[4,5],[5,10],[5,8],[3,8],[4,10]]
3/11;1/3;[[0,0],[1,0],[0,1],[-9,2],[-8,4],[-7,1],[-15,6]]
5/17;1/2;[[0,0],[1,0],[9,17],[9,19],[2,5],[6,14],[5,12]]
64/423;1/3;[[0,0],[1,0],[6,23],[-5,-27]]
1/3;2/5;[[0,0],[1,0],[9,11],[1,2],[13,17],[8,12],[4,7]]
4/17;1/3;[[0,0],[1,0],[13,22],[-12,-22],[5,7],[-11,-20]]
1/3;1/3;[[0,0],[1,0],[10,16],[10,15],[6,10],[6,8],[-6,-11],[9,13],[-7,-12],[-8,-14]]
2/9;2/5;[[0,0],[1,0],[9,13],[4,4],[11,14],[16,23],[17,24]]
1/3;1/3;[[0,0],[1,0],[8,13],[10,16],[2,1],[10,14],[8,10],[5,5]]
4/13;1/2;[[0,0],[1,0],[7,13],[3,3],[8,12],[13,22]]
2/5;2/5;[[0,0],[5,0],[0,3],[5,-5],[2,-4]]
6/25;2/5;[[0,0],[2,0],[8,11],[9,14],[-2,-7],[9,13]]
8/25;1/2;[[0,0],[1,0],[14,17],[12,13],[17,19],[21,24]]
9/28;1/2;[[0,0],[4,0],[3,4],[3,-3],[0,-5],[2,5]]
6/23;2/5;[[0,0],[1,0],[2,7],[3,19],[-2,-17],[2,15],[3,21]]
7/27;1/3;[[0,0],[3,0],[1,3],[5,-7],[6,-5],[8,-10]]
5/21;1/3;[[0,0],[1,0],[7,8],[21,28],[22,30]]
4/17;1/3;[[0,0],[1,0],[6,17],[6,13],[5,9],[3,3]]
1/3;2/5;[[0,0],[2,0],[8,9],[6,5],[-1,-2],[8,10],[0,-2],[4,6],[7,10]]
1/2;1/2;[[0,0],[1,0],[10,17],[-3,-6],[10,16],[6,11],[9,16],[6,8]]
2/7;1/3;[[0,0],[1,0],[7,10],[7,8],[12,15],[12,17],[16,21]]
1/2;1/2;[[0,0],[2,0],[0,1],[4,3],[4,13]]
1/2;1/2;[[0,0],[1,0],[15,17],[14,15],[9,9],[13,15],[-9,-11],[-11,-13]]
1/3;1/3;[[0,0],[1,0],[4,5],[-1,-3],[-7,-9],[-10,-15],[-14,-20],[-13,-18]]
1/3;1/3;[[0,0],[2,0],[5,8],[6,9],[6,3],[5,1]]
1/3;1/2;[[0,0],[1,0],[2,12],[2,15],[-2,1]]
1/3;1/3;[[0,0],[1,0],[7,16],[6,15],[-3,-9],[4,7],[7,15],[4,11],[6,12]]
1/4;2/5;[[0,0],[1,0],[11,14],[10,14],[9,13],[8,8]]
7/25;2/5;[[0,0],[1,0],[2,9],[4,7],[1,8],[-1,4],[-1,5]]
4/13;2/5;[[0,0],[1,0],[2,3],[0,-2],[-9,-17],[-5,-8],[-5,-11],[-9,-15]]
1/5;1/2;[[0,0],[10,0],[0,1],[21,-2],[-13,2],[-10,1]]
1/3;1/3;[[0,0],[2,0],[2,6],[3,1],[1,5],[5,4],[6,8],[6,7]]
2/7;1/3;[[0,0],[1,0],[3,5],[8,11],[14,21],[17,27]]
1/3;2/5;[[0,0],[2,0],[4,6],[10,11],[2,4],[-1,-4]]
9/28;1/2;[[0,0],[1,0],[10,14],[-1,-3],[9,14],[14,21],[-6,-10],[-7,-11]]
2/7;1/3;[[0,0],[1,0],[0,1],[2,1],[7,13],[5,10],[7,9]]
8/21;2/3;[[0,0],[14,0],[0,1],[12,-2],[8,-2]]
1/3;1/3;[[0,0],[1,0],[0,4],[-5,4],[-5,1],[-1,5],[-3,6]]
2/7;2/5;[[0,0],[2,0],[3,5],[0,1],[5,2],[9,7],[7,4]]
2/5;2/5;[[0,0],[2,0],[1,6],[0,-3],[5,8],[5,6]]
4/15;2/5;[[0,0],[1,0],[2,10],[0,7],[3,11],[-1,5],[-2,1],[-2,2]]
9/41;3/10;[[0,0],[1,0],[6,13],[-1,1],[0,5],[-1,3]]
1/2;1/2;[[0,0],[2,0],[1,3],[-3,4],[-9,2],[-2,4]]
4/13;2/5;[[0,0],[1,0],[1,7],[3,16],[2,13],[-1,-10],[3,11],[4,18],[4,17]]
1/2;1/2;[[0,0],[2,0],[1,3],[2,-2],[-2,-7],[-1,-10],[1,-6],[-2,-8]]
17/66;1/3;[[0,0],[1,0],[5,10],[7,11],[7,12],[1,5],[-1,2]]
3/17;2/5;[[0,0],[1,0],[14,17],[12,13],[8,8],[21,25]]
4/13;2/5;[[0,0],[1,0],[14,16],[-8,-10],[11,12],[7,7],[15,18],[13,16]]
5/16;1/2;[[0,0],[1,0],[17,20],[19,21],[20,23],[8,8]]
2/7;2/5;[[0,0],[1,0],[4,7],[8,12],[-1,-2],[5,5],[8,9],[10,12]]
5/19;1/3;[[0,0],[1,0],[7,12],[-2,-5],[11,17],[14,23],[18,29]]
1/2;1/2;[[0,0],[1,0],[3,5],[-7,-12],[-9,-17],[-8,-16],[-8,-14],[-6,-13],[-3,-8]]
2/5;2/5;[[0,0],[1,0],[12,19],[4,5],[-6,-11],[-7,-12],[13,21],[12,20]]
11/42;1/3;[[0,0],[1,0],[5,11],[1,5],[4,5],[7,11]]
2/5;2/5;[[0,0],[4,0],[2,3],[4,1],[-3,5],[3,-3],[-4,5]]
12/47;1/3;[[0,0],[1,0],[11,17],[13,19],[14,21],[2,1],[5,5]]
1/3;1/3;[[0,0],[1,0],[9,14],[8,14],[7,10],[-7,-13],[-9,-16]]
1/3;1/3;[[0,0],[7,0],[1,3],[8,-3],[9,-2],[2,3],[9,-3]]
2/9;1/2;[[0,0],[1,0],[5,9],[-7,-13],[-9,-18],[8,14],[7,11]]
11/27;2/3;[[0,0],[1,0],[1,9],[2,13],[3,14],[2,1],[3,6]]
4/13;2/5;[[0,0],[1,0],[6,7],[4,8],[1,4],[9,13]]
2/7;1/3;[[0,0],[5,0],[1,4],[5,1],[3,-3],[1,-2],[-1,4]]
2/5;2/5;[[0,0],[1,0],[1,2],[0,8],[-4,18],[-4,20]]
11/38;2/5;[[0,0],[8,0],[0,1],[25,-3],[-13,2],[-8,1],[-15,2]]
1/3;2/5;[[0,0],[1,0],[4,20],[1,6],[-1,-8],[3,17],[2,5],[4,16]]
1/3;1/3;[[0,0],[1,0],[2,5],[5,5],[8,11],[4,9]]
7/25;2/5;[[0,0],[5,0],[0,1],[8,-3],[2,-3],[6,-4],[8,-2],[3,-4]]
2/3;2/3;[[0,0],[1,0],[0,2],[-2,3],[-12,2],[-14,3]]
4/15;2/5;[[0,0],[1,0],[19,31],[-2,-5],[27,44]]
26/105;2/5;[[0,0],[1,0],[4,21],[5,22],[5,23],[4,15],[2,4],[3,9]]
2/7;1/3;[[0,0],[1,0],[1,2],[11,7],[7,7],[3,5]]
7/27;2/5;[[0,0],[1,0],[5,16],[7,20],[7,21],[6,15],[2,2],[3,5]]
1/2;1/2;[[0,0],[1,0],[0,8],[-1,4],[1,10],[-1,5],[2,11],[3,10],[3,11]]
1/4;2/5;[[0,0],[1,0],[11,18],[9,16],[10,15],[8,11]]
4/15;2/5;[[0,0],[1,0],[15,19],[18,22],[17,20],[6,6]]
17/91;2/5;[[0,0],[3,0],[6,7],[-1,-5],[-3,-5],[-4,-7]]
1/3;1/3;[[0,0],[1,0],[14,18],[-5,-7],[11,15],[5,5],[8,9],[14,19]]
1/3;1/3;[[0,0],[1,0],[10,16],[-8,-14],[11,18],[-8,-15],[-6,-10],[-3,-7]]
3/10;2/5;[[0,0],[4,0],[3,4],[4,-1],[0,-4],[-1,-2],[2,-5]]
4/15;2/5;[[0,0],[1,0],[8,9],[9,11],[2,5],[5,9],[4,8]]
2/7;1/3;[[0,0],[1,0],[5,6],[-12,-16],[5,5],[-13,-16],[-16,-20],[-17,-22]]
2/5;2/5;[[0,0],[1,0],[0,1],[3,4],[5,13],[1,7],[5,11]]
1/8;2/3;[[0,0],[16,0],[0,1],[19,-1],[2,2]]
1/2;1/2;[[0,0],[3,0],[0,2],[-8,1],[-8,4],[-6,4]]
2/7;1/3;[[0,0],[1,0],[15,18],[6,6],[-10,-13],[14,17],[13,15],[7,9]]
2/3;2/3;[[0,0],[3,0],[1,2],[8,3],[10,1],[12,3],[13,2]]
2/9;1/3;[[0,0],[1,0],[12,17],[17,24],[5,5],[8,9]]
1/3;1/2;[[0,0],[1,0],[6,7],[7,8],[8,5],[11,11]]
1/7;2/3;[[0,0],[1,0],[0,14],[-1,2],[-2,12]]
1/3;1/3;[[0,0],[1,0],[5,6],[7,5],[7,6],[-1,2],[2,5],[-1,3],[0,4]]
14/55;2/5;[[0,0],[1,0],[1,3],[5,1],[8,5],[-4,1]]
1/3;1/3;[[0,0],[1,0],[7,11],[-3,-5],[-3,-7],[-13,-23],[-12,-22]]
1/5;1/2;[[0,0],[1,0],[11,12],[-8,-9],[10,10],[-15,-17],[-19,-22]]
3/10;2/5;[[0,0],[3,0],[0,4],[-2,5],[-4,1],[-6,3]]
25/114;1/3;[[0,0],[1,0],[5,19],[-1,-5],[4,19],[-2,-11]]
5/19;1/3;[[0,0],[1,0],[6,13],[6,11],[2,1],[1,4],[5,8],[4,11]]
5/16;1/2;[[0,0],[1,0],[7,8],[6,3],[11,8]]
4/13;1/2;[[0,0],[1,0],[2,9],[3,20],[3,19],[2,18],[-1,-13]]
1/3;1/3;[[0,0],[1,0],[11,13],[-3,-5],[-10,-12],[-17,-21],[-19,-23]]
22/85;2/5;[[0,0],[1,0],[10,15],[10,17],[5,5]]
1/3;1/3;[[0,0],[2,0],[3,4],[2,4],[-3,-9],[-2,-10],[-3,-12],[-4,-13]]
1/2;1/2;[[0,0],[3,0],[0,4],[-3,3],[4,3],[-5,2],[4,4]]
3/17;1/3;[[0,0],[1,0],[11,18],[9,13],[21,34]]
2/3;2/3;[[0,0],[1,0],[2,8],[2,9],[0,13],[-1,6],[-1,7]]
2/7;1/3;[[0,0],[1,0],[4,7],[5,5],[-1,3],[1,6],[6,7]]
1/2;1/2;[[0,0],[11,0],[0,1],[21,-1],[-13,2],[29,-2],[-12,2],[30,-2]]
1/4;2/5;[[0,0],[4,0],[1,3],[1,-5],[4,4],[5,2],[5,4]]
33/161;3/10;[[0,0],[1,0],[9,28],[14,46]]
2/5;2/5;[[0,0],[1,0],[2,3],[-9,-14],[-9,-16],[-12,-19],[-13,-22],[-13,-21]]
1/2;1/2;[[0,0],[2,0],[1,2],[-9,1],[0,3],[-3,4],[-2,4]]
1/4;2/5;[[0,0],[1,0],[4,17],[-4,-23],[-4,-25]]
2/7;2/5;[[0,0],[1,0],[12,14],[13,14],[-7,-9],[-17,-20]]
1/3;1/3;[[0,0],[1,0],[12,17],[15,20],[2,1],[14,18],[12,15]]
1/3;1/3;[[0,0],[1,0],[7,12],[12,20],[-5,-10],[11,18],[-4,-7],[5,7],[-10,-18]]
6/23;1/3;[[0,0],[1,0],[2,5],[5,5],[8,11],[6,11]]
6/23;1/3;[[0,0],[1,0],[3,5],[0,6],[-3,1],[2,7],[-2,4]]
1/2;1/2;[[0,0],[1,0],[2,3],[-2,4],[-2,3],[2,5],[1,8],[0,10]]
5/18;1/3;[[0,0],[5,0],[2,3],[-1,1],[4,2],[4,-3],[-2,3],[-2,4]]
1/3;1/2;[[0,0],[4,0],[2,3],[7,4],[10,1]]
2/3;2/3;[[0,0],[1,0],[15,16],[-1,-2],[14,16],[13,15],[15,15]]
1/4;1/3;[[0,0],[1,0],[3,9],[5,9],[6,12],[1,6],[-1,2]]
23/95;2/5;[[0,0],[1,0],[11,19],[-7,-14],[-5,-9],[-12,-22],[-11,-20]]
2/5;2/5;[[0,0],[1,0],[8,10],[10,13],[-12,-17],[-11,-15],[-9,-12],[-7,-11],[-10,-15]]
7/18;2/3;[[0,0],[1,0],[1,12],[2,12],[0,11],[-1,4],[-1,8]]
1/3;1/3;[[0,0],[1,0],[0,1],[6,-7],[2,-5],[8,-11],[6,-11],[5,-10]]
2/5;2/5;[[0,0],[2,0],[0,5],[-2,1],[4,5],[-3,4]]
2/9;2/5;[[0,0],[1,0],[0,6],[-3,5],[-3,1],[-1,9],[-4,2]]
4/13;1/3;[[0,0],[1,0],[1,3],[4,10],[6,12],[2,1],[6,9],[4,4],[5,6]]
1/3;1/3;[[0,0],[1,0],[1,2],[-5,-14],[-4,-9],[-5,-12],[-1,-7],[-3,-12],[-2,-10]]
2/5;2/5;[[0,0],[2,0],[0,1],[7,7],[2,4],[8,7],[3,5],[5,2],[6,3]]
2/7;1/3;[[0,0],[1,0],[3,11],[-1,-6],[2,5],[-2,-13],[4,20],[3,17]]
2/7;1/3;[[0,0],[1,0],[1,6],[4,4],[3,5],[-3,2],[-2,4],[-3,3]]
4/11;2/5;[[0,0],[1,0],[6,10],[2,1],[5,5],[11,18],[12,19]]
1/4;2/5;[[0,0],[1,0],[1,8],[2,2],[-1,2],[3,5],[0,6],[2,9],[4,9]]
1/3;1/2;[[0,0],[1,0],[0,6],[-3,7],[-1,8],[-3,1],[-2,9]]
5/17;2/5;[[0,0],[2,0],[0,3],[-5,7],[3,-2],[-5,4],[-3,7],[-4,8]]
2/3;2/3;[[0,0],[4,0],[1,2],[-11,1],[-5,3],[-4,3]]
1/3;2/5;[[0,0],[2,0],[0,3],[2,-8],[5,-15],[4,-14]]
5/21;1/3;[[0,0],[1,0],[4,7],[6,6],[7,11],[11,16]]
1/3;2/5;[[0,0],[2,0],[4,5],[3,8],[4,8],[-1,2],[0,5]]
1/3;1/3;[[0,0],[2,0],[0,3],[-5,2],[-1,4],[-6,3],[-6,6],[-5,6]]
1/3;1/3;[[0,0],[1,0],[5,17],[0,1],[6,18],[6,19],[5,13],[3,12]]
1/3;1/3;[[0,0],[2,0],[1,3],[-2,10],[3,-6],[-1,8],[3,-7],[-2,6],[-3,10]]
2/7;1/3;[[0,0],[3,0],[1,2],[1,-5],[-2,-6],[4,3],[0,-7]]
1/3;2/5;[[0,0],[2,0],[7,8],[3,5],[7,4],[6,8]]
3/10;1/2;[[0,0],[10,0],[0,1],[21,-2],[-18,2],[-19,2]]
3/11;1/3;[[0,0],[1,0],[1,2],[2,1],[10,15],[10,12]]
1/3;1/3;[[0,0],[1,0],[2,5],[0,6],[1,6],[-2,5],[-3,1],[-4,2],[-4,3]]
1/3;1/3;[[0,0],[2,0],[0,1],[12,-7],[13,-8],[2,-3],[3,-4]]
1/4;1/3;[[0,0],[1,0],[3,8],[5,8],[5,7],[-1,2],[1,7]]
8/27;1/3;[[0,0],[2,0],[3,7],[3,9],[-3,1]]
1/3;3/8;[[0,0],[1,0],[3,16],[2,5],[6,29],[7,36]]
16/95;2/7;[[0,0],[4,0],[1,3],[6,5],[-1,2],[2,-3]]
4/13;1/3;[[0,0],[1,0],[9,13],[12,16],[2,1],[12,17],[10,12],[6,6]]
4/15;1/3;[[0,0],[1,0],[10,16],[-4,-7],[10,15],[6,8],[-6,-11],[9,15],[7,12]]
1/4;1/3;[[0,0],[1,0],[1,2],[9,2],[15,6]]
1/3;1/3;[[0,0],[1,0],[0,1],[4,2],[10,2],[18,4],[22,6]]
5/16;2/5;[[0,0],[1,0],[3,4],[-2,-3],[-9,-17],[-5,-11],[-7,-11]]
9/28;1/2;[[0,0],[2,0],[1,8],[-1,6],[2,8],[3,3],[3,7]]
2/7;1/3;[[0,0],[2,0],[1,3],[-1,1],[-2,8],[-4,6],[-1,8],[-4,5]]
2/5;2/5;[[0,0],[2,0],[0,1],[11,2],[9,3],[15,3],[19,5],[21,5]]
5/16;1/2;[[0,0],[8,0],[0,3],[-3,1],[9,-1],[3,3]]
3/10;2/5;[[0,0],[2,0],[5,7],[-4,-8],[-4,-7],[-2,-8]]
1/6;2/5;[[0,0],[1,0],[6,11],[6,8],[10,18],[10,15]]
1/4;2/5;[[0,0],[1,0],[0,1],[9,8],[6,7],[10,8],[4,6],[1,4]]
2/5;2/5;[[0,0],[1,0],[3,8],[2,1],[7,14],[7,16],[4,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[-18,6],[-27,10],[-28,10]]
2/3;2/3;[[0,0],[1,0],[1,12],[2,9],[-1,6],[2,13],[-1,8]]
7/23;1/2;[[0,0],[12,0],[1,2],[21,-2],[2,2]]
2/11;1/2;[[0,0],[1,0],[0,8],[2,14],[-1,1],[3,16]]
7/24;1/2;[[0,0],[2,0],[5,7],[-7,-17],[4,4]]
3/11;1/3;[[0,0],[1,0],[4,7],[1,5],[5,10],[4,12],[6,14],[6,16]]
1/3;1/3;[[0,0],[1,0],[0,1],[-11,9],[-11,7],[-7,7],[-14,9]]
1/4;1/3;[[0,0],[1,0],[2,7],[4,4],[1,6],[6,9],[7,9]]
1/3;1/3;[[0,0],[1,0],[0,1],[-3,3],[-8,3],[-13,6],[-10,4],[-8,6]]
1/4;2/5;[[0,0],[1,0],[3,17],[2,8],[0,-6],[2,16],[-2,-17]]
2/13;1/2;[[0,0],[1,0],[8,13],[7,13],[-8,-16],[-9,-17]]
2/7;1/3;[[0,0],[1,0],[9,14],[-1,-3],[10,15],[10,14],[5,9],[2,5]]
2/3;2/3;[[0,0],[1,0],[0,13],[-1,10],[-1,13],[2,6],[2,7]]
1/3;1/3;[[0,0],[1,0],[0,5],[-1,6],[-4,2],[-5,6],[-5,4]]
3/11;1/3;[[0,0],[2,0],[4,5],[3,2],[-3,-4],[-1,-5],[-5,-10],[-5,-11]]
2/5;2/5;[[0,0],[1,0],[5,6],[8,6],[9,7],[-2,1],[9,8],[-1,2]]
13/44;1/2;[[0,0],[2,0],[3,6],[2,9],[3,5],[-1,-11]]
2/5;2/5;[[0,0],[1,0],[0,2],[1,1],[-7,4],[-4,5],[-4,1],[-8,6],[-8,7]]
1/3;1/3;[[0,0],[2,0],[5,6],[7,6],[-1,4]]
1/2;1/2;[[0,0],[1,0],[16,17],[-18,-20],[-19,-21],[23,25],[22,24]]
