Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
1;1;[[0,0],[1,0],[2,4],[3,4],[-9,-19]]
2;2;[[0,0],[11,0],[0,1],[-16,1]]
2/3;2/3;[[0,0],[1,0],[2,11],[-1,-13],[2,10],[-1,-14]]
7/12;1;[[0,0],[12,0],[0,1],[6,-1],[3,-1]]
7/12;1;[[0,0],[12,0],[0,1],[4,-1],[1,-1]]
7/18;1/2;[[0,0],[1,0],[13,16],[14,18],[15,19]]
13/42;1/2;[[0,0],[1,0],[6,7],[6,6],[5,7],[4,2]]
4/9;2/3;[[0,0],[1,0],[2,9],[3,9],[2,2],[3,5]]
4/9;2/3;[[0,0],[1,0],[1,6],[2,8],[3,9],[2,2],[3,6]]
2/3;2/3;[[0,0],[1,0],[4,6],[0,1],[2,4],[4,3],[6,6]]
1/2;1/2;[[0,0],[1,0],[9,10],[-10,-13],[-9,-12],[10,11]]
1;1;[[0,0],[1,0],[3,5],[-4,-8],[-6,-14]]
1/2;1/2;[[0,0],[2,0],[0,1],[15,4],[16,4]]
1/2;1/2;[[0,0],[1,0],[0,1],[-5,3],[-4,4],[-12,8],[-11,7]]
5/13;1/2;[[0,0],[1,0],[1,3],[5,3],[4,4],[5,1]]
2/5;3/7;[[0,0],[1,0],[0,1],[4,8],[3,9],[5,11]]
2/3;2/3;[[0,0],[3,0],[2,3],[-2,1],[-3,3]]
2/3;2/3;[[0,0],[1,0],[0,1],[6,1],[6,3],[10,3]]
2/5;3/7;[[0,0],[1,0],[4,5],[3,5],[-10,-17]]
2/3;2/3;[[0,0],[1,0],[2,6],[-3,-10],[3,7],[-2,-9]]
3/7;1/2;[[0,0],[1,0],[6,7],[4,4],[-8,-10],[-10,-13],[-9,-12]]
9/23;1/2;[[0,0],[1,0],[11,13],[-7,-9],[-5,-6],[-9,-11]]
1/2;1/2;[[0,0],[1,0],[6,9],[6,8],[-4,-7],[3,5],[5,6],[5,8]]
3/8;1/2;[[0,0],[1,0],[0,5],[-2,10],[-1,9],[-2,9],[2,-7]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,7],[2,4],[2,5]]
2/5;1/2;[[0,0],[1,0],[2,5],[4,8],[-3,-9],[-4,-11],[4,7]]
1/2;1/2;[[0,0],[1,0],[3,8],[2,2],[5,10],[4,7],[5,12]]
2/5;1/2;[[0,0],[1,0],[1,4],[4,10],[5,10],[5,11]]
1/2;1/2;[[0,0],[1,0],[4,7],[2,1],[8,11]]
7/34;1/2;[[0,0],[1,0],[10,11],[-13,-16]]
2/3;2/3;[[0,0],[1,0],[0,1],[7,1],[3,2],[9,3],[7,3]]
2/3;2/3;[[0,0],[1,0],[1,7],[0,-4],[3,13],[3,12]]
24/85;3/7;[[0,0],[5,0],[1,2],[-2,3],[7,-2]]
1/2;2/3;[[0,0],[1,0],[0,1],[-5,4],[-14,8],[-15,9]]
3/7;1/2;[[0,0],[1,0],[6,9],[-5,-8],[6,7]]
4/9;2/3;[[0,0],[1,0],[5,6],[5,3],[8,6]]
1/4;1/2;[[0,0],[6,0],[0,1],[13,-2],[-9,2]]
1/2;2/3;[[0,0],[1,0],[2,9],[3,10],[0,5]]
1/2;1/2;[[0,0],[1,0],[1,4],[4,4],[-2,3]]
1/3;1/2;[[0,0],[1,0],[4,15],[4,18]]
1/3;1/2;[[0,0],[1,0],[4,15],[4,11]]
1/2;1/2;[[0,0],[1,0],[0,1],[-9,3],[-10,4],[-7,2],[-5,3],[-8,4]]
1/2;1/2;[[0,0],[2,0],[1,2],[4,4],[-2,-5],[-1,-5]]
9/28;1/2;[[0,0],[1,0],[5,12],[-3,-10],[4,8],[5,11]]
4/9;1/2;[[0,0],[1,0],[8,9],[6,8],[5,7],[-2,-3],[-3,-5]]
4/9;2/3;[[0,0],[1,0],[2,7],[3,7],[1,6],[3,3]]
2/5;1/2;[[0,0],[2,0],[3,4],[5,5],[5,1]]
2/9;1/2;[[0,0],[1,0],[6,9],[4,9]]
7/15;2/3;[[0,0],[1,0],[2,6],[0,5],[2,9],[-1,2]]
5/26;1/2;[[0,0],[1,0],[4,15],[2,1]]
4/7;1;[[0,0],[1,0],[8,15],[-5,-12]]
7/20;1/2;[[0,0],[2,0],[0,5],[-1,7],[3,-5],[3,-3]]
4/9;1/2;[[0,0],[3,0],[2,3],[0,-1],[4,2],[1,3],[1,-3]]
2/5;3/7;[[0,0],[1,0],[1,5],[0,4],[3,5],[-2,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[-18,15],[-20,17]]
2/3;2/3;[[0,0],[1,0],[4,6],[1,2],[6,8],[6,6],[4,3]]
1;1;[[0,0],[1,0],[0,1],[-8,1],[-13,2],[-3,2]]
2/3;2/3;[[0,0],[1,0],[4,5],[7,7],[6,7],[4,2],[5,3]]
1/2;1/2;[[0,0],[1,0],[9,11],[8,11],[9,12],[7,8],[2,1]]
1/2;1/2;[[0,0],[2,0],[3,4],[1,4],[4,1],[5,2]]
1;1;[[0,0],[1,0],[0,1],[-11,1],[-13,2],[-9,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,9],[2,1],[4,11]]
1;1;[[0,0],[11,0],[0,1],[7,-1],[-2,1],[4,-1]]
1/2;1/2;[[0,0],[1,0],[0,1],[-8,5],[-14,9],[-4,4]]
4/9;1/2;[[0,0],[1,0],[0,1],[5,6],[4,7],[7,10]]
13/35;3/7;[[0,0],[1,0],[4,5],[-2,2],[-3,1]]
2/5;1/2;[[0,0],[1,0],[3,9],[2,9],[3,7],[-1,-5]]
2/5;1/2;[[0,0],[1,0],[2,10],[4,15],[4,16]]
1/2;1/2;[[0,0],[1,0],[0,4],[-1,1],[-4,8],[-4,7]]
1/2;1/2;[[0,0],[1,0],[4,5],[5,6],[5,1]]
12/49;1/2;[[0,0],[1,0],[5,7],[-10,-15],[-11,-16]]
3/10;2/5;[[0,0],[1,0],[4,7],[5,10],[-1,1]]
5/12;1/2;[[0,0],[1,0],[3,9],[2,7],[4,10],[-1,-5],[4,9]]
1;1;[[0,0],[2,0],[0,1],[-9,1],[-12,2],[-5,2]]
5/22;1/2;[[0,0],[3,0],[4,5],[-1,-3],[-2,-3]]
2/3;2/3;[[0,0],[1,0],[8,9],[7,8],[-8,-10],[7,7],[-9,-11]]
10/33;1/2;[[0,0],[1,0],[4,9],[6,12],[4,6],[2,1]]
1/2;1/2;[[0,0],[1,0],[2,3],[-2,-5],[-3,-10],[-4,-11],[3,7]]
5/12;1/2;[[0,0],[6,0],[0,1],[2,2],[2,-2],[1,2]]
4/9;1/2;[[0,0],[2,0],[0,1],[1,-2],[2,5],[3,6],[4,6]]
16/39;2/3;[[0,0],[1,0],[4,7],[-5,-12],[-4,-11],[-6,-15]]
1/2;1/2;[[0,0],[1,0],[4,7],[6,9],[2,1],[6,7]]
2/3;2/3;[[0,0],[1,0],[2,3],[-3,1],[-4,2],[-4,3]]
2/3;2/3;[[0,0],[1,0],[4,9],[4,12],[6,17]]
2/5;1/2;[[0,0],[5,0],[1,2],[0,1],[4,-2],[5,1],[3,-2]]
4/9;1/2;[[0,0],[1,0],[8,9],[-9,-11],[-10,-12],[11,13]]
1/2;1/2;[[0,0],[1,0],[0,1],[-4,4],[-3,1],[-8,4],[-7,3]]
2/3;2/3;[[0,0],[1,0],[3,4],[6,6],[5,6],[3,1],[6,4]]
2/3;2/3;[[0,0],[1,0],[1,2],[-2,-9],[-2,-7],[0,-7]]
5/13;1/2;[[0,0],[1,0],[4,10],[4,8],[2,7],[3,10]]
1/2;1/2;[[0,0],[2,0],[0,3],[-3,2],[-2,5],[-4,3]]
1/3;2/5;[[0,0],[1,0],[6,8],[-2,-4],[5,8],[6,7],[-3,-5]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,2],[6,2],[6,4],[4,4]]
1/2;1/2;[[0,0],[1,0],[5,8],[0,-1],[7,9],[4,7],[6,7]]
3/7;1/2;[[0,0],[1,0],[1,2],[5,6],[4,6],[5,4],[3,1],[4,2]]
1/2;1/2;[[0,0],[1,0],[5,7],[2,1],[7,8],[5,5],[8,11],[9,12]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,5],[1,6],[2,2],[2,5]]
5/13;1/2;[[0,0],[1,0],[2,3],[0,4],[-2,3],[-3,1],[-3,2]]
1/2;1/2;[[0,0],[1,0],[3,4],[4,4],[-2,1],[-3,2]]
16/39;2/3;[[0,0],[1,0],[12,13],[-9,-11],[-6,-8]]
1/3;1/2;[[0,0],[1,0],[3,7],[-3,-11],[-2,-10],[-3,-13]]
14/45;1/2;[[0,0],[1,0],[5,10],[4,9],[5,8],[4,5]]
1/2;1/2;[[0,0],[1,0],[5,7],[0,-1],[4,4],[5,6],[4,7],[1,3],[3,6]]
4/21;3/7;[[0,0],[3,0],[1,3],[5,-6]]
3/8;1/2;[[0,0],[1,0],[2,3],[6,4],[5,1],[6,2]]
2/3;2/3;[[0,0],[1,0],[2,9],[-1,-11],[2,8],[-1,-14]]
2/5;1/2;[[0,0],[1,0],[2,4],[1,5],[2,5],[-1,4],[-2,1]]
2/5;3/7;[[0,0],[1,0],[3,4],[-5,-7],[-5,-9],[-2,-5],[-4,-8]]
8/25;1/2;[[0,0],[1,0],[5,8],[-5,-9],[5,7],[-5,-10]]
5/22;1/2;[[0,0],[1,0],[4,21],[2,5]]
15/26;1;[[0,0],[13,0],[0,1],[4,-1],[-1,1]]
1/3;1/2;[[0,0],[1,0],[2,7],[-1,-4],[-2,-10],[0,-6]]
4/13;1/2;[[0,0],[1,0],[3,10],[3,7],[1,6],[4,11]]
4/9;2/3;[[0,0],[1,0],[1,7],[2,8],[2,7],[0,-6],[-1,-9]]
1/2;1/2;[[0,0],[2,0],[0,3],[4,2],[4,1],[1,5]]
1/3;1/2;[[0,0],[6,0],[2,3],[1,-1],[1,3]]
1/3;1/2;[[0,0],[1,0],[0,6],[-3,3],[-3,2]]
2/5;1/2;[[0,0],[5,0],[0,1],[1,-1],[5,2],[4,-2]]
1/3;3/7;[[0,0],[3,0],[1,3],[1,-2],[5,-4]]
4/9;2/3;[[0,0],[1,0],[0,8],[2,-9],[-1,13],[-1,15]]
15/26;1;[[0,0],[13,0],[0,1],[8,-1],[-1,1]]
1/2;1/2;[[0,0],[1,0],[1,2],[-1,-3],[9,14],[10,15]]
1/3;1/2;[[0,0],[1,0],[5,7],[6,10],[-4,-8],[-5,-9]]
5/12;2/3;[[0,0],[8,0],[0,1],[10,-1],[1,2],[2,2]]
2/5;3/7;[[0,0],[1,0],[6,10],[8,13],[10,15]]
2/3;2/3;[[0,0],[1,0],[3,5],[3,8],[0,3],[1,6]]
2/3;2/3;[[0,0],[1,0],[0,2],[-2,5],[-3,3],[-6,9]]
15/26;1;[[0,0],[13,0],[0,1],[9,-1],[-1,1]]
3/7;1/2;[[0,0],[4,0],[1,2],[3,1],[2,-1],[-4,3],[-5,3]]
3/8;3/7;[[0,0],[1,0],[6,7],[4,4],[5,7],[-6,-9],[-7,-10]]
1/2;1/2;[[0,0],[1,0],[1,2],[-3,3],[-3,2],[-1,5],[0,5]]
2;2;[[0,0],[8,0],[0,1],[-19,1]]
1/3;1/2;[[0,0],[1,0],[4,9],[6,11],[2,1]]
1/2;1/2;[[0,0],[1,0],[3,6],[2,5],[3,2],[5,6],[5,5]]
2/3;2/3;[[0,0],[2,0],[0,1],[-5,1],[-10,3],[-5,3]]
4/11;1/2;[[0,0],[1,0],[9,11],[-9,-13],[10,12]]
7/15;2/3;[[0,0],[1,0],[0,1],[2,15],[3,20]]
17/77;2/3;[[0,0],[1,0],[2,13],[2,6],[3,14]]
1/2;1/2;[[0,0],[1,0],[0,4],[-1,2],[-4,11],[-4,12]]
3/8;1/2;[[0,0],[1,0],[8,11],[7,8],[11,14]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,6],[2,4],[2,5]]
8/23;3/7;[[0,0],[1,0],[0,1],[5,7],[3,7],[2,6]]
7/15;2/3;[[0,0],[5,0],[1,2],[2,-1],[5,1],[-3,2]]
5/13;1/2;[[0,0],[1,0],[2,4],[3,10],[2,9],[3,9],[-1,-7]]
9/25;3/7;[[0,0],[1,0],[14,22],[16,25]]
1/2;2/3;[[0,0],[1,0],[0,3],[-6,9],[-6,8]]
1/2;1/2;[[0,0],[1,0],[1,4],[2,4],[-2,3],[-3,1],[-3,2]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,2],[-2,9],[-2,8]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,5],[4,8],[4,9],[2,7],[1,5]]
5/12;1/2;[[0,0],[1,0],[0,1],[-9,2],[-7,3],[-11,4]]
8/39;2/3;[[0,0],[1,0],[11,13],[9,9]]
2/5;1/2;[[0,0],[1,0],[3,10],[2,10],[-1,-7]]
11/34;1/2;[[0,0],[3,0],[1,3],[4,-3],[-1,5],[4,-2]]
1/3;3/7;[[0,0],[1,0],[4,15],[2,3],[5,18]]
3/8;1/2;[[0,0],[1,0],[1,3],[4,4],[4,1],[6,2]]
5/12;1/2;[[0,0],[1,0],[4,5],[-11,-16],[-10,-14]]
2/5;1/2;[[0,0],[1,0],[0,5],[2,5],[-1,4],[-2,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,2],[1,4],[6,4]]
5/12;1/2;[[0,0],[1,0],[1,4],[4,7],[5,7],[5,6]]
2/3;2/3;[[0,0],[1,0],[4,5],[2,1],[7,7],[9,11],[11,13]]
2/3;2/3;[[0,0],[1,0],[2,4],[-3,-7],[0,-3],[-4,-11],[-5,-12]]
1/2;1/2;[[0,0],[2,0],[3,4],[1,3],[5,4],[5,2]]
2/3;2/3;[[0,0],[1,0],[5,9],[4,9],[2,2],[7,14],[7,15]]
3/7;2/3;[[0,0],[1,0],[11,12],[-9,-11],[7,7],[-7,-9]]
3/13;2/5;[[0,0],[1,0],[12,19],[2,1]]
1/3;1/2;[[0,0],[1,0],[0,1],[6,6],[3,6]]
5/12;1/2;[[0,0],[1,0],[1,3],[4,7],[4,2]]
7/15;2/3;[[0,0],[2,0],[0,5],[2,2],[1,-4],[-1,6]]
4/9;2/3;[[0,0],[1,0],[1,6],[2,3],[2,9],[3,8],[3,11]]
1/2;2/3;[[0,0],[3,0],[0,1],[-8,1],[-14,3]]
4/15;1/2;[[0,0],[1,0],[7,15],[3,3]]
2/3;2/3;[[0,0],[3,0],[1,2],[3,3],[6,3],[6,1]]
3/7;1/2;[[0,0],[1,0],[3,9],[2,9],[3,10],[-1,-5],[0,-4]]
1/3;1/2;[[0,0],[1,0],[0,4],[-2,1],[-1,6],[-3,4]]
2/3;2/3;[[0,0],[1,0],[1,3],[3,1],[-4,2],[-3,3]]
19/88;2/3;[[0,0],[1,0],[6,11],[5,11],[-2,-5]]
2/3;2/3;[[0,0],[1,0],[2,7],[2,9],[0,5],[-1,1],[-1,2]]
2/5;1/2;[[0,0],[1,0],[4,5],[5,3],[1,3],[6,5]]
5/12;2/3;[[0,0],[1,0],[1,2],[9,15],[-4,-9]]
2/5;1/2;[[0,0],[1,0],[3,5],[1,4],[4,8],[2,7],[3,9],[4,10]]
1/2;1/2;[[0,0],[1,0],[0,4],[2,4],[-2,3],[-3,1]]
11/28;1/2;[[0,0],[1,0],[10,11],[-11,-14],[11,12]]
5/14;1/2;[[0,0],[1,0],[4,7],[2,7],[4,5]]
2/5;1/2;[[0,0],[1,0],[9,13],[5,5],[3,2]]
2/5;1/2;[[0,0],[1,0],[5,9],[0,-1],[4,9],[5,7]]
1/2;1/2;[[0,0],[1,0],[3,10],[4,10],[2,7],[0,-3],[-1,-5]]
2/3;2/3;[[0,0],[1,0],[7,8],[6,7],[7,7],[-8,-10],[-9,-11]]
4/11;1/2;[[0,0],[1,0],[6,9],[7,9],[5,8],[5,5]]
2/3;2/3;[[0,0],[1,0],[0,2],[3,-9],[1,-5],[3,-5],[2,-8]]
7/15;2/3;[[0,0],[1,0],[0,1],[-8,8],[-5,4],[-12,10]]
4/9;2/3;[[0,0],[1,0],[0,7],[-1,6],[-1,7],[2,5]]
2/3;2/3;[[0,0],[2,0],[0,1],[-5,1],[-11,3],[-6,3]]
1;1;[[0,0],[2,0],[0,1],[-10,1],[-13,2],[-8,2]]
13/22;1;[[0,0],[11,0],[0,1],[6,-1],[1,-1]]
3/8;1/2;[[0,0],[1,0],[2,7],[4,9],[3,4],[4,7]]
13/35;3/7;[[0,0],[1,0],[7,15],[9,21]]
1/2;1/2;[[0,0],[1,0],[4,5],[5,7],[1,3],[4,8],[5,9],[2,5]]
15/46;1/2;[[0,0],[1,0],[9,11],[-11,-16]]
2/3;2/3;[[0,0],[1,0],[0,1],[4,1],[1,3],[8,3]]
17/39;2/3;[[0,0],[2,0],[0,3],[3,5],[1,-4]]
1;1;[[0,0],[1,0],[0,1],[-12,1],[-13,2],[-11,2]]
1/2;1/2;[[0,0],[1,0],[2,3],[-2,3],[0,4],[1,4],[-3,1]]
4/9;2/3;[[0,0],[1,0],[2,9],[-1,-12],[0,-8],[-1,-14]]
5/14;1/2;[[0,0],[1,0],[9,11],[-6,-8],[11,14],[10,13]]
7/15;2/3;[[0,0],[3,0],[0,1],[-14,2],[-18,3]]
1;1;[[0,0],[11,0],[0,1],[10,-1],[-2,1],[7,-1]]
1/2;1/2;[[0,0],[1,0],[1,2],[4,1],[5,2],[5,5],[4,5]]
7/15;2/3;[[0,0],[1,0],[2,9],[1,7],[0,-5],[2,6],[-1,-8]]
2/5;3/7;[[0,0],[1,0],[0,1],[4,-5],[1,-5],[5,-7]]
11/19;1;[[0,0],[1,0],[6,11],[-7,-16]]
1/3;1/2;[[0,0],[1,0],[3,4],[6,3],[6,6]]
10/51;2/3;[[0,0],[1,0],[15,17],[9,9]]
1/2;1/2;[[0,0],[1,0],[0,3],[-3,1],[-1,4],[-4,4],[-4,3]]
2/3;2/3;[[0,0],[1,0],[0,3],[-4,2],[2,3],[-5,1]]
1/2;1/2;[[0,0],[3,0],[0,2],[4,2],[4,3],[1,-3]]
11/28;1/2;[[0,0],[1,0],[3,6],[5,7],[1,4],[-1,1]]
3/8;3/7;[[0,0],[1,0],[3,5],[5,5],[3,1],[5,8]]
5/12;2/3;[[0,0],[8,0],[0,1],[1,-1],[4,-2],[3,-2]]
7/16;2/3;[[0,0],[1,0],[1,7],[2,8],[-1,-11],[2,6]]
2/3;2/3;[[0,0],[1,0],[4,6],[-4,-7],[5,6],[9,13],[8,11]]
7/22;1/2;[[0,0],[1,0],[6,17],[3,5],[2,2]]
9/23;1/2;[[0,0],[1,0],[3,8],[4,9],[2,1],[4,6],[3,3]]
3/5;1;[[0,0],[1,0],[1,10],[2,11],[2,4]]
11/34;1/2;[[0,0],[2,0],[5,8],[-2,-5],[-1,-2]]
3/7;1/2;[[0,0],[1,0],[3,12],[-1,-5],[2,4],[3,14]]
1/3;1/2;[[0,0],[1,0],[1,5],[-1,-9],[2,6],[3,14],[3,13]]
5/11;2/3;[[0,0],[1,0],[3,11],[2,1],[3,4]]
2/3;2/3;[[0,0],[1,0],[1,7],[2,8],[2,6],[0,-5],[-1,-8],[-1,-9]]
2/3;2/3;[[0,0],[1,0],[0,1],[-7,1],[-3,2],[-9,3],[-7,3]]
7/25;3/7;[[0,0],[1,0],[4,5],[-6,-11],[9,14]]
4/9;2/3;[[0,0],[1,0],[2,7],[1,6],[2,1],[3,7],[3,4]]
1;1;[[0,0],[10,0],[0,1],[8,-1],[-3,1],[4,-1]]
4/9;2/3;[[0,0],[1,0],[6,7],[7,8],[7,5]]
1/2;1/2;[[0,0],[3,0],[0,3],[-2,3],[3,2],[2,-2]]
4/11;3/7;[[0,0],[1,0],[5,7],[8,11],[3,1]]
1;1;[[0,0],[3,0],[0,1],[1,2],[11,2]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,1],[4,4],[1,4]]
1/2;1/2;[[0,0],[1,0],[7,11],[3,3],[9,13],[11,17]]
2/3;2/3;[[0,0],[1,0],[1,2],[0,-7],[-1,-3],[-2,-9],[-2,-8]]
12/35;1/2;[[0,0],[1,0],[5,11],[5,8],[2,1]]
2/3;2/3;[[0,0],[1,0],[0,1],[8,-8],[6,-8],[5,-7]]
17/55;1/2;[[0,0],[1,0],[5,11],[5,8],[3,3]]
17/55;1/2;[[0,0],[1,0],[5,11],[5,8],[4,5]]
1/2;1/2;[[0,0],[1,0],[1,2],[4,1],[2,3],[4,4],[7,4]]
2/5;1/2;[[0,0],[1,0],[5,10],[5,9],[0,1],[3,8]]
7/23;1/2;[[0,0],[1,0],[10,16],[11,18],[-3,-7]]
7/15;2/3;[[0,0],[1,0],[9,10],[10,11],[6,5],[3,1]]
14/33;2/3;[[0,0],[1,0],[2,11],[3,11],[3,13],[2,4]]
2/5;1/2;[[0,0],[1,0],[4,6],[5,5],[9,13]]
2/5;1/2;[[0,0],[1,0],[1,4],[3,5],[3,1],[4,5],[4,2]]
2/3;2/3;[[0,0],[1,0],[6,10],[3,6],[5,7],[6,9],[-2,-5]]
1/3;1/2;[[0,0],[1,0],[4,6],[6,6],[1,3],[2,5]]
1/2;1/2;[[0,0],[1,0],[5,8],[2,1],[4,4],[9,14]]
2/5;1/2;[[0,0],[1,0],[3,8],[4,10],[4,6],[3,3]]
6/17;1/2;[[0,0],[1,0],[7,11],[8,11],[9,14],[10,15]]
2/3;2/3;[[0,0],[1,0],[11,13],[7,7],[13,15],[3,2]]
2/5;1/2;[[0,0],[1,0],[4,7],[5,7],[4,5],[-4,-8],[-6,-11]]
18/65;1/2;[[0,0],[1,0],[4,13],[5,13],[0,-1]]
3/7;1/2;[[0,0],[1,0],[1,2],[5,3],[4,6],[5,7]]
1/2;1/2;[[0,0],[1,0],[4,10],[0,-1],[3,10],[4,8]]
8/25;3/7;[[0,0],[1,0],[2,7],[4,10],[-1,1]]
1/2;1/2;[[0,0],[2,0],[1,4],[3,4],[3,5],[-2,1]]
1/3;1/2;[[0,0],[1,0],[3,7],[1,5],[2,9],[4,11]]
1/3;1/2;[[0,0],[1,0],[2,5],[3,11],[-1,-7],[2,9],[1,6]]
1/3;1/2;[[0,0],[1,0],[1,5],[-1,5],[0,6],[3,1]]
31/152;2/3;[[0,0],[1,0],[0,8],[-1,15],[2,-11]]
14/33;2/3;[[0,0],[1,0],[2,11],[-1,-12],[-1,-14]]
4/9;2/3;[[0,0],[1,0],[2,6],[0,6],[-1,2],[-1,5]]
3/7;1/2;[[0,0],[2,0],[1,5],[3,3],[-1,2],[-1,3]]
1/2;1/2;[[0,0],[2,0],[1,3],[4,5],[3,5],[4,1]]
1/2;1/2;[[0,0],[1,0],[0,2],[-1,1],[-3,7],[-4,6],[-5,8],[-5,10]]
9/23;1/2;[[0,0],[2,0],[4,5],[-1,-4],[5,6],[6,6]]
1;1;[[0,0],[1,0],[1,2],[6,10],[-7,-15]]
2/5;2/5;[[0,0],[1,0],[2,5],[-1,1],[3,5],[-2,3]]
4/9;2/3;[[0,0],[1,0],[2,7],[2,8],[0,6],[-1,2]]
4/15;2/5;[[0,0],[1,0],[14,17],[-7,-10]]
1/2;1/2;[[0,0],[1,0],[3,4],[5,3],[1,3],[4,4],[-2,1]]
6/17;1/2;[[0,0],[1,0],[7,9],[8,9],[-3,-4],[-4,-6],[-5,-7]]
2/3;2/3;[[0,0],[3,0],[2,3],[4,3],[-1,2],[-3,1]]
3/7;1/2;[[0,0],[1,0],[0,3],[-3,4],[-2,6],[-2,1],[-3,7]]
2/3;2/3;[[0,0],[1,0],[5,7],[8,10],[6,6],[4,3]]
2/3;2/3;[[0,0],[1,0],[2,4],[-1,2],[2,7],[-1,4]]
3/8;1/2;[[0,0],[1,0],[4,11],[4,7],[2,1]]
3/8;1/2;[[0,0],[1,0],[9,11],[5,7],[10,13],[11,14],[1,2]]
1/2;1/2;[[0,0],[1,0],[2,5],[3,3],[-1,2],[0,4],[3,5],[-1,3]]
1/3;1/2;[[0,0],[1,0],[5,8],[-1,-3],[4,8],[5,7],[3,7]]
2/7;1/2;[[0,0],[1,0],[5,7],[6,6],[9,12]]
1/2;1/2;[[0,0],[1,0],[0,1],[-10,5],[-4,3],[-10,4],[-12,5]]
1/3;1/2;[[0,0],[1,0],[1,2],[6,7],[6,6],[4,7]]
1/2;1/2;[[0,0],[1,0],[5,6],[3,5],[4,6],[4,2],[5,3]]
1;1;[[0,0],[1,0],[0,1],[-9,1],[-12,2],[-4,2]]
1/2;1/2;[[0,0],[1,0],[3,7],[4,9],[3,2],[4,4]]
5/13;1/2;[[0,0],[1,0],[5,7],[4,5],[4,7],[-4,-8],[-5,-9]]
3/7;1/2;[[0,0],[2,0],[3,4],[1,-2],[-2,-5],[-2,-3],[-3,-5]]
2/5;3/7;[[0,0],[1,0],[2,5],[1,5],[-3,-17]]
1/2;1/2;[[0,0],[1,0],[1,2],[0,5],[-2,2],[-3,5],[-3,4]]
2/3;2/3;[[0,0],[1,0],[0,2],[-6,2],[-6,1],[-4,3],[-3,3]]
2/5;2/5;[[0,0],[1,0],[0,2],[-5,3],[-3,5],[-2,5]]
15/26;1;[[0,0],[13,0],[0,1],[5,-1],[-1,1]]
1/3;1/2;[[0,0],[1,0],[5,9],[5,11],[1,3],[4,10]]
9/23;1/2;[[0,0],[2,0],[1,3],[3,-4],[-1,6],[-1,8]]
4/9;1/2;[[0,0],[1,0],[0,1],[4,2],[1,2],[5,5],[8,5]]
1/3;1/2;[[0,0],[1,0],[2,6],[0,5],[-1,1],[-2,3]]
1/2;2/3;[[0,0],[1,0],[1,4],[3,1],[3,7],[2,7]]
2/3;2/3;[[0,0],[1,0],[1,2],[0,-7],[-2,-7],[-2,-5]]
2/5;3/7;[[0,0],[1,0],[4,13],[3,6],[5,16],[2,2]]
15/44;1/2;[[0,0],[1,0],[3,11],[4,13],[4,10]]
1/2;1/2;[[0,0],[1,0],[0,2],[-5,8],[-5,10],[-6,10],[2,-3]]
2/5;1/2;[[0,0],[1,0],[5,12],[-1,-3],[3,5],[4,11],[5,13]]
5/26;2/5;[[0,0],[1,0],[5,13],[3,3]]
2/5;1/2;[[0,0],[1,0],[1,5],[3,2],[5,5]]
18/77;1/2;[[0,0],[1,0],[8,11],[7,11],[-3,-5]]
1;1;[[0,0],[3,0],[0,1],[-9,1],[-12,2],[-6,2]]
9/23;2/3;[[0,0],[3,0],[1,7],[3,-2]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,6],[4,4],[1,4],[2,6]]
2/3;2/3;[[0,0],[3,0],[0,1],[3,3],[2,-5]]
2/3;2/3;[[0,0],[3,0],[0,1],[3,3],[1,-5]]
2/3;2/3;[[0,0],[1,0],[3,9],[0,-1],[2,9],[3,5]]
4/9;1/2;[[0,0],[1,0],[0,3],[-3,4],[-3,1],[-2,5],[-1,5]]
2/5;1/2;[[0,0],[1,0],[1,2],[6,4],[6,1]]
6/17;1/2;[[0,0],[1,0],[5,13],[3,5],[7,17]]
2/3;2/3;[[0,0],[1,0],[3,11],[0,-1],[2,11],[3,9]]
4/9;2/3;[[0,0],[1,0],[1,7],[0,6],[2,6],[2,7],[-1,4]]
4/9;2/3;[[0,0],[1,0],[1,7],[0,6],[2,6],[2,7],[-1,3]]
4/9;2/3;[[0,0],[1,0],[3,9],[2,8],[1,6],[3,5]]
2;2;[[0,0],[6,0],[0,1],[-21,1]]
3/5;1;[[0,0],[1,0],[1,10],[2,13],[2,6]]
2/3;2/3;[[0,0],[3,0],[2,3],[6,3],[6,1]]
19/78;2/5;[[0,0],[1,0],[5,13],[6,13],[0,-1]]
5/18;3/7;[[0,0],[1,0],[2,9],[5,18]]
3/7;1/2;[[0,0],[5,0],[0,1],[5,-1],[1,-1],[4,-2],[4,1],[1,2],[2,2]]
1/2;1/2;[[0,0],[1,0],[10,11],[-5,-7],[13,15],[-4,-6],[14,16]]
