Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/5;2/5;[[0,0],[1,0],[0,5],[-2,12],[3,-13],[3,-14],[-3,15]]
39/203;2/5;[[0,0],[1,0],[7,23],[-3,-14]]
5/12;2/3;[[0,0],[1,0],[1,8],[0,10],[-1,6],[-1,7],[2,5]]
6/25;1/2;[[0,0],[1,0],[8,9],[7,9],[8,8],[3,5],[5,8]]
3/10;1/2;[[0,0],[1,0],[16,18],[26,29],[27,30]]
2/7;2/5;[[0,0],[1,0],[5,7],[10,16],[4,7],[-6,-11],[7,12]]
4/27;1/2;[[0,0],[1,0],[12,17],[-10,-15],[-9,-13]]
2/5;2/5;[[0,0],[1,0],[0,4],[-2,3],[-2,8],[-4,10],[-3,5],[-4,8]]
11/27;2/3;[[0,0],[2,0],[1,4],[2,-1],[0,-9],[-1,-7]]
3/7;3/7;[[0,0],[1,0],[9,11],[-8,-11],[3,4],[13,15]]
1;1;[[0,0],[1,0],[0,2],[-10,1],[-15,2]]
4/17;2/5;[[0,0],[1,0],[7,17],[8,18],[5,9]]
1;1;[[0,0],[1,0],[1,15],[2,15],[0,-3],[2,11]]
1/3;2/5;[[0,0],[1,0],[1,3],[3,1],[5,5],[5,9]]
11/36;1/2;[[0,0],[1,0],[0,4],[-4,19],[5,-17]]
2/5;2/5;[[0,0],[1,0],[2,5],[2,6],[-2,1],[-2,4],[-3,2],[-3,3]]
5/14;1/2;[[0,0],[2,0],[1,5],[3,6],[3,5],[0,-5],[-1,-7]]
2/3;2/3;[[0,0],[1,0],[9,10],[-2,-3],[8,10],[9,9],[5,7]]
1;1;[[0,0],[1,0],[8,15],[-6,-13],[2,4],[8,14]]
1/3;2/5;[[0,0],[1,0],[2,6],[5,7],[5,8],[1,5],[-1,2]]
8/25;2/5;[[0,0],[5,0],[0,2],[-7,3],[6,-2],[-8,3]]
3/7;3/7;[[0,0],[1,0],[6,8],[4,3],[14,18]]
9/28;1/2;[[0,0],[2,0],[8,9],[-4,-7],[7,7],[-2,-5]]
1;1;[[0,0],[1,0],[26,27],[2,1],[30,31]]
2/9;1/2;[[0,0],[1,0],[10,11],[2,3],[10,13],[5,7]]
1/3;1/2;[[0,0],[1,0],[3,16],[4,18],[2,4],[4,21]]
1/3;3/8;[[0,0],[2,0],[2,3],[-3,-5],[0,-5],[-4,-7]]
2/5;2/5;[[0,0],[2,0],[2,5],[4,5],[0,4],[-1,3],[-2,1]]
8/27;2/5;[[0,0],[1,0],[11,15],[12,15],[0,-1],[8,9]]
8/35;2/5;[[0,0],[1,0],[3,7],[0,5],[-1,2],[4,11]]
2/3;2/3;[[0,0],[1,0],[0,2],[-9,1],[-5,3],[-2,3]]
1/2;1/2;[[0,0],[1,0],[3,5],[5,12],[5,13],[4,8],[-2,-7],[4,12]]
11/31;1/2;[[0,0],[4,0],[3,4],[3,-4],[4,5]]
3/8;2/5;[[0,0],[1,0],[4,5],[-11,-15],[-2,-4],[-11,-14],[-14,-18]]
2/5;2/5;[[0,0],[1,0],[1,5],[-2,1],[2,1],[-2,2],[3,4],[-1,5]]
2/3;2/3;[[0,0],[1,0],[3,4],[9,11],[9,9],[4,3],[11,13]]
1/3;1/2;[[0,0],[1,0],[4,13],[2,10],[4,17],[1,6]]
5/13;1/2;[[0,0],[1,0],[1,4],[4,4],[4,9],[2,7],[3,9]]
8/25;1/2;[[0,0],[1,0],[7,13],[7,11],[2,1],[6,8],[4,4]]
1/3;1/2;[[0,0],[4,0],[1,3],[4,1],[3,-3],[1,-3],[2,-5]]
9/28;1/2;[[0,0],[1,0],[3,14],[4,15],[4,16],[3,8],[2,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[-12,6],[-9,4],[-11,5],[-5,4],[-9,6]]
1/3;1/2;[[0,0],[2,0],[3,5],[3,3],[-1,-7],[2,7]]
2/5;2/5;[[0,0],[2,0],[0,3],[-1,2],[4,2],[6,6]]
1/3;2/5;[[0,0],[1,0],[0,1],[-3,1],[-11,6],[-8,6],[-10,5]]
1/4;1/2;[[0,0],[1,0],[0,7],[2,7],[1,8],[-2,1]]
12/35;2/5;[[0,0],[1,0],[5,7],[-8,-14],[-13,-23],[-14,-25]]
1/2;1/2;[[0,0],[1,0],[11,12],[-14,-17],[12,13],[-11,-14]]
11/27;2/3;[[0,0],[1,0],[1,9],[0,9],[2,6],[-1,5],[-1,6]]
1/3;1/2;[[0,0],[2,0],[5,6],[8,5],[9,6]]
3/8;2/5;[[0,0],[1,0],[3,4],[-1,1],[7,6],[5,2],[4,1]]
2/5;2/5;[[0,0],[1,0],[2,5],[-3,-8],[-1,-7],[-4,-12],[-4,-11],[-2,-10]]
2/3;2/3;[[0,0],[2,0],[1,2],[5,3],[7,1],[11,3]]
4/17;1/3;[[0,0],[1,0],[7,17],[5,9],[3,3]]
38/253;1/2;[[0,0],[1,0],[14,15],[-19,-22]]
8/27;2/5;[[0,0],[1,0],[5,11],[0,1],[4,12],[6,16]]
4/13;2/5;[[0,0],[1,0],[0,5],[-3,4],[-1,7],[-4,7],[-4,6]]
3/8;2/5;[[0,0],[1,0],[1,2],[-1,1],[-2,7],[-1,7],[-4,5]]
1/3;2/5;[[0,0],[1,0],[3,14],[3,9],[2,4],[5,21],[5,22]]
4/11;1/2;[[0,0],[1,0],[2,4],[0,7],[-2,3],[1,7],[2,6]]
3/7;3/7;[[0,0],[2,0],[1,2],[5,1],[7,5],[9,5]]
2/7;2/5;[[0,0],[2,0],[3,8],[1,-3],[4,7],[4,10],[5,11]]
34/175;2/5;[[0,0],[1,0],[17,19],[20,23],[-5,-7]]
1/2;1/2;[[0,0],[1,0],[5,13],[4,8],[-2,-7],[3,9],[6,14]]
2/3;2/3;[[0,0],[1,0],[8,15],[7,15],[2,2],[10,21]]
2/5;2/5;[[0,0],[1,0],[14,17],[2,1],[7,7],[19,23]]
5/14;1/2;[[0,0],[5,0],[0,1],[1,-2],[8,-1],[4,-3],[2,-3]]
7/22;1/2;[[0,0],[1,0],[10,11],[13,15],[7,9],[13,16],[14,17]]
11/27;2/3;[[0,0],[1,0],[1,9],[3,9],[3,4]]
8/25;2/5;[[0,0],[1,0],[2,11],[3,12],[3,11],[-1,-9],[-2,-13]]
2/3;2/3;[[0,0],[1,0],[5,7],[0,1],[4,6],[5,4],[9,9]]
2/5;2/5;[[0,0],[2,0],[1,3],[-3,2],[-4,5],[-1,5],[-4,4]]
13/33;2/3;[[0,0],[1,0],[0,11],[-1,3],[-2,9],[-2,8]]
6/25;2/5;[[0,0],[1,0],[5,16],[6,17],[4,9],[2,2]]
1/2;1/2;[[0,0],[1,0],[2,4],[-1,3],[5,3],[-3,2],[5,4]]
3/7;3/7;[[0,0],[1,0],[11,15],[7,8],[2,1],[17,23]]
1/3;1/2;[[0,0],[1,0],[2,9],[4,11],[2,1],[4,9]]
7/22;1/2;[[0,0],[1,0],[2,3],[10,11],[8,11],[7,10]]
16/39;2/3;[[0,0],[1,0],[12,13],[-16,-18],[-19,-21]]
5/16;1/2;[[0,0],[1,0],[9,16],[9,14],[8,12],[3,3]]
1/3;1/2;[[0,0],[1,0],[2,12],[3,17],[4,18],[4,21]]
3/8;1/2;[[0,0],[2,0],[1,2],[-4,1],[-7,4],[-7,2]]
3/8;2/5;[[0,0],[1,0],[5,13],[5,10],[2,2],[7,16],[7,18]]
2/5;2/5;[[0,0],[1,0],[1,4],[5,5],[4,5],[5,1]]
5/12;1/2;[[0,0],[1,0],[2,4],[0,3],[1,8],[4,14]]
3/8;2/5;[[0,0],[5,0],[0,1],[5,-2],[6,-1],[2,2],[3,-3],[1,-2],[2,-3]]
1;1;[[0,0],[1,0],[9,17],[-3,-7],[6,12],[8,14]]
3/8;1/2;[[0,0],[1,0],[3,7],[0,2],[4,12],[2,10],[1,7]]
2/3;2/3;[[0,0],[4,0],[1,2],[-1,3],[-4,1],[-7,3],[-6,2]]
7/22;1/2;[[0,0],[1,0],[6,11],[5,7],[10,16],[12,20]]
2/7;1/3;[[0,0],[1,0],[2,7],[4,7],[-2,1]]
3/8;2/5;[[0,0],[1,0],[0,1],[4,-7],[5,-5],[1,-4],[6,-7],[2,-6]]
2/3;2/3;[[0,0],[1,0],[9,11],[11,12],[12,14],[4,3],[9,9]]
8/35;2/5;[[0,0],[1,0],[0,7],[-2,2],[-4,5]]
1/2;1/2;[[0,0],[1,0],[2,8],[4,15],[-4,-18],[0,-4]]
13/44;1/2;[[0,0],[2,0],[6,7],[-8,-11],[5,6]]
1/3;3/8;[[0,0],[1,0],[3,4],[-5,-7],[-3,-7],[-5,-10],[-7,-10]]
2/5;2/5;[[0,0],[1,0],[3,8],[4,10],[5,11],[3,3],[5,7]]
2/3;2/3;[[0,0],[1,0],[11,13],[13,14],[3,2],[15,17]]
11/27;2/3;[[0,0],[1,0],[0,9],[2,9],[-1,5],[-1,6]]
1/3;2/5;[[0,0],[1,0],[0,6],[-2,5],[1,6],[2,5],[-3,4]]
2/5;1/2;[[0,0],[1,0],[3,8],[4,10],[3,1],[4,2]]
1/3;1/2;[[0,0],[1,0],[13,16],[10,11],[6,6],[17,20]]
1/2;1/2;[[0,0],[1,0],[0,1],[6,2],[8,4],[1,3],[2,4]]
2/5;2/5;[[0,0],[1,0],[1,3],[-2,1],[4,1],[5,5],[6,5]]
2/5;2/5;[[0,0],[1,0],[8,13],[8,11],[5,6],[12,19]]
2/7;2/5;[[0,0],[1,0],[4,7],[5,7],[7,12],[-7,-13],[-9,-16]]
2/5;2/5;[[0,0],[1,0],[3,7],[0,5],[3,8],[-2,1],[-2,2]]
17/65;2/5;[[0,0],[5,0],[1,4],[5,-1],[2,6]]
3/8;2/5;[[0,0],[3,0],[0,1],[2,-4],[6,-6],[4,-6]]
8/31;2/5;[[0,0],[7,0],[1,2],[7,-1],[3,4]]
25/102;3/8;[[0,0],[1,0],[15,19],[27,34]]
7/25;2/5;[[0,0],[1,0],[6,8],[5,10],[3,7],[7,10]]
35/221;1/3;[[0,0],[4,0],[1,2],[8,3],[-1,-3]]
13/33;2/3;[[0,0],[1,0],[0,11],[-2,9],[-2,7]]
7/25;2/5;[[0,0],[1,0],[5,16],[5,12],[3,5],[4,8]]
14/33;2/3;[[0,0],[1,0],[13,15],[11,11],[5,4]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,-10],[1,-6],[2,-2],[3,-5],[4,-11],[4,-9]]
7/25;2/5;[[0,0],[1,0],[2,5],[-6,-17],[-7,-18],[-9,-24]]
2/3;2/3;[[0,0],[1,0],[5,11],[3,4],[9,18],[11,23]]
5/16;2/5;[[0,0],[1,0],[4,11],[2,8],[5,16],[5,19]]
1/2;1/2;[[0,0],[1,0],[1,2],[2,1],[-6,2],[-5,4],[-7,3],[-7,4]]
2/3;2/3;[[0,0],[3,0],[0,1],[6,1],[2,3],[10,3]]
8/33;2/5;[[0,0],[1,0],[4,15],[4,11],[6,20],[6,21]]
1/2;1/2;[[0,0],[1,0],[2,3],[2,4],[-4,2],[-4,4]]
7/25;2/5;[[0,0],[2,0],[0,3],[6,-7],[-5,9],[5,-5],[-4,8]]
1/3;2/5;[[0,0],[1,0],[5,11],[3,5],[-4,-11],[3,8],[6,15],[5,13]]
2/5;1/2;[[0,0],[1,0],[1,4],[2,7],[4,9],[3,2],[4,4]]
1/3;2/5;[[0,0],[1,0],[1,3],[5,9],[3,3],[5,13]]
2/3;2/3;[[0,0],[1,0],[5,6],[6,9],[-10,-16],[-11,-17]]
5/18;2/5;[[0,0],[1,0],[1,3],[6,3],[7,4],[5,6]]
2/5;1/2;[[0,0],[1,0],[2,6],[-1,4],[1,8],[2,8],[-2,1]]
1/2;1/2;[[0,0],[1,0],[3,12],[-1,-7],[4,15],[4,12],[5,17]]
19/88;2/5;[[0,0],[1,0],[8,11],[7,11],[5,5],[8,9]]
1/4;2/5;[[0,0],[1,0],[7,13],[7,9]]
13/55;2/5;[[0,0],[1,0],[4,5],[-19,-32]]
2/3;2/3;[[0,0],[1,0],[2,11],[1,10],[2,9],[0,-7],[-1,-11],[-1,-12]]
9/35;2/5;[[0,0],[4,0],[0,1],[5,5],[2,-3]]
1/3;2/5;[[0,0],[1,0],[6,10],[4,5],[4,7],[9,14],[8,12],[-5,-9],[-4,-8]]
10/39;2/5;[[0,0],[2,0],[4,5],[7,6],[-2,1]]
5/12;2/3;[[0,0],[1,0],[1,10],[2,10],[2,9],[0,-8],[-1,-12]]
5/12;2/3;[[0,0],[1,0],[1,10],[2,10],[2,9],[0,-8],[-1,-13]]
1/3;1/2;[[0,0],[1,0],[1,7],[3,5],[-1,3],[3,7],[0,6]]
5/12;2/3;[[0,0],[1,0],[0,10],[1,8],[-1,6],[-1,7],[2,4]]
2/5;2/5;[[0,0],[1,0],[0,5],[2,4],[-3,2],[2,5],[-4,3]]
2/3;2/3;[[0,0],[1,0],[0,2],[1,8],[2,3],[2,11],[3,9],[3,12]]
1/3;2/5;[[0,0],[1,0],[2,3],[8,6],[6,2],[7,6]]
1/2;1/2;[[0,0],[1,0],[0,1],[2,-5],[6,-9],[7,-9],[7,-8]]
1/3;2/5;[[0,0],[1,0],[5,6],[-11,-14],[-10,-13],[13,15],[6,6]]
11/35;2/5;[[0,0],[2,0],[4,7],[6,7],[3,1],[6,5]]
1/2;1/2;[[0,0],[1,0],[2,6],[1,7],[2,7],[-1,5],[-2,1],[-2,2]]
23/143;2/3;[[0,0],[1,0],[2,14],[-1,-15],[1,11]]
1/2;1/2;[[0,0],[2,0],[0,1],[-5,1],[-9,2],[-13,4],[-6,3],[-10,4]]
2;2;[[0,0],[7,0],[0,1],[-30,1]]
2/5;2/5;[[0,0],[2,0],[1,4],[2,-1],[-1,6],[-3,4],[-3,3]]
2/5;2/5;[[0,0],[1,0],[5,11],[0,-1],[4,11],[5,9],[3,3]]
1;1;[[0,0],[5,0],[0,1],[-13,1],[-18,2],[-12,2]]
2/3;2/3;[[0,0],[1,0],[6,11],[-2,-5],[3,6],[5,7],[8,14],[9,15]]
1/2;1/2;[[0,0],[2,0],[0,1],[5,1],[8,4],[3,4]]
1/2;1/2;[[0,0],[2,0],[1,3],[6,4],[3,4],[6,1]]
9/44;1/2;[[0,0],[1,0],[7,13],[13,22]]
1/4;1/2;[[0,0],[1,0],[6,7],[8,8],[-1,1],[0,3]]
1/2;1/2;[[0,0],[2,0],[1,4],[-1,3],[4,1],[5,3],[5,4]]
20/77;2/5;[[0,0],[1,0],[10,22],[16,35]]
4/11;1/2;[[0,0],[1,0],[0,1],[5,5],[8,11],[11,14]]
2/5;2/5;[[0,0],[1,0],[8,10],[13,15],[18,22],[19,23]]
3/8;2/5;[[0,0],[1,0],[0,2],[-5,2],[-4,1],[-3,4],[-7,6]]
20/51;2/3;[[0,0],[2,0],[1,9],[-1,8],[2,-1]]
17/70;2/5;[[0,0],[1,0],[2,7],[-2,-15],[-1,-13],[-3,-23]]
1/2;1/2;[[0,0],[1,0],[5,7],[2,1],[6,6],[9,12],[12,15]]
1/2;1/2;[[0,0],[2,0],[0,6],[-2,8],[2,1],[1,4],[-1,1],[-2,4]]
4/11;1/2;[[0,0],[1,0],[3,13],[3,12],[2,5],[2,13],[-1,-7]]
8/27;2/5;[[0,0],[4,0],[0,2],[3,4],[3,-2],[5,3]]
5/14;1/2;[[0,0],[1,0],[3,7],[0,7],[-1,4],[-1,6]]
5/14;1/2;[[0,0],[2,0],[3,7],[0,-1],[1,6],[3,2],[4,6]]
3/8;2/5;[[0,0],[1,0],[8,13],[9,13],[10,16],[5,6],[11,17],[2,1]]
1;1;[[0,0],[4,0],[0,1],[-11,1],[-16,2],[-5,2]]
1/3;1/2;[[0,0],[1,0],[1,7],[2,8],[-1,-12],[-1,-13],[3,18]]
3/8;1/2;[[0,0],[1,0],[2,9],[-2,-15],[-1,-5],[-2,-13],[-1,-12]]
2/3;2/3;[[0,0],[1,0],[0,2],[2,12],[1,10],[3,13],[2,5],[3,12]]
1/3;2/5;[[0,0],[1,0],[1,5],[-1,3],[5,6],[5,7]]
5/22;3/8;[[0,0],[1,0],[16,19],[-12,-15],[-5,-6]]
9/28;2/5;[[0,0],[1,0],[8,13],[6,8],[12,18],[12,19],[13,20]]
3/7;2/3;[[0,0],[1,0],[5,6],[4,2],[11,9]]
4/25;3/8;[[0,0],[1,0],[16,19],[-12,-15],[-9,-11]]
14/33;2/3;[[0,0],[1,0],[7,9],[5,4],[11,11]]
2/5;2/3;[[0,0],[1,0],[12,13],[3,1],[6,4]]
4/11;1/2;[[0,0],[2,0],[0,3],[3,-6],[1,-6],[4,-5]]
11/27;2/3;[[0,0],[1,0],[2,10],[1,9],[2,2],[3,10],[3,7]]
2/3;2/3;[[0,0],[2,0],[2,7],[0,-3],[3,5],[1,7],[3,2]]
3/7;2/3;[[0,0],[1,0],[9,10],[12,13],[6,4]]
1;1;[[0,0],[4,0],[0,1],[-12,1],[-18,2],[-9,2]]
2/5;2/5;[[0,0],[1,0],[0,3],[-4,1],[-5,3],[-3,5],[-2,5]]
5/14;1/2;[[0,0],[1,0],[5,7],[7,7],[3,1],[7,5]]
7/33;1/3;[[0,0],[1,0],[7,12],[10,17],[-11,-19]]
2/5;3/7;[[0,0],[4,0],[0,1],[6,-1],[1,-1],[10,-5],[9,-5]]
5/12;2/3;[[0,0],[1,0],[1,8],[2,6],[0,9],[-1,4],[-1,7]]
14/45;2/5;[[0,0],[1,0],[7,15],[-7,-18],[6,12],[8,17]]
2/5;2/5;[[0,0],[1,0],[0,1],[-11,8],[-15,11],[-7,7]]
1/3;2/5;[[0,0],[2,0],[1,2],[-3,6],[5,-7],[-1,5],[-3,5]]
2/5;2/5;[[0,0],[1,0],[0,2],[-4,3],[-3,7],[-3,1],[-4,8]]
1/3;1/2;[[0,0],[1,0],[0,6],[-1,1],[-2,3],[-3,9],[-3,6]]
1/2;1/2;[[0,0],[6,0],[0,2],[-1,1],[6,1],[-1,2],[5,-2],[3,-2]]
3/7;3/7;[[0,0],[4,0],[0,3],[3,-2],[-2,2],[4,2],[3,3]]
1/3;1/2;[[0,0],[1,0],[0,7],[2,5],[-2,5],[-2,7]]
11/27;2/3;[[0,0],[1,0],[0,9],[2,8],[-1,8],[2,9]]
2/5;2/5;[[0,0],[1,0],[4,5],[7,5],[-1,2],[1,4]]
3/10;2/5;[[0,0],[1,0],[2,3],[-2,4],[0,6],[-3,1]]
6/17;2/5;[[0,0],[2,0],[0,1],[13,-6],[1,-1],[5,-4]]
2/5;2/5;[[0,0],[1,0],[0,1],[5,6],[5,3],[1,4],[3,6]]
4/11;1/2;[[0,0],[1,0],[0,5],[-1,8],[-1,1],[-3,9],[-3,12]]
3/8;2/5;[[0,0],[1,0],[3,9],[5,13],[7,15]]
1;1;[[0,0],[3,0],[0,2],[-11,2],[-10,1]]
4/11;2/5;[[0,0],[1,0],[8,12],[7,12],[5,6],[-4,-7]]
5/16;1/2;[[0,0],[1,0],[9,10],[9,12],[8,11],[8,8]]
1/3;1/2;[[0,0],[1,0],[4,6],[10,13],[-6,-10],[-9,-14]]
3/7;2/3;[[0,0],[7,0],[0,2],[-4,1],[8,-1],[4,2]]
4/9;2/3;[[0,0],[1,0],[1,3],[-1,19],[-2,26]]
1/4;2/5;[[0,0],[3,0],[3,5],[1,-4],[5,8]]
3/8;1/2;[[0,0],[1,0],[0,1],[5,4],[9,4],[14,7]]
4/17;2/5;[[0,0],[3,0],[3,5],[1,-4],[5,6]]
5/14;1/2;[[0,0],[1,0],[1,2],[8,4],[8,1]]
5/14;1/2;[[0,0],[1,0],[2,7],[4,8],[3,1],[4,4]]
8/27;2/5;[[0,0],[1,0],[4,15],[5,15],[0,-3],[-1,-4],[-1,-5]]
11/35;2/5;[[0,0],[1,0],[5,7],[-9,-16],[-6,-12],[-12,-22]]
1/3;2/5;[[0,0],[1,0],[1,6],[-1,1],[4,6],[3,2]]
4/13;2/5;[[0,0],[1,0],[5,6],[-11,-14],[-10,-13],[13,15],[10,11]]
5/14;1/2;[[0,0],[1,0],[3,5],[1,7],[-1,3],[-1,6]]
3/8;1/2;[[0,0],[4,0],[1,3],[3,2],[0,-3],[2,-4]]
2/3;2/3;[[0,0],[1,0],[0,1],[6,1],[1,2],[4,3],[12,3]]
1/3;1/3;[[0,0],[1,0],[1,5],[3,9],[4,15],[-2,-13],[4,14]]
2/7;2/5;[[0,0],[1,0],[13,15],[-11,-14],[-10,-13],[11,12]]
5/12;2/3;[[0,0],[1,0],[7,9],[8,8],[10,11],[3,5]]
2/5;1/2;[[0,0],[1,0],[5,13],[4,12],[3,10],[5,12],[-2,-8]]
1/3;1/2;[[0,0],[2,0],[2,6],[3,5],[0,6],[-1,3],[-1,4]]
2/3;2/3;[[0,0],[1,0],[0,2],[-1,3],[2,-5],[8,-17],[9,-18]]
1/3;2/5;[[0,0],[1,0],[2,5],[5,10],[4,7],[-6,-16],[-7,-18]]
2/3;2/3;[[0,0],[3,0],[0,3],[2,4],[2,-5],[3,4]]
2/3;2/3;[[0,0],[1,0],[0,10],[-1,9],[-1,10],[2,2],[2,4]]
2/3;2/3;[[0,0],[3,0],[0,1],[-16,3],[-7,3]]
1/3;2/5;[[0,0],[1,0],[0,2],[-5,8],[-6,12],[-4,9],[-9,15]]
2/5;2/5;[[0,0],[1,0],[0,1],[5,12],[4,8],[3,10],[5,11],[2,8]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,3],[-12,2],[-16,3]]
2/5;2/5;[[0,0],[1,0],[1,5],[2,1],[-2,5],[-2,1],[-3,3]]
22/85;2/5;[[0,0],[1,0],[5,17],[6,17],[6,20]]
4/11;1/2;[[0,0],[1,0],[2,3],[7,6],[5,3],[7,9],[6,4]]
1/3;2/5;[[0,0],[1,0],[5,9],[0,4],[-2,1]]
2/5;2/5;[[0,0],[1,0],[8,10],[3,4],[-8,-11],[5,5],[14,17]]
4/11;1/2;[[0,0],[2,0],[3,4],[0,3],[1,-3],[4,9]]
3/7;3/7;[[0,0],[1,0],[3,5],[3,6],[-8,-21],[-8,-20]]
2/5;2/5;[[0,0],[1,0],[4,7],[0,1],[5,10],[1,4],[3,9],[5,13]]
1/4;2/5;[[0,0],[1,0],[3,14],[2,4],[4,13],[5,18]]
3/10;2/5;[[0,0],[1,0],[5,12],[3,5],[-4,-12],[-3,-8],[-7,-19]]
2/3;2/3;[[0,0],[3,0],[0,1],[4,3],[12,3]]
2/5;2/5;[[0,0],[1,0],[4,13],[5,13],[5,16],[3,5],[4,8]]
3/8;1/2;[[0,0],[2,0],[0,7],[-1,4],[3,4],[-1,5]]
3/10;1/3;[[0,0],[1,0],[1,3],[4,4],[6,8],[3,8]]
3/8;2/5;[[0,0],[2,0],[1,4],[-3,8],[-2,3],[-3,6]]
1/2;1/2;[[0,0],[2,0],[1,2],[-3,1],[11,4],[12,4]]
1/3;1/2;[[0,0],[1,0],[10,14],[9,14],[3,3],[15,22]]
2/5;2/5;[[0,0],[1,0],[7,8],[-7,-10],[8,10],[-7,-9],[-10,-13],[-12,-16]]
1/3;2/5;[[0,0],[1,0],[4,5],[-1,1],[5,8],[2,6],[5,9]]
1/2;1/2;[[0,0],[2,0],[1,2],[3,3],[6,1],[6,4],[8,4],[8,3]]
23/85;2/5;[[0,0],[1,0],[4,5],[-4,3]]
3/8;2/5;[[0,0],[1,0],[10,15],[4,7],[-3,-6],[11,16]]
5/13;1/2;[[0,0],[1,0],[2,7],[4,5],[4,11],[3,10]]
1/2;1/2;[[0,0],[1,0],[0,1],[-15,12],[-11,8],[-6,6]]
1/2;1/2;[[0,0],[1,0],[0,2],[-7,2],[-7,4],[-3,3],[-10,4]]
1/2;1/2;[[0,0],[4,0],[0,1],[3,3],[4,-1],[1,-3],[1,4]]
2/5;2/5;[[0,0],[1,0],[10,15],[3,5],[-10,-17]]
18/65;2/5;[[0,0],[2,0],[5,7],[4,3],[-3,-6],[-5,-8]]
1/3;2/5;[[0,0],[3,0],[1,3],[-1,2],[2,-3],[5,-4],[4,-5]]
1/3;1/2;[[0,0],[1,0],[3,10],[2,2],[2,9],[4,10],[4,7]]
1/3;1/3;[[0,0],[1,0],[0,4],[4,5],[-3,2],[4,6]]
3/7;3/7;[[0,0],[1,0],[0,2],[-3,1],[-5,2],[-8,6],[-9,6]]
5/16;2/5;[[0,0],[1,0],[0,5],[3,3],[2,4],[-3,2],[-2,4]]
5/12;1/2;[[0,0],[1,0],[0,2],[-10,15],[-15,23]]
2/3;2/3;[[0,0],[1,0],[2,7],[2,8],[0,8],[-1,3],[-1,7]]
2/3;2/3;[[0,0],[1,0],[5,6],[10,10],[7,8],[5,3],[6,4]]
2/5;2/5;[[0,0],[1,0],[13,15],[9,11],[-4,-5],[-6,-8],[14,17]]
4/11;2/5;[[0,0],[1,0],[0,1],[3,6],[1,5],[3,1],[4,3],[5,6]]
1/3;2/5;[[0,0],[1,0],[3,5],[5,5],[3,2],[11,15]]
1;1;[[0,0],[14,0],[0,1],[12,-1],[-2,1],[5,-1]]
5/9;1;[[0,0],[18,0],[0,1],[8,-1],[-1,1]]
8/27;2/5;[[0,0],[2,0],[4,9],[-1,-7],[-1,-8],[0,-6]]
2/5;2/5;[[0,0],[1,0],[0,1],[-12,7],[-6,3],[-15,10]]
8/45;1/3;[[0,0],[1,0],[8,19],[-6,-15],[-5,-12]]
1/2;1/2;[[0,0],[1,0],[6,7],[6,9],[10,13],[11,16],[12,17]]
3/7;2/3;[[0,0],[1,0],[0,11],[-1,13],[-1,14],[2,3]]
18/65;2/5;[[0,0],[1,0],[8,13],[10,15],[7,9],[4,4]]
1/3;3/7;[[0,0],[1,0],[1,6],[4,6],[5,10],[5,9]]
5/12;2/3;[[0,0],[2,0],[1,3],[-1,-7],[0,-10],[-1,-8]]
14/55;2/5;[[0,0],[1,0],[2,5],[7,17],[-7,-19]]
1/3;1/2;[[0,0],[1,0],[4,15],[3,5],[4,8]]
5/12;2/3;[[0,0],[1,0],[1,10],[0,8],[2,8],[2,9],[-1,4]]
5/12;2/3;[[0,0],[1,0],[1,10],[0,8],[2,8],[2,9],[-1,5]]
1/3;2/5;[[0,0],[1,0],[6,25],[6,27]]
3/8;2/5;[[0,0],[1,0],[0,1],[-24,15],[-30,19]]
1/2;1/2;[[0,0],[1,0],[8,11],[10,13],[4,3],[7,7]]
1/3;1/2;[[0,0],[1,0],[4,11],[4,8],[1,6],[2,9]]
5/16;2/5;[[0,0],[1,0],[2,5],[5,9],[4,4],[4,8],[6,9],[6,7]]
4/15;2/5;[[0,0],[1,0],[4,13],[3,11],[-2,-10],[-3,-13],[3,7]]
1/2;1/2;[[0,0],[1,0],[0,3],[5,-14],[2,-7],[4,-13],[-3,11]]
3/7;3/7;[[0,0],[1,0],[2,3],[-5,-8],[-8,-14],[5,7],[-8,-15]]
1/3;1/2;[[0,0],[1,0],[11,14],[13,16],[13,15],[6,6]]
1/3;1/2;[[0,0],[1,0],[1,2],[8,11],[8,9],[6,6],[6,9]]
4/11;2/5;[[0,0],[1,0],[5,12],[4,14],[5,15]]
2/3;2/3;[[0,0],[1,0],[0,1],[15,3],[14,2],[11,3]]
14/33;2/3;[[0,0],[1,0],[2,11],[3,12],[2,1],[3,6]]
2/5;2/5;[[0,0],[1,0],[2,10],[3,10],[-1,-9],[-2,-11],[-2,-12]]
1/2;1/2;[[0,0],[1,0],[0,4],[-1,4],[-4,3],[4,2],[3,3]]
20/51;2/3;[[0,0],[1,0],[2,17],[2,8],[3,19],[3,21]]
1/2;1/2;[[0,0],[2,0],[0,1],[1,4],[3,2],[3,8],[4,5],[4,9]]
5/16;1/2;[[0,0],[1,0],[10,16],[9,16],[11,18],[4,5]]
5/18;2/5;[[0,0],[1,0],[2,5],[3,3],[5,10],[6,11],[6,8]]
