Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
1/3;1/2;[[0,0],[1,0],[8,9],[10,11],[-17,-20],[-14,-16]]
1/3;1/2;[[0,0],[1,0],[7,12],[5,11],[6,9],[7,15]]
12/49;2/5;[[0,0],[1,0],[3,10],[5,13],[4,13],[3,3]]
1/3;1/3;[[0,0],[1,0],[0,1],[-16,11],[-18,12],[-6,3]]
9/28;1/2;[[0,0],[1,0],[4,13],[3,14],[4,17],[1,7]]
1/2;1/2;[[0,0],[3,0],[1,4],[0,3],[2,-2],[3,5],[1,-3],[4,3],[4,4]]
4/11;1/2;[[0,0],[1,0],[0,1],[-16,8],[-15,7],[-17,8],[-7,5]]
4/11;2/5;[[0,0],[1,0],[3,5],[3,9],[6,13],[6,17]]
5/16;1/2;[[0,0],[1,0],[4,5],[6,3],[8,8],[8,5]]
2/5;2/5;[[0,0],[1,0],[5,15],[2,3],[4,15],[-2,-8]]
2/5;2/5;[[0,0],[1,0],[2,4],[6,4],[0,3],[5,5],[-3,1],[7,5]]
3/10;2/5;[[0,0],[1,0],[5,18],[5,13],[4,9]]
7/20;1/2;[[0,0],[1,0],[7,10],[8,10],[3,6],[-1,1]]
3/10;2/5;[[0,0],[1,0],[0,4],[-2,11],[-2,5],[-4,12],[-3,13],[-4,14]]
1/2;1/2;[[0,0],[1,0],[1,2],[9,15],[-2,-5],[8,12],[6,11],[10,16]]
5/14;1/2;[[0,0],[1,0],[10,14],[5,6],[10,15],[-6,-10],[7,11]]
1/3;2/5;[[0,0],[2,0],[4,6],[1,6],[5,5],[5,4]]
4/11;2/5;[[0,0],[3,0],[5,6],[4,1],[-2,-4],[-2,-3],[5,7]]
4/9;2/3;[[0,0],[1,0],[1,6],[2,1],[3,14],[3,3]]
1/2;1/2;[[0,0],[3,0],[0,2],[2,5],[2,-3],[4,4],[3,6],[4,5]]
1/2;1/2;[[0,0],[1,0],[0,2],[-6,1],[-8,3],[-8,2],[-7,4],[-6,4]]
2/9;1/2;[[0,0],[9,0],[0,2],[9,-2],[7,1]]
1/2;1/2;[[0,0],[2,0],[4,7],[0,-3],[1,4],[4,4],[2,7]]
2/9;1/2;[[0,0],[1,0],[7,12],[-2,-5],[6,12],[7,11],[5,11]]
5/19;2/5;[[0,0],[1,0],[6,11],[2,1],[7,11],[7,10],[3,7]]
2/3;2/3;[[0,0],[1,0],[1,10],[2,7],[0,8],[2,10],[-1,3],[-1,5]]
5/14;1/2;[[0,0],[2,0],[3,4],[3,1],[8,10],[8,7]]
7/25;2/5;[[0,0],[1,0],[3,5],[-1,1],[0,4],[5,4],[4,1]]
4/11;2/5;[[0,0],[1,0],[0,1],[-16,13],[-13,10],[-18,14],[-7,7]]
3/10;1/2;[[0,0],[4,0],[0,1],[1,5],[2,-5]]
2/7;2/5;[[0,0],[1,0],[4,6],[4,1],[8,9]]
7/44;3/8;[[0,0],[3,0],[1,3],[6,7],[1,-3]]
4/13;1/3;[[0,0],[1,0],[5,13],[6,13],[6,15],[5,9],[2,1],[4,6]]
1/5;1/2;[[0,0],[1,0],[7,15],[8,15],[0,-1],[4,5]]
1/2;1/2;[[0,0],[2,0],[3,5],[1,-3],[0,2],[4,11],[4,12]]
1/3;1/2;[[0,0],[1,0],[3,14],[1,7],[3,11],[2,13],[-1,-9]]
4/13;1/2;[[0,0],[1,0],[4,21],[4,26]]
2/5;2/5;[[0,0],[2,0],[4,6],[3,5],[7,7],[-1,-4],[-2,-5]]
3/10;2/5;[[0,0],[1,0],[4,15],[5,16],[5,18],[4,10],[2,2]]
4/11;1/2;[[0,0],[5,0],[0,1],[3,-1],[8,2],[1,2],[5,3],[9,3]]
1/2;1/2;[[0,0],[1,0],[4,13],[2,4],[3,12],[-2,-11],[-3,-13]]
2/5;2/5;[[0,0],[5,0],[1,2],[2,-2],[2,2],[0,-1],[5,-3],[7,-2],[7,-3]]
3/10;1/2;[[0,0],[4,0],[0,1],[1,5],[1,-5]]
2/3;2/3;[[0,0],[4,0],[1,2],[-7,3],[-1,3],[-5,1],[-7,2]]
1/3;2/5;[[0,0],[1,0],[4,8],[-6,-17],[6,15],[3,5],[3,8]]
4/13;2/5;[[0,0],[1,0],[3,11],[4,11],[5,18],[8,27]]
2/7;2/5;[[0,0],[1,0],[3,5],[-4,-12],[5,12],[-5,-13],[-8,-21]]
1/3;1/2;[[0,0],[1,0],[0,2],[-6,6],[-5,4],[-3,6],[-6,9]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,3],[5,4],[10,3],[12,4]]
8/35;2/5;[[0,0],[1,0],[7,10],[8,10],[-7,-11],[-9,-13],[-10,-15]]
1/3;2/5;[[0,0],[1,0],[0,2],[-1,3],[-5,2],[-7,6],[-5,6]]
4/11;2/5;[[0,0],[1,0],[2,4],[14,24],[16,27]]
5/13;1/2;[[0,0],[1,0],[6,13],[8,17],[5,8],[9,18],[2,1]]
10/39;1/3;[[0,0],[1,0],[24,29],[3,2]]
2/5;2/5;[[0,0],[1,0],[0,1],[4,-14],[5,-15],[3,-12],[4,-10],[2,-9],[5,-14]]
3/7;3/7;[[0,0],[1,0],[0,3],[-3,3],[-4,6],[-4,11]]
12/49;2/5;[[0,0],[1,0],[3,7],[7,14],[4,5],[7,16]]
2/5;2/5;[[0,0],[3,0],[2,4],[-1,5],[0,5],[-3,1]]
4/11;2/5;[[0,0],[1,0],[4,5],[-11,-15],[-9,-13],[-11,-14],[-1,-3]]
1/2;1/2;[[0,0],[1,0],[2,12],[3,12],[1,8],[3,11],[-1,-9],[-1,-10]]
2/5;2/3;[[0,0],[1,0],[10,11],[10,10],[7,9],[3,5]]
1/2;1/2;[[0,0],[1,0],[17,20],[18,21],[3,2],[9,9]]
5/14;1/2;[[0,0],[2,0],[0,8],[2,-1],[1,-3],[-1,9],[-2,8]]
1/3;1/2;[[0,0],[1,0],[0,1],[-11,6],[-14,8],[-12,8],[-4,4]]
1/2;1/2;[[0,0],[1,0],[2,8],[-1,6],[2,9],[-2,3],[-2,4]]
8/25;2/5;[[0,0],[1,0],[10,13],[12,14],[9,12],[5,7],[-3,-5]]
11/35;2/5;[[0,0],[1,0],[1,2],[8,13],[8,11],[7,13]]
3/8;2/5;[[0,0],[1,0],[1,2],[-4,3],[-6,1],[0,5]]
2/3;2/3;[[0,0],[2,0],[0,1],[1,-8],[3,-7],[2,-10],[3,-4]]
9/22;2/3;[[0,0],[1,0],[2,15],[3,14],[2,6],[3,22]]
4/11;2/5;[[0,0],[1,0],[2,6],[-3,-14],[-2,-7],[-3,-12],[-1,-10]]
2/5;2/5;[[0,0],[1,0],[5,11],[-4,-12],[4,10],[-5,-13],[5,10]]
4/13;2/5;[[0,0],[1,0],[6,8],[-5,-7],[-15,-22],[-12,-17],[-14,-20]]
3/8;2/5;[[0,0],[1,0],[0,1],[-8,7],[-14,10],[-18,13],[-20,15]]
4/13;2/5;[[0,0],[1,0],[0,3],[-4,3],[-5,6],[-5,4],[-4,7],[-2,6]]
8/27;2/5;[[0,0],[1,0],[7,16],[5,13],[6,12],[4,11],[8,17]]
2/5;2/5;[[0,0],[1,0],[2,4],[-3,2],[0,6],[-3,3],[2,6]]
2/3;2/3;[[0,0],[1,0],[12,13],[9,10],[-12,-14],[-13,-15],[11,11]]
11/20;1;[[0,0],[20,0],[0,1],[13,-1],[-1,1]]
8/27;2/5;[[0,0],[1,0],[6,12],[5,11],[3,8],[5,7],[6,9]]
2/5;2/5;[[0,0],[1,0],[5,6],[-11,-14],[-10,-13],[13,15],[6,6],[15,17]]
1/3;1/3;[[0,0],[1,0],[20,27],[23,31],[2,1]]
2/5;2/3;[[0,0],[1,0],[2,14],[2,12],[-1,-15],[1,12]]
3/7;3/7;[[0,0],[1,0],[0,1],[-6,6],[-16,12],[-21,16]]
2/5;2/5;[[0,0],[1,0],[0,1],[7,5],[7,4],[6,2],[5,5],[2,4]]
2/3;2/3;[[0,0],[2,0],[0,1],[-7,1],[-14,3],[-5,3]]
1/3;2/5;[[0,0],[2,0],[5,6],[4,3],[-4,-6],[-5,-9],[-4,-8]]
2/5;2/3;[[0,0],[1,0],[11,12],[10,10],[-10,-12],[-9,-10],[-11,-13]]
32/161;2/5;[[0,0],[1,0],[2,8],[3,17],[-2,-19],[-1,-14]]
27/92;1/2;[[0,0],[1,0],[8,17],[-10,-23],[7,15]]
2/7;2/5;[[0,0],[1,0],[0,5],[-6,28],[-6,29]]
2/5;2/3;[[0,0],[1,0],[10,11],[10,10],[-9,-11],[-9,-10],[-10,-12]]
11/35;2/5;[[0,0],[1,0],[12,14],[-11,-14],[14,16],[12,13]]
2/5;2/5;[[0,0],[1,0],[2,5],[3,5],[-3,1],[-4,3]]
1/3;3/8;[[0,0],[1,0],[0,1],[6,-9],[4,-9],[5,-5],[6,-7]]
2/3;2/3;[[0,0],[1,0],[5,7],[1,2],[8,8],[5,4],[10,12]]
5/18;1/3;[[0,0],[2,0],[3,4],[-4,-9],[-5,-10],[-6,-10]]
5/21;2/5;[[0,0],[1,0],[4,5],[8,17],[8,18]]
3/7;2/3;[[0,0],[1,0],[0,12],[-1,12],[-1,15],[2,2]]
1/3;2/5;[[0,0],[1,0],[0,6],[-1,2],[-2,5],[-4,14],[-4,13]]
2/3;2/3;[[0,0],[1,0],[10,14],[6,9],[7,9],[-9,-14],[-8,-13]]
7/18;2/3;[[0,0],[1,0],[0,12],[-1,7],[-2,18],[-2,17]]
4/11;1/2;[[0,0],[1,0],[0,5],[-1,7],[-2,1],[-3,5],[-3,9]]
2/3;2/3;[[0,0],[1,0],[16,17],[13,15],[0,-1],[11,13]]
1/4;1/3;[[0,0],[6,0],[1,2],[11,-4],[4,1],[12,-4]]
1/2;1/2;[[0,0],[1,0],[0,2],[-1,1],[-4,9],[-5,8],[-10,18]]
2/3;2/3;[[0,0],[1,0],[2,10],[0,2],[3,11],[1,8],[2,1],[3,6]]
1/3;2/5;[[0,0],[3,0],[3,4],[1,2],[-1,-5],[6,6]]
43/322;2/5;[[0,0],[2,0],[3,10],[-1,-7],[-2,-7]]
4/15;2/5;[[0,0],[1,0],[5,12],[6,12],[6,11],[3,9],[2,7]]
5/16;1/2;[[0,0],[1,0],[3,23],[-1,-16],[3,22]]
2/3;2/3;[[0,0],[3,0],[0,2],[-8,2],[-6,3],[-8,1],[-3,3]]
2/7;2/5;[[0,0],[1,0],[6,17],[6,14],[4,7],[3,4]]
5/14;1/2;[[0,0],[1,0],[0,5],[-1,1],[2,11],[3,10],[3,13]]
1/2;1/2;[[0,0],[1,0],[9,13],[-6,-10],[5,6],[-5,-8],[7,11],[11,17]]
3/13;2/5;[[0,0],[1,0],[0,5],[-2,5],[-1,9],[-4,15]]
15/44;1/2;[[0,0],[1,0],[14,15],[-19,-22],[16,17]]
1/2;1/2;[[0,0],[1,0],[1,4],[5,16],[4,15],[-3,-13]]
1/3;1/3;[[0,0],[2,0],[2,3],[-2,1],[11,6]]
9/31;2/5;[[0,0],[1,0],[1,7],[2,6],[-3,5],[2,7]]
4/15;2/5;[[0,0],[5,0],[0,1],[12,-2],[9,-3],[14,-4]]
7/33;1/2;[[0,0],[1,0],[3,11],[1,9],[-1,1],[0,7]]
2/7;2/5;[[0,0],[1,0],[0,4],[-2,11],[-3,14],[-6,20]]
1;1;[[0,0],[5,0],[0,1],[-14,1],[-19,2],[-11,2]]
7/25;2/5;[[0,0],[1,0],[3,5],[4,1],[5,4],[0,4],[-1,2]]
3/7;2/3;[[0,0],[1,0],[17,18],[18,19],[3,1]]
1/3;1/2;[[0,0],[1,0],[3,20],[-1,-9],[2,7],[3,22]]
3/8;2/5;[[0,0],[1,0],[6,7],[8,9],[-17,-21],[-15,-18]]
5/12;2/3;[[0,0],[1,0],[2,11],[1,8],[3,11],[2,1],[3,6]]
8/55;1/2;[[0,0],[1,0],[7,19],[-3,-11],[6,14]]
3/8;2/5;[[0,0],[3,0],[0,4],[-1,3],[4,3],[4,6]]
3/8;2/5;[[0,0],[1,0],[2,5],[-2,3],[0,6],[-3,1],[1,7],[2,7]]
7/22;1/2;[[0,0],[1,0],[8,16],[7,16],[6,11],[10,22]]
2/5;2/5;[[0,0],[1,0],[5,8],[7,10],[7,8],[3,1],[4,2]]
2/5;2/5;[[0,0],[2,0],[2,4],[5,5],[6,5],[-2,2],[-3,1]]
3/10;2/5;[[0,0],[3,0],[2,5],[6,3],[6,1],[7,2]]
1/2;1/2;[[0,0],[1,0],[0,7],[2,7],[1,8],[2,8],[-1,5],[-2,1],[-2,2]]
13/57;1/3;[[0,0],[6,0],[2,3],[5,-2],[6,-1],[4,4]]
1;1;[[0,0],[1,0],[1,14],[2,14],[0,-4],[2,5]]
1/3;2/5;[[0,0],[1,0],[1,6],[2,1],[3,4],[-1,3],[4,9]]
2/3;2/3;[[0,0],[3,0],[0,1],[6,3],[11,2],[14,3]]
1/4;2/5;[[0,0],[1,0],[0,1],[-10,5],[-15,9],[-4,1]]
3/8;1/2;[[0,0],[1,0],[0,5],[-2,6],[-3,11],[-2,13],[-3,16]]
2/5;2/5;[[0,0],[2,0],[0,1],[-10,4],[-16,5],[-15,5],[-6,1]]
1/2;1/2;[[0,0],[1,0],[1,2],[2,1],[9,12],[11,13],[13,16]]
9/28;1/2;[[0,0],[1,0],[0,1],[6,4],[8,7],[6,7],[2,4],[3,5]]
2/13;1/2;[[0,0],[2,0],[3,7],[-1,-8],[1,6]]
2/5;2/5;[[0,0],[1,0],[0,4],[-1,5],[-3,1],[-4,5],[-5,4],[-5,3]]
2/9;2/5;[[0,0],[1,0],[6,9],[6,7],[7,9],[4,8],[1,4]]
4/7;1;[[0,0],[1,0],[14,15],[27,28]]
2/5;2/5;[[0,0],[1,0],[6,13],[0,-2],[5,13],[6,11],[4,11]]
1/4;2/5;[[0,0],[1,0],[4,7],[-10,-24],[-11,-27],[-12,-29]]
9/28;1/2;[[0,0],[2,0],[0,7],[-1,10],[3,-8],[3,-4]]
11/27;2/3;[[0,0],[2,0],[0,2],[2,9],[1,-5],[3,8]]
5/14;1/2;[[0,0],[1,0],[2,5],[3,14],[-1,-9],[2,12],[3,12],[1,8]]
2/3;2/3;[[0,0],[1,0],[16,17],[-13,-15],[17,18],[11,11],[-10,-12]]
2/5;2/5;[[0,0],[2,0],[2,3],[6,5],[5,1],[9,5]]
6/17;1/2;[[0,0],[1,0],[2,5],[1,9],[-1,2],[-1,3],[3,11]]
7/26;2/5;[[0,0],[1,0],[1,6],[3,16],[4,20],[5,22],[5,23]]
1/2;1/2;[[0,0],[1,0],[5,9],[8,16],[-1,-3],[-1,-4],[2,5],[6,14],[5,12]]
14/45;2/5;[[0,0],[1,0],[3,13],[-3,-20],[4,17],[4,16]]
1/3;2/5;[[0,0],[1,0],[0,1],[-12,6],[-11,5],[-9,6],[-8,3]]
1/3;2/5;[[0,0],[1,0],[9,15],[4,7],[-4,-8],[4,5],[9,14],[-6,-11],[8,12]]
1/2;1/2;[[0,0],[1,0],[2,6],[0,7],[2,7],[-1,6],[-2,1],[-2,2]]
2/5;2/5;[[0,0],[2,0],[3,5],[6,7],[4,6],[5,2],[6,3]]
1/3;2/5;[[0,0],[1,0],[10,12],[11,12],[22,26],[23,27]]
7/25;2/5;[[0,0],[1,0],[9,14],[12,17],[4,4],[6,7]]
5/13;1/2;[[0,0],[1,0],[1,2],[4,1],[5,6],[8,7],[8,8]]
2/5;1/2;[[0,0],[1,0],[2,4],[-1,4],[-2,1],[2,10]]
3/7;3/7;[[0,0],[1,0],[0,1],[1,6],[5,4],[6,6]]
4/15;2/5;[[0,0],[1,0],[0,6],[2,5],[-2,5],[-3,2],[-3,3]]
3/7;2/3;[[0,0],[1,0],[9,11],[3,4],[11,11],[6,5]]
2/3;2/3;[[0,0],[1,0],[8,9],[0,-1],[11,11],[4,6],[1,3]]
2/9;1/3;[[0,0],[1,0],[5,18],[6,19],[6,20],[5,14],[4,10]]
1/3;2/5;[[0,0],[3,0],[4,6],[0,-2],[2,5],[5,4],[3,6]]
2/5;2/5;[[0,0],[3,0],[3,4],[4,5],[8,5],[7,3]]
5/14;1/2;[[0,0],[1,0],[3,4],[7,5],[8,6],[8,10]]
5/21;1/3;[[0,0],[1,0],[12,17],[16,21]]
3/10;2/5;[[0,0],[1,0],[3,7],[6,8],[1,5],[-1,2]]
2/3;2/3;[[0,0],[2,0],[1,2],[8,1],[5,3],[10,2],[11,3]]
2/5;2/5;[[0,0],[2,0],[0,3],[5,3],[-2,1],[4,5],[6,5]]
4/13;2/5;[[0,0],[1,0],[0,3],[-1,2],[7,3],[8,5]]
1/4;3/8;[[0,0],[1,0],[2,4],[4,14],[3,14],[-2,-11]]
5/12;2/3;[[0,0],[1,0],[0,8],[-1,6],[2,3],[2,10]]
2/5;2/5;[[0,0],[1,0],[2,5],[7,5],[-1,3]]
1/2;1/2;[[0,0],[1,0],[4,12],[0,-2],[2,9],[3,12],[4,8]]
3/11;1/3;[[0,0],[1,0],[5,18],[6,19],[6,20],[5,14],[2,3]]
7/25;2/5;[[0,0],[1,0],[16,19],[15,19],[5,5],[17,21]]
7/23;1/2;[[0,0],[1,0],[13,23],[5,7],[14,24],[16,28]]
3/10;2/5;[[0,0],[1,0],[5,10],[4,10],[1,4],[3,9],[3,3],[5,8]]
5/21;2/5;[[0,0],[1,0],[7,9],[11,13],[12,15],[3,1]]
2/5;2/5;[[0,0],[1,0],[7,17],[8,18],[8,19],[2,2],[7,14]]
3/7;3/7;[[0,0],[3,0],[0,2],[-3,1],[-9,6],[-5,2],[-8,6]]
1/2;1/2;[[0,0],[1,0],[0,1],[-13,4],[-9,2],[-12,3],[-5,3],[-9,4]]
1/3;1/2;[[0,0],[2,0],[1,5],[3,4],[0,-7],[-1,-7],[-1,-8]]
9/28;1/2;[[0,0],[3,0],[2,4],[1,6],[-1,4],[-1,5],[2,-3]]
2/7;2/5;[[0,0],[1,0],[5,10],[4,9],[4,4],[7,10]]
6/17;1/2;[[0,0],[1,0],[0,5],[-3,5],[-3,2],[-1,9]]
8/31;2/5;[[0,0],[1,0],[5,6],[6,4],[1,4],[8,7]]
2/7;2/5;[[0,0],[1,0],[0,6],[-1,5],[2,7],[-3,1],[-3,2]]
2/7;2/5;[[0,0],[2,0],[1,7],[5,3],[5,2]]
1/3;1/3;[[0,0],[1,0],[8,13],[10,16],[8,11],[2,1],[12,18]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,-5],[4,-9],[3,-3],[4,-6],[2,-9]]
4/13;2/5;[[0,0],[1,0],[0,1],[5,5],[12,16],[13,17]]
18/91;2/5;[[0,0],[1,0],[2,7],[3,19],[-2,-17]]
2/5;2/5;[[0,0],[5,0],[1,3],[5,-1],[3,2],[-2,2],[4,-3]]
12/41;2/5;[[0,0],[1,0],[11,15],[-7,-11],[14,19],[11,14],[15,20]]
1/3;1/2;[[0,0],[1,0],[14,17],[11,12],[19,22]]
1/3;2/5;[[0,0],[1,0],[0,3],[-3,8],[-4,9],[-4,5],[-2,1],[-3,2]]
1/3;2/5;[[0,0],[3,0],[3,4],[5,5],[8,2]]
3/7;2/3;[[0,0],[1,0],[2,5],[3,11],[2,14],[3,20]]
1/2;1/2;[[0,0],[1,0],[9,11],[10,12],[3,1],[6,4]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,6],[4,1],[1,6]]
5/16;1/2;[[0,0],[8,0],[0,1],[19,-2],[-13,2],[-15,2]]
2/7;2/5;[[0,0],[1,0],[4,19],[3,9],[5,21],[2,4],[5,23]]
17/52;1/2;[[0,0],[1,0],[3,13],[4,16],[4,11],[2,2],[3,6]]
3/8;2/5;[[0,0],[1,0],[2,4],[6,5],[4,2],[6,8],[5,3],[5,8]]
1/3;1/2;[[0,0],[1,0],[10,14],[4,6],[-9,-14],[10,13]]
1/3;2/5;[[0,0],[1,0],[6,7],[5,7],[2,5],[3,6],[6,4]]
2/5;2/5;[[0,0],[1,0],[0,1],[-5,5],[-4,1],[-10,5]]
4/13;2/5;[[0,0],[1,0],[0,4],[5,3],[-2,3],[4,5],[5,4]]
13/40;2/5;[[0,0],[1,0],[26,33],[2,1]]
3/10;3/8;[[0,0],[1,0],[8,13],[7,10],[-8,-14],[6,8],[-10,-17]]
1/2;1/2;[[0,0],[1,0],[7,8],[0,1],[3,2],[7,7],[1,3],[5,8],[4,7]]
5/13;1/2;[[0,0],[2,0],[0,4],[2,-7],[1,-6],[4,-5]]
5/21;1/3;[[0,0],[1,0],[9,12],[8,10],[9,14],[4,7]]
5/37;1/2;[[0,0],[1,0],[6,11],[-13,-30]]
6/23;1/3;[[0,0],[1,0],[0,3],[-5,8],[-3,8],[-4,5],[-2,1]]
11/45;1/3;[[0,0],[1,0],[2,3],[-4,-13],[-5,-15],[-3,-5]]
3/10;2/5;[[0,0],[1,0],[5,9],[4,4],[2,5],[7,11],[7,9]]
16/99;1/3;[[0,0],[3,0],[1,3],[5,-7],[-2,5]]
4/13;1/2;[[0,0],[1,0],[12,13],[8,8],[11,13],[-8,-10],[-9,-11]]
1/3;3/8;[[0,0],[1,0],[0,2],[-14,20],[-15,22],[-16,23]]
2/3;2/3;[[0,0],[1,0],[7,8],[8,9],[7,5],[11,9]]
1/3;1/2;[[0,0],[1,0],[11,14],[14,17],[6,6],[14,16]]
1/4;3/8;[[0,0],[4,0],[0,4],[1,-1],[-2,3],[3,3],[3,-2]]
13/70;1/2;[[0,0],[1,0],[2,5],[10,20],[-4,-11]]
1/2;1/2;[[0,0],[1,0],[2,4],[-3,-10],[-6,-14],[-7,-18],[-7,-17]]
1/2;1/2;[[0,0],[2,0],[0,1],[8,-5],[3,-4],[10,-7],[4,-5]]
5/12;2/3;[[0,0],[1,0],[0,8],[1,10],[2,6],[-1,5],[2,11]]
1;1;[[0,0],[1,0],[0,1],[-13,1],[-20,2],[-6,2]]
1/3;2/5;[[0,0],[1,0],[0,2],[-5,9],[-7,10],[-6,10],[-5,6],[-2,1]]
2/5;2/5;[[0,0],[1,0],[0,4],[-3,14],[-3,11],[-4,15],[4,-13]]
4/17;2/5;[[0,0],[1,0],[5,14],[6,14],[3,5],[6,13],[-2,-7]]
2/5;2/5;[[0,0],[1,0],[0,1],[6,2],[4,4],[10,5],[9,4],[6,5]]
1;1;[[0,0],[1,0],[1,14],[2,14],[0,-1],[2,2]]
2/3;2/3;[[0,0],[1,0],[0,3],[-8,3],[-10,2]]
3/10;2/5;[[0,0],[1,0],[3,8],[5,9],[4,9],[5,7],[3,1]]
1;1;[[0,0],[3,0],[0,1],[7,2],[21,2]]
6/17;1/2;[[0,0],[1,0],[2,3],[6,8],[9,9],[7,9],[3,1]]
3/8;2/5;[[0,0],[1,0],[6,7],[-2,-4],[-12,-16],[-14,-18],[-12,-15]]
1/3;1/3;[[0,0],[2,0],[1,3],[-1,-4],[5,9],[4,9],[3,8]]
2/3;2/3;[[0,0],[1,0],[0,1],[-15,13],[-20,18],[-10,10]]
8/33;3/8;[[0,0],[1,0],[4,16],[3,9],[-2,-11],[4,17],[3,14]]
3/8;1/2;[[0,0],[1,0],[3,5],[5,15],[7,19],[8,23]]
1/3;2/5;[[0,0],[1,0],[4,17],[5,19],[5,21],[2,3],[3,7]]
1/3;2/5;[[0,0],[1,0],[4,7],[5,10],[1,4],[2,7],[5,14],[4,12]]
1;1;[[0,0],[6,0],[0,1],[-14,1],[-20,2],[-13,2]]
4/19;1/3;[[0,0],[1,0],[3,8],[-4,-11],[-2,-11]]
2/5;2/5;[[0,0],[1,0],[1,2],[-2,-10],[-3,-8],[-4,-12],[0,-6],[-4,-11]]
1/2;1/2;[[0,0],[1,0],[2,3],[-4,3],[-5,1],[-1,4],[2,4]]
1/2;1/2;[[0,0],[1,0],[1,2],[6,6],[9,8],[2,3],[11,8],[13,10]]
2/5;2/5;[[0,0],[1,0],[5,10],[6,9],[7,12],[7,11],[1,4],[2,6]]
3/11;1/3;[[0,0],[1,0],[13,15],[-10,-13],[20,23],[21,24]]
2/3;2/3;[[0,0],[1,0],[12,13],[13,14],[5,3],[7,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[-7,7],[-3,2],[-9,7],[-17,15]]
7/20;1/2;[[0,0],[1,0],[1,5],[4,10],[3,10],[3,3],[4,5]]
4/9;2/3;[[0,0],[1,0],[2,12],[3,6],[3,17]]
1/3;2/5;[[0,0],[1,0],[4,5],[-3,-6],[-12,-18],[-10,-14]]
2/5;2/5;[[0,0],[5,0],[0,1],[1,-3],[5,-2],[3,3]]
3/14;2/5;[[0,0],[1,0],[5,12],[7,15],[-4,-11],[7,14]]
37/155;2/5;[[0,0],[5,0],[1,6],[5,-1],[2,6]]
2/3;2/3;[[0,0],[1,0],[0,10],[-1,6],[2,6],[-1,7],[2,8]]
1/2;1/2;[[0,0],[1,0],[0,1],[12,3],[14,4],[9,4],[5,3]]
1/2;1/2;[[0,0],[1,0],[4,7],[-4,-9],[0,-2],[-9,-17],[-9,-16],[-11,-20]]
1/4;2/5;[[0,0],[1,0],[4,14],[-3,-16],[5,19],[-2,-13],[-3,-17]]
1;1;[[0,0],[19,0],[0,1],[4,-1],[-1,1],[2,-1]]
2/5;2/5;[[0,0],[2,0],[1,3],[-4,3],[-4,1],[-2,5],[-1,5]]
1/2;1/2;[[0,0],[1,0],[7,9],[3,2],[0,1],[7,7],[2,4],[6,9],[5,8]]
1/3;2/5;[[0,0],[1,0],[0,2],[-5,5],[-4,3],[-3,7],[-5,9]]
1/3;2/5;[[0,0],[1,0],[0,1],[12,6],[11,6],[11,5],[8,3],[5,4]]
15/77;1/3;[[0,0],[1,0],[4,11],[6,11],[4,5]]
4/19;2/5;[[0,0],[1,0],[5,12],[7,15],[-4,-11],[5,9]]
11/27;2/3;[[0,0],[1,0],[1,10],[0,9],[2,7],[-1,5],[2,10]]
5/12;2/3;[[0,0],[1,0],[4,7],[-8,-16],[-6,-11],[-4,-10]]
1/3;2/5;[[0,0],[1,0],[13,18],[2,3],[-4,-7],[14,19],[13,17]]
1/3;2/5;[[0,0],[3,0],[1,5],[-1,3],[5,3],[-1,4]]
2/7;2/5;[[0,0],[1,0],[5,9],[3,3],[8,14],[11,17]]
7/18;2/3;[[0,0],[1,0],[1,12],[2,12],[0,8],[-1,2],[-1,3]]
1/2;1/2;[[0,0],[1,0],[3,8],[2,8],[-6,-25]]
2/5;2/5;[[0,0],[1,0],[2,9],[3,13],[4,13],[4,12],[-2,-11]]
2/7;3/8;[[0,0],[2,0],[3,6],[-3,2],[-4,1]]
2/5;2/5;[[0,0],[1,0],[0,1],[-3,1],[-4,4],[-8,4],[-12,8]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,13],[3,14],[3,11],[1,11]]
2/5;2/5;[[0,0],[1,0],[0,3],[-5,3],[-5,1],[-1,4],[-4,5],[-3,5]]
2/5;2/5;[[0,0],[1,0],[9,14],[11,16],[11,17],[9,12],[4,4],[6,7]]
5/14;1/2;[[0,0],[1,0],[8,9],[-11,-14],[-7,-8],[-7,-10]]
2/5;2/5;[[0,0],[1,0],[0,1],[-4,1],[-4,4],[-8,4],[-10,6],[-8,6]]
5/16;1/2;[[0,0],[8,0],[1,2],[8,-1],[3,3],[5,3]]
23/111;2/5;[[0,0],[8,0],[1,2],[11,-2],[2,3]]
7/31;1/2;[[0,0],[1,0],[5,13],[-5,-16],[-3,-11],[-5,-15],[-3,-8]]
2/5;2/5;[[0,0],[1,0],[4,9],[5,11],[6,12],[5,6],[6,8]]
2/3;2/3;[[0,0],[1,0],[1,2],[8,1],[7,3],[11,2],[12,3]]
2/7;2/5;[[0,0],[3,0],[1,3],[0,-6],[-2,-8],[-2,-9]]
1/2;1/2;[[0,0],[2,0],[1,4],[4,1],[-2,1],[-1,3],[5,3],[4,4]]
4/17;1/3;[[0,0],[3,0],[0,2],[3,-5],[7,-3]]
