Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/5;2/5;[[0,0],[1,0],[0,1],[5,6],[2,6],[4,2],[5,4]]
2/7;2/5;[[0,0],[1,0],[6,7],[-13,-16],[-21,-25],[-22,-26]]
1/2;1/2;[[0,0],[7,0],[0,1],[16,-2],[15,-2],[-11,2],[-13,2]]
3/8;2/5;[[0,0],[1,0],[2,10],[3,13],[1,6],[-1,-8],[-1,-9],[4,15]]
2/3;2/3;[[0,0],[1,0],[1,10],[2,9],[0,7],[2,12],[-1,2],[-1,3]]
9/28;1/2;[[0,0],[1,0],[2,7],[3,5],[3,6],[-1,3],[0,7]]
2/5;2/5;[[0,0],[1,0],[5,9],[1,4],[2,1],[4,8],[5,5]]
1/2;1/2;[[0,0],[1,0],[5,8],[4,10],[5,12],[7,14]]
1/2;1/2;[[0,0],[7,0],[0,1],[16,-2],[-11,2],[15,-2],[-7,1],[-12,2]]
1/2;1/2;[[0,0],[1,0],[3,7],[-2,-7],[4,9],[6,12],[-3,-9],[-5,-12]]
3/8;1/2;[[0,0],[1,0],[0,1],[-9,5],[-14,9],[-12,7],[-4,4]]
1/2;1/2;[[0,0],[1,0],[2,3],[-7,-13],[-8,-15],[-1,-5],[-2,-7]]
26/133;1/2;[[0,0],[2,0],[8,9],[-5,-8],[5,4],[7,7]]
4/15;1/3;[[0,0],[1,0],[1,5],[4,16],[-2,-13],[3,9]]
2/3;2/3;[[0,0],[1,0],[3,5],[-6,-11],[-1,-4],[-9,-18],[-8,-15]]
16/55;2/5;[[0,0],[1,0],[0,1],[7,-11],[5,-5],[9,-11]]
8/35;2/5;[[0,0],[1,0],[6,7],[13,17],[-9,-13],[8,11]]
4/13;1/2;[[0,0],[1,0],[8,17],[8,18],[7,16],[7,13]]
5/13;1/2;[[0,0],[1,0],[2,3],[-1,2],[0,7],[-1,4],[3,7]]
4/11;1/2;[[0,0],[1,0],[0,2],[7,2],[-4,1],[10,4]]
2/5;2/5;[[0,0],[2,0],[0,3],[-1,2],[4,5],[5,3],[6,5]]
1/3;3/8;[[0,0],[1,0],[8,11],[4,8],[3,7],[-1,-3]]
1/4;2/5;[[0,0],[1,0],[4,11],[-4,-15],[-3,-14],[-4,-17]]
16/55;2/5;[[0,0],[1,0],[5,11],[4,11],[5,8],[4,5]]
6/23;2/5;[[0,0],[1,0],[12,17],[13,18],[11,14],[4,4],[9,11]]
4/11;1/2;[[0,0],[1,0],[8,13],[-7,-13],[-2,-5],[5,9],[10,17]]
4/13;1/2;[[0,0],[3,0],[1,5],[3,-5],[4,-3],[4,-6]]
1/3;2/5;[[0,0],[1,0],[0,3],[-1,5],[4,-14],[5,-14],[6,-18]]
2/3;2/3;[[0,0],[2,0],[0,3],[6,3],[-4,1],[-3,2]]
1/2;1/2;[[0,0],[1,0],[8,12],[1,2],[8,14],[9,15],[7,10],[2,1]]
1/2;1/2;[[0,0],[1,0],[4,9],[6,13],[7,13],[2,1],[7,14],[3,3]]
2/5;2/5;[[0,0],[1,0],[3,13],[4,13],[3,8],[5,19],[5,21]]
2/3;2/3;[[0,0],[1,0],[2,11],[0,-4],[3,12],[3,9],[1,9]]
1/2;1/2;[[0,0],[3,0],[2,5],[0,2],[4,3],[4,4],[1,-3]]
3/8;2/5;[[0,0],[1,0],[1,2],[6,3],[6,7],[4,6],[5,7]]
2/5;2/5;[[0,0],[1,0],[0,1],[4,5],[5,8],[5,7],[3,8],[1,5],[2,7]]
1/3;2/5;[[0,0],[1,0],[4,7],[6,9],[3,1],[6,6],[5,4]]
1/2;1/2;[[0,0],[4,0],[1,3],[0,1],[4,1],[3,-3],[1,-3],[2,-5]]
3/10;2/5;[[0,0],[2,0],[11,13],[-1,-4],[12,14]]
1/3;2/5;[[0,0],[2,0],[0,3],[-3,5],[-2,3],[6,-7],[5,-7],[6,-8]]
2/3;2/3;[[0,0],[3,0],[1,3],[-4,3],[-5,2],[4,2]]
2/5;2/5;[[0,0],[4,0],[2,4],[1,4],[5,2],[0,-1],[5,1],[1,-2]]
1;1;[[0,0],[2,0],[0,1],[-16,1],[-15,2],[-19,2]]
5/12;2/3;[[0,0],[1,0],[1,8],[2,3],[3,14],[3,8]]
3/8;2/5;[[0,0],[1,0],[0,1],[-6,3],[-11,3],[-5,1],[-13,5],[-9,2]]
2/5;2/5;[[0,0],[1,0],[7,10],[8,13],[-6,-11],[-6,-10]]
1/2;1/2;[[0,0],[1,0],[1,4],[-1,2],[5,4],[7,7]]
9/28;1/2;[[0,0],[1,0],[4,15],[3,14],[4,11]]
2/3;2/3;[[0,0],[1,0],[2,13],[-1,-14],[2,12],[0,-10],[-1,-18]]
3/16;1/2;[[0,0],[1,0],[9,20],[10,21],[6,11]]
1/5;2/5;[[0,0],[2,0],[4,9],[-1,-8],[1,-4]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,12],[3,12],[4,10],[2,10]]
2/5;2/5;[[0,0],[1,0],[4,11],[0,1],[3,12],[5,17],[5,18]]
5/14;1/2;[[0,0],[1,0],[0,1],[-2,1],[-11,8],[-8,8]]
2/7;2/5;[[0,0],[1,0],[6,13],[-4,-11],[-4,-9],[-3,-10]]
1;1;[[0,0],[1,0],[1,15],[2,15],[0,-1],[2,8]]
3/16;1/2;[[0,0],[1,0],[11,12],[8,8],[9,11],[-7,-9]]
1/3;2/5;[[0,0],[1,0],[0,1],[4,7],[5,10],[1,5],[3,10]]
1/3;2/5;[[0,0],[1,0],[16,20],[22,27],[25,31]]
2/3;2/3;[[0,0],[2,0],[1,2],[9,2],[2,3],[12,3]]
2/7;1/3;[[0,0],[1,0],[4,7],[0,5],[-1,4],[-2,2]]
1/3;1/2;[[0,0],[2,0],[7,8],[-4,-6],[-2,-5],[-3,-4],[0,-3]]
2/7;2/5;[[0,0],[1,0],[3,5],[8,11],[11,16],[10,16],[12,18]]
1;1;[[0,0],[1,0],[0,1],[-17,1],[-18,2],[-15,2]]
2/3;2/3;[[0,0],[1,0],[5,7],[-1,-3],[3,6],[9,16],[10,17]]
2/3;2/3;[[0,0],[1,0],[0,1],[7,1],[11,2],[2,2],[7,3],[12,3]]
1/3;2/5;[[0,0],[1,0],[4,5],[5,9],[1,4],[4,9],[5,7],[2,7]]
1/3;1/3;[[0,0],[1,0],[4,5],[-2,3],[-3,2],[4,6]]
1/2;1/2;[[0,0],[4,0],[2,3],[0,-1],[1,-3],[3,-4],[4,-4]]
9/28;1/2;[[0,0],[2,0],[0,7],[-1,10],[3,-7],[3,-4]]
1/3;1/2;[[0,0],[1,0],[6,9],[-3,-7],[7,12],[-5,-9],[-6,-12],[-6,-11]]
2/5;1/2;[[0,0],[1,0],[1,4],[4,2],[2,6],[4,9]]
1/3;1/2;[[0,0],[1,0],[5,16],[6,16],[3,6],[7,20]]
13/22;1;[[0,0],[1,0],[1,11],[2,18],[2,2]]
2/5;1/2;[[0,0],[2,0],[4,8],[1,4],[3,8],[4,3]]
1/6;2/3;[[0,0],[1,0],[1,12],[2,15],[2,8],[3,17]]
3/8;2/5;[[0,0],[1,0],[4,7],[5,7],[7,12],[4,5],[-7,-13],[-9,-16]]
1/3;1/2;[[0,0],[1,0],[3,19],[3,20],[2,6],[-1,-9]]
1/5;1/3;[[0,0],[4,0],[0,3],[3,2],[-3,2],[5,-3]]
1/2;1/2;[[0,0],[1,0],[3,4],[-1,3],[5,4],[6,2],[6,3]]
7/26;2/5;[[0,0],[2,0],[7,8],[-5,-9],[-4,-8],[6,6]]
5/16;1/2;[[0,0],[1,0],[8,16],[-5,-13],[10,21],[-4,-11]]
2/5;2/5;[[0,0],[1,0],[0,1],[1,3],[7,10],[7,12],[9,14]]
2/3;2/3;[[0,0],[3,0],[0,2],[-7,3],[-7,1],[-3,3]]
1/2;1/2;[[0,0],[1,0],[0,2],[3,2],[1,4],[7,10]]
14/33;2/3;[[0,0],[1,0],[6,13],[11,22],[11,23]]
1/3;1/2;[[0,0],[1,0],[0,8],[-2,9],[-2,10],[1,6],[2,3]]
1/3;2/5;[[0,0],[2,0],[1,4],[4,2],[5,6],[6,6],[6,5]]
5/12;1/2;[[0,0],[1,0],[5,6],[2,5],[-1,1],[8,11]]
1/3;2/5;[[0,0],[1,0],[4,6],[6,6],[1,4],[6,4]]
2/3;2/3;[[0,0],[1,0],[0,9],[2,6],[2,7],[-1,5],[-1,8]]
3/7;2/3;[[0,0],[1,0],[10,28],[11,30]]
1;1;[[0,0],[15,0],[0,1],[12,-1],[-4,1],[8,-1]]
2/3;2/3;[[0,0],[3,0],[0,1],[-11,1],[-19,3],[-18,3]]
2/5;2/5;[[0,0],[1,0],[1,4],[4,2],[-1,3],[4,5],[6,5]]
1/2;1/2;[[0,0],[1,0],[1,2],[2,1],[-3,4],[-6,2],[-6,4]]
4/11;2/5;[[0,0],[1,0],[5,7],[4,8],[1,4],[-1,1],[7,11]]
3/10;2/5;[[0,0],[1,0],[4,5],[7,12],[9,14],[4,8],[0,1]]
4/11;2/5;[[0,0],[1,0],[0,2],[1,1],[-6,3],[-5,1],[-4,5]]
5/14;1/2;[[0,0],[1,0],[0,2],[-4,4],[-10,14]]
7/20;1/2;[[0,0],[1,0],[10,13],[3,2],[10,11],[8,8]]
4/11;2/5;[[0,0],[1,0],[1,3],[6,3],[-3,1],[6,5]]
5/9;1;[[0,0],[18,0],[0,1],[12,-1],[10,-1]]
2/5;2/5;[[0,0],[6,0],[2,3],[5,-2],[5,2],[3,3],[6,-2]]
1/3;1/2;[[0,0],[1,0],[1,6],[2,9],[2,2],[3,5],[4,11],[4,9]]
4/11;2/5;[[0,0],[1,0],[3,12],[4,13],[2,9],[0,-3],[-1,-5],[3,7],[4,11]]
4/9;2/3;[[0,0],[1,0],[1,11],[0,-4],[2,7],[3,15]]
1/2;1/2;[[0,0],[2,0],[1,2],[-4,1],[-6,4],[-6,3],[-3,4]]
1;1;[[0,0],[1,0],[0,1],[-16,1],[-14,2],[-19,2]]
1/3;2/5;[[0,0],[1,0],[2,4],[-2,4],[-3,2],[0,6],[1,6]]
1/3;3/8;[[0,0],[1,0],[1,5],[4,16],[-1,-8],[4,14],[-1,-9],[5,19]]
2/5;2/5;[[0,0],[2,0],[0,5],[-2,5],[2,4],[4,1],[4,2]]
3/7;3/7;[[0,0],[1,0],[3,9],[-3,-13],[-2,-11],[-1,-8],[-3,-10]]
2/3;2/3;[[0,0],[1,0],[12,13],[8,9],[-10,-12],[-11,-13],[10,10]]
4/13;3/8;[[0,0],[1,0],[3,8],[-1,-5],[6,13],[7,17],[9,21]]
5/12;2/3;[[0,0],[1,0],[1,8],[2,12],[2,3],[3,13],[3,9]]
4/17;3/8;[[0,0],[2,0],[2,5],[5,7],[1,4],[-1,-5]]
3/11;1/3;[[0,0],[2,0],[0,1],[1,-3],[10,-6]]
2/3;2/3;[[0,0],[4,0],[1,3],[-3,2],[3,3],[-6,1]]
14/45;2/5;[[0,0],[3,0],[0,7],[-1,8],[4,-3],[-1,9]]
4/11;2/5;[[0,0],[1,0],[1,6],[2,1],[3,6],[3,7],[-1,3],[-2,1]]
9/28;1/2;[[0,0],[1,0],[5,11],[7,13],[7,14],[6,10],[3,3],[4,5]]
1;1;[[0,0],[2,0],[0,1],[12,1],[17,2],[5,2]]
1/3;2/5;[[0,0],[1,0],[5,6],[11,16],[14,22]]
4/11;2/5;[[0,0],[1,0],[5,12],[7,15],[7,16],[4,6],[2,1]]
5/16;1/2;[[0,0],[3,0],[2,3],[2,-5],[-1,4],[-1,5]]
1/3;2/5;[[0,0],[1,0],[5,6],[-9,-11],[5,5],[-9,-12],[-16,-20]]
1/3;3/7;[[0,0],[1,0],[5,14],[5,8]]
1;1;[[0,0],[1,0],[0,1],[12,1],[18,2],[5,2]]
16/39;2/3;[[0,0],[1,0],[12,13],[-19,-21],[-21,-23]]
3/8;1/2;[[0,0],[1,0],[3,8],[4,9],[4,1]]
1/4;1/3;[[0,0],[1,0],[5,13],[6,14],[2,1],[4,6],[3,3]]
1/3;2/5;[[0,0],[1,0],[2,3],[-2,4],[-3,2],[0,6],[1,6]]
1/2;1/2;[[0,0],[1,0],[4,11],[0,2],[4,8],[2,9]]
1;1;[[0,0],[4,0],[0,1],[-11,1],[-18,2],[-6,2]]
1/2;1/2;[[0,0],[1,0],[2,4],[5,3],[-3,2],[4,4],[-2,3]]
5/14;1/2;[[0,0],[1,0],[3,5],[7,7],[5,3],[8,7],[8,6]]
1;1;[[0,0],[2,0],[0,1],[11,-9],[9,-9]]
5/16;1/2;[[0,0],[1,0],[0,8],[2,-13],[-1,15],[3,-19],[3,-18]]
1;1;[[0,0],[1,0],[9,17],[-2,-5],[9,16],[8,16]]
1/6;1/2;[[0,0],[9,0],[0,1],[-11,2],[25,-2]]
8/25;2/5;[[0,0],[1,0],[4,11],[3,5],[9,21]]
1/3;2/5;[[0,0],[1,0],[3,5],[6,6],[6,4],[1,4],[7,6],[7,5]]
4/9;2/3;[[0,0],[1,0],[1,6],[2,9],[3,1],[3,10]]
2/5;2/5;[[0,0],[1,0],[0,1],[4,-11],[5,-11],[3,-10],[5,-9]]
1/4;1/3;[[0,0],[2,0],[0,1],[12,-7],[2,-3]]
7/30;2/5;[[0,0],[4,0],[0,5],[2,-3],[1,-2],[-1,5]]
1/3;2/5;[[0,0],[1,0],[2,5],[4,8],[3,2],[6,8],[5,5],[6,7]]
12/35;1/2;[[0,0],[1,0],[2,9],[-1,-16],[3,19],[-1,-17]]
2/3;2/3;[[0,0],[2,0],[0,1],[8,1],[11,2],[3,2],[12,3],[8,3]]
1/2;1/2;[[0,0],[1,0],[2,5],[2,6],[1,7],[-1,5],[-2,1],[-2,3]]
2/5;2/5;[[0,0],[1,0],[4,5],[1,4],[7,5],[-1,3]]
2/11;2/3;[[0,0],[1,0],[1,8],[-1,14],[2,4]]
2/5;2/5;[[0,0],[1,0],[0,2],[5,6],[2,5],[3,6],[3,1],[5,4],[4,2]]
1/3;2/5;[[0,0],[1,0],[3,6],[-1,2],[4,5],[0,6]]
2/7;1/2;[[0,0],[1,0],[0,2],[-7,7],[-4,3],[-4,7]]
13/34;2/3;[[0,0],[2,0],[0,7],[1,-8],[-1,9],[-1,10]]
1/3;2/5;[[0,0],[1,0],[0,1],[8,6],[11,6],[2,3]]
1/3;1/3;[[0,0],[1,0],[0,1],[2,1],[6,8],[3,8]]
4/13;2/5;[[0,0],[1,0],[9,11],[4,4],[16,22],[17,23]]
1/3;3/8;[[0,0],[1,0],[0,3],[4,-10],[-5,13],[-8,21]]
2/7;2/5;[[0,0],[1,0],[12,13],[-13,-16],[17,19],[-12,-15]]
5/14;1/2;[[0,0],[2,0],[1,2],[-7,2],[0,3],[-3,4]]
1/2;1/2;[[0,0],[1,0],[5,8],[8,11],[8,10],[4,3],[6,6]]
2/5;2/5;[[0,0],[1,0],[0,2],[-5,2],[-6,3],[-7,5],[-1,3],[-4,5]]
1/2;1/2;[[0,0],[2,0],[1,2],[4,4],[-3,-7],[-2,-7],[-5,-12]]
1/2;1/2;[[0,0],[1,0],[3,12],[3,7],[4,13],[0,-3],[1,6],[4,11]]
1/2;1/2;[[0,0],[3,0],[1,3],[3,4],[6,4],[6,1]]
12/35;2/5;[[0,0],[1,0],[11,15],[4,3],[7,7]]
1/5;1/2;[[0,0],[1,0],[2,10],[4,10],[1,9]]
3/8;1/2;[[0,0],[1,0],[4,6],[8,16],[10,22]]
2/5;2/5;[[0,0],[1,0],[3,4],[7,9],[13,16],[-8,-11],[8,9],[11,13]]
5/18;2/5;[[0,0],[2,0],[1,2],[-5,4],[-3,6],[-1,5]]
12/49;2/5;[[0,0],[1,0],[2,9],[3,5],[4,8],[5,12]]
1/2;1/2;[[0,0],[2,0],[4,5],[-2,-5],[6,6],[5,6],[-4,-6],[-3,-6]]
2/7;2/5;[[0,0],[1,0],[8,14],[13,21],[14,23]]
7/26;2/5;[[0,0],[1,0],[2,5],[-4,-21],[3,13],[2,9]]
2/5;1/2;[[0,0],[1,0],[2,4],[-1,4],[-2,1],[2,7],[1,8]]
14/55;2/5;[[0,0],[1,0],[9,11],[10,11],[-10,-13],[-11,-14]]
1/3;2/5;[[0,0],[1,0],[2,5],[4,6],[3,1],[6,6],[5,3],[6,5]]
2/7;2/5;[[0,0],[7,0],[0,2],[4,1],[6,-2],[10,-3]]
1/4;2/5;[[0,0],[2,0],[0,5],[-2,8],[-2,5],[2,-3],[-3,8],[3,-4]]
1/3;2/5;[[0,0],[1,0],[2,3],[-1,4],[-2,1],[-2,2],[2,7],[3,7]]
2/5;2/5;[[0,0],[1,0],[0,1],[2,9],[1,6],[5,14],[5,15]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-8],[2,-7],[1,-6],[4,-4]]
1/2;1/2;[[0,0],[2,0],[1,4],[3,-7],[-1,9],[3,-6],[-1,10]]
2/5;2/3;[[0,0],[1,0],[0,10],[-1,9],[2,4],[2,6]]
3/11;2/5;[[0,0],[1,0],[3,11],[4,13],[5,14],[5,13],[3,5]]
1/3;2/5;[[0,0],[2,0],[4,10],[4,11],[3,2],[-1,-4]]
7/20;1/2;[[0,0],[2,0],[3,8],[-1,-5],[3,9],[2,9]]
1/2;1/2;[[0,0],[1,0],[2,6],[-1,5],[2,8],[-2,1],[-2,2]]
2/5;2/5;[[0,0],[2,0],[6,7],[-5,-9],[-4,-8],[4,3],[7,8]]
20/91;2/5;[[0,0],[3,0],[1,3],[-3,4],[4,-4],[4,-5]]
1/3;1/2;[[0,0],[9,0],[1,2],[13,-2],[2,2]]
2/5;2/5;[[0,0],[1,0],[0,3],[-1,2],[-3,11],[-4,10],[-5,13],[-5,16]]
3/8;1/2;[[0,0],[1,0],[4,6],[8,16],[8,18]]
17/52;1/2;[[0,0],[1,0],[8,13],[-7,-13],[6,9],[5,9],[8,14]]
1/2;1/2;[[0,0],[2,0],[0,4],[-2,1],[3,1],[-3,2],[2,3],[-4,4]]
1/2;1/2;[[0,0],[1,0],[0,3],[-3,2],[-3,6],[-5,4],[-6,6]]
16/39;2/3;[[0,0],[1,0],[7,13],[6,9],[13,23]]
2/5;1/2;[[0,0],[1,0],[2,5],[-1,4],[-2,1],[1,8],[2,8]]
1/2;1/2;[[0,0],[2,0],[0,3],[-3,4],[-4,1],[-6,4],[-5,2]]
7/22;1/2;[[0,0],[1,0],[2,4],[2,11],[3,14],[4,15],[4,13]]
1/3;2/5;[[0,0],[2,0],[0,1],[6,6],[6,3],[2,4]]
3/11;1/3;[[0,0],[1,0],[4,7],[5,10],[-1,2],[5,11]]
1/3;2/5;[[0,0],[2,0],[0,5],[1,5],[1,-1],[3,4],[-2,3],[-2,4]]
6/17;1/2;[[0,0],[1,0],[7,13],[6,13],[7,15],[6,10],[4,5]]
2/7;2/5;[[0,0],[1,0],[7,10],[10,14],[5,5],[10,12],[8,9]]
9/28;1/2;[[0,0],[1,0],[16,19],[12,13],[7,7],[18,21]]
1;1;[[0,0],[14,0],[0,1],[11,-1],[-2,1],[3,-1]]
4/13;2/5;[[0,0],[1,0],[6,8],[9,13],[1,3],[4,8]]
1/2;1/2;[[0,0],[1,0],[7,10],[0,-1],[9,11],[5,8],[1,3]]
14/45;2/5;[[0,0],[1,0],[9,13],[2,1],[9,11],[8,9],[6,6]]
1/3;1/2;[[0,0],[1,0],[2,9],[3,9],[1,8],[-1,1],[0,6],[-1,2]]
8/33;2/5;[[0,0],[1,0],[5,14],[9,22]]
4/15;1/3;[[0,0],[1,0],[5,14],[9,30]]
7/22;1/2;[[0,0],[1,0],[10,11],[9,11],[3,1],[4,2]]
4/17;2/5;[[0,0],[2,0],[4,7],[-3,-8],[4,8],[2,5]]
2/3;2/3;[[0,0],[1,0],[0,2],[3,-12],[1,-10],[3,-9]]
6/19;2/5;[[0,0],[1,0],[0,1],[6,3],[8,6],[7,4],[2,4]]
4/21;1/3;[[0,0],[1,0],[11,24],[-2,-7],[13,29]]
3/7;3/7;[[0,0],[1,0],[3,4],[5,10],[4,12],[5,14]]
1/2;1/2;[[0,0],[1,0],[2,7],[4,12],[-4,-16],[-3,-14]]
2/3;2/3;[[0,0],[1,0],[2,4],[0,3],[3,9],[1,8],[3,14]]
1/2;1/2;[[0,0],[2,0],[3,5],[-2,-8],[-2,-4],[-3,-8]]
2/3;2/3;[[0,0],[3,0],[0,2],[7,3],[8,3],[-6,1]]
4/13;2/5;[[0,0],[2,0],[0,5],[2,6],[3,5],[-2,3]]
1/3;1/2;[[0,0],[1,0],[11,12],[7,7],[-9,-11],[5,6],[13,15],[12,14]]
4/11;1/2;[[0,0],[2,0],[3,7],[1,5],[2,7],[4,6],[4,3]]
1/3;2/5;[[0,0],[1,0],[5,10],[3,8],[2,1],[5,7],[4,4]]
8/27;2/5;[[0,0],[1,0],[6,10],[8,11],[2,5],[3,7]]
7/30;2/5;[[0,0],[1,0],[14,16],[-10,-12],[16,19]]
5/14;1/2;[[0,0],[1,0],[4,5],[-6,-11],[-10,-16],[-14,-23]]
2/5;2/3;[[0,0],[1,0],[8,15],[2,2],[7,15],[-3,-7]]
1/3;2/5;[[0,0],[1,0],[7,10],[9,12],[4,2]]
5/19;3/8;[[0,0],[1,0],[1,5],[4,6],[5,5],[-1,4]]
7/22;1/2;[[0,0],[1,0],[6,11],[2,5],[6,14],[7,16],[8,17]]
3/8;1/2;[[0,0],[1,0],[0,1],[7,-8],[8,-8],[1,-3],[3,-6]]
4/11;1/2;[[0,0],[7,0],[0,1],[12,-1],[11,-2],[10,-2],[-9,2]]
2/3;2/3;[[0,0],[1,0],[0,1],[-12,2],[-13,3],[-6,3]]
9/35;1/3;[[0,0],[1,0],[1,6],[3,9],[4,14],[-2,-13]]
1/3;1/2;[[0,0],[1,0],[0,6],[-1,4],[2,8],[3,6],[3,8]]
2/11;2/3;[[0,0],[1,0],[1,11],[2,9],[0,-8],[-1,-13]]
2/5;2/5;[[0,0],[1,0],[2,3],[-5,-8],[-9,-16],[-11,-19],[-11,-18],[-12,-20]]
3/8;2/5;[[0,0],[1,0],[0,2],[-3,1],[-5,4],[-2,5],[-5,6],[-3,6]]
21/68;1/2;[[0,0],[1,0],[6,17],[7,17],[7,19],[5,11]]
1;1;[[0,0],[15,0],[0,1],[9,-1],[-1,1],[2,-1]]
40/203;2/5;[[0,0],[1,0],[3,15],[0,-7],[-1,-13],[4,23]]
5/16;1/2;[[0,0],[2,0],[3,6],[-1,-8],[3,5],[2,7]]
3/14;2/5;[[0,0],[2,0],[4,7],[-3,-8],[4,8],[3,7]]
1/3;1/2;[[0,0],[1,0],[0,1],[6,6],[8,9],[4,7],[3,6]]
2/3;2/3;[[0,0],[3,0],[0,1],[7,1],[11,3],[4,3]]
3/10;2/5;[[0,0],[4,0],[0,1],[5,-2],[11,-2],[8,-3],[13,-4]]
2/3;2/3;[[0,0],[1,0],[0,10],[-1,8],[-1,9],[2,5],[2,6]]
2/7;2/5;[[0,0],[1,0],[17,19],[20,23],[-5,-7],[21,24]]
4/11;1/2;[[0,0],[1,0],[3,5],[7,7],[7,8],[5,3],[6,8]]
3/8;2/5;[[0,0],[1,0],[2,7],[2,6],[1,7],[-3,-23]]
3/10;2/5;[[0,0],[1,0],[9,13],[12,16],[11,14],[7,8]]
2/5;2/5;[[0,0],[1,0],[0,3],[-5,4],[-4,1],[-5,3],[-4,5],[-3,5]]
5/12;1/2;[[0,0],[1,0],[5,11],[2,1],[10,21]]
18/65;2/5;[[0,0],[1,0],[8,13],[10,15],[4,4],[6,7]]
2/5;2/5;[[0,0],[2,0],[3,5],[3,1],[-1,2],[4,4],[0,5]]
3/8;2/5;[[0,0],[1,0],[1,2],[5,9],[2,1],[7,12],[4,4],[7,9]]
2/7;1/2;[[0,0],[1,0],[1,7],[2,7],[3,6],[2,1],[0,6],[-1,2]]
2/3;2/3;[[0,0],[2,0],[1,2],[-6,3],[-7,2],[-7,1],[-3,3]]
20/19;2;[[0,0],[1,0],[1,38]]
2/5;1/2;[[0,0],[1,0],[1,8],[0,-2],[3,10],[3,6],[4,10]]
5/18;1/3;[[0,0],[1,0],[1,3],[6,8],[6,7],[3,8]]
5/13;1/2;[[0,0],[3,0],[2,3],[0,-4],[1,-5],[-1,-2],[3,-3]]
1/2;1/2;[[0,0],[1,0],[2,4],[5,3],[3,4],[-3,1],[-1,3],[-3,2]]
9/28;2/5;[[0,0],[1,0],[3,8],[5,8],[3,2],[5,5]]
1/5;1/2;[[0,0],[1,0],[0,7],[2,10],[-2,1]]
2/9;1/2;[[0,0],[1,0],[0,7],[2,10],[-2,3]]
7/25;2/5;[[0,0],[2,0],[2,3],[-3,-7],[6,8],[5,5],[7,9]]
1/3;2/5;[[0,0],[2,0],[4,7],[1,3],[4,6],[-1,-5],[3,8]]
1/3;2/5;[[0,0],[2,0],[4,6],[1,6],[5,5]]
19/34;1;[[0,0],[17,0],[0,1],[13,-1],[9,-1]]
2/5;1/2;[[0,0],[8,0],[0,1],[14,-2],[2,1],[23,-3]]
4/9;2/3;[[0,0],[1,0],[2,8],[-1,2],[2,14]]
2/3;2/3;[[0,0],[2,0],[0,1],[3,4],[3,13]]
3/7;3/7;[[0,0],[1,0],[0,1],[1,6],[4,6],[5,10],[5,9]]
9/28;1/2;[[0,0],[1,0],[10,13],[12,15],[10,11],[7,7]]
1/4;2/5;[[0,0],[1,0],[11,16],[10,16],[13,20],[14,21]]
5/22;3/8;[[0,0],[2,0],[7,9],[-3,-7],[6,6]]
2/19;2/3;[[0,0],[1,0],[3,38]]
2/7;2/5;[[0,0],[1,0],[5,7],[4,7],[11,18],[-7,-13]]
2/5;2/5;[[0,0],[1,0],[2,5],[-2,4],[2,6],[-3,1],[-3,2]]
1/6;2/3;[[0,0],[1,0],[16,17],[4,2]]
1/4;1/2;[[0,0],[1,0],[5,7],[7,8],[8,8],[1,4]]
2/5;2/5;[[0,0],[1,0],[2,3],[-7,-11],[-7,-13],[-5,-10],[-10,-17]]
1;1;[[0,0],[1,0],[0,1],[-15,1],[-17,2],[-10,2]]
2/5;2/5;[[0,0],[1,0],[3,10],[1,5],[-2,-11],[4,16],[3,14]]
5/12;2/3;[[0,0],[1,0],[1,10],[2,13],[0,-8],[2,11],[-1,-13]]
1/3;1/2;[[0,0],[1,0],[2,9],[4,14],[4,11],[3,5]]
1/2;1/2;[[0,0],[1,0],[0,4],[-3,7],[-3,3],[-4,6],[-4,7],[2,1]]
10/39;2/5;[[0,0],[1,0],[0,6],[-3,1],[-4,4]]
2/19;2/5;[[0,0],[1,0],[5,38]]
1/2;1/2;[[0,0],[1,0],[1,2],[3,4],[11,4]]
2/9;1/3;[[0,0],[1,0],[9,10],[-10,-13],[14,17],[6,6]]
2/5;1/2;[[0,0],[1,0],[0,1],[-5,4],[-5,2],[-14,7],[-13,6]]
7/20;1/2;[[0,0],[5,0],[0,2],[-7,2],[-6,3],[7,-1],[-4,3]]
2/5;2/5;[[0,0],[1,0],[0,1],[3,1],[5,5],[1,3],[9,5]]
7/18;2/3;[[0,0],[1,0],[0,12],[-2,4],[-2,3]]
7/30;2/5;[[0,0],[1,0],[7,10],[11,15],[8,9],[6,6]]
1/3;3/8;[[0,0],[1,0],[3,6],[9,14],[11,16]]
1/3;1/2;[[0,0],[1,0],[9,10],[9,11],[7,6],[4,2],[5,3]]
1/2;1/2;[[0,0],[1,0],[0,2],[7,4],[7,3],[5,1],[3,4]]
2/3;2/3;[[0,0],[1,0],[14,15],[13,15],[2,1],[15,17],[10,10]]
17/65;2/5;[[0,0],[3,0],[4,5],[0,-4],[-1,-5],[5,3]]
1/2;1/2;[[0,0],[2,0],[6,8],[8,8],[0,-1],[1,-1],[7,9],[8,9]]
1/3;2/5;[[0,0],[1,0],[0,5],[4,5],[-1,4],[4,7]]
2/19;1/3;[[0,0],[1,0],[7,38]]
