Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
1/2;1/2;[[0,0],[1,0],[0,1],[2,4],[4,3],[3,1],[4,6]]
7/15;2/3;[[0,0],[5,0],[1,2],[-3,1],[2,2],[6,-1]]
3/8;1/2;[[0,0],[1,0],[4,7],[9,14],[10,16]]
2/5;1/2;[[0,0],[1,0],[0,1],[-14,6],[-15,7]]
2/5;1/2;[[0,0],[1,0],[5,10],[4,10],[5,12],[6,13]]
2/5;1/2;[[0,0],[1,0],[2,9],[3,10],[4,16],[4,17]]
4/9;1/2;[[0,0],[2,0],[0,2],[-5,2],[-3,4]]
5/12;1/2;[[0,0],[1,0],[4,5],[5,7],[1,3],[5,9]]
3/7;2/3;[[0,0],[1,0],[7,10],[-7,-12],[6,8]]
1;1;[[0,0],[9,0],[0,1],[8,-1],[5,-1],[-3,1]]
1/3;2/3;[[0,0],[1,0],[1,6],[0,-6],[2,8],[-1,-9]]
1;1;[[0,0],[1,0],[7,8],[3,2],[13,14]]
11/28;1/2;[[0,0],[1,0],[4,8],[3,7],[4,4]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,3],[6,4],[1,3],[2,4]]
5/11;2/3;[[0,0],[1,0],[3,11],[3,7],[2,1]]
1/2;1/2;[[0,0],[1,0],[4,5],[3,3],[-6,-8],[-5,-8],[-7,-10]]
2/3;1;[[0,0],[2,0],[2,12]]
1/3;2/3;[[0,0],[1,0],[2,7],[1,6],[0,-6],[-1,-7]]
1/3;2/3;[[0,0],[1,0],[2,7],[1,6],[0,-6],[-1,-8]]
1/2;2/3;[[0,0],[1,0],[0,2],[-7,1],[-1,3]]
11/18;1;[[0,0],[1,0],[1,9],[2,11],[2,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[2,4],[3,1],[5,4],[5,3]]
5/12;1/2;[[0,0],[1,0],[1,3],[4,8],[4,4]]
3/7;1/2;[[0,0],[1,0],[3,5],[2,1],[3,7],[-1,1]]
1/2;2/3;[[0,0],[1,0],[1,2],[4,2],[7,6],[8,6]]
2/5;1/2;[[0,0],[3,0],[0,2],[2,1],[5,-3],[-4,3]]
1/2;1/2;[[0,0],[1,0],[5,8],[7,10],[3,2]]
1/3;1/2;[[0,0],[2,0],[10,12]]
1/2;2/3;[[0,0],[2,0],[1,2],[0,-4],[-1,-3],[2,-4]]
2/3;2/3;[[0,0],[1,0],[1,2],[4,3],[7,2],[8,3]]
1/2;1/2;[[0,0],[2,0],[8,12]]
2/5;1/2;[[0,0],[2,0],[5,6],[5,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,1],[1,3],[4,3],[4,5],[3,5]]
14/33;2/3;[[0,0],[1,0],[5,11],[6,11],[6,13]]
3/10;1/2;[[0,0],[1,0],[4,9],[3,8],[-2,-7],[3,5]]
1/3;3/7;[[0,0],[1,0],[5,6],[2,6]]
8/19;1/2;[[0,0],[1,0],[2,7],[3,7],[4,13],[5,15]]
1;1;[[0,0],[2,0],[1,2],[-9,2]]
1/6;1;[[0,0],[1,0],[1,12],[2,12]]
1/2;1/2;[[0,0],[1,0],[0,1],[-3,2],[-7,6],[-10,7],[-11,8],[-10,8]]
1;1;[[0,0],[2,0],[0,1],[2,4],[1,-7]]
2/11;2/3;[[0,0],[2,0],[1,5],[-1,-7]]
13/23;1;[[0,0],[2,0],[0,1],[1,-11]]
1/2;1/2;[[0,0],[2,0],[2,4],[4,2],[4,6]]
3/7;1/2;[[0,0],[1,0],[3,8],[4,8],[4,10],[3,4],[2,1]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,2],[4,1],[2,3],[5,4],[4,4]]
1;1;[[0,0],[2,0],[0,3],[2,4],[1,-5]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,2],[3,4],[-1,1],[5,4]]
2/5;1/2;[[0,0],[1,0],[2,3],[0,4],[-1,1],[3,7]]
2/3;2/3;[[0,0],[1,0],[2,3],[-3,3],[-4,2]]
1/2;1/2;[[0,0],[1,0],[13,16],[14,17],[2,1]]
1;1;[[0,0],[1,0],[1,3],[-1,6],[-1,9],[0,9]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,-5],[2,-5],[1,-4]]
2/5;1/2;[[0,0],[1,0],[7,16],[3,4]]
5/9;2/3;[[0,0],[2,0],[2,6],[3,7],[3,1]]
2/3;2/3;[[0,0],[1,0],[0,1],[-4,2],[-3,3],[-10,6],[-11,7]]
4/9;2/3;[[0,0],[2,0],[3,4],[0,-1],[1,5],[2,6]]
2/5;1/2;[[0,0],[1,0],[6,14],[7,15],[7,16]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-6],[2,-5],[1,-4],[4,-4]]
1/3;2/3;[[0,0],[1,0],[1,6],[0,6],[2,5],[-1,4]]
1/3;2/3;[[0,0],[1,0],[1,6],[0,6],[2,5],[-1,5]]
10/21;2/3;[[0,0],[1,0],[5,11],[7,14],[8,17]]
1/2;1/2;[[0,0],[1,0],[3,7],[-2,-5],[-1,-6],[-3,-8]]
3/8;1/2;[[0,0],[1,0],[3,8],[7,16]]
7/20;3/7;[[0,0],[1,0],[0,4],[-2,7],[3,-9],[3,-10]]
5/14;1/2;[[0,0],[4,0],[0,3],[1,-1],[-2,3],[-2,4]]
1/2;1/2;[[0,0],[1,0],[2,4],[4,2],[4,7]]
4/9;1/2;[[0,0],[2,0],[3,4],[1,3],[3,2],[0,-3],[-1,-4]]
1/2;1/2;[[0,0],[1,0],[2,3],[5,5],[3,2],[8,11]]
2/5;1/2;[[0,0],[1,0],[5,6],[5,5],[-10,-13],[4,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[5,1],[7,2],[2,2],[8,3],[5,3]]
2/3;2/3;[[0,0],[2,0],[0,1],[1,-4],[3,-5],[3,-3],[2,-6]]
2/3;2/3;[[0,0],[1,0],[6,7],[7,8],[6,6],[-4,-5],[-5,-7],[-6,-8]]
6/17;1/2;[[0,0],[1,0],[3,4],[9,11],[-3,-5],[8,9]]
13/22;1;[[0,0],[1,0],[1,11],[2,12],[2,10]]
1/2;1/2;[[0,0],[1,0],[5,8],[2,1],[8,11]]
7/15;2/3;[[0,0],[1,0],[2,4],[-1,2],[0,6],[-1,4]]
10/21;2/3;[[0,0],[1,0],[3,5],[6,7],[-1,1]]
1;1;[[0,0],[11,0],[0,1],[6,-1],[-1,1],[5,-1]]
2/3;2/3;[[0,0],[2,0],[1,2],[2,3],[6,2],[7,3]]
2/5;1/2;[[0,0],[1,0],[0,5],[-2,2],[-3,5]]
4/9;1/2;[[0,0],[1,0],[0,3],[-3,3],[-3,1],[-1,5]]
2/5;1/2;[[0,0],[1,0],[5,6],[0,1],[4,4],[1,3],[3,6]]
2/5;1/2;[[0,0],[1,0],[4,8],[3,5],[-4,-11],[2,5]]
4/9;2/3;[[0,0],[1,0],[9,11],[6,6],[12,14]]
1;1;[[0,0],[1,0],[1,9],[2,9],[0,-2],[2,5]]
7/16;2/3;[[0,0],[2,0],[1,3],[2,-5],[3,-4],[3,-7]]
1/2;1/2;[[0,0],[1,0],[3,5],[2,1],[5,8],[4,4],[7,10]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,6],[2,-10],[2,-11]]
2/3;2/3;[[0,0],[1,0],[0,2],[-5,2],[-5,1],[-3,3],[-1,3]]
1;1;[[0,0],[11,0],[0,1],[9,-1],[-1,1],[8,-1]]
1/2;2/3;[[0,0],[1,0],[2,4],[0,2],[1,7],[3,9]]
1;1;[[0,0],[1,0],[0,1],[-8,1],[-11,2],[-4,2]]
2;2;[[0,0],[1,0],[0,1],[-23,1]]
2/3;2/3;[[0,0],[1,0],[5,9],[4,9],[2,2],[6,12],[6,13]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,-2],[5,-7],[5,-5],[4,-7]]
5/21;1/2;[[0,0],[2,0],[1,3],[-2,-9]]
2/3;2/3;[[0,0],[2,0],[2,3],[0,-1],[1,-1],[5,6],[6,6]]
7/15;2/3;[[0,0],[1,0],[4,5],[3,1],[7,5]]
1/2;1/2;[[0,0],[2,0],[2,4],[3,3],[0,-4],[-1,-4]]
1;1;[[0,0],[2,0],[0,1],[4,2],[12,2]]
1/6;2/5;[[0,0],[4,0],[2,3],[-1,-3]]
1/2;1/2;[[0,0],[2,0],[1,2],[2,2],[-2,-6],[-1,-6]]
1;1;[[0,0],[1,0],[7,8],[4,3],[12,13]]
17/39;2/3;[[0,0],[3,0],[1,3],[3,-4],[2,3]]
2/3;2/3;[[0,0],[1,0],[0,1],[-12,2],[-14,3],[-15,3]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,2],[-9,3],[-7,3],[-6,1]]
4/9;1/2;[[0,0],[1,0],[1,4],[3,3],[-1,2],[3,5],[4,5]]
4/11;1/2;[[0,0],[2,0],[3,4],[3,3],[-1,-5],[1,3]]
2/3;2/3;[[0,0],[1,0],[0,1],[-9,3],[-12,5],[-13,5]]
1;1;[[0,0],[3,0],[0,1],[8,1],[9,2],[4,2]]
1/3;1/2;[[0,0],[4,0],[1,3],[4,-3]]
1;1;[[0,0],[1,0],[0,1],[-9,1],[-7,2],[-12,2]]
2/3;2/3;[[0,0],[2,0],[0,1],[7,2],[5,3],[9,3]]
1/2;1/2;[[0,0],[1,0],[0,4],[-1,4],[-2,9],[3,-11]]
2/3;2/3;[[0,0],[3,0],[0,3],[-2,2],[4,-3]]
2/3;2/3;[[0,0],[1,0],[3,9],[4,10],[-1,-5],[4,9]]
8/45;1/2;[[0,0],[2,0],[3,5],[-3,-7]]
2/5;1/2;[[0,0],[1,0],[3,5],[4,5],[1,4],[-1,1],[-1,2]]
15/44;1/2;[[0,0],[1,0],[4,11],[5,12],[4,8],[3,5]]
3/7;2/3;[[0,0],[1,0],[4,5],[7,7],[-6,-8],[-7,-9]]
2/7;1/2;[[0,0],[1,0],[7,10],[8,10],[10,14]]
4/9;1/2;[[0,0],[1,0],[1,3],[3,3],[3,6],[6,9]]
2/3;2/3;[[0,0],[1,0],[8,9],[7,9],[2,1],[9,11],[6,6]]
7/15;2/3;[[0,0],[1,0],[1,5],[2,2],[3,9],[3,5]]
3/10;1/2;[[0,0],[1,0],[9,13],[10,14],[4,4]]
5/18;1/2;[[0,0],[1,0],[4,9],[5,9],[3,3]]
3/8;1/2;[[0,0],[2,0],[5,6],[-1,-4],[5,5],[6,7]]
2/3;2/3;[[0,0],[1,0],[2,4],[2,5],[-1,1],[0,5],[-1,4]]
2/3;2/3;[[0,0],[1,0],[0,3],[2,9],[3,10],[3,11]]
3/7;2/3;[[0,0],[1,0],[8,9],[-6,-8],[-7,-9],[7,7]]
3/8;1/2;[[0,0],[1,0],[2,7],[2,2],[4,9],[4,8]]
2/5;1/2;[[0,0],[1,0],[4,8],[2,5],[-1,-5],[-3,-8]]
2/3;2/3;[[0,0],[1,0],[2,4],[4,5],[5,9],[7,11]]
3/5;3/5;[[0,0],[1,0],[1,4],[-4,4]]
11/19;1;[[0,0],[2,0],[1,7],[2,-5]]
1;1;[[0,0],[10,0],[0,1],[8,-1],[-1,1],[5,-1]]
3/7;1/2;[[0,0],[1,0],[0,3],[-2,1],[-3,2],[-4,5],[-4,4]]
4/9;2/3;[[0,0],[1,0],[6,7],[4,2],[6,4]]
1;1;[[0,0],[1,0],[11,12],[2,1],[16,17]]
3/7;1/2;[[0,0],[1,0],[0,4],[-1,5],[-2,1],[-3,3],[-3,2]]
2/7;2/3;[[0,0],[1,0],[7,8],[7,7],[-4,-5],[-6,-8]]
1;1;[[0,0],[4,0],[1,2],[-7,2]]
1/6;1/2;[[0,0],[6,0],[1,2],[1,-2]]
4/9;2/3;[[0,0],[3,0],[0,1],[2,-3],[1,4],[2,3]]
2/7;2/3;[[0,0],[1,0],[1,7],[2,6],[0,-5],[-1,-8]]
2/3;2/3;[[0,0],[1,0],[2,3],[3,3],[-8,-13],[-9,-14]]
1/6;1/2;[[0,0],[6,0],[1,2],[3,-2]]
3/7;1/2;[[0,0],[1,0],[2,4],[3,12],[-1,-5],[3,13]]
1/2;1/2;[[0,0],[2,0],[3,4],[-1,4]]
2/3;2/3;[[0,0],[1,0],[0,3],[-2,2],[-5,8]]
1/2;1/2;[[0,0],[1,0],[1,2],[5,7],[2,1],[4,7],[5,5]]
15/44;1/2;[[0,0],[1,0],[3,11],[4,11],[4,13]]
5/8;1;[[0,0],[1,0],[1,8],[2,4],[2,12]]
5/12;1/2;[[0,0],[1,0],[3,6],[1,4],[5,6]]
1/2;1/2;[[0,0],[1,0],[0,2],[-2,2],[-4,5],[-4,8]]
3/8;1/2;[[0,0],[1,0],[5,8],[4,4],[8,12]]
1/3;1/2;[[0,0],[1,0],[5,16],[3,6]]
15/44;1/2;[[0,0],[1,0],[3,11],[-2,-11],[0,-4],[2,5]]
1;1;[[0,0],[11,0],[0,1],[4,-1],[-1,1],[3,-1]]
1/2;1/2;[[0,0],[1,0],[7,10],[-2,-4],[3,5],[8,12],[7,11]]
3/10;1/2;[[0,0],[1,0],[7,8],[5,5],[7,9],[-5,-7]]
1/3;1/2;[[0,0],[1,0],[3,11],[4,14],[2,2]]
1/2;1/2;[[0,0],[2,0],[3,6],[5,6]]
16/39;2/3;[[0,0],[1,0],[7,13],[5,7],[4,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[-3,2],[-5,5],[-8,6],[-11,9]]
3/8;1/2;[[0,0],[4,0],[0,1],[3,-2],[1,3],[3,2]]
4/11;1/2;[[0,0],[1,0],[13,16],[3,2]]
2/7;1/2;[[0,0],[1,0],[3,10],[4,11],[3,6],[2,2]]
1/2;1/2;[[0,0],[1,0],[1,4],[-2,3],[2,4],[-3,2]]
10/21;2/3;[[0,0],[1,0],[13,15],[4,3]]
2/7;2/3;[[0,0],[1,0],[0,7],[-1,1],[-2,5]]
3/8;1/2;[[0,0],[2,0],[1,2],[-1,-5],[4,6]]
14/33;2/3;[[0,0],[1,0],[2,11],[3,11],[3,13]]
3/7;1/2;[[0,0],[1,0],[1,3],[4,2],[5,5],[5,3]]
1;1;[[0,0],[10,0],[0,1],[5,-1],[-2,1],[3,-1]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,4],[2,6],[3,4],[4,7],[4,8]]
1/2;1/2;[[0,0],[1,0],[1,4],[2,1],[4,7],[4,5]]
8/25;1/2;[[0,0],[1,0],[3,4],[6,5],[4,1]]
1/3;1/2;[[0,0],[1,0],[0,4],[-3,2],[-1,6]]
2/7;2/3;[[0,0],[1,0],[0,7],[-1,8],[2,3]]
1/2;1/2;[[0,0],[1,0],[0,2],[-5,1],[-2,4]]
4/9;2/3;[[0,0],[1,0],[5,9],[4,9],[0,-2],[-2,-5]]
2/3;2/3;[[0,0],[1,0],[10,11],[-7,-9],[11,12],[-5,-7]]
3/7;1/2;[[0,0],[1,0],[4,14],[6,20]]
2/3;2/3;[[0,0],[1,0],[0,1],[5,-6],[6,-6],[3,-5],[1,-3]]
15/88;2/3;[[0,0],[1,0],[4,11],[-4,-13]]
9/20;1/2;[[0,0],[1,0],[5,8],[5,4]]
4/9;2/3;[[0,0],[1,0],[5,9],[6,9],[9,15]]
1/4;1/2;[[0,0],[1,0],[5,8],[7,8]]
6/13;2/3;[[0,0],[1,0],[5,9],[7,11],[2,1]]
5/12;1/2;[[0,0],[1,0],[0,3],[-5,2],[-1,4]]
7/15;2/3;[[0,0],[1,0],[3,8],[1,5],[3,5],[2,8]]
2/7;2/3;[[0,0],[1,0],[0,7],[-1,2],[-2,7]]
2/5;1/2;[[0,0],[1,0],[2,3],[8,6],[9,6]]
4/11;1/2;[[0,0],[1,0],[4,9],[3,9],[4,8],[2,7]]
40/231;1/2;[[0,0],[1,0],[7,11],[-8,-13]]
4/9;1/2;[[0,0],[1,0],[1,2],[3,3],[4,7],[6,8],[6,10]]
3/7;1/2;[[0,0],[1,0],[2,6],[2,7],[-2,1]]
4/9;1/2;[[0,0],[2,0],[1,3],[0,-1],[2,5],[4,6],[3,6]]
1;1;[[0,0],[5,0],[0,2],[-7,2]]
1/2;1/2;[[0,0],[2,0],[3,4],[0,4],[-1,2]]
5/14;1/2;[[0,0],[1,0],[6,8],[7,10],[7,11],[4,7]]
1/3;1/2;[[0,0],[1,0],[1,5],[-1,4],[3,3]]
4/9;1/2;[[0,0],[3,0],[2,3],[0,2],[4,2],[2,-1],[-1,1],[3,3]]
7/15;2/3;[[0,0],[1,0],[0,2],[-5,10],[4,-7],[-6,11]]
8/19;1/2;[[0,0],[1,0],[5,7],[-5,-9],[-5,-10],[-7,-13]]
5/12;1/2;[[0,0],[1,0],[5,8],[9,12]]
1/2;1/2;[[0,0],[1,0],[1,3],[3,3],[4,5],[3,7],[4,8]]
6/17;1/2;[[0,0],[1,0],[3,13],[-1,-9],[-1,-10]]
1/3;1/2;[[0,0],[1,0],[1,6],[4,9]]
1/3;1/2;[[0,0],[1,0],[1,6],[4,12]]
1/3;1/2;[[0,0],[1,0],[1,6],[4,6]]
1/2;1/2;[[0,0],[2,0],[2,3],[4,4],[-2,-4],[0,-3]]
1/3;1/2;[[0,0],[4,0],[2,3],[4,-3]]
2/5;1/2;[[0,0],[1,0],[1,5],[-1,4],[2,5],[-2,3]]
23/57;2/3;[[0,0],[2,0],[3,5],[1,-4],[3,7]]
1/3;1/2;[[0,0],[2,0],[0,3],[4,-5],[-2,4],[-2,3]]
3/7;2/3;[[0,0],[2,0],[0,2],[3,6],[1,-3]]
3/11;3/7;[[0,0],[1,0],[15,18],[18,22]]
2/3;2/3;[[0,0],[1,0],[1,2],[4,1],[2,3],[8,3]]
5/13;1/2;[[0,0],[1,0],[0,4],[-2,3],[2,3],[-3,2]]
1/2;1/2;[[0,0],[1,0],[0,3],[-2,1],[-3,3],[-3,6]]
7/15;2/3;[[0,0],[1,0],[2,5],[-1,4],[2,7]]
2/3;2/3;[[0,0],[5,0],[1,2],[2,-1],[5,1],[1,-1],[-1,2]]
1/2;1/2;[[0,0],[1,0],[7,16],[2,2],[8,18]]
2/3;2/3;[[0,0],[2,0],[0,1],[1,-2],[3,-4],[6,-4]]
1/2;1/2;[[0,0],[2,0],[2,3],[3,4],[5,4],[4,1],[5,2]]
13/22;1;[[0,0],[11,0],[0,1],[3,-1],[1,-1]]
1/2;1/2;[[0,0],[1,0],[1,2],[9,6],[10,6]]
7/20;1/2;[[0,0],[1,0],[11,15],[4,4],[12,16]]
6/13;2/3;[[0,0],[1,0],[2,8],[-1,-9],[1,6],[2,5]]
1;1;[[0,0],[1,0],[0,1],[7,1],[11,2],[2,2]]
11/28;1/2;[[0,0],[1,0],[0,4],[-2,10],[-4,14]]
2/5;1/2;[[0,0],[1,0],[4,11],[2,2],[4,7]]
2/3;2/3;[[0,0],[2,0],[0,1],[-6,1],[-10,3],[-8,3]]
2/5;1/2;[[0,0],[2,0],[2,5],[4,5],[4,3]]
13/40;3/7;[[0,0],[1,0],[1,4],[4,11],[-1,-6],[-1,-7]]
1/2;1/2;[[0,0],[1,0],[0,2],[-5,2],[-3,4],[-2,4]]
1/2;1/2;[[0,0],[1,0],[2,8],[4,12],[4,14]]
2/3;2/3;[[0,0],[1,0],[6,8],[1,2],[2,1],[5,7],[6,6]]
1/3;1/2;[[0,0],[1,0],[8,10],[-5,-8],[10,13],[-4,-7]]
2/3;2/3;[[0,0],[1,0],[0,2],[3,1],[1,4],[3,6]]
1;1;[[0,0],[11,0],[0,1],[10,-1],[-1,1],[9,-1]]
2/3;2/3;[[0,0],[3,0],[0,1],[3,2],[1,-5]]
7/20;1/2;[[0,0],[2,0],[0,5],[3,-4],[-1,7],[3,-3]]
2/3;2/3;[[0,0],[3,0],[0,1],[3,2],[2,-5]]
1/3;2/3;[[0,0],[1,0],[0,6],[2,6],[-1,4]]
1/3;2/3;[[0,0],[1,0],[0,6],[2,6],[-1,5]]
2/3;2/3;[[0,0],[1,0],[2,5],[2,8],[-1,1],[-1,2]]
7/20;3/7;[[0,0],[1,0],[3,5],[-1,3],[-2,1]]
7/15;2/3;[[0,0],[1,0],[0,5],[1,6],[2,4],[-1,3],[2,6]]
1;1;[[0,0],[1,0],[0,2],[-7,1],[-8,2]]
1/2;1/2;[[0,0],[2,0],[2,4],[-1,4],[3,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[8,3],[7,4],[10,4]]
1;1;[[0,0],[2,0],[1,5],[1,-4],[0,2],[2,4]]
4/9;2/3;[[0,0],[1,0],[8,9],[5,7],[3,5]]
4/9;2/3;[[0,0],[1,0],[7,9],[6,6],[10,12]]
8/19;2/3;[[0,0],[3,0],[2,3],[3,-5]]
9/25;1/2;[[0,0],[1,0],[2,4],[1,5],[3,10],[-1,-7]]
5/12;1/2;[[0,0],[3,0],[2,3],[0,-3],[-2,-4]]
1/2;2/3;[[0,0],[1,0],[0,7],[-1,7],[-1,9],[2,1]]
1/2;1/2;[[0,0],[2,0],[2,4],[6,4]]
2/5;1/2;[[0,0],[1,0],[4,5],[2,5],[4,2]]
1/2;1/2;[[0,0],[2,0],[2,4],[0,4],[-1,3],[3,3]]
11/18;1;[[0,0],[9,0],[0,1],[7,-1],[1,-1]]
1/2;1/2;[[0,0],[2,0],[6,8],[3,1],[7,9]]
2/5;1/2;[[0,0],[1,0],[1,3],[4,2],[7,5]]
7/15;2/3;[[0,0],[1,0],[0,5],[-1,2],[-1,8],[-2,7],[-2,9]]
3/5;1;[[0,0],[1,0],[1,10],[2,10],[2,6]]
2/3;2/3;[[0,0],[3,0],[1,2],[3,3],[0,-3],[2,-2]]
1;1;[[0,0],[10,0],[0,1],[8,-1],[-2,1],[6,-1]]
2/3;2/3;[[0,0],[2,0],[0,3],[-4,3],[-3,1],[-4,2]]
1;1;[[0,0],[2,0],[0,1],[2,2],[1,-9]]
1/2;1/2;[[0,0],[1,0],[7,10],[6,7],[9,12],[2,1]]
1/2;1/2;[[0,0],[1,0],[5,7],[-1,-2],[4,7],[5,5]]
1;1;[[0,0],[1,0],[5,10],[7,12],[7,13]]
1/2;1/2;[[0,0],[1,0],[1,3],[3,4],[3,1],[6,4]]
3/7;2/3;[[0,0],[1,0],[5,6],[7,7],[-6,-8],[-7,-9]]
11/18;1;[[0,0],[1,0],[1,9],[2,10],[2,4]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,5],[4,4],[1,5]]
5/14;1/2;[[0,0],[1,0],[6,8],[5,8],[6,7],[4,7]]
1;1;[[0,0],[1,0],[1,10],[2,10],[0,-1],[2,7]]
2/5;1/2;[[0,0],[1,0],[2,7],[2,2],[4,10],[4,11]]
4/9;2/3;[[0,0],[1,0],[2,7],[2,6],[1,7],[-1,-9]]
5/12;1/2;[[0,0],[3,0],[0,1],[-9,3],[11,-3],[-7,2]]
1/2;1/2;[[0,0],[3,0],[2,4],[-1,2],[-1,1],[3,-1]]
1;1;[[0,0],[1,0],[8,9],[9,9],[-2,-3],[5,6]]
2/3;2/3;[[0,0],[1,0],[7,9],[2,1],[11,13]]
1;1;[[0,0],[1,0],[6,11],[-1,-3],[6,10],[5,10]]
5/14;1/2;[[0,0],[1,0],[2,6],[5,11],[-1,-5]]
2/5;1/2;[[0,0],[1,0],[1,5],[3,7],[3,4],[4,7]]
13/63;1/2;[[0,0],[1,0],[2,7],[-4,-17]]
6/19;3/7;[[0,0],[4,0],[2,3],[1,-2],[-1,-2]]
7/18;1/2;[[0,0],[1,0],[0,4],[-4,2],[-4,1]]
1/2;1/2;[[0,0],[1,0],[3,10],[4,10],[2,3],[4,13]]
22/51;2/3;[[0,0],[1,0],[10,17],[3,3]]
1;1;[[0,0],[1,0],[0,1],[-9,1],[-11,2],[-6,2]]
28/153;1/2;[[0,0],[3,0],[2,3],[-1,-5]]
1/2;1/2;[[0,0],[1,0],[1,2],[5,1],[5,4],[4,4]]
2/5;1/2;[[0,0],[1,0],[6,9],[-6,-10],[-5,-8],[7,11]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,3],[-2,8],[-2,10]]
1/2;1/2;[[0,0],[1,0],[0,1],[-14,4],[-16,5],[-17,5]]
27/95;3/7;[[0,0],[1,0],[8,9],[11,13],[-7,-10]]
2/3;2/3;[[0,0],[1,0],[1,3],[0,-6],[-1,-4],[-2,-10],[-2,-9]]
2/5;1/2;[[0,0],[1,0],[0,1],[5,5],[2,5],[1,4]]
3/7;2/3;[[0,0],[1,0],[6,7],[7,7],[-6,-8],[-7,-9]]
3/8;1/2;[[0,0],[1,0],[2,3],[8,10],[-5,-8],[-4,-7]]
2/5;1/2;[[0,0],[1,0],[1,3],[5,12],[-1,-5],[5,11]]
1/2;1/2;[[0,0],[1,0],[6,8],[-8,-12],[-5,-7]]
1/2;2/3;[[0,0],[2,0],[0,1],[1,-2],[6,-6],[5,-6]]
4/9;1/2;[[0,0],[2,0],[2,4],[0,-3],[1,3],[3,3],[3,2],[-1,-4]]
1;1;[[0,0],[11,0],[0,1],[7,-1],[-1,1],[6,-1]]
4/9;1/2;[[0,0],[1,0],[1,2],[-3,-7],[0,-4],[-1,-7]]
1/2;1/2;[[0,0],[4,0],[0,1],[4,2],[1,-2],[3,-2]]
2/3;2/3;[[0,0],[1,0],[5,7],[2,4],[6,9],[6,11]]
6/17;1/2;[[0,0],[1,0],[4,9],[-4,-11],[3,7],[3,5]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,1],[1,3],[4,4],[3,4]]
1;1;[[0,0],[4,0],[0,2],[5,2],[-3,1]]
2/5;1/2;[[0,0],[1,0],[1,5],[3,5],[-1,4]]
1/2;1/2;[[0,0],[1,0],[2,5],[3,7],[3,3],[5,7]]
1/2;1/2;[[0,0],[1,0],[0,3],[-1,4],[-2,1],[-4,4],[-4,3]]
1/2;1/2;[[0,0],[1,0],[7,8],[6,8],[-4,-6],[-5,-7]]
11/18;1;[[0,0],[1,0],[11,12],[17,18]]
2/3;2/3;[[0,0],[7,0],[0,1],[6,-2],[5,-2],[-1,1]]
2/7;1/2;[[0,0],[1,0],[4,8],[3,7],[-2,-7],[-3,-8]]
7/25;1/2;[[0,0],[1,0],[7,10],[7,8],[5,5]]
4/9;1/2;[[0,0],[1,0],[3,5],[-4,-7],[6,9],[-1,-3],[7,10]]
3/8;1/2;[[0,0],[1,0],[1,5],[3,10],[3,9],[-1,-7]]
1/2;2/3;[[0,0],[1,0],[4,5],[7,7],[6,7],[3,1]]
1;1;[[0,0],[1,0],[5,9],[-3,-7],[2,4],[7,12]]
1;1;[[0,0],[1,0],[5,9],[-3,-7],[4,8],[5,8]]
2/5;1/2;[[0,0],[1,0],[2,3],[7,5],[-2,1]]
4/9;1/2;[[0,0],[1,0],[0,2],[-3,1],[-1,3],[-5,5]]
1;1;[[0,0],[2,0],[0,2],[-10,2]]
3/8;1/2;[[0,0],[1,0],[4,7],[6,8],[2,5]]
1;1;[[0,0],[9,0],[0,1],[8,-1],[-1,1],[3,-1]]
3/5;1;[[0,0],[1,0],[1,10],[2,12],[2,8]]
1/2;1/2;[[0,0],[2,0],[1,3],[2,4],[4,4],[4,1]]
2/5;1/2;[[0,0],[1,0],[4,7],[6,9],[6,8],[4,4]]
2;2;[[0,0],[7,0],[0,1],[-17,1]]
1;1;[[0,0],[1,0],[1,2],[6,5],[6,7],[7,7]]
6/17;1/2;[[0,0],[4,0],[2,3],[1,-2],[0,-1],[1,3]]
4/9;2/3;[[0,0],[1,0],[1,6],[2,1],[3,6],[3,4]]
3/8;1/2;[[0,0],[1,0],[9,11],[-7,-10],[10,12]]
10/21;2/3;[[0,0],[1,0],[1,3],[-2,3],[0,7]]
2/3;2/3;[[0,0],[1,0],[2,3],[-1,2],[0,5],[2,5],[-1,4]]
3/8;1/2;[[0,0],[2,0],[3,5],[-1,-6],[3,3]]
1/2;1/2;[[0,0],[1,0],[2,7],[-1,-8],[-1,-4],[-2,-10],[-2,-9]]
